Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Function","Modulation or Protocol","Frequency","Applications","Interface","Sensitivity","Power - Output","Data Rate (Max)","Features"
https://www.digi.com/pdf/ds_xbeeadapters.pdf,//media.digikey.com/Photos/Digi%20Int'l%20Photos/XA-Z14-CE1P-W.jpg,602-1580-ND,XA-Z14-CE1P-W,Digi International,XBEE PRO USB ADAPTER INT WIRE,2,0,"79.00000","0","1","XBee-Pro®","Obsolete","Adapter","ZigBee™","2.4GHz","Wireless PAN","RS-232, RS-422, RS-485","-102dBm","18dBm","250kbps","-"
https://www.rfsolutions.co.uk/downloads/1455816818DS-HORNET.pdf,//media.digikey.com/photos/RF%20Solutions%20Photos/HORNET-S1.JPG,HORNET-S1-ND,HORNET-S1,RF Solutions,REMOTE CONTROL SYSTEM FM 1CH,0,0,"92.29000","0","1","-","Obsolete","Transmitter and Receiver, Set","FM","433.92MHz","General Purpose","Handheld, 1 Button","-","10mW","-","1 Channel"
https://www.digi.com/pdf/ds_xbeeadapters.pdf,//media.digikey.com/Photos/Digi%20Int'l%20Photos/XA-Z14-CS2PH-W.jpg,602-1466-ND,XA-Z14-CS2PH-W,Digi International,XBEE PRO RS232 ADAPTER RPSMA,3,0,"118.50000","0","1","XBee-Pro®","Obsolete","Adapter","ZigBee™","2.4GHz","Wireless PAN","RS-232, RS-422, RS-485","-102dBm","18dBm","250kbps","-"
-,//media.digikey.com/photos/Free2Move%20Photos/f2m01sxa-s01-c.JPG,647-1029-ND,F2M01SXA-S01-C,Free2Move,SERIAL PORT PLUG CBL/CD/SOFTWARE,18,0,"118.51000","0","1","-","Discontinued at Digi-Key","Transceiver, Bluetooth","Bluetooth v2.0+EDR","2402MHz ~ 2480MHz","General Purpose","RS-232","-90dBm","16dBm","38.4kbps","300m line of sight"
http://www.multitech.com/documents/publications/data-sheets/86002149.pdf,//media.digikey.com/Photos/Multi-Tech%20Photos/MTCBA-H3-U1.jpg,881-1164-ND,MTCBA-H3-U1,Multi-Tech Systems Inc.,MULTIMODEM CELL WIRELESS MODEM,2,0,"180.60000","0","1","MultiModem® Cell","Obsolete","Transceiver, HSPA, Modem","HSPA","850MHz, 900MHz, 1.9GHz, 2.1GHz","General Purpose","USB","-","-","14.4kbps","-"
-,//media.digikey.com/Photos/Telegesis%20Ltd/EAP-E.jpg,920-1004-ND,EAP-E,Silicon Labs,ZIGBEE ETHERNET ACCESS POINT,3,0,"200.48000","0","1","-","Obsolete","Transceiver, ZigBee™","802.15.4 Zigbee™","2.4GHz","ISM","RJ-45 Ethernet","-98dBm","4dBm","-","-"
http://www.multitech.com/documents/publications/data-sheets/86002134.pdf,//media.digikey.com/Photos/Multi-Tech%20Photos/MTCBA-C1-N2.jpg,881-1147-ND,MTCBA-C1-N2,Multi-Tech Systems Inc.,MODEM CDMA RS232 DUAL,14,0,"210.00000","0","1","MultiModem® Cell","Obsolete","Transceiver, CDMA, Modem","CDMA2000","800MHz, 1.9GHz","Sprint Networks (USA)","RS-232","-","-","153.6kbps","-"
http://www.multitech.com/documents/publications/data-sheets/86002164.pdf,//media.digikey.com/Photos/Multi-Tech%20Photos/MTC-EV3-B01-N3-US.jpg,881-1227-ND,MTC-EV3-B01-N3-US,Multi-Tech Systems Inc.,MODEM EV-DO RS-232 US ACCY VERIZ,10,0,"210.00000","0","1","MultiConnect® Cell","Obsolete","Transceiver, Modem","EV-DO, CDMA","800MHz, 1.9GHz","General Purpose","RS-232","-","-","3.1Mbps","-"
http://www.multitech.com/documents/publications/data-sheets/86002164.pdf,//media.digikey.com/Photos/Multi-Tech%20Photos/MTC-EV3-B01-N3.jpg,881-1226-ND,MTC-EV3-B01-N3,Multi-Tech Systems Inc.,MODEM EV-DO RS-232 VERIZON,8,0,"217.44000","0","1","MultiConnect® Cell","Obsolete","Transceiver, Modem","EV-DO, CDMA","800MHz, 1.9GHz","General Purpose","RS-232","-","-","3.1Mbps","-"
-,//media.digikey.com/Photos/Multi-Tech%20Photos/MTC-C2-B06-N16-US.jpg,881-1188-ND,MTC-C2-B06-N16-US,Multi-Tech Systems Inc.,MODEM ETHERNET US,5,0,"222.91000","0","1","MultiConnect® Cell","Obsolete","Transceiver, CDMA, Modem","CDMA","800MHz, 1.9GHz","Aeris Networks (USA)","RS-232","-","-","153.6kbps","Power Supply Included"
http://www.multitech.com/documents/publications/data-sheets/86002157.pdf,//media.digikey.com/Photos/Multi-Tech%20Photos/MTCMR-G2-GP-ED.jpg,881-1117-ND,MTCMR-G2-GP-ED,Multi-Tech Systems Inc.,MODEM CELLULAR QUAD GPRS,5,0,"225.96000","0","1","MultiModem® iCell","Obsolete","Transceiver, GPRS, Modem","GPRS","900MHz, 1.8GHz","General Purpose","RS-232, USB","-161dB","-","85.6kbps","-"
http://www.multitech.com/documents/publications/data-sheets/86002157.pdf,//media.digikey.com/Photos/Multi-Tech%20Photos/MTCMR-G2-GP.jpg,881-1116-ND,MTCMR-G2-GP,Multi-Tech Systems Inc.,MODEM CELLULAR QUAD GPRS,3,0,"225.96000","0","1","MultiModem® iCell","Obsolete","Transceiver, GPRS, Modem","GPRS","850MHz, 900MHz, 1.8GHz, 1.9GHz","General Purpose","RS-232, USB","-161dB","-","85.6kbps","-"
http://www.multitech.com/documents/publications/data-sheets/86002157.pdf,//media.digikey.com/Photos/Multi-Tech%20Photos/MTCMR-C2-GP-N2.jpg,881-1196-ND,MTCMR-C2-GP-N2,Multi-Tech Systems Inc.,MODEM CELLULAR DUAL CDMA,2,0,"235.20000","0","1","MultiModem® iCell","Obsolete","Transceiver, CDMA, Modem","CDMA2000, GPS","800MHz, 1.9GHz","Sprint Networks (USA)","RS-232, USB","-","-","153.6kbps","-"
http://www.multitech.com/documents/publications/data-sheets/86002157.pdf,//media.digikey.com/Photos/Multi-Tech%20Photos/MTCMR-C2-GP-N16.jpg,881-1198-ND,MTCMR-C2-GP-N16,Multi-Tech Systems Inc.,MODEM CELLULAR DUAL CDMA,2,0,"235.20000","0","1","MultiModem® iCell","Obsolete","Transceiver, CDMA, Modem","CDMA2000, GPS","800MHz, 1.9GHz","Aeris Networks (USA)","RS-232, USB","-","-","153.6kbps","-"
http://www.multitech.com/documents/publications/data-sheets/86002157.pdf,//media.digikey.com/Photos/Multi-Tech%20Photos/MTCMR-E1-GB%5EIE.jpg,881-1104-ND,MTCMR-E1-GB/IE,Multi-Tech Systems Inc.,MODEM CELLULAR QUAD E-GPRS,5,0,"242.76000","0","1","MultiModem® iCell","Obsolete","Transceiver, EDGE, Modem","GPRS, GSM, EDGE","850MHz, 900MHz, 1.8GHz, 1.9GHz","General Purpose","RS-232, USB","-","-","240kbps","UK Power Cord"
http://www.multitech.com/documents/publications/data-sheets/86002157.pdf,//media.digikey.com/Photos/Multi-Tech%20Photos/MTCMR-E1-EU.jpg,881-1103-ND,MTCMR-E1-EU,Multi-Tech Systems Inc.,MODEM CELLULAR QUAD E-GPRS,3,0,"242.76000","0","1","MultiModem® iCell","Obsolete","Transceiver, EDGE, Modem","GPRS, GSM, EDGE","850MHz, 900MHz, 1.8GHz, 1.9GHz","General Purpose","RS-232, USB","-","-","240kbps","Euro Power Cord"
http://www.multitech.com/documents/publications/data-sheets/86002157.pdf,//media.digikey.com/Photos/Multi-Tech%20Photos/MTCMR-E1-GP.jpg,881-1105-ND,MTCMR-E1-GP,Multi-Tech Systems Inc.,MODEM CELLULAR QUAD E-GPRS,2,0,"242.76000","0","1","MultiModem® iCell","Obsolete","Transceiver, EDGE, Modem","GPRS, GSM, EDGE","850MHz, 900MHz, 1.8GHz, 1.9GHz","General Purpose","RS-232, USB","-161dB","-","240kbps","-"
http://www.multitech.com/documents/publications/data-sheets/86002134.pdf,//media.digikey.com/Photos/Multi-Tech%20Photos/MTCBA-C1-U-N2.jpg,881-1163-ND,MTCBA-C1-U-N2,Multi-Tech Systems Inc.,MODEM CDMA USB 800MHZ 1.9GHZ,2,0,"255.36000","0","1","MultiModem® Cell","Obsolete","Transceiver, CDMA, Modem","CDMA2000","800MHz, 1.9GHz","Sprint Networks (USA)","USB","-","-","153.6kbps","Sprint Networks"
http://www.multitech.com/documents/publications/data-sheets/86002123.pdf,//media.digikey.com/Photos/Multi-Tech%20Photos/MTCMR-C1-N3.jpg,881-1100-ND,MTCMR-C1-N3,Multi-Tech Systems Inc.,MODEM CELLULAR DUAL CDMA,4,0,"257.88000","0","1","MultiModem® iCell","Obsolete","Transceiver, CDMA, Modem","CDMA2000","800MHz, 1.9GHz","Verizon™ Networks (USA)","RS-232, USB","-","-","153.6kbps","-"
http://www.multitech.com/documents/publications/data-sheets/86002123.pdf,//media.digikey.com/Photos/Multi-Tech%20Photos/MTCMR-C1-N2.jpg,881-1098-ND,MTCMR-C1-N2,Multi-Tech Systems Inc.,MODEM CELLULAR DUAL CDMA,3,0,"257.88000","0","1","MultiModem® iCell","Obsolete","Transceiver, CDMA, Modem","CDMA2000","800MHz, 1.9GHz","Sprint Networks (USA)","RS-232, USB","-","-","153.6kbps","-"
//media.digikey.com/pdf/Data%20Sheets/Multi-Tech%20Systems%20PDFs/MultiModem_rCell_CDMA.pdf,//media.digikey.com/Photos/Multi-Tech%20Photos/MTCBA-C1-N2-NAM.jpg,881-1068-ND,MTCBA-C1-N2-NAM,Multi-Tech Systems Inc.,MODEM CELLULAR RS232 DUAL CDMA,4,0,"277.20000","0","1","MultiModem® Cell","Obsolete","Transceiver, CDMA, Modem","CDMA2000","800MHz, 1.9GHz","Sprint Networks (USA)","RS-232","-","-","153.6kbps","US Power Cord"
http://www.multitech.com/documents/publications/data-sheets/86002134.pdf,//media.digikey.com/Photos/Multi-Tech%20Photos/MTCBA-C1X-N16-NAM.jpg,881-1157-ND,MTCBA-C1X-N16-NAM,Multi-Tech Systems Inc.,MODEM CDMA 800MHZ 1.9GHZ,10,0,"278.88000","0","1","MultiModem® CDMA","Obsolete","Transceiver, CDMA, Modem","CDMA2000","800MHz, 1.9GHz","Aeris Networks (USA)","RS-232 (DB15)","-","-","153.6kbps","US Power Cord"
http://www.multitech.com/documents/publications/data-sheets/86002123.pdf,//media.digikey.com/Photos/Multi-Tech%20Photos/MTCMR-C1-GP-N3.jpg,881-1097-ND,MTCMR-C1-GP-N3,Multi-Tech Systems Inc.,MODEM CELLULAR DUAL CDMA,7,0,"283.08000","0","1","MultiModem® iCell","Obsolete","Transceiver, CDMA, Modem","CDMA2000","800MHz, 1.9GHz, 1575.42MHz","Verizon™ Networks (USA)","RS-232, USB","-161dB","-","153.6kbps","-"
http://www.multitech.com/documents/publications/data-sheets/86002123.pdf,//media.digikey.com/Photos/Multi-Tech%20Photos/MTCMR-C1-GP-N2.jpg,881-1096-ND,MTCMR-C1-GP-N2,Multi-Tech Systems Inc.,MODEM CELLULAR DUAL CDMA,5,0,"283.08000","0","1","MultiModem® iCell","Obsolete","Transceiver, CDMA, Modem","CDMA2000","800MHz, 1.9GHz, 1575.42MHz","Sprint Networks (USA)","RS-232, USB","-161dB","-","153.6kbps","-"
http://www.multitech.com/documents/publications/data-sheets/86002123.pdf,//media.digikey.com/Photos/Multi-Tech%20Photos/MTCMR-C1-N2-NAM.jpg,881-1099-ND,MTCMR-C1-N2-NAM,Multi-Tech Systems Inc.,MODEM CELLULAR DUAL CDMA,8,0,"309.96000","0","1","MultiModem® iCell","Obsolete","Transceiver, CDMA, Modem","CDMA2000","800MHz, 1.9GHz","Sprint Networks (USA)","RS-232, USB","-","-","153.6kbps","US Power Cord"
//media.digikey.com/pdf/Data%20Sheets/Multi-Tech%20Systems%20PDFs/MultiModem_iCell_HSPA_Cell_Modem.pdf,//media.digikey.com/Photos/Multi-Tech%20Photos/MTCMR-H4-GP-P2.jpg,881-1119-ND,MTCMR-H4-GP-P2,Multi-Tech Systems Inc.,MODEM CELLULAR QUAD GPRS HSPA,4,0,"326.76000","0","1","MultiModem® iCell","Obsolete","Transceiver, HSPA, Modem","GPRS, GSM, EDGE","850MHz, 900MHz, 1.8GHz, 1.9GHz","AT&T Networks (USA)","RS-232, USB","-161dB","-","7.2Mbps","-"
//media.digikey.com/pdf/Data%20Sheets/Multi-Tech%20Systems%20PDFs/MultiModem_iCell_HSPA_Cell_Modem.pdf,//media.digikey.com/Photos/Multi-Tech%20Photos/MTCMR-H4-GP-P1.jpg,881-1118-ND,MTCMR-H4-GP-P1,Multi-Tech Systems Inc.,MODEM CELLULAR QUAD GPRS HSPA,2,0,"326.76000","0","1","MultiModem® iCell","Obsolete","Transceiver, HSPA, Modem","GPRS, GSM, EDGE","850MHz, 900MHz, 1.8GHz, 1.9GHz","General Purpose","RS-232, USB","-161dB","-","7.2Mbps","-"
//media.digikey.com/pdf/Data%20Sheets/Multi-Tech%20Systems%20PDFs/MultiModem_iCell_HSPA_Cell_Modem.pdf,//media.digikey.com/Photos/Multi-Tech%20Photos/MTCMR-H4-P1-GB%5EIE.jpg,881-1122-ND,MTCMR-H4-P1-GB/IE,Multi-Tech Systems Inc.,MODEM CELLULAR QUAD GPRS HSPA,3,0,"335.16000","0","1","MultiModem® iCell","Obsolete","Transceiver, HSPA, Modem","GPRS, GSM, EDGE","850MHz, 900MHz, 1.8GHz, 1.9GHz","General Purpose","RS-232, USB","-","-","7.2Mbps","UK Power Cord"
http://advdownload.advantech.com/productfile/PIS/BB-WSD2C21150/Product%20-%20Datasheet/BB-WSDx_WzzardMeshWirelessSensor-IndApps_0318ds20180321231634.pdf,-,1165-1412-ND,BB-WSD2C31010,"B&B SmartWorx, Inc.",WZZARD MESH INDUSTRIAL POWER MON,10,15,"399.00000","0","1","Wzzard™","Active","Sensor","802.15.4, DSSS","2.4GHz","Wireless Mesh Networks","Digital","-95dBm","8dBm","250kbps","IP67"
http://advdownload.advantech.com/productfile/PIS/BB-WSD2C21150/Product%20-%20Datasheet/BB-WSDx_WzzardMeshWirelessSensor-IndApps_0318ds20180321231634.pdf,-,1165-1413-ND,BB-WSD2M31010,"B&B SmartWorx, Inc.",WZZARD MESH INDUSTRIAL POWER MON,10,39,"399.00000","0","1","Wzzard™","Active","Sensor","802.15.4, DSSS","2.4GHz","Wireless Mesh Networks","Digital","-95dBm","8dBm","250kbps","IP67"
http://www.multitech.com/documents/publications/data-sheets/86002159.pdf,//media.digikey.com/Photos/Multi-Tech%20Photos/MFG_MultiConnect%20OCG-D%20SERIES.jpg,881-1178-ND,MTCDP-EV2-GP-N3-1.0-EX,Multi-Tech Systems Inc.,DEV KIT 3G REMOTE ASSET MONITOR,5,0,"419.16000","0","1","MultiConnect® OCG-D","Obsolete","Transceiver, Verizon Gateway","CDMA2000","800MHz, 1.9GHz","Remote Asset Management","-","-161dB","-","-","-"
http://www.multitech.com/documents/publications/data-sheets/86002170.pdf,//media.digikey.com/Photos/Multi-Tech%20Photos/MTCDT-LEU1-210L-EU-GB.jpg,881-1265-ND,MTCDT-LEU1-210L-EU-GB,Multi-Tech Systems Inc.,LTE MLINUX PROGRAMMABLE GATEWAY,2,0,"459.84000","0","1","MultiConnect® Conduit™","Obsolete","Gateway","LoRa, LTE","800MHz, 850MHz, 900MHz, 1.8GHz, 2.1GHz, 2.6GHz","General Purpose","USB","-","-","100Mbps","-"
http://www.multitech.com/documents/publications/data-sheets/86002159.pdf,//media.digikey.com/Photos/Multi-Tech%20Photos/MTCDP-H5-GP-1.0.jpg,591-1238-ND,MTCDP-H5-GP-1.0,Multi-Tech Systems Inc.,OPEN COMMUNICATIONS GATEWAY,7,0,"469.68000","0","1","MultiConnect® OCG-D","Not For New Designs","Transceiver, Gateway","HSPA+","850MHz, 1.7GHz, 1.9GHz, 2.1GHz","General Purpose","RS-232","-161dBm","-","-","-"
https://www.multitech.com/documents/publications/data-sheets/86002193.pdf,//media.digikey.com/Photos/Multi-Tech%20Photos/MTCDT-LAT1-246A-US.jpg,881-1303-ND,MTCDT-LAT1-246A-US,Multi-Tech Systems Inc.,RF GATEWAY LORA ETHERNET/USB,0,0,"510.79000","0","1","MultiConnect® Conduit™","Active","Gateway","LoRa","700MHz, 1.7GHz","General Purpose","Ethernet, USB","-","-","100Mbps","-"
http://content.cel-fi.com/content/doc/gox_datasheet.pdf,-,1999-1000-ND,590NG32GWUS5ATUS1TF1,Nextivity,CEL-FI GO-X CELL SIGNAL BOOST,20,0,"707.60000","0","1","Cel-Fi™","Active","-","LTE","-","Signal Booster","-","-","-","-","-"
http://sensing.honeywell.com/index.php?ci_id=142156,//media.digikey.com/Photos/Honeywell%20Photos/WDRR1A03A0A.jpg,480-3625-ND,WDRR1A03A0A,Honeywell Sensing and Productivity Solutions,SWITCH WIRELESS RF DIN RAIL,2,0,"793.89000","0","1","WDRR","Obsolete","Receiver, Relay","802.15.4","2.4GHz","Industrial","Screw Terminals","-","-","-","128-Bit Secure Data Encryption"
https://www.dresden-elektronik.de/funktechnik/solutions/wireless-light-control/gateways/conbee/?L=1&eID=dam_frontend_push&docID=5046,//media.digikey.com/Photos/Dresden%20Elektronik/MFG_600090.jpg,600090-ND,600090,Dresden Elektronik,CONBEE (INTELLIGENT ZIGBEE GATEW,9,0,"44.73000","0","1","-","Active","Wireless Lighting Controller","ZigBee™","2.4GHz","General Purpose","USB","-","-","-","-"
https://www.dresden-elektronik.de/funktechnik/service/download/documentation/?L=1&eID=dam_frontend_push&docID=2686,//media.digikey.com/Photos/Dresden%20Elektronik/600057.jpg,600057-ND,600057,Dresden Elektronik,STARTER KIT WIRELESS LIGHT CTR,20,0,"53.65000","0","1","-","Active","Transceiver","802.15.4","2.4GHz","General Purpose","-","-","-","-","-"
https://www.dresden-elektronik.de/funktechnik/solutions/wireless-light-control/wireless-ballasts/fls-h-lp/?L=1&eID=dam_frontend_push&docID=4602,//media.digikey.com/Photos/Dresden%20Elektronik/MFG_600058.jpg,600058-ND,600058,Dresden Elektronik,WIRELESS ELECTRONIC BALLAST FLS-,9,0,"62.60000","0","1","-","Active","Wireless Lighting Controller","802.15.4","2.4GHz","General Purpose","-","-","-","-","-"
https://www.dresden-elektronik.de/funktechnik/products/usb-radio-sticks/derfusb/description/?L=1&eID=dam_frontend_push&docID=1139,//media.digikey.com/Photos/Dresden%20Elektronik/31805.jpg,31805D-ND,31805,Dresden Elektronik,DERFUSB-23E00,8,0,"85.32000","0","1","deRFusb","Obsolete","Transceiver","802.15.4 Zigbee™, 6LoWPAN, ISM","2.4GHz","General Purpose","USB","-101dBm","3dBm","2Mbps","Case"
https://www.dresden-elektronik.de/funktechnik/solutions/wireless-light-control/wireless-ballasts/fls-a-lp/?L=1&eID=dam_frontend_push&docID=4822,//media.digikey.com/Photos/Dresden%20Elektronik/MFG_600078.jpg,600078-ND,600078,Dresden Elektronik,WIRELESS ELECTRONIC BALLAST FLS-,10,0,"89.28000","0","1","-","Active","Wireless Lighting Controller","802.15.4","2.4GHz","General Purpose","-","-","-","-","-"
http://www.dresden-elektronik.de/funktechnik/products/usb-radio-sticks/derfusb/description/?L=1&eID=dam_frontend_push&docID=1140,//media.digikey.com/Photos/Dresden%20Elektronik/MFG_33202-deRFusb23E00-jtag-1.jpg,33203-ND,33203,Dresden Elektronik,DERFUSB-23E06 JTAG,7,0,"92.07000","0","1","deRFusb","Active","Transceiver, ZigBee™","802.15.4 Zigbee™, 6LoWPAN, ISM","2.4GHz","General Purpose","USB","-101dBm","3dBm","500kbps","-"
https://www.dresden-elektronik.de/funktechnik/solutions/wireless-light-control/wireless-ballasts/fls-ae-lp/?L=1&eID=dam_frontend_push&docID=5049,//media.digikey.com/Photos/Dresden%20Elektronik/MFG_600091.jpg,600091DE-ND,600091,Dresden Elektronik,WIRELESS ELECTRONIC BALLAST FLS-,10,0,"116.29000","0","1","-","Active","Wireless Lighting Controller","ZigBee™","2.4GHz","General Purpose","-","-","-","-","-"
https://linxtechnologies.com/wp/wp-content/uploads/otx-fff-hh-cp8-ms.pdf,//media.digikey.com/photos/Linx%20Tech%20Photos/MFG_OTX-xxx-HH-CP8-MS%20Series.jpg,OTX-433-HH-CP8-MS-ND,OTX-433-HH-CP8-MS,Linx Technologies Inc.,REMOTE CONTROL TX MS 433MHZ 8BTN,0,0,"38.01000","0","1","-","Active","Transmitter","ASK, OOK","433MHz","General Remote Control, Home Automation, RKE","Handheld, 8 Button","-","-","-","8 Buttons, 750 ft. Operating Distance"
https://www.digi.com/pdf/ds_xstick.pdf,//media.digikey.com/photos/Digi%20Int'l%20Photos/xu-z11.JPG,602-1144-ND,XU-Z11,Digi International,XSTICK USB,56,0,"49.00000","0","1","XBee®","Active","Transceiver, ZigBee™","DSSS","2.4GHz","ISM","USB","-90dBm","4.5dBm","250kbps","-"
//media.digikey.com/pdf/Data%20Sheets/Terasic%20Technologies/FXX-3061-MIX_Web.pdf,//media.digikey.com/Photos/Terasic%20Tech%20Photos/FXX-3061-MIX.jpg,FXX-3061-MIX-ND,FXX-3061-MIX,Terasic Inc.,XIAOMI MI PORTABLE WIFI,9,0,"8.75000","0","1","-","Active","Router","802.11 b/g/n","2.4GHz","General Purpose","USB","-","-","150Mbps","-"
//media.digikey.com/pdf/Data%20Sheets/DFRobot%20PDFs/TEL0087_Web.pdf,//media.digikey.com/Photos/DFRobot/TEL0087.JPG,1738-1180-ND,TEL0087,DFRobot,USB BLE-LINK (SUPPORT WIRELESS P,15,0,"10.20000","0","1","Bluno Link","Active","Transceiver","Bluetooth v4.0, Low Energy (BLE)","2.4GHz","General Purpose","USB","-93dBm","-","1Mbps","-"
https://linxtechnologies.com/wp/wp-content/uploads/otx-fff-hh-kf-ms.pdf,//media.digikey.com/photos/Linx%20Tech%20Photos/XMITTER%20KEYFOB%205%20BUTTON%20OTX.jpg,OTX-418-HH-KF5-MS-ND,OTX-418-HH-KF5-MS,Linx Technologies Inc.,XMITTER KEYFOB 418MHZ 5 BUTTON,0,0,"23.52000","0","1","-","Active","Transmitter","ASK, OOK","418MHz","General Remote Control, Home Automation, RKE","Handheld, 5 Button","-","-","-","5 Buttons, 750 ft. Operating Distance"
https://linxtechnologies.com/wp/wp-content/uploads/otx-fff-hh-kf-ms.pdf,//media.digikey.com/Photos/Linx%20Tech%20Photos/OTX-433-HH-KF2-MS.JPG,OTX-433-HH-KF2-MS-ND,OTX-433-HH-KF2-MS,Linx Technologies Inc.,XMITTER KEYFOB 433MHZ 2 BUTTON,0,0,"23.52000","0","1","-","Active","Transmitter","ASK, OOK","433MHz","General Remote Control, Home Automation, RKE","Handheld, 2 Button","-","-","-","2 Buttons, 750 ft. Operating Distance"
https://www.rfsolutions.co.uk/downloads/1531314130DS-FOBLOQFS.pdf,//media.digikey.com/Photos/RF%20Solutions%20Photos/MFG_FOBLOQF-4S2.jpg,FOBLOQF-4S2-ND,FOBLOQF-4S2,RF Solutions,REMOTE CONTROL SYSTEM 2-CH,2,0,"47.07000","0","1","KEELOQ®","Active","Transmitter, KeeLoq","KEELOQ","433.92MHz","General Purpose","-","-","-","-","-"
http://www.ftdichip.com/Support/Documents/AppNotes/AN_216_Using_the_FT230X_to_design_a_GPS_Dongle.pdf,//media.digikey.com/Photos/FTDI%20(Future%20Tech%20Devices)/MFG_FT-X-GPS.JPG,768-1206-ND,FT-X-GPS,"FTDI, Future Technology Devices International Ltd",MOD USB GPS DONGLE,0,0,"51.00000","0","1","-","Active","Receiver","GPS","-","GPS","USB","-163dBm","-","-","-"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en558102,//media.digikey.com/photos/Roving%20Networks%20Photos/RN-240F.JPG,740-1001-ND,RN-240F,Microchip Technology,ADAPTER BLUETOOTH FRFLY SRL FEML,0,0,"60.77000","0","1","RN","Active","Transceiver, Bluetooth","Bluetooth v2.0+EDR, Class 1","2.4GHz","General Purpose","UART, RS-232","-80dBm","16dBm","234kBaud","CSR BlueCore04 Chip/8Mb flash"
https://www.rfsolutions.co.uk/downloads/1487773624DS-FOBLOQ.pdf,//media.digikey.com/Photos/RF%20Solutions%20Photos/FOBLOQA-4T4.jpg,FOBLOQA-4T4-ND,FOBLOQA-4T4,RF Solutions,FM 4 CH KEELOQ KEYFOB TRANSMITTE,8,0,"13.54000","0","1","KEELOQ®","Active","Remote Control System","KEELOQ","433.92MHz","General Purpose","Digital","-","-","-","100m Range"
https://hubbellcdn.com/specsheet/TCM-RF-WM.pdf,//media.digikey.com/Photos/Thomas%20Research%20Products/MFG_TCM-RF-REMOTE.JPG,1121-1418-ND,TCM-RF-REMOTE,Thomas Research Products,RF WIRELESS CORDLESS REMOTE,11,0,"13.77000","0","1","-","Active","Wireless Lighting Controller","ZigBee™","2.4GHz","General Purpose","-","-","6dBm","-","-"
https://www.rfsolutions.co.uk/downloads/1455816818DS-HORNET.pdf,//media.digikey.com/photos/RF%20Solutions%20Photos/HORNET-TX1.JPG,HORNET-TX1-ND,HORNET-TX1,RF Solutions,TRANSMITTER RC SYST FM 1SW,13,0,"17.84000","0","1","-","Active","Transmitter","FM","433.92MHz","General Purpose","Handheld, 1 Button","-","10mW","-","1 Switch"
https://www.rfsolutions.co.uk/downloads/1456405740DS110.pdf,//media.digikey.com/Photos/RF%20Solutions%20Photos/110C3-433A.JPG,110C3-433A-ND,110C3-433A,RF Solutions,"AM 433MHZ POCKET KEYFOB 3 SW, 10",1,0,"19.60000","0","1","-","Active","Transmitter","AM, FM","433MHz","General Purpose","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/RF%20Solutions%20PDFs/FOBBER_FM_Key_Fob_9-9-18.pdf,//media.digikey.com/Photos/RF%20Solutions%20Photos/MFG_FOBBER-4T6.jpg,FOBBER-4T6-ND,FOBBER-4T6,RF Solutions,4CH + ALL ON OFF TRANSMITTER,1,0,"19.62000","0","1","-","Active","Transmitter","FM","433MHz","General Purpose","-","-","10mW","-","100m Range, IP68"
https://www.rfsolutions.co.uk/downloads/1456405740DS110.pdf,//media.digikey.com/photos/RF%20Solutions%20Photos/AM110C2-315.jpg,110C2-433A-ND,110C2-433A,RF Solutions,"AM 433MHZ POCKET KEYFOB 2 SW, 10",20,0,"20.25000","0","1","-","Active","Transmitter","AM, FM","433MHz","General Purpose","-","-","-","-","-"
https://www.rfsolutions.co.uk/downloads/1455816818DS-HORNET.pdf,//media.digikey.com/photos/RF%20Solutions%20Photos/HORNET-TX3.JPG,HORNET-TX3-ND,HORNET-TX3,RF Solutions,TRANSMITTER RC SYST FM 3SW,12,0,"20.76000","0","1","-","Active","Transmitter","FM","433.92MHz","General Purpose","Handheld, 3 Button","-","10mW","-","3 Switches"
https://www.rfsolutions.co.uk/downloads/1455816818DS-HORNET.pdf,//media.digikey.com/photos/RF%20Solutions%20Photos/HORNET-TX2.JPG,HORNET-TX2-ND,HORNET-TX2,RF Solutions,TRANSMITTER RC SYST FM 2SW,2,0,"20.76000","0","1","-","Active","Transmitter","FM","433.92MHz","General Purpose","Handheld, 2 Button","-","10mW","-","2 Switches"
https://linxtechnologies.com/wp/wp-content/uploads/otx-fff-hh-kf-ht.pdf,//media.digikey.com/Photos/Linx%20Tech%20Photos/MFG_OTX-4xx-HH-KF2-HT.jpg,OTX-433-HH-KF2-HT-ND,OTX-433-HH-KF2-HT,Linx Technologies Inc.,XMITTER KEYFOB 433MHZ 2 BUTTON,1,0,"26.66000","0","1","-","Active","Transmitter","ASK, OOK","433MHz","General Remote Control, Home Automation, RKE","Handheld, 2 Button","-","-","-","2 Buttons, 750 ft. Operating Distance"
