Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Frequency","Applications","Modulation or Protocol","Data Rate (Max)","Power - Output","Current - Transmitting","Data Interface","Antenna Connector","Memory Size","Features","Voltage - Supply","Operating Temperature","Package / Case"
-,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/10-TFSOP,%2010-MSOP.jpg",TDK5100FHTMA1DKR-ND,TDK5100FHTMA1,Infineon Technologies,RF TX IC ASK 433-435MHZ 10TFSOP,250,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","433MHz ~ 435MHz","General Purpose","ASK, FSK","-","6.9dBm","11.4mA","-","Castellation","-","-","2.1V ~ 4V","-40°C ~ 125°C","10-TFSOP, 10-MSOP (0.118"", 3.00mm Width)"
https://www.infineon.com/dgdl/Infineon-TDK5110F-DS-v01_01-EN.pdf?fileId=5546d4625debb399015e289b2fe23dc8,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/10-TFSOP,%2010-MSOP.jpg",TDK5110FHTMA1TR-ND,TDK5110FHTMA1,Infineon Technologies,RF TX IC ASK/FSK 434MHZ 10TFSOP,0,0,"0.66573","0","5000","Tape & Reel (TR)","-","Active","434MHz","Alarm Systems, Communication Systems","ASK, FSK","20kbps","11dBm","14.2mA","PCB, Surface Mount","PCB, Surface Mount","-","-","2.1V ~ 4V","-40°C ~ 125°C","10-TFSOP, 10-MSOP (0.118"", 3.00mm Width)"
https://www.infineon.com/dgdl/Infineon-TDK5110F-DS-v01_01-EN.pdf?fileId=5546d4625debb399015e289b2fe23dc8,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/10-TFSOP,%2010-MSOP.jpg",TDK5110FHTMA1CT-ND,TDK5110FHTMA1,Infineon Technologies,RF TX IC ASK/FSK 434MHZ 10TFSOP,220,0,"1.67000","0","1","Cut Tape (CT)","-","Active","434MHz","Alarm Systems, Communication Systems","ASK, FSK","20kbps","11dBm","14.2mA","PCB, Surface Mount","PCB, Surface Mount","-","-","2.1V ~ 4V","-40°C ~ 125°C","10-TFSOP, 10-MSOP (0.118"", 3.00mm Width)"
https://www.infineon.com/dgdl/Infineon-TDK5110F-DS-v01_01-EN.pdf?fileId=5546d4625debb399015e289b2fe23dc8,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/10-TFSOP,%2010-MSOP.jpg",TDK5110FHTMA1DKR-ND,TDK5110FHTMA1,Infineon Technologies,RF TX IC ASK/FSK 434MHZ 10TFSOP,220,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","434MHz","Alarm Systems, Communication Systems","ASK, FSK","20kbps","11dBm","14.2mA","PCB, Surface Mount","PCB, Surface Mount","-","-","2.1V ~ 4V","-40°C ~ 125°C","10-TFSOP, 10-MSOP (0.118"", 3.00mm Width)"
//media.digikey.com/pdf/Data%20Sheets/Infineon%20PDFs/TDA5101.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/RU-16.jpg,TDA5101INTR-ND,TDA5101,Infineon Technologies,RF TX IC ASK/FSK 315MHZ 16TSSOP,0,0,"Obsolete","0","3000","Tape & Reel (TR)","-","Obsolete","315MHz","Alarm Systems, Communication Systems","ASK, FSK","20kbps","5dBm","7mA","PCB, Surface Mount","PCB, Surface Mount","-","-","2.1V ~ 4V","-25°C ~ 85°C","16-TSSOP (0.173"", 4.40mm Width)"
//media.digikey.com/pdf/Data%20Sheets/Infineon%20PDFs/TDA5101.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/RU-16.jpg,TDA5101INCT-ND,TDA5101,Infineon Technologies,RF TX IC ASK/FSK 315MHZ 16TSSOP,729,0,"2.78000","0","1","Cut Tape (CT)","-","Obsolete","315MHz","Alarm Systems, Communication Systems","ASK, FSK","20kbps","5dBm","7mA","PCB, Surface Mount","PCB, Surface Mount","-","-","2.1V ~ 4V","-25°C ~ 85°C","16-TSSOP (0.173"", 4.40mm Width)"
https://www.analog.com/media/en/technical-documentation/data-sheets/HMC6300.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/HMC6300BG46.jpg,1127-3278-ND,HMC6300BG46,Analog Devices Inc.,RF XMITTER ISM 57-64GHZ 65VFBGA,0,2479,"165.10000","0","1","Tray","-","Active","57GHz ~ 64GHz","General Purpose","ISM","-","15dBm","29mA","SPI","-","-","-","4V","-40°C ~ 85°C","65-VFBGA, WLBGA"
https://www.rfsolutions.co.uk/downloads/1537522767DS-QAM-TX2-2_Datasheet.pdf,//media.digikey.com/Photos/RF%20Solutions%20Photos/MFG_QAM-TX2-433.jpg,QAM-TX2-433-ND,QAM-TX2-433,RF Solutions,RF TX IC ASK 433MHZ 4SMD MODULE,24,0,"4.67000","0","1","Bulk","-","Active","433MHz","General Purpose","ASK","-","-","-","Solder Pad","Castellation","-","-","1.5V ~ 15V","-","4-SMD Module"
https://www.silabs.com/documents/public/data-sheets/Si4710-11-B30.pdf,//media.digikey.com/Renders/Silicon%20Labs%20Renders/336;20QFN-.60-3x3;M;20.jpg,336-1741-ND,SI4710-B30-GM,Silicon Labs,RF XMITTER FM 76-108MHZ 20UFQFN,0,0,"13.42000","0","1","Tray","-","Not For New Designs","76MHz ~ 108MHz","General Purpose","FM","-","-","18.8mA","PCB, Surface Mount","PCB, Surface Mount","-","-","2.7V ~ 5.5V","-20°C ~ 85°C","20-UFQFN Exposed Pad"
http://www.hoperf.com/upload/rf/RFM110-RFM117%20V2.0.pdf,//media.digikey.com/Photos/RF%20Solutions%20Photos/MFG_RFM110%5ERFM117.jpg,RFM110W-433S1-ND,RFM110W-433S1,RF Solutions,RF TRANSMITTER 433MHZ MODULE,22,0,"4.81000","0","1","Bulk","-","Not For New Designs","433MHz","General Purpose","-","-","13dBm","20mA","-","-","-","-","1.8V ~ 3.6V","-40°C ~ 85°C","Module"
http://www.hoperf.com/upload/rf/RFM119W-RFM119SW_DataSheet.pdf,//media.digikey.com/Photos/RF%20Solutions%20Photos/MFG_RFM119W-433S1.jpg,RFM119W-433S1-ND,RFM119W-433S1,RF Solutions,RF TX IC FSK/GFSK 433MHZ MODULE,17,0,"6.29000","0","1","Bulk","-","Active","433MHz","General Purpose","FSK, GFSK, OOK","-","13dBm","36mA","-","-","-","-","1.8V ~ 3.6V","-40°C ~ 85°C","Module"
http://www.hoperf.com/upload/rf/RFM119W-RFM119SW_DataSheet.pdf,//media.digikey.com/Photos/RF%20Solutions%20Photos/MFG_RFM119W-868S1.jpg,RFM119W-868S1-ND,RFM119W-868S1,RF Solutions,RF TX IC FSK/GFSK 868MHZ MODULE,3,0,"6.29000","0","1","Bulk","-","Active","868MHz","General Purpose","FSK, GFSK, OOK","-","13dBm","36mA","-","-","-","-","1.8V ~ 3.6V","-40°C ~ 85°C","Module"
http://www.hoperf.com/upload/rf/RFM68W-V1.2.pdf,//media.digikey.com/Photos/RF%20Solutions%20Photos/RFM68W-433-S2.jpg,RFM68W-433-S2-ND,RFM68W-433-S2,RF Solutions,RF XMITTER FSK/OOK 433MHZ 14SMD,17,0,"6.95000","0","1","Strip","-","Active","433MHz","RKE, Remote Control Systems","FSK, OOK","100kbps","10dBm","17.5mA","Pads for Pins","PCB, Surface Mount","-","-","1.8V ~ 3.7V","-40°C ~ 85°C","14-SMD Module"
//media.digikey.com/pdf/Data%20Sheets/RF%20Solutions%20PDFs/QAM-TX3_RevMarch2016.pdf,//media.digikey.com/photos/RF%20Solutions%20Photos/QAM-TX3-433.JPG,QAM-TX3-433-ND,QAM-TX3-433,RF Solutions,RF XMITTER AM 433.92MHZ MODULE,0,0,"7.91000","0","1","Strip","-","Active","433.92MHz","-","AM","3kbps","10dBm","12.5mA","PCB, Through Hole","Through Hole","-","-","3V ~ 12V","-20°C ~ 85°C","Module"
https://www.rfsolutions.co.uk/downloads/1516206779DS-AM-RT14-433P-2.pdf,//media.digikey.com/Photos/RF%20Solutions%20Photos/AM-RT14-433P.JPG,AM-RT14-433P-ND,AM-RT14-433P,RF Solutions,RF TRANSMITTER AM 433MHZ MODULE,24,0,"9.89000","0","1","Bulk","-","Active","433MHz","General Purpose","AM","-","12dBm","8mA","-","-","-","-","2V ~ 9V","-25°C ~ 80°C","Module"
https://www.rfsolutions.co.uk/downloads/1456161130DS-FM-R-FQ.pdf,//media.digikey.com/Photos/RF%20Solutions%20Photos/FM-RTFQ2-433P.JPG,FM-RTFQ2-433P-ND,FM-RTFQ2-433P,RF Solutions,RF XMITTER 433MHZ 12SIP MODULE,2,0,"13.84000","0","1","Tube","FM-RTFQ","Active","433MHz","-","-","9.6kbps","5dBm","8mA","-","-","-","-","2.1V ~ 4V","0°C ~ 70°C","12-SIP Module, 5 Leads"
https://www.melexis.com/-/media/files/documents/datasheets/th72002-datasheet-melexis.pdf,//media.digikey.com/Renders/Melexis%20Renders/8-SOIC.jpg,TH72002KDC-BAA-000-SP-ND,TH72002KDC-BAA-000-SP,Melexis Technologies NV,RF TRANSMITTER ASK 315MHZ 8SOIC,15,0,"2.17000","0","1","Bulk","-","Active","315MHz","General Purpose","ASK","40kbps","11dBm","10mA","-","-","-","-","1.95V ~ 5.5V","-40°C ~ 125°C","8-SOIC (0.154"", 3.90mm Width)"
https://linxtechnologies.com/wp/wp-content/uploads/txm-fff-kh3.pdf,//media.digikey.com/Photos/Linx%20Tech%20Photos/TXM-315-KH3.jpg,TXM-315-KH3-ND,TXM-315-KH3,Linx Technologies Inc.,RF TX IC ASK 315MHZ 27SMD MOD,14,0,"14.35000","0","1","Tube","KH3","Active","315MHz","Home/Industrial Automation, Lighting, Remote Control, RKE","ASK, OOK","-","4dBm","2.7mA","Parallel","Castellation","-","Built-in Remote Control Encoder","2.7V ~ 5.2V","-30°C ~ 70°C","27-SMD Module"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en590003,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/8-TSSOP_8-MSOP.jpg,1611-ATA8403C-6AQY-66CT-ND,ATA8403C-6AQY-66,Microchip Technology,RF TX IC ASK 868-928MHZ 8TSSOP,62,0,"0.43000","0","1","Cut Tape (CT)","-","Not For New Designs","868MHz ~ 928MHz","RKE, Remote Control Systems","ASK, FSK","50kBaud","5.5dBm","8.5mA","PCB, Surface Mount","PCB, Surface Mount","-","-","2V ~ 4V","-40°C ~ 85°C","8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)"
https://www.infineon.com/dgdl/Infineon-TDA7110F-DS-v01_00-EN.pdf?fileId=5546d4625debb399015e2891fb2e3d67,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/10-TFSOP,%2010-MSOP.jpg",TDA7110FHTMA1TR-ND,TDA7110FHTMA1,Infineon Technologies,RF TX IC ASK 433-435MHZ 10TFSOP,0,0,"0.47521","0","5000","Tape & Reel (TR)","-","Active","433MHz ~ 435MHz","Remote Control, RKE, Security Systems","ASK, FSK","-","11dBm","21mA","PCB, Surface Mount","PCB, Surface Mount","-","-","2.1V ~ 4V","-40°C ~ 85°C","10-TFSOP, 10-MSOP (0.118"", 3.00mm Width)"
https://www.infineon.com/dgdl/Infineon-TDA7116F-DS-v01_00-EN.pdf?fileId=5546d4625debb399015e289204d23d6b,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/10-TFSOP,%2010-MSOP.jpg",TDA7116FHTMA1TR-ND,TDA7116FHTMA1,Infineon Technologies,RF TX IC ASK 866-870MHZ 10TFSOP,0,0,"0.47521","0","5000","Tape & Reel (TR)","-","Active","866MHz ~ 870MHz","-","ASK, FSK","-","13dBm","14.2mA","PCB, Surface Mount","PCB, Surface Mount","-","-","2.1V ~ 4V","-40°C ~ 85°C","10-TFSOP, 10-MSOP (0.118"", 3.00mm Width)"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en580103,//media.digikey.com/Renders/Micrel%20Renders/10-XFDFN.jpg,576-4399-2-ND,MICRF112YMU-TR,Microchip Technology,RF TX IC ASK 300-450MHZ 10XFDFN,0,0,"0.57680","0","5000","Tape & Reel (TR)","QwikRadio®","Active","300MHz ~ 450MHz","RKE, TPM","ASK, FSK","50kbps","10dBm","11mA","PCB, Surface Mount","PCB, Surface Mount","-","-","1.8V ~ 3.6V","-40°C ~ 125°C","10-XFDFN Exposed Pad"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en580103,//media.digikey.com/Renders/Micrel%20Renders/10-XFDFN.jpg,576-4399-1-ND,MICRF112YMU-TR,Microchip Technology,RF TX IC ASK 300-450MHZ 10XFDFN,0,0,"0.70000","0","1","Cut Tape (CT)","QwikRadio®","Active","300MHz ~ 450MHz","RKE, TPM","ASK, FSK","50kbps","10dBm","11mA","PCB, Surface Mount","PCB, Surface Mount","-","-","1.8V ~ 3.6V","-40°C ~ 125°C","10-XFDFN Exposed Pad"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en580103,//media.digikey.com/Renders/Micrel%20Renders/10-XFDFN.jpg,576-4399-6-ND,MICRF112YMU-TR,Microchip Technology,RF TX IC ASK 300-450MHZ 10XFDFN,0,0,"Digi-Reel","0","1","Digi-Reel®","QwikRadio®","Active","300MHz ~ 450MHz","RKE, TPM","ASK, FSK","50kbps","10dBm","11mA","PCB, Surface Mount","PCB, Surface Mount","-","-","1.8V ~ 3.6V","-40°C ~ 125°C","10-XFDFN Exposed Pad"
https://www.infineon.com/dgdl/Infineon-TDK5111F-DS-v01_01-EN.pdf?fileId=5546d4625debb399015e28a441473dcc,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/10-TFSOP,%2010-MSOP.jpg",TDK5111FHTMA1TR-ND,TDK5111FHTMA1,Infineon Technologies,RF TX IC ASK 314-317MHZ 10TFSOP,0,0,"0.66573","0","5000","Tape & Reel (TR)","-","Active","314MHz ~ 317MHz","Alarm Systems, Communication Systems","ASK, FSK","20kbps","10dBm","14mA","PCB, Surface Mount","PCB, Surface Mount","-","-","2.1V ~ 4V","-40°C ~ 125°C","10-TFSOP, 10-MSOP (0.118"", 3.00mm Width)"
https://www.infineon.com/dgdl/Infineon-TDK5111F-DS-v01_01-EN.pdf?fileId=5546d4625debb399015e28a441473dcc,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/10-TFSOP,%2010-MSOP.jpg",TDK5111FHTMA1CT-ND,TDK5111FHTMA1,Infineon Technologies,RF TX IC ASK 314-317MHZ 10TFSOP,0,0,"Discontinued at Digi-Key","0","1","Cut Tape (CT)","-","Discontinued at Digi-Key","314MHz ~ 317MHz","Alarm Systems, Communication Systems","ASK, FSK","20kbps","10dBm","14mA","PCB, Surface Mount","PCB, Surface Mount","-","-","2.1V ~ 4V","-40°C ~ 125°C","10-TFSOP, 10-MSOP (0.118"", 3.00mm Width)"
https://www.infineon.com/dgdl/Infineon-TDK5111F-DS-v01_01-EN.pdf?fileId=5546d4625debb399015e28a441473dcc,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/10-TFSOP,%2010-MSOP.jpg",TDK5111FHTMA1DKR-ND,TDK5111FHTMA1,Infineon Technologies,RF TX IC ASK 314-317MHZ 10TFSOP,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Discontinued at Digi-Key","314MHz ~ 317MHz","Alarm Systems, Communication Systems","ASK, FSK","20kbps","10dBm","14mA","PCB, Surface Mount","PCB, Surface Mount","-","-","2.1V ~ 4V","-40°C ~ 125°C","10-TFSOP, 10-MSOP (0.118"", 3.00mm Width)"
https://www.infineon.com/dgdl/Infineon-TDK5116F-DS-v01_01-EN.pdf?fileId=5546d4625debb399015e28ad6b2c3dd4,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/10-TFSOP,%2010-MSOP.jpg",TDK5116FHTMA1TR-ND,TDK5116FHTMA1,Infineon Technologies,RF TX IC ASK 866-870MHZ 10TFSOP,0,0,"0.66573","0","5000","Tape & Reel (TR)","-","Active","866MHz ~ 870MHz","Alarm Systems, Communication Systems","ASK, FSK","20kbps","11.5dBm","16mA","PCB, Surface Mount","PCB, Surface Mount","-","-","2.1V ~ 4V","-40°C ~ 125°C","10-TFSOP, 10-MSOP (0.118"", 3.00mm Width)"
https://www.infineon.com/dgdl/Infineon-TDK5116F-DS-v01_01-EN.pdf?fileId=5546d4625debb399015e28ad6b2c3dd4,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/10-TFSOP,%2010-MSOP.jpg",TDK5116FHTMA1CT-ND,TDK5116FHTMA1,Infineon Technologies,RF TX IC ASK 866-870MHZ 10TFSOP,0,0,"Discontinued at Digi-Key","0","1","Cut Tape (CT)","-","Discontinued at Digi-Key","866MHz ~ 870MHz","Alarm Systems, Communication Systems","ASK, FSK","20kbps","11.5dBm","16mA","PCB, Surface Mount","PCB, Surface Mount","-","-","2.1V ~ 4V","-40°C ~ 125°C","10-TFSOP, 10-MSOP (0.118"", 3.00mm Width)"
https://www.infineon.com/dgdl/Infineon-TDK5116F-DS-v01_01-EN.pdf?fileId=5546d4625debb399015e28ad6b2c3dd4,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/10-TFSOP,%2010-MSOP.jpg",TDK5116FHTMA1DKR-ND,TDK5116FHTMA1,Infineon Technologies,RF TX IC ASK 866-870MHZ 10TFSOP,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Discontinued at Digi-Key","866MHz ~ 870MHz","Alarm Systems, Communication Systems","ASK, FSK","20kbps","11.5dBm","16mA","PCB, Surface Mount","PCB, Surface Mount","-","-","2.1V ~ 4V","-40°C ~ 125°C","10-TFSOP, 10-MSOP (0.118"", 3.00mm Width)"
-,-,SX1241ISETRT-ND,SX1241ISETRT,Semtech Corporation,IC TRANSMITTER 8SOIC,0,0,"0.74250","0","2500","-","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://www.semtech.com/uploads/documents/sx1240.pdf,//media.digikey.com/Renders/Semtech%20Renders/600;8SOIC-EDP-3.9;;8.jpg,SX1240ISTRT-ND,SX1240ISTRT,Semtech Corporation,RF XMITTER ISM 418/434MHZ 8SOIC,0,0,"0.74250","0","2500","Tape & Reel (TR)","-","Active","418MHz, 434MHz, 868MHz","Home / Industrial Automation, Remote Access, Security Alarms","ISM","100kbps","10dBm","16.5mA","-","PCB, Surface Mount","-","-","1.8V ~ 3.7V","-40°C ~ 85°C","8-SOIC (0.154"", 3.90mm Width) Exposed Pad"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en589624,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/10-MSOP.jpg,ATA8405C-6DQY-66TR-ND,ATA8405C-6DQY-66,Microchip Technology,RF TX IC ASK/FSK 433MHZ 10TFSOP,0,0,"0.74675","0","5000","Tape & Reel (TR)","-","Active","433MHz","RKE, Remote Control Systems","ASK, FSK","40kbps","6dBm","8.5mA","PCB, Surface Mount","PCB, Surface Mount","-","-","1.9V ~ 3.6V","-40°C ~ 85°C","10-TFSOP, 10-MSOP (0.118"", 3.00mm Width)"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en589624,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/10-MSOP.jpg,ATA8405C-6DQY-66CT-ND,ATA8405C-6DQY-66,Microchip Technology,RF TX IC ASK/FSK 433MHZ 10TFSOP,0,0,"Discontinued at Digi-Key","0","1","Cut Tape (CT)","-","Discontinued at Digi-Key","433MHz","RKE, Remote Control Systems","ASK, FSK","40kbps","6dBm","8.5mA","PCB, Surface Mount","PCB, Surface Mount","-","-","1.9V ~ 3.6V","-40°C ~ 85°C","10-TFSOP, 10-MSOP (0.118"", 3.00mm Width)"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en589624,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/10-MSOP.jpg,ATA8405C-6DQY-66DKR-ND,ATA8405C-6DQY-66,Microchip Technology,RF TX IC ASK/FSK 433MHZ 10TFSOP,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Discontinued at Digi-Key","433MHz","RKE, Remote Control Systems","ASK, FSK","40kbps","6dBm","8.5mA","PCB, Surface Mount","PCB, Surface Mount","-","-","1.9V ~ 3.6V","-40°C ~ 85°C","10-TFSOP, 10-MSOP (0.118"", 3.00mm Width)"
https://www.melexis.com/-/media/files/documents/datasheets/mlx72013-datasheet-melexis.pdf,//media.digikey.com/Renders/Melexis%20Renders/8-SOIC.jpg,MLX72013CDC-AAA-000-RE-ND,MLX72013CDC-AAA-000-RE,Melexis Technologies NV,RF XMITTER ASK/FSK 433MHZ 8SOIC,0,0,"0.76478","0","3000","Tape & Reel (TR)","-","Active","433MHz","Alarm and Security Systems, RKE, TPMS","ASK, FSK","40kbps","-16dBm ~ 12dBm","3.5mA ~ 15.9mA","PCB, Surface Mount","PCB, Surface Mount","-","-","1.95V ~ 5.5V","0°C ~ 70°C","8-SOIC (0.154"", 3.90mm Width)"
//media.digikey.com/pdf/Data%20Sheets/Maxim%20PDFs/MAX41463-64_Rev1_11-12-18.pdf,//media.digikey.com/Renders/Maxim%20Renders/175;-21-0061;-UB;-10.jpg,MAX41464GUB+T-ND,MAX41464GUB+T,Maxim Integrated,RF TX IC FSK 300-960MHZ 10TFSOP,0,207500,"0.79650","0","2500","-","-","Active","300MHz ~ 960MHz","General Purpose","FSK","200kbps","16dBm","27mA ~ 43mA","I²C","PCB, Surface Mount","-","-","1.8V ~ 3.6V","-40°C ~ 105°C","10-TFSOP, 10-MSOP (0.118"", 3.00mm Width)"
https://www.melexis.com/-/media/files/documents/datasheets/th72036-datasheet-melexis.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/10-DFN%20PKG.jpg,TH72036KLD-CAA-000-RE-ND,TH72036KLD-CAA-000-RE,Melexis Technologies NV,RF TX IC ASK 868/915MHZ 10VFDFN,0,0,"0.81679","0","5000","Tape & Reel (TR)","-","Active","868MHz, 915MHz","Alarm and Security Systems, RKE, TPMS","ASK, FSK","40kbps","-12dBm ~ 9.5dBm","5.5mA ~ 13.8mA","PCB, Surface Mount","PCB, Surface Mount","-","-","1.95V ~ 5.5V","-40°C ~ 125°C","10-VFDFN Exposed Pad"
http://ww1.microchip.com/downloads/en/DeviceDoc/MAQRF112.pdf,"//media.digikey.com/Renders/Micrel%20Renders/10-TFSOP,%2010-MSOP.jpg",1611-MAQRF112YMM-ND,MAQRF112YMM,Microchip Technology,RF TX IC ASK 300-450MHZ 10TFSOP,69,0,"0.82000","0","1","Tube","-","Active","300MHz ~ 450MHz","RKE, TPM","ASK, FSK","50kbps","10dBm","11.5mA","PCB, Surface Mount","PCB, Surface Mount","-","Automotive","1.8V ~ 3.6V","-40°C ~ 125°C","10-TFSOP, 10-MSOP (0.118"", 3.00mm Width)"
https://www.melexis.com/-/media/files/documents/datasheets/mlx72013-datasheet-melexis.pdf,//media.digikey.com/Renders/Melexis%20Renders/8-SOIC.jpg,MLX72013CDC-AAA-000-TU-ND,MLX72013CDC-AAA-000-TU,Melexis Technologies NV,RF XMITTER ASK/FSK 433MHZ 8SOIC,0,0,"0.82143","0","1078","Tube","-","Active","433MHz","Alarm and Security Systems, RKE, TPMS","ASK, FSK","40kbps","-16dBm ~ 12dBm","3.5mA ~ 15.9mA","PCB, Surface Mount","PCB, Surface Mount","-","-","1.95V ~ 5.5V","0°C ~ 70°C","8-SOIC (0.154"", 3.90mm Width)"
https://www.melexis.com/-/media/files/documents/datasheets/th72016-datasheet-melexis.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/10-DFN%20PKG.jpg,TH72016KLD-CAA-000-RE-ND,TH72016KLD-CAA-000-RE,Melexis Technologies NV,RF TX IC ASK 380-450MHZ 10VFDFN,0,0,"0.83018","0","5000","Tape & Reel (TR)","-","Active","380MHz ~ 450MHz","Alarm and Security Systems, RKE, TPMS","ASK, FSK","40kbps","-12dBm ~ 10dBm","3.8mA ~ 11mA","PCB, Surface Mount","PCB, Surface Mount","-","-","1.95V ~ 5.5V","-40°C ~ 125°C","10-VFDFN Exposed Pad"
https://www.melexis.com/-/media/files/documents/datasheets/mlx72013-datasheet-melexis.pdf,//media.digikey.com/Renders/Melexis%20Renders/8-SOIC.jpg,MLX72013KDC-AAA-000-RETR-ND,MLX72013KDC-AAA-000-RE,Melexis Technologies NV,RF XMITTER ASK/FSK 433MHZ 8SOIC,0,0,"0.83430","0","3000","Tape & Reel (TR)","-","Active","433MHz","Alarm and Security Systems, RKE, TPMS","ASK, FSK","40kbps","-16dBm ~ 12dBm","3.5mA ~ 15.9mA","PCB, Surface Mount","PCB, Surface Mount","-","-","1.95V ~ 5.5V","-40°C ~ 125°C","8-SOIC (0.154"", 3.90mm Width)"
https://www.melexis.com/-/media/files/documents/datasheets/mlx72013-datasheet-melexis.pdf,//media.digikey.com/Renders/Melexis%20Renders/8-SOIC.jpg,MLX72013KDC-AAA-000-RECT-ND,MLX72013KDC-AAA-000-RE,Melexis Technologies NV,RF XMITTER ASK/FSK 433MHZ 8SOIC,0,0,"Discontinued at Digi-Key","0","1","Cut Tape (CT)","-","Discontinued at Digi-Key","433MHz","Alarm and Security Systems, RKE, TPMS","ASK, FSK","40kbps","-16dBm ~ 12dBm","3.5mA ~ 15.9mA","PCB, Surface Mount","PCB, Surface Mount","-","-","1.95V ~ 5.5V","-40°C ~ 125°C","8-SOIC (0.154"", 3.90mm Width)"
https://www.melexis.com/-/media/files/documents/datasheets/mlx72013-datasheet-melexis.pdf,//media.digikey.com/Renders/Melexis%20Renders/8-SOIC.jpg,MLX72013KDC-AAA-000-REDKR-ND,MLX72013KDC-AAA-000-RE,Melexis Technologies NV,RF XMITTER ASK/FSK 433MHZ 8SOIC,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Discontinued at Digi-Key","433MHz","Alarm and Security Systems, RKE, TPMS","ASK, FSK","40kbps","-16dBm ~ 12dBm","3.5mA ~ 15.9mA","PCB, Surface Mount","PCB, Surface Mount","-","-","1.95V ~ 5.5V","-40°C ~ 125°C","8-SOIC (0.154"", 3.90mm Width)"
https://www.melexis.com/-/media/files/documents/datasheets/mlx72013-datasheet-melexis.pdf,//media.digikey.com/Renders/Melexis%20Renders/8-SOIC.jpg,MLX72013KDC-AAA-000-TU-ND,MLX72013KDC-AAA-000-TU,Melexis Technologies NV,RF XMITTER ASK/FSK 433MHZ 8SOIC,0,0,"0.89610","0","1040","Tube","-","Active","433MHz","Alarm and Security Systems, RKE, TPMS","ASK, FSK","40kbps","-16dBm ~ 12dBm","3.5mA ~ 15.9mA","PCB, Surface Mount","PCB, Surface Mount","-","-","1.95V ~ 5.5V","-40°C ~ 125°C","8-SOIC (0.154"", 3.90mm Width)"
https://www.melexis.com/-/media/files/documents/datasheets/th72036-datasheet-melexis.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/10-DFN%20PKG.jpg,TH72036KLD-CAA-000-TU-ND,TH72036KLD-CAA-000-TU,Melexis Technologies NV,RF TX IC ASK 868/915MHZ 10VFDFN,0,0,"0.91104","0","1089","Tube","-","Active","868MHz, 915MHz","Alarm and Security Systems, RKE, TPMS","ASK, FSK","40kbps","-12dBm ~ 9.5dBm","5.5mA ~ 13.8mA","PCB, Surface Mount","PCB, Surface Mount","-","-","1.95V ~ 5.5V","-40°C ~ 125°C","10-VFDFN Exposed Pad"
