Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Frequency","For Use With/Related Products","Supplied Contents"
//media.digikey.com/pdf/Data%20Sheets/Sparkfun%20PDFs/Simultaneous_RFID_Tag_Reader_HookupGuide_Web.pdf,//media.digikey.com/Photos/Sparkfun%20Elec%20%20Photos/SEN-14066.jpg,1568-1519-ND,SEN-14066,SparkFun Electronics,M6ENANO SIMULTANEOUS RFID READER,68,0,"224.95000","0","1","Mercury®6e","Active","Read/Write","-","M6E-Nano","Board(s)"
http://www.st.com/content/ccc/resource/technical/document/user_manual/group0/71/64/68/29/5c/78/43/20/DM00285905/files/DM00285905.pdf/jcr:content/translations/en.DM00285905.pdf,//media.digikey.com/Photos/STMicro%20Photos/MFG_ANT7-T-M24SR64.JPG,497-16555-ND,ANT7-T-M24SR64,STMicroelectronics,ANTENNA REF BOARD M24SR64-Y,154,0,"4.93000","0","1","-","Active","Antenna","13.56MHz","M24SR64-Y","Board(s)"
https://cdn-learn.adafruit.com/downloads/pdf/adafruit-pn532-rfid-nfc.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_364.jpg,1528-1781-ND,364,Adafruit Industries LLC,PN532 NFC/RFID BREAKOUT BOARD,245,0,"39.95000","0","1","-","Active","Near Field Communication (NFC)","13.56MHz","PN532","Board(s)"
http://www.st.com/content/ccc/resource/technical/document/data_brief/30/35/86/6e/a1/e6/46/18/DM00052753.pdf/files/DM00052753.pdf/jcr:content/translations/en.DM00052753.pdf,//media.digikey.com/Photos/STMicro%20Photos/M24LR-DISCOVERY.jpg,497-13250-ND,M24LR-DISCOVERY,STMicroelectronics,NFC/RFID EVAL M24LR 13.56MHZ,42,0,"21.60000","0","1","-","Active","Read/Write","13.56MHz","M24LR","Board(s)"
http://www.st.com/content/ccc/resource/technical/document/data_brief/group1/11/32/f2/f6/66/90/4e/13/DM00363429/files/DM00363429.pdf/jcr:content/translations/en.DM00363429.pdf,//media.digikey.com/Photos/STMicro%20Photos/MFG_ST25R3911B-DISCO.JPG,497-17250-ND,ST25R3911B-DISCO,STMicroelectronics,DISCOVERY KIT FOR ST25R3911B,36,0,"46.25000","0","1","-","Active","RFID Reader","13.56MHz","ST25R3911B","Board(s)"
http://www.ti.com/lit/pdf/scbu050,//media.digikey.com/Photos/Texas%20Instr%20Photos/MRD2EVM.jpg,296-37504-ND,MRD2EVM,Texas Instruments,KIT EVAL MICROREADER LF HSX RFID,0,0,"102.80000","0","1","-","Active","RFID Reader","134.2kHz","RI-STU-MRD2","Board(s), Accessories"
http://www.dlpdesign.com/rf/dlp-rfid2-ds-v114.pdf,//media.digikey.com/Photos/DLP%20Design%20Inc/MFG_DLP-RFID2-EDK.jpg,813-1041-ND,DLP-RFID2-EDK,DLP Design Inc.,KIT EVAL 13.56MHZ R/W DLP-RFID2,9,0,"299.95000","0","1","-","Active","Read/Write","13.56MHz","DLP-RFID2","Board(s), Accessories"
http://www.thingmagic.com/images/pdfs/USB-ProReader-datasheet.pdf,//media.digikey.com/Photos/ThingMagic/MFG_USB-6EP-DEVKIT.jpg,1523-1014-ND,USB-6EP-DEVKIT,"ThingMagic, a JADAK brand",USB PRO RFID READER DEVELOPMENT,19,0,"695.00000","0","1","Mercury®6e","Active","Read/Write","-","Micro-LTE (M6E-MICRO)","Board(s), Cable(s)"
http://www.thingmagic.com/images/stories/publicuserguides/Nano_Design_Guide_Apr15.pdf,//media.digikey.com/Photos/ThingMagic/MFG_ThingMagic%20Module%20DevKit.jpg,1523-1010-ND,M6E-NANO-DEVKIT,"ThingMagic, a JADAK brand",KIT DEV FOR M6E-NANO,5,0,"741.00000","0","1","Mercury®6e","Active","Read/Write","-","M6E-Nano","Board(s)"
//media.digikey.com/pdf/Data%20Sheets/ThingMagic%20PDF's/Micro-LTE.pdf,//media.digikey.com/Photos/ThingMagic/MFG_ThingMagic%20Module%20DevKit.jpg,1523-1008-ND,M6E-MICRO-DEVKIT,"ThingMagic, a JADAK brand",KIT DEVELOPMENT M6E MICRO-LTE,8,0,"769.00000","0","1","Mercury®6e","Active","Read/Write","-","Micro-LTE (M6E-MICRO)","Board(s)"
//media.digikey.com/pdf/Data%20Sheets/ThingMagic%20PDF's/MERCURYDevKit.pdf,//media.digikey.com/Photos/ThingMagic/MFG_ThingMagic%20Module%20DevKit.jpg,1523-1006-ND,M6E-DEVKIT,"ThingMagic, a JADAK brand",KIT DEV M6E MULTIPROTOCOL,19,0,"875.00000","0","1","Mercury®6e","Active","Read/Write","-","M6E","Board(s)"
//media.digikey.com/pdf/Data%20Sheets/ThingMagic%20PDF's/Micro.pdf,//media.digikey.com/Photos/ThingMagic/MFG_ThingMagic%20Module%20DevKit.jpg,1523-1007-ND,M6E-M-DEVKIT,"ThingMagic, a JADAK brand",KIT DEVELOPMENT M6E MICRO,13,0,"875.01000","0","1","Mercury®6e","Active","Read/Write","-","Micro (M6E-M)","Board(s)"
http://www.st.com/content/ccc/resource/technical/document/data_brief/group0/41/bb/2c/cd/06/98/4a/4d/DM00283045/files/DM00283045.pdf/jcr:content/translations/en.DM00283045.pdf,//media.digikey.com/Photos/STMicro%20Photos/MFG_ANT7-T-M24LR04E.JPG,497-16556-ND,ANT7-T-M24LR04E,STMicroelectronics,ANTENNA REF BOARD M24LR04E-R,69,0,"4.93000","0","1","-","Active","Antenna","13.56MHz","M24LR04E-R","Board(s)"
-,//media.digikey.com/Photos/Texas%20Instr%20Photos/RF430-TMPSNS-EVM.JPG,296-46762-ND,RF430-TMPSNS-EVM,Texas Instruments,EVALUATION MODULE,56,0,"10.33000","0","1","-","Active","Near Field Communication (NFC)","13.56MHz","RF430FRL152H","Board(s)"
http://www.st.com/content/ccc/resource/technical/document/data_brief/group1/9f/ef/a5/6a/cb/f4/43/a6/DM00480650/files/DM00480650.pdf/jcr:content/translations/en.DM00480650.pdf,//media.digikey.com/Photos/STMicro%20Photos/MFG_STEVAL-SMARTAG1.jpg,497-18079-ND,STEVAL-SMARTAG1,STMicroelectronics,NFC DYNAMIC TAG SENSOR NODE EVAL,50,0,"18.62000","0","1","-","Active","Near Field Communication (NFC)","-","ST25DV","Board(s)"
http://www.st.com/content/ccc/resource/technical/document/data_brief/group1/c2/55/b8/50/50/85/4e/3f/DM00313884/files/DM00313884.pdf/jcr:content/translations/en.DM00313884.pdf,//media.digikey.com/Photos/STMicro%20Photos/MFG_ANT-1-6-ST25DV.jpg,497-17726-ND,ANT-1-6-ST25DV,STMicroelectronics,75 MM X 45 MM AND 22.5 MM X 18.5,39,0,"18.90000","0","1","-","Active","Antenna","13.56MHz","ST25DV04K","Board(s)"
http://www.dlpdesign.com/dlp-7970abp-ds-v11.pdf,//media.digikey.com/Photos/DLP%20Design%20Inc/DLP-7970ABP.jpg,813-1039-ND,DLP-7970ABP,DLP Design Inc.,BOARD ADD-ON BOOSTERPACK NFC,17,0,"25.00000","0","1","-","Active","Read/Write","13.56MHz","TRF7970A","Board(s)"
//media.digikey.com/pdf/Data%20Sheets/Texas%20Instruments%20PDFs/TRF7970A.pdf,//media.digikey.com/Photos/DLP%20Design%20Inc/DLP-7970ABP.jpg,296-43162-ND,DLP-7970ABP,Texas Instruments,BOOSTER PACK FOR TRF7970,34,0,"25.96000","0","1","-","Active","Read/Write","13.56MHz","TRF7970A","Board(s)"
http://www.st.com/content/ccc/resource/technical/document/user_manual/group0/82/b1/f7/0b/66/cf/4a/3f/DM00313887/files/DM00313887.pdf/jcr:content/translations/en.DM00313887.pdf,//media.digikey.com/Photos/STMicro%20Photos/MFG_ST25DV-DISCOVERY.JPG,497-17254-ND,ST25DV-DISCOVERY,STMicroelectronics,DISCOVERY KIT FOR ST25DV04K,33,0,"37.50000","0","1","-","Active","Near Field Communication (NFC)","13.56MHz","ST25DV04K","Board(s)"
https://www.nxp.com/docs/en/data-sheet/CLRC663.pdf,//media.digikey.com/Photos/NXP%20Semi%20Photos/MFG_OM26630FDKM.jpg,568-13407-ND,OM26630FDKM,NXP USA Inc.,RF EVAL DEV KITS RFID,37,0,"61.25000","0","1","-","Active","RFID Reader","13.56MHz","CLRC663","Board(s)"
//media.digikey.com/pdf/Data%20Sheets/NXP%20PDFs/NTAG%20I2C_Leaflet.pdf,"//media.digikey.com/Photos/NXP%20Semi%20Photos/OM5569%5ENT322ER,699.jpg",568-12906-ND,OM5569/NT322ERM,NXP USA Inc.,NTAG 12C PLUS EXPL KIT PLUS USB,77,0,"61.26000","0","1","-","Active","Near Field Communication (NFC)","13.56MHz","NT3H1101","Board(s)"
https://www.melexis.com/-/media/files/documents/datasheets/evb90129-datasheet-melexis.pdf,//media.digikey.com/Photos/Melexis%20Photos/EVB90129.jpg,EVB90129-ND,EVB90129,Melexis Technologies NV,KIT EVAL BOARD FOR MLX90129,6,0,"128.75000","0","1","-","Active","Sensor Demo","13.56MHz","MLX90129","Board(s)"
http://www.st.com/content/ccc/resource/technical/document/data_brief/ce/eb/cf/52/a8/14/45/7f/DM00122639.pdf/files/DM00122639.pdf/jcr:content/translations/en.DM00122639.pdf,//media.digikey.com/Photos/STMicro%20Photos/MFG_EVAL-ST95HF.JPG,497-16099-ND,EVAL-ST95HF,STMicroelectronics,EVALUATION BOARD FOR ST95HF,6,0,"148.75000","0","1","-","Active","Near Field Communication (NFC)","13.56MHz","ST95HF","Board(s)"
//media.digikey.com/pdf/Data%20Sheets/Austriamicrosystems%20PDFs/AS3933_DataBrief.pdf,//media.digikey.com/Photos/Austria%20Microsystems/AS3933%20DB.jpg,AS3933DEVSYSTEM-ND,AS3933 DEV SYSTEM,ams,BOARD DEMO FOR AS3933,2,0,"247.50000","0","1","-","Active","Receiver, ASK","125kHz","AS3933","Board(s), Power Supply"
http://ww1.microchip.com/downloads/en/AppNotes/Atmel-4980-RFID-Kits-Overview_Application-Note.pdf,//media.digikey.com/Photos/Atmel%20Photos/MFG_ATA2270-EK3.jpg,ATA2270-EK3-ND,ATA2270-EK3,Microchip Technology,KIT EVAL LF RFID READER,7,0,"479.00000","0","1","-","Active","Read/Write","125kHz, 134.2kHz","-","Board(s)"
https://www.nxp.com/docs/en/user-guide/UM10966.pdf,//media.digikey.com/Photos/NXP%20Semi%20Photos/MFG_OM23221ARD.jpg,568-13441-ND,OM23221ARD,NXP USA Inc.,EVAL BOARD FOR NT3H2111 NT3H2211,11,0,"17.29000","0","1","-","Active","Near Field Communication (NFC)","13.56MHz","NT3H2111, NT3H2211","Board(s)"
//media.digikey.com/pdf/Data%20Sheets/NXP%20PDFs/NTAG%20I2C_Leaflet.pdf,"//media.digikey.com/Photos/NXP%20Semi%20Photos/OM5569%5ENT322E,699.jpg",568-12907-ND,OM5569/NT322EM,NXP USA Inc.,NTAG 12C PLUS EXPLORER KIT,23,0,"25.27000","0","1","-","Active","Near Field Communication (NFC)","13.56MHz","NT3H1101","Board(s)"
https://www.nxp.com/docs/en/application-note/AN11844.pdf,//media.digikey.com/Photos/NXP%20Semi%20Photos/MFG_OM5577%5EPN7120ARDM.jpg,568-13409-ND,OM5577/PN7120ARDM,NXP USA Inc.,PN7120 NFC DEV KIT ARDUINO CONN,22,0,"25.27000","0","1","-","Active","Near Field Communication (NFC)","-","PN7120S","Board(s)"
https://www.nxp.com/docs/en/user-guide/UM11098.pdf,//media.digikey.com/Photos/NXP%20Semi%20Photos/MFG_OM29263ADK.JPG,568-13885-ND,OM29263ADK,NXP USA Inc.,NFC ANTENNA DEV KIT,6,0,"25.27000","0","1","-","Active","RFID Reader","13.56MHz","-","Board(s)"
https://download.mikroe.com/documents/datasheets/PN7150.pdf,//media.digikey.com/Photos/MikroElektronika/MFG_MIKROE-2540.jpg,1471-1822-ND,MIKROE-2540,MikroElektronika,NFC USB DONGLE,38,0,"29.58000","0","1","-","Active","Near Field Communication (NFC)","13.56MHz","-","Board(s)"
https://www.nxp.com/docs/en/data-sheet/PN7120.pdf,//media.digikey.com/Photos/NXP%20Semi%20Photos/MFG_OM5577.jpg,568-12426-ND,OM5577/PN7120SM,NXP USA Inc.,BOARD NFC CTLR PN7120A,51,0,"36.25000","0","1","-","Active","Near Field Communication (NFC)","-","PN7120S","Board(s)"
https://www.nxp.com/docs/en/user-guide/UM10954.pdf,//media.digikey.com/Photos/NXP%20Semi%20Photos/PNEV5180BM.JPG,568-13412-ND,PNEV5180BM,NXP USA Inc.,PN5180 DEVELOPMENT BOARD,23,0,"36.25000","0","1","-","Active","Near Field Communication (NFC)","13.56MHz","PN5180","Board(s)"
http://www.st.com/content/ccc/resource/technical/document/data_brief/db/a5/48/65/b3/46/41/c4/DM00102423.pdf/files/DM00102423.pdf/jcr:content/translations/en.DM00102423.pdf,//media.digikey.com/Photos/STMicro%20Photos/MFG_M24SR-DISCO.jpg,497-14342-ND,M24SR-DISCO-PREM,STMicroelectronics,KIT EVAL PREMIUM EDITION MEM,8,0,"37.50000","0","1","-","Active","EEPROM","13.56MHz","M24SR","Board(s)"
https://www.nxp.com/docs/en/user-guide/UM10954.pdf,"//media.digikey.com/photos/NXP%20Semi%20Photos/OM25180FDK,699.JPG",568-12873-ND,OM25180FDKM,NXP USA Inc.,PN5180 NFC FRONTEND DEV KIT,51,0,"61.42000","0","1","-","Active","Near Field Communication (NFC)","13.56MHz","PN5180","Board(s), Accessories"
https://ams.com/documents/20143/36005/AS3953_PB000100_3-00.pdf,//media.digikey.com/Photos/AMS-Taos%20USA%20Photos/AS3953-DK-TAGS.jpg,AS3953-DK-TAGS-ND,AS3953-DK-TAGS,ams,BOARD DEMO FOR AS3953,5,0,"93.75000","0","1","-","Active","Near Field Communication (NFC)","-","AS3953","Board(s), Cable(s), Accessories"
-,//media.digikey.com/Photos/NXP%20Semi%20Photos/MFG_PNEV533D.JPG,568-9826-ND,"PNEV533D,699",NXP USA Inc.,BOARD EVAL NFC PN533,5,0,"112.50000","0","1","-","Active","Near Field Communication (NFC)","13.56MHz","PN533","Board(s)"
-,//media.digikey.com/Photos/Panasonic%20Photos/NFC-TAG-MN63Y1208.JPG,NFC-TAG-MN63Y1208-ND,NFC-TAG-MN63Y1208,Panasonic Electronic Components,ANTENNA BOARD MN63Y1208,4,0,"113.75000","0","1","-","Active","Near Field Communication (NFC)","13.56MHz","MN63Y1208","Board(s)"
http://www.semicon.panasonic.co.jp/ds4/MN63Y1213_E.pdf,//media.digikey.com/Photos/Panasonic%20Photos/NFC-TAG-MN63Y1213_4030.jpg,P17034-ND,NFC-TAG-MN63Y1213_4030,Panasonic Electronic Components,BOARD EVAL MN63Y1212 MN63Y1213,4,0,"113.75000","0","1","-","Active","Near Field Communication (NFC)","13.56MHz","MN63Y1212","Board(s)"
http://www.semicon.panasonic.co.jp/ds4/MN63Y1213_E.pdf,//media.digikey.com/Photos/Panasonic%20Photos/NFC-TAG-MN63Y1213_2020.jpg,P17035-ND,NFC-TAG-MN63Y1213_2020,Panasonic Electronic Components,BOARD EVAL MN63Y1212 MN63Y1213,4,0,"113.75000","0","1","-","Active","Near Field Communication (NFC)","13.56MHz","MN63Y1213","Board(s)"
https://industrial.panasonic.com/content/data/SC/ds/ds4/MN63Y1210A_E.pdf,//media.digikey.com/Photos/Panasonic%20Photos/NFC-TAG-MN63Y1210A.JPG,NFC-TAG-MN63Y1210A-ND,NFC-TAG-MN63Y1210A,Panasonic Electronic Components,ANTENNA BOARD MN63Y1210A,2,0,"113.75000","0","1","-","Active","Near Field Communication (NFC)","13.56MHz","MN63Y1210A","Board(s)"
https://www.nxp.com/docs/en/data-sheet/NHS3100.pdf,//media.digikey.com/Photos/NXP%20Semi%20Photos/MFG_NHS3100TEMOxxxx_Board.jpg,568-13331-ND,NHS3100TEMOADKUL,NXP USA Inc.,NHS3100 STARTEK KIT,9,0,"125.00000","0","1","-","Active","RFID Reader","13.56MHz","NHS3100","Board(s)"
https://www.nxp.com/docs/en/data-sheet/PN7462.pdf,-,568-14694-ND,OM27462CDKP,NXP USA Inc.,NFC DEV KIT - PN7462,3,0,"248.75000","0","1","-","Active","Near Field Communication (NFC)","-","PN7462","Board(s), Accessories"
http://ww1.microchip.com/downloads/en/DeviceDoc/atmel-4602-innovative-silicon-rfid-idic-solutions_brochure.pdf,//media.digikey.com/Photos/Atmel%20Photos/ATARFID-EK1.jpg,ATARFID-EK1-ND,ATARFID-EK1,Microchip Technology,KIT BOARD 1 RFID IDIC GIS 125KHZ,3,0,"359.00000","0","1","-","Active","RFID Reader","125kHz","ATA5575, ATA5577, ATA5577M3","Board(s), Accessories"
-,//media.digikey.com/Photos/ThingMagic/USB-5EC-DEVKIT.jpg,1523-1012-ND,USB-5EC-DEVKIT,"ThingMagic, a JADAK brand",DEV KIT FOR USB-5EC,4,0,"645.00000","0","1","Mercury®5e","Active","Read/Write","860MHz ~ 960MHz","Compact (M5E-C)","Board(s), Cable(s)"
//media.digikey.com/pdf/Data%20Sheets/ThingMagic%20PDF's/MERCURYDevKit.pdf,//media.digikey.com/Photos/ThingMagic/MFG_ThingMagic%20Module%20DevKit.jpg,1523-1005-ND,M5E-C-DEVKIT,"ThingMagic, a JADAK brand",KIT DEV FOR M5E COMPACT,7,0,"675.00000","0","1","Mercury®5e","Active","Read/Write","860MHz ~ 960MHz","Compact (M5E-C)","Board(s)"
https://www.nxp.com/docs/en/data-sheet/NHS3100.pdf,//media.digikey.com/Photos/NXP%20Semi%20Photos/MFG_NHS3100TEMOxxxx_Board.jpg,568-13330-ND,NHS3100TEMODBUL,NXP USA Inc.,NHS3100 EVAL BOARD,27,0,"50.97000","0","1","-","Active","RFID Reader","13.56MHz","NHS3100","Board(s)"
https://www.nxp.com/docs/en/application-note/AN11308.pdf,"//media.digikey.com/Photos/NXP%20Semi%20Photos/PNEV512B,699.JPG",568-10177-ND,"PNEV512B,699",NXP USA Inc.,BOARD EVAL NFC PN512 VER.B,13,0,"123.75000","0","1","-","Active","Near Field Communication (NFC)","13.56MHz","PN512","Board(s)"
https://www.st.com/content/ccc/resource/technical/document/data_brief/group2/85/b9/89/2d/66/e2/46/f1/DM00524082/files/DM00524082.pdf/jcr:content/translations/en.DM00524082.pdf,//media.digikey.com/Photos/STMicro%20Photos/ST25DV-PWM-ESET.jpg,497-18215-ND,ST25DV-PWM-ESET,STMicroelectronics,DISCOVERY KIT FOR THE ST25DV-PWM,34,0,"9.98000","0","1","-","Active","Near Field Communication (NFC)","13.56MHz","ST25DV02K-W2","Board(s)"
//media.digikey.com/pdf/Data%20Sheets/NXP%20PDFs/NFC_Forum_Type_Tags.pdf,"//media.digikey.com/Photos/NXP%20Semi%20Photos/OM5592%5EMF1S50,699.JPG",568-8607-ND,"OM5592/MF1S50,699",NXP USA Inc.,DEMO MIFARE 1K  5 TAGS MF1S50,5,0,"76.25000","0","1","-","Not For New Designs","Mifare 1K","-","-","Board(s)"
//media.digikey.com/pdf/Data%20Sheets/NXP%20PDFs/NFC_Forum_Type_Tags.pdf,"//media.digikey.com/Photos/NXP%20Semi%20Photos/OM5591%5EMF0U10,699.JPG",568-8606-ND,"OM5591/MF0U10,699",NXP USA Inc.,MIFARE ULTRALIGHT 5 TAGS MF1S50,2,0,"76.25000","0","1","-","Not For New Designs","Near Field Communication (NFC)","-","-","Board(s)"
http://www.harting-usa.com/fileadmin/harting/documents/lg/hartingusa/news/HARTING_MICA__Basic_Ethernet_Starter_Kit_-_Data_Sheet.pdf,//media.digikey.com/Photos/Harting/MFG_73460000005.jpg,1195-8232-ND,73460000005,HARTING,MICA BASIC ETHERNET STARTER KIT,5,0,"823.53000","0","1","-","Active","RFID Reader","-","MICA","Board(s), Cable(s), Accessories"
http://www.harting-usa.com/fileadmin/harting/documents/lg/hartingusa/news/HARTING_MICA__CISS_Complete_IIoT_Starter_Kit_-_Data_Sheet.pdf,//media.digikey.com/Photos/Harting/MFG_73460000007.jpg,1195-8230-ND,73460000007,HARTING,HARTING MICA CISS COMPLETE IIOT,9,0,"1701.23000","0","1","-","Active","RFID Reader","-","MICA","Board(s), Cable(s), Accessories"
http://www.harting-usa.com/fileadmin/harting/documents/lg/hartingusa/news/HARTING_MICA__RF-R300_Complete_RFID_Starter_Kit_-_Data_Sheet.pdf,//media.digikey.com/Photos/Harting/MFG_73460000006.jpg,1195-8231-ND,73460000006,HARTING,HARTING MICA RF-R300 COMPLETE RF,5,0,"2247.14000","0","1","-","Active","RFID Reader","-","MICA","Board(s), Cable(s), Accessories"
http://www.st.com/content/ccc/resource/technical/document/application_note/eb/36/ce/17/19/d2/46/2c/CD00280653.pdf/files/CD00280653.pdf/jcr:content/translations/en.CD00280653.pdf,//media.digikey.com/Photos/STMicro%20Photos/ANT4-M24LR-A.JPG,497-14653-ND,ANT4-M24LR-A,STMicroelectronics,ANTENNA REF FOR M24LR-A,43,0,"26.25000","0","1","-","Not For New Designs","Antenna","13.56MHz","M24LR-64-R","Board(s)"
//media.digikey.com/pdf/Data%20Sheets/ST%20Microelectronics%20PDFS/ANT5-M24LR-A_Br.pdf,//media.digikey.com/Photos/STMicro%20Photos/ANT5-M24LR-A.JPG,ANT5-M24LR-A-ND,ANT5-M24LR-A,STMicroelectronics,ANTENNA REF FOR M24LR64-R,14,0,"26.25000","0","1","-","Not For New Designs","Antenna","13.56MHz","M24LR-64-R","Board(s)"
https://www.nxp.com/docs/en/data-sheet/NHS3152.pdf,//media.digikey.com/Photos/NXP%20Semi%20Photos/NHS3152DBUL.JPG,568-13433-ND,NHS3152DBUL,NXP USA Inc.,NHS3152 EVALUATION BOARD,11,0,"50.00000","0","1","-","Active","Near Field Communication (NFC)","13.56MHz","NHS3152","Board(s)"
-,//media.digikey.com/Photos/Atmel%20Photos/ATAB5570.jpg,ATAB5570-ND,ATAB5570,Microchip Technology,BOARD EVAL FOR ATAB5570,4,0,"91.45000","0","1","-","Obsolete","Read/Write","-","ATA5570","Board(s)"
https://www.nxp.com/docs/en/data-sheet/NHS3152.pdf,//media.digikey.com/Photos/NXP%20Semi%20Photos/NHS3152TEMOADKUL.JPG,568-13434-ND,NHS3152TEMOADKUL,NXP USA Inc.,NHS3152 STARTER KIT,8,0,"125.00000","0","1","-","Active","Near Field Communication (NFC)","13.56MHz","NHS3152","Board(s)"
https://www.nxp.com/docs/en/data-sheet/PN7462.pdf,-,568-14695-ND,PNEV7462C,NXP USA Inc.,NFC DEV BOARD - PN7462,3,0,"136.25000","0","1","-","Active","Near Field Communication (NFC)","-","PN7462","Board(s)"
//media.digikey.com/pdf/Data%20Sheets/NXP%20PDFs/PN7462AU_QSG.pdf,//media.digikey.com/Photos/NXP%20Semi%20Photos/OM27462CDK.jpg,568-12950-ND,OM27462CDKM,NXP USA Inc.,DEV KIT FOR PN7360 PN7362 PN7462,2,0,"248.75000","0","1","-","Obsolete","Near Field Communication (NFC)","-","PN7360, PN7362, PN7462","Board(s), Accessories"
-,//media.digikey.com/photos/Skyetec%20Photos/DK-M9-MH-UF.JPG,753-1003-ND,DK-M9-MH,Skyetek Inc,KIT DEV M9 W/MH CF MODULE,2,0,"898.80000","0","1","SkyeModule™ M9","Discontinued at Digi-Key","Read/Write","862MHz ~ 955MHz","SkyeModule™ M9 Modules","Board(s), Cable(s), Power Supply, Accessories"
https://www.st.com/resource/en/data_brief/ant7-t-st25dv04k.pdf,//media.digikey.com/Photos/STMicro%20Photos/MFG_ANT7-T-ST25DV04K.jpg,497-18394-ND,ANT7-T-ST25DV04K,STMicroelectronics,ST25 NFC/RFID EVAL TOOLS,0,0,"4.92000","0","1","-","Active","Near Field Communication (NFC)","13.56MHz","ST25DV04K","Board(s)"
https://www.melexis.com/-/media/files/documents/datasheets/evb90109-datasheet-melexis.pdf,//media.digikey.com/photos/Melexis%20Photos/EVB90109.JPG,EVB90109-ND,EVB90109,Melexis Technologies NV,BOARD EVAL FOR MLX90109,0,0,"65.66000","0","1","-","Active","Transceiver","125kHz","MLX90109","Board(s)"
http://ww1.microchip.com/downloads/en/DeviceDoc/at88ck201stk%20quick%20start%20guide.pdf,//media.digikey.com/Photos/Atmel%20Photos/AT88CK201STK.jpg,AT88CK201STK-ND,AT88CK201STK,Microchip Technology,KIT DEV STARTER BAMBOO,0,0,"100.00000","0","1","CryptoRF®","Active","RFID Reader","13.56MHz","AT88RF1354","Board(s), Cable(s), Accessories"
https://ams.com/documents/20143/36005/AS3930_UG000276_1-00.pdf,//media.digikey.com/Photos/Austria%20Microsystems/AS3930%20DB.jpg,AS3930DEMOSYSTEM-ND,AS3930 DEMOSYSTEM,ams,BOARD DEMO FOR AS3930,1,0,"250.00000","0","1","-","Active","Receiver, ASK","125kHz","AS3930","Board(s), Power Supply"
http://www.st.com/content/ccc/resource/technical/document/datasheet/f9/9f/ef/57/ef/20/48/d0/DM00179249.pdf/files/DM00179249.pdf/jcr:content/translations/en.DM00179249.pdf,//media.digikey.com/Photos/STMicro%20Photos/CLOUDST25TA02K-P.jpg,497-15863-ND,CLOUDST25TA02K-P,STMicroelectronics,DEMO BOARD FOR ST25TA02K-P,15,0,"5.32000","0","1","-","Active","EEPROM","13.56MHz","ST25TA02K-P","Board(s)"
http://www.dlpdesign.com/dlp-rf430cl331bp-ds-v10.pdf,//media.digikey.com/Photos/DLP%20Design%20Inc/MFG_DLP-RF430CL331BP.jpg,813-1049-ND,DLP-RF430CL331BP,DLP Design Inc.,BOOSTERPACK RF430CL331H ADD-ON B,10,0,"9.95000","0","1","-","Active","Near Field Communication (NFC)","13.56MHz","RF430CL331H","Board(s)"
http://www.dlpdesign.com/rf/dlp-rf430bp-ds-v12.pdf,//media.digikey.com/Photos/DLP%20Design%20Inc/DLP-RF430BP.JPG,813-1046-ND,DLP-RF430BP,DLP Design Inc.,BOOSTERPACK RF430CL330 ADD-ON BD,5,0,"9.95000","0","1","-","Active","Near Field Communication (NFC)","13.56MHz","RF430CL330H","Board(s)"
http://www.dlpdesign.com/rf/dlp-rf430bp-ds-v12.pdf,//media.digikey.com/Photos/Texas%20Instr%20Photos/DLP-RF430BP.jpg,296-45674-ND,DLP-RF430BP,Texas Instruments,BOOSTER PACK FOR RF430,0,0,"10.33000","0","1","-","Active","Near Field Communication (NFC)","13.56MHz","RF430CL330H","Board(s)"
-,//media.digikey.com/Photos/NXP%20Semi%20Photos/OM5569%5ENT322FM.JPG,568-13410-ND,OM5569/NT322FM,NXP USA Inc.,NTAG I2C PLUS ANTENNA KIT,0,0,"11.97000","0","1","-","Active","Near Field Communication (NFC)","13.56MHz","NT3H1101","Board(s)"
http://www.ti.com/lit/ug/tidu821/tidu821.pdf,//media.digikey.com/Photos/Texas%20Instr%20Photos/MFG_NFC-DATALOGGER-EVM.jpg,296-43998-ND,NFC-DATALOGGER-EVM,Texas Instruments,EVALUATION MODULE,6,329,"30.11000","0","1","-","Active","Data Logger","13.56MHz","RF430CL331H","Board(s)"
https://www.nxp.com/docs/en/data-sheet/CLRC663.pdf,-,568-13880-ND,CLEV6630AM,NXP USA Inc.,CLRC663 CUSTOMER DEV BOARD,4,0,"36.25000","0","1","-","Active","RFID Reader","13.56MHz","CLRC663","Board(s)"
//media.digikey.com/pdf/Data%20Sheets/NXP%20PDFs/CLRC663%20plus%20-%20Product_Presentation_Web.pdf,//media.digikey.com/Photos/NXP%20Semi%20Photos/MFG_CLEV6630BM.jpg,568-13411-ND,CLEV6630BM,NXP USA Inc.,CLRC663 PLUS DEV BOARD,1,0,"36.25000","0","1","-","Active","RFID Reader","13.56MHz","CLRC663","Board(s)"
