Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Frequency","P1dB","Gain","Noise Figure","RF Type","Voltage - Supply","Current - Supply","Test Frequency","Package / Case","Supplier Device Package"
http://cdn.macom.com/datasheets/MAAL-010706.pdf,//media.digikey.com/Renders/MACom%20Technology%20Solutions/8-VFDFN.jpg,1465-1263-1-ND,MAAL-010706-TR3000,M/A-Com Technology Solutions,IC RF AMP GP 1.4GHZ-4GHZ 8DFN,5373,0,"5.82000","0","1","Cut Tape (CT)","-","Active","1.4GHz ~ 4GHz","19dBm","17.5dB","0.6dB","General Purpose","3V","80mA","-","8-VFDFN Exposed Pad","8-PDFN (2x2)"
http://cdn.macom.com/datasheets/MAAL-010706.pdf,//media.digikey.com/Renders/MACom%20Technology%20Solutions/8-VFDFN.jpg,1465-1263-6-ND,MAAL-010706-TR3000,M/A-Com Technology Solutions,IC RF AMP GP 1.4GHZ-4GHZ 8DFN,5373,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","1.4GHz ~ 4GHz","19dBm","17.5dB","0.6dB","General Purpose","3V","80mA","-","8-VFDFN Exposed Pad","8-PDFN (2x2)"
http://www.skyworksinc.com/uploads/documents/201521A.pdf,"//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/16-QFN,S1692.jpg",863-1392-2-ND,SKY67106-306LF,Skyworks Solutions Inc.,IC RF AMP CDMA 1.5GHZ-3GHZ 16QFN,9000,0,"2.85950","0","3000","Tape & Reel (TR)","-","Active","1.5GHz ~ 3GHz","-9dBm","35dB","0.65dB","CDMA, LTE, W-CDMA, WiMAX","3.5V ~ 5.5V","160mA","1.95GHz","16-VQFN Exposed Pad","16-QFN (4x4)"
http://www.skyworksinc.com/uploads/documents/201521A.pdf,"//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/16-QFN,S1692.jpg",863-1392-1-ND,SKY67106-306LF,Skyworks Solutions Inc.,IC RF AMP CDMA 1.5GHZ-3GHZ 16QFN,11581,0,"6.32000","0","1","Cut Tape (CT)","-","Active","1.5GHz ~ 3GHz","-9dBm","35dB","0.65dB","CDMA, LTE, W-CDMA, WiMAX","3.5V ~ 5.5V","160mA","1.95GHz","16-VQFN Exposed Pad","16-QFN (4x4)"
http://www.skyworksinc.com/uploads/documents/201521A.pdf,"//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/16-QFN,S1692.jpg",863-1392-6-ND,SKY67106-306LF,Skyworks Solutions Inc.,IC RF AMP CDMA 1.5GHZ-3GHZ 16QFN,11581,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","1.5GHz ~ 3GHz","-9dBm","35dB","0.65dB","CDMA, LTE, W-CDMA, WiMAX","3.5V ~ 5.5V","160mA","1.95GHz","16-VQFN Exposed Pad","16-QFN (4x4)"
https://datasheets.maximintegrated.com/en/ds/MAX2612-MAX2616.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/8-WFDFN%20Exposed%20Pad.jpg,MAX2614ETA+T-ND,MAX2614ETA+T,Maxim Integrated,IC RF AMP GP 40MHZ-4GHZ 8DFN,1584,0,"3.08000","0","1","Strip","-","Active","40MHz ~ 4GHz","19.5dBm","18.6dB","2dB","General Purpose","3V ~ 5.25V","40.6mA","1GHz","8-WFDFN Exposed Pad","8-TDFN (2x3)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc313.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-23-6%20PKG.jpg,1127-2932-ND,HMC313E,Analog Devices Inc.,IC AMP HIPERLAN 0HZ-6GHZ SOT26,248,0,"3.37000","0","1","Strip","-","Active","0Hz ~ 6GHz","14dBm","17dB","6.5dB","HiperLAN, UNII","5V","50mA","0 ~ 6GHz","SOT-23-6","SOT-26"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc313.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-23-6%20PKG.jpg,1127-3509-ND,HMC313,Analog Devices Inc.,IC RF AMP WLAN 0HZ-6GHZ SOT26,242,0,"4.33000","0","1","Bulk","-","Active","0Hz ~ 6GHz","14dBm","17dB","6.5dB","WLAN","5V","50mA","6GHz","SOT-23-6","SOT-26"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc636.pdf,//media.digikey.com/Renders/Hittite%20Microwave%20Renders/TO-243AA.jpg,1127-1063-2-ND,HMC636ST89ETR,Analog Devices Inc.,IC RF AMP GP 200MHZ-4GHZ SOT89,500,1500,"4.68084","0","500","Tape & Reel (TR)","-","Active","200MHz ~ 4GHz","23dBm","10dB","2dB","General Purpose","5V","175mA","-","TO-243AA","SOT-89"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc636.pdf,//media.digikey.com/Renders/Hittite%20Microwave%20Renders/TO-243AA.jpg,1127-1063-1-ND,HMC636ST89ETR,Analog Devices Inc.,IC RF AMP GP 200MHZ-4GHZ SOT89,931,1500,"7.40000","0","1","Cut Tape (CT)","-","Active","200MHz ~ 4GHz","23dBm","10dB","2dB","General Purpose","5V","175mA","-","TO-243AA","SOT-89"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc636.pdf,//media.digikey.com/Renders/Hittite%20Microwave%20Renders/TO-243AA.jpg,1127-1063-6-ND,HMC636ST89ETR,Analog Devices Inc.,IC RF AMP GP 200MHZ-4GHZ SOT89,931,1500,"Digi-Reel","0","1","Digi-Reel®","-","Active","200MHz ~ 4GHz","23dBm","10dB","2dB","General Purpose","5V","175mA","-","TO-243AA","SOT-89"
http://www.skyworksinc.com/uploads/documents/AWB7228_204315A.pdf,"//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/863;-14SMDMOD-1,37-7x7;-;-14.jpg",863-1872-2-ND,AWB7228P8,Skyworks Solutions Inc.,IC AMP HSDPA 2.496-2.69GHZ MOD,2500,0,"5.32480","0","2500","Tape & Reel (TR)","-","Active","2.496GHz ~ 2.69GHz","34dBm","28dB","-","HSDPA, LTE, WCDMA","4.5V","775mA","2.69GHz","14-SMD Module","Module"
http://www.skyworksinc.com/uploads/documents/AWB7228_204315A.pdf,"//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/863;-14SMDMOD-1,37-7x7;-;-14.jpg",863-1872-1-ND,AWB7228P8,Skyworks Solutions Inc.,IC AMP HSDPA 2.496-2.69GHZ MOD,2828,0,"10.32000","0","1","Cut Tape (CT)","-","Active","2.496GHz ~ 2.69GHz","34dBm","28dB","-","HSDPA, LTE, WCDMA","4.5V","775mA","2.69GHz","14-SMD Module","Module"
http://www.skyworksinc.com/uploads/documents/AWB7228_204315A.pdf,"//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/863;-14SMDMOD-1,37-7x7;-;-14.jpg",863-1872-6-ND,AWB7228P8,Skyworks Solutions Inc.,IC AMP HSDPA 2.496-2.69GHZ MOD,2828,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","2.496GHz ~ 2.69GHz","34dBm","28dB","-","HSDPA, LTE, WCDMA","4.5V","775mA","2.69GHz","14-SMD Module","Module"
https://datasheets.maximintegrated.com/en/ds/MAX2232-MAX2233.pdf,//media.digikey.com/Renders/Maxim%20Renders/16-QSOP%2021-0112.jpg,MAX2232EEE+-ND,MAX2232EEE+,Maxim Integrated,IC RF AMP ISM 800MHZ-1GHZ 16QSOP,600,1000,"5.74000","0","1","Tube","-","Active","800MHz ~ 1GHz","-","23.9dB","-","ISM","2.7V ~ 5.5V","20.3mA ~ 25mA","915MHz","16-LSSOP (0.154"", 3.90mm Width) Exposed Pad","16-QSOP-EP"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc374.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-23-6%20PKG.jpg,1127-2948-ND,HMC374E,Analog Devices Inc.,IC RF AMP GP 300MHZ-3GHZ SOT26,194,0,"6.62000","0","1","Strip","-","Active","300MHz ~ 3GHz","22dBm","9dB","1.8dB","General Purpose","2.75V ~ 5.5V","90mA","-","SOT-23-6","SOT-26"
https://www.analog.com/media/en/technical-documentation/data-sheets/AD8350.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/RM-8.jpg,AD8350ARMZ15-ND,AD8350ARMZ15,Analog Devices Inc.,IC RF AMP CATV 0HZ-1GHZ 8MSOP,3346,3900,"6.78000","0","1","Tube","-","Active","0Hz ~ 1GHz","-1.8dBm","15dB","5.9dB","CATV","5V ~ 10V","28mA","250MHz","8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)","8-MSOP"
https://cdn.macom.com/datasheets/MAAP-011232.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/16-VFQFN%20Exposed%20Pad.jpg,1465-1789-2-ND,MAAP-011232-TR0500,M/A-Com Technology Solutions,IC RF AMP 100MHZ-3GHZ 16QFN,500,0,"9.38000","0","500","Tape & Reel (TR)","-","Active","100MHz ~ 3GHz","29dBm","23dB","-","-","9V","-","-","16-VFQFN Exposed Pad","16-PQFN (3x3)"
https://cdn.macom.com/datasheets/MAAP-011232.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/16-VFQFN%20Exposed%20Pad.jpg,1465-1789-1-ND,MAAP-011232-TR0500,M/A-Com Technology Solutions,IC RF AMP 100MHZ-3GHZ 16QFN,746,0,"14.77000","0","1","Cut Tape (CT)","-","Active","100MHz ~ 3GHz","29dBm","23dB","-","-","9V","-","-","16-VFQFN Exposed Pad","16-PQFN (3x3)"
https://cdn.macom.com/datasheets/MAAP-011232.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/16-VFQFN%20Exposed%20Pad.jpg,1465-1789-6-ND,MAAP-011232-TR0500,M/A-Com Technology Solutions,IC RF AMP 100MHZ-3GHZ 16QFN,746,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","100MHz ~ 3GHz","29dBm","23dB","-","-","9V","-","-","16-VFQFN Exposed Pad","16-PQFN (3x3)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc636.pdf,//media.digikey.com/Renders/Hittite%20Microwave%20Renders/TO-243AA.jpg,1127-3556-ND,HMC636ST89,Analog Devices Inc.,IC RF AMP GP 200MHZ-4GHZ SOT89,114,0,"9.83000","0","1","Strip","-","Active","200MHz ~ 4GHz","23dBm","10dB","2dB","General Purpose","5V","175mA","-","TO-243AA","SOT-89"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc415.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;16QFN-1-3x3;;16.jpg,1127-3514-2-ND,HMC415LP3ETR,Analog Devices Inc.,IC AMP HIPERLAN 4.9-5.9GHZ 16SMT,500,13000,"10.60500","0","500","Tape & Reel (TR)","-","Active","4.9GHz ~ 5.9GHz","23dBm","20dB","6dB","HiperLAN, UNII","3V","285mA","-","16-VFQFN Exposed Pad","16-SMT (3x3)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc415.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;16QFN-1-3x3;;16.jpg,1127-3514-1-ND,HMC415LP3ETR,Analog Devices Inc.,IC AMP HIPERLAN 4.9-5.9GHZ 16SMT,607,13000,"16.70000","0","1","Cut Tape (CT)","-","Active","4.9GHz ~ 5.9GHz","23dBm","20dB","6dB","HiperLAN, UNII","3V","285mA","-","16-VFQFN Exposed Pad","16-SMT (3x3)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc415.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;16QFN-1-3x3;;16.jpg,1127-3514-6-ND,HMC415LP3ETR,Analog Devices Inc.,IC AMP HIPERLAN 4.9-5.9GHZ 16SMT,607,13000,"Digi-Reel","0","1","Digi-Reel®","-","Active","4.9GHz ~ 5.9GHz","23dBm","20dB","6dB","HiperLAN, UNII","3V","285mA","-","16-VFQFN Exposed Pad","16-SMT (3x3)"
https://www.idt.com/document/dst/f2480-datasheet,"//media.digikey.com/Renders/IDT,%20Integrated%20Device%20Technology%20Renders/800;NBG32;;32.jpg",800-3762-ND,F2480NBGI,"IDT, Integrated Device Technology Inc",IC RF AMP 400MHZ-3GHZ 32VFQFPN,626,0,"11.06000","0","1","Tray","-","Active","400MHz ~ 3GHz","20.9dBm","11.1dB ~ 14.4dB","-","-","4.75V ~ 5.25V","121mA","400MHz ~ 2.7GHz","32-WFQFN Exposed Pad","32-VFQFPN (5x5)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc414.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/DGN-8-MSOP%20Exp%20Pad%20Pkg.jpg,1127-2952-ND,HMC414MS8GE,Analog Devices Inc.,IC AMP BLUETOOTH 2.2-2.8GHZ 8SMD,279,140,"11.43000","0","1","Strip","-","Active","2.2GHz ~ 2.8GHz","27dBm","20dB","7dB","Bluetooth","2.75V ~ 5V","300mA","-","8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)","8-SMD"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc356.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;16QFN-1-3x3;;16.jpg,1127-2942-ND,HMC356LP3E,Analog Devices Inc.,IC AMP CDMA 350MHZ-550MHZ 16SMT,124,755,"12.00000","0","1","Strip","-","Active","350MHz ~ 550MHz","21dBm","17dB","1dB","CDMA, GSM","4.5V ~ 5.5V","104mA","450MHz","16-VFQFN Exposed Pad","16-SMT (3x3)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc373.pdf,//media.digikey.com/Renders/Hittite%20Microwave%20Renders/16-VFQFN%20Exposed%20Pad.jpg,1127-1350-ND,HMC373LP3E,Analog Devices Inc.,IC RF AMP CDMA 700MHZ-1GHZ,348,0,"15.06000","0","1","Strip","-","Active","700MHz ~ 1GHz","20dBm","14dB","0.9dB","CDMA, GSM, EDGE, W-CDMA","5V","90mA","-","16-VFQFN Exposed Pad","-"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc386.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/24-QFN%20Exposed%20Pad.jpg,1127-1358-ND,HMC386LP4E,Analog Devices Inc.,IC RF AMP 2.6GHZ-2.8GHZ 24QFN,349,0,"16.37000","0","1","Strip","-","Active","2.6GHz ~ 2.8GHz","-","-","-","-","3V","35mA","-","24-VFQFN Exposed Pad","24-QFN (4x4)"
https://datasheets.maximintegrated.com/en/ds/MAX2092.pdf,//media.digikey.com/Renders/Maxim%20Renders/175;21-0139;TP;20.jpg,MAX2092ETP+-ND,MAX2092ETP+,Maxim Integrated,IC AMP LTE 700MHZ-2.7GHZ 20TQFN,198,4440,"17.60000","0","1","Tube","-","Active","700MHz ~ 2.7GHz","18.2dBm","18.1dB","5.5dB","LTE, WiMax","5V","110mA","1.8GHz","20-WQFN Exposed Pad","20-TQFN-EP (5x5)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc457.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/MIC3223%2016-TSSOP%20EPad.jpg,1127-1399-ND,HMC457QS16GE,Analog Devices Inc.,IC AMP GP 1.7GHZ-2.2GHZ 16QSOP,127,0,"18.24000","0","1","Strip","-","Active","1.7GHz ~ 2.2GHz","29dBm","27dB","6dB","General Purpose","5V","500mA","1.9GHz","16-SSOP (0.154"", 3.90mm Width) Exposed Pad","16-QSOPG"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc405.pdf,//media.digikey.com/Photos/Analog%20Devices%20Photos/MFG_HMC405.jpg,1127-3457-ND,HMC405,Analog Devices Inc.,IC RF AMP VSAT 0HZ-10GHZ DIE,200,0,"22.21440","0","50","Tray","-","Active","0Hz ~ 10GHz","13dBm","15dB","4.5dB","VSAT","5V","50mA","3GHz ~ 7GHz","Die","Die"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc633.pdf,//media.digikey.com/Photos/Analog%20Devices%20Photos/MFG_HMC633.jpg,HMC633-ND,HMC633,Analog Devices Inc.,IC RF AMP VSAT 5GHZ-17GHZ DIE,300,175,"45.78120","0","25","Bulk","-","Active","5GHz ~ 17GHz","23dBm","31dB","9dB","VSAT","5V","180mA","5GHz","Die","Die"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc694.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/24-QFN%20Exposed%20Pad.jpg,1127-1530-ND,HMC694LP4E,Analog Devices Inc.,IC RF AMP GP 6GHZ-17GHZ 24SMT,122,0,"46.10000","0","1","Strip","-","Active","6GHz ~ 17GHz","22dBm","22dB","6dB","General Purpose","5V","175mA","-","24-VFQFN Exposed Pad","24-SMT (4x4)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc342chips.pdf,//media.digikey.com/Photos/Analog%20Devices%20Photos/MFG_HMC342.jpg,1127-3485-ND,HMC342,Analog Devices Inc.,IC RF AMP VSAT 13GHZ-25GHZ DIE,200,9800,"47.15480","0","25","Bulk","-","Active","13GHz ~ 25GHz","5dBm","21dB","3.5dB","VSAT","3V","41mA","13GHz","Die","Die"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc-alh482.pdf,//media.digikey.com/Photos/Analog%20Devices%20Photos/MFG_HMC-ALH482.jpg,1127-3504-ND,HMC-ALH482,Analog Devices Inc.,IC RF AMP GP 2GHZ-22GHZ DIE,150,0,"50.12840","0","50","Bulk","-","Active","2GHz ~ 22GHz","14dBm","16dB","2.2dB","General Purpose","4V","45mA","12GHz","Die","Die"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc-alh476.pdf,//media.digikey.com/Photos/Analog%20Devices%20Photos/MFG_HMC-ALH476.jpg,1127-3473-ND,HMC-ALH476,Analog Devices Inc.,IC RF AMP GP 14GHZ-27GHZ DIE,300,0,"51.09800","0","50","Bulk","-","Active","14GHz ~ 27GHz","14dBm","20dB","2.5dB","General Purpose","4V","90mA","14GHz ~ 27GHz","Die","Die"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc499.pdf,//media.digikey.com/Photos/Analog%20Devices%20Photos/MFG_HMC499.jpg,1127-3298-ND,HMC499,Analog Devices Inc.,IC RF AMP VSAT 21GHZ-32GHZ DIE,175,1975,"60.92320","0","25","Bulk","-","Active","21GHz ~ 32GHz","24.5dBm","16dB","6.5dB","VSAT","5V","200mA","21GHz ~ 24GHz","Die","Die"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc-alh216.pdf,//media.digikey.com/Photos/Analog%20Devices%20Photos/MFG_HMC-ALH216.jpg,1127-3482-ND,HMC-ALH216,Analog Devices Inc.,IC RF AMP GP 14GHZ-27GHZ DIE,250,0,"65.43180","0","50","Tray","-","Active","14GHz ~ 27GHz","-","18dB","2.7dB","General Purpose","4V","90mA","14GHz ~ 27GHz","Die","Die"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc566chips.pdf,//media.digikey.com/Photos/Analog%20Devices%20Photos/MFG_HMC566.jpg,1127-3301-ND,HMC566,Analog Devices Inc.,IC RF AMP VSAT 29GHZ-36GHZ DIE,50,825,"81.17120","0","25","Bulk","-","Active","29GHz ~ 36GHz","12dBm","22dB","2.8dB","VSAT","3V","80mA","29GHz ~ 33GHz","Die","Die"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc-abh209.pdf,//media.digikey.com/Photos/Analog%20Devices%20Photos/MFG_HMC-ABH209.jpg,1127-3304-ND,HMC-ABH209,Analog Devices Inc.,IC RF AMP GP 55GHZ-65GHZ DIE,100,400,"87.21400","0","25","Tray","-","Active","55GHz ~ 65GHz","16dBm","13dB","-","General Purpose","5V","80mA","55GHz ~ 65GHz","Die","Die"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc451.pdf,//media.digikey.com/Photos/Analog%20Devices%20Photos/MFG_HMC451.jpg,1127-2582-ND,HMC451-SX,Analog Devices Inc.,IC RF AMP GP 5GHZ-20GHZ DIE,34,34,"91.41500","0","2","Tray","-","Active","5GHz ~ 20GHz","19dBm","18dB","6.5dB","General Purpose","5V","114mA","15GHz ~ 18GHz","Die","Die"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc1049.pdf,//media.digikey.com/Photos/Analog%20Devices%20Photos/MFG_HMC1049.jpg,1127-3462-ND,HMC1049,Analog Devices Inc.,IC RF AMP VSAT 300MHZ-20GHZ DIE,50,0,"95.38600","0","25","Bulk","-","Active","300MHz ~ 20GHz","15dBm","16.5dB","2.7dB","VSAT","7V","70mA","1GHz","Die","Die"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc772.pdf,//media.digikey.com/Renders/Hittite%20Microwave%20Renders/24-TFQFN%20Exposed%20Pad.jpg,1127-3532-2-ND,HMC772LC4TR,Analog Devices Inc.,IC RF AMP GP 2GHZ-12GHZ 24CSMT,200,900,"96.78880","0","100","Tape & Reel (TR)","-","Active","2GHz ~ 12GHz","13dBm","15dB","1.8dB","General Purpose","4V","45mA","12GHz","24-TFCQFN Exposed Pad","24-CSMT (4x4)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc772.pdf,//media.digikey.com/Renders/Hittite%20Microwave%20Renders/24-TFQFN%20Exposed%20Pad.jpg,1127-3532-1-ND,HMC772LC4TR,Analog Devices Inc.,IC RF AMP GP 2GHZ-12GHZ 24CSMT,200,900,"122.65000","0","1","Cut Tape (CT)","-","Active","2GHz ~ 12GHz","13dBm","15dB","1.8dB","General Purpose","4V","45mA","12GHz","24-TFCQFN Exposed Pad","24-CSMT (4x4)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc772.pdf,//media.digikey.com/Renders/Hittite%20Microwave%20Renders/24-TFQFN%20Exposed%20Pad.jpg,1127-3532-6-ND,HMC772LC4TR,Analog Devices Inc.,IC RF AMP GP 2GHZ-12GHZ 24CSMT,200,900,"Digi-Reel","0","1","Digi-Reel®","-","Active","2GHz ~ 12GHz","13dBm","15dB","1.8dB","General Purpose","4V","45mA","12GHz","24-TFCQFN Exposed Pad","24-CSMT (4x4)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc866.pdf,//media.digikey.com/Renders/Hittite%20Microwave%20Renders/16-VFQFN%20Exposed%20Pad.jpg,1127-1730-ND,HMC866LC3,Analog Devices Inc.,IC RF AMP GP 16SMT,29,31,"219.06000","0","1","Strip","-","Active","-","-6dBm","29dB","-","General Purpose","3.13V ~ 3.47V","85mA","-","16-VFQFN Exposed Pad","16-SMT (3x3)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc463lp5.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;32QFN-1-5x5;;32.jpg,1127-3499-ND,HMC463LP5,Analog Devices Inc.,IC RF AMP GP 2GHZ-20GHZ 32QFN,147,0,"222.96000","0","1","Strip","-","Active","2GHz ~ 20GHz","16dBm","12dB","3dB","General Purpose","5V","60mA","6GHz ~ 18GHz","32-VFQFN Exposed Pad","32-QFN (5x5)"
https://www.nxp.com/docs/en/data-sheet/BGU7008.pdf,//media.digikey.com/renders/NXP%20Semi%20Renders/6-XSON_SOT886%20Pkg.jpg,568-8590-2-ND,"BGU7008,115",NXP USA Inc.,IC AMP GALILEO 1575.42MHZ 6XSON,5000,0,"0.35112","0","5000","Tape & Reel (TR)","-","Active","1575.42MHz","-14dBm","19.5dB","1.2dB","Galileo, GLONASS, GPS","1.5V ~ 2.85V","12.8mA","1.559GHz ~ 1.61GHz","6-XFDFN","6-XSON, SOT886 (1.45x1)"
https://www.nxp.com/docs/en/data-sheet/BGU7008.pdf,//media.digikey.com/renders/NXP%20Semi%20Renders/6-XSON_SOT886%20Pkg.jpg,568-8590-1-ND,"BGU7008,115",NXP USA Inc.,IC AMP GALILEO 1575.42MHZ 6XSON,6429,0,"0.97000","0","1","Cut Tape (CT)","-","Active","1575.42MHz","-14dBm","19.5dB","1.2dB","Galileo, GLONASS, GPS","1.5V ~ 2.85V","12.8mA","1.559GHz ~ 1.61GHz","6-XFDFN","6-XSON, SOT886 (1.45x1)"
https://www.nxp.com/docs/en/data-sheet/BGU7008.pdf,//media.digikey.com/renders/NXP%20Semi%20Renders/6-XSON_SOT886%20Pkg.jpg,568-8590-6-ND,"BGU7008,115",NXP USA Inc.,IC AMP GALILEO 1575.42MHZ 6XSON,6429,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","1575.42MHz","-14dBm","19.5dB","1.2dB","Galileo, GLONASS, GPS","1.5V ~ 2.85V","12.8mA","1.559GHz ~ 1.61GHz","6-XFDFN","6-XSON, SOT886 (1.45x1)"
http://www.skyworksinc.com/uploads/documents/SE2568U_202400B.pdf,//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/8QFN.jpg,863-1361-2-ND,SE2568U-R,Skyworks Solutions Inc.,IC AMP 802.11B/G/N 2.4GHZ 8QFN,6000,0,"0.49140","0","3000","Tape & Reel (TR)","SiGe","Active","2.4GHz ~ 2.5GHz","25dBm","28dB","-","802.11b/g/n","3V ~ 5V","175mA","2.4GHz ~ 2.5GHz","8-XFDFN Exposed Pad","8-QFN (2x2)"
http://www.skyworksinc.com/uploads/documents/SE2568U_202400B.pdf,//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/8QFN.jpg,863-1361-1-ND,SE2568U-R,Skyworks Solutions Inc.,IC AMP 802.11B/G/N 2.4GHZ 8QFN,7805,0,"1.29000","0","1","Cut Tape (CT)","SiGe","Active","2.4GHz ~ 2.5GHz","25dBm","28dB","-","802.11b/g/n","3V ~ 5V","175mA","2.4GHz ~ 2.5GHz","8-XFDFN Exposed Pad","8-QFN (2x2)"
http://www.skyworksinc.com/uploads/documents/SE2568U_202400B.pdf,//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/8QFN.jpg,863-1361-6-ND,SE2568U-R,Skyworks Solutions Inc.,IC AMP 802.11B/G/N 2.4GHZ 8QFN,7805,0,"Digi-Reel","0","1","Digi-Reel®","SiGe","Active","2.4GHz ~ 2.5GHz","25dBm","28dB","-","802.11b/g/n","3V ~ 5V","175mA","2.4GHz ~ 2.5GHz","8-XFDFN Exposed Pad","8-QFN (2x2)"
http://www.microsemi.com/document-portal/doc_download/9201-lx5518-pdf,//media.digikey.com/Photos/Microsemi%20Photos/LX5518LQTR.jpg,LX5518LQ-TR-ND,LX5518LQ-TR,Microchip Technology,IC RF AMP 802.11B/G/N 2.4GHZ,3000,0,"0.54590","0","3000","Tape & Reel (TR)","-","Active","2.4GHz ~ 2.5GHz","-","30dB","-","802.11b/g/n","3V ~ 5V","-","-","16-QFN","-"
http://www.microsemi.com/document-portal/doc_download/9201-lx5518-pdf,//media.digikey.com/Photos/Microsemi%20Photos/LX5518LQTR.jpg,LX5518LQ-CT-ND,LX5518LQ-TR,Microchip Technology,IC RF AMP 802.11B/G/N 2.4GHZ,5220,0,"0.72000","0","1","Cut Tape (CT)","-","Active","2.4GHz ~ 2.5GHz","-","30dB","-","802.11b/g/n","3V ~ 5V","-","-","16-QFN","-"
http://www.microsemi.com/document-portal/doc_download/9201-lx5518-pdf,//media.digikey.com/Photos/Microsemi%20Photos/LX5518LQTR.jpg,LX5518LQ-DKR-ND,LX5518LQ-TR,Microchip Technology,IC RF AMP 802.11B/G/N 2.4GHZ,5220,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","2.4GHz ~ 2.5GHz","-","30dB","-","802.11b/g/n","3V ~ 5V","-","-","16-QFN","-"
