Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Type","Frequency Bands (Low / High)","Low Band Attenuation (min / max dB)","High Band Attenuation (min / max dB)","Return Loss (Low Band / High Band)","Mounting Type","Package / Case"
//media.digikey.com/pdf/Data%20Sheets/Taiyo%20Yuden%20PDFs%20URL%20links/FI_212P085912_SS.pdf,//media.digikey.com/Renders/Taiyo%20Yuden%20Renders/FI212P.jpg,587-4349-6-ND,FI212P085912-T,Taiyo Yuden,RF DIPLEXER 829MHZ/1.584GHZ 0805,2995,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Diplexer","698MHz ~ 960MHz / 1.558GHz ~ 1.61GHz","25.00dB / -","19.00dB / -","-","Surface Mount","0805 (2012 Metric)"
//media.digikey.com/pdf/Data%20Sheets/Taiyo%20Yuden%20PDFs%20URL%20links/FI_212P085909_SS.pdf,//media.digikey.com/Renders/Taiyo%20Yuden%20Renders/FI212P.jpg,587-4348-2-ND,FI212P085909-T,Taiyo Yuden,RF DIPLEXER 829MHZ/1.584GHZ 0805,0,0,"0.38400","0","3000","Tape & Reel (TR)","-","Active","Diplexer","698MHz ~ 960MHz / 1.558GHz ~ 1.61GHz","25.00dB / -","19.00dB / -","-","Surface Mount","0805 (2012 Metric)"
//media.digikey.com/pdf/Data%20Sheets/Taiyo%20Yuden%20PDFs%20URL%20links/FI_212P085909_SS.pdf,//media.digikey.com/Renders/Taiyo%20Yuden%20Renders/FI212P.jpg,587-4348-1-ND,FI212P085909-T,Taiyo Yuden,RF DIPLEXER 829MHZ/1.584GHZ 0805,2291,0,"0.86000","0","1","Cut Tape (CT)","-","Active","Diplexer","698MHz ~ 960MHz / 1.558GHz ~ 1.61GHz","25.00dB / -","19.00dB / -","-","Surface Mount","0805 (2012 Metric)"
//media.digikey.com/pdf/Data%20Sheets/Taiyo%20Yuden%20PDFs%20URL%20links/FI_212P085909_SS.pdf,//media.digikey.com/Renders/Taiyo%20Yuden%20Renders/FI212P.jpg,587-4348-6-ND,FI212P085909-T,Taiyo Yuden,RF DIPLEXER 829MHZ/1.584GHZ 0805,2291,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Diplexer","698MHz ~ 960MHz / 1.558GHz ~ 1.61GHz","25.00dB / -","19.00dB / -","-","Surface Mount","0805 (2012 Metric)"
https://product.tdk.com/info/en/documents/data_sheet/rf_dpx_dpx202170dt-4149a1_en.pdf,//media.digikey.com/Renders/TDK%20Renders/DPX20.jpg,445-15620-2-ND,DPX202170DT-4149A1,TDK Corporation,RF DIPLEXER 892MHZ/1.94GHZ 0805,0,0,"0.35000","0","2000","Tape & Reel (TR)","DPX","Active","Diplexer","824MHz ~ 960MHz / 1.71GHz ~ 2.17GHz","15.00dB / 18.00dB","20.00dB / 23.00dB","20.0dB / 14.0dB","Surface Mount","0805 (2012 Metric), 6 PC Pad"
https://product.tdk.com/info/en/documents/data_sheet/rf_dpx_dpx202170dt-4149a1_en.pdf,//media.digikey.com/Renders/TDK%20Renders/DPX20.jpg,445-15620-1-ND,DPX202170DT-4149A1,TDK Corporation,RF DIPLEXER 892MHZ/1.94GHZ 0805,2991,0,"0.92000","0","1","Cut Tape (CT)","DPX","Active","Diplexer","824MHz ~ 960MHz / 1.71GHz ~ 2.17GHz","15.00dB / 18.00dB","20.00dB / 23.00dB","20.0dB / 14.0dB","Surface Mount","0805 (2012 Metric), 6 PC Pad"
https://product.tdk.com/info/en/documents/data_sheet/rf_dpx_dpx202170dt-4149a1_en.pdf,//media.digikey.com/Renders/TDK%20Renders/DPX20.jpg,445-15620-6-ND,DPX202170DT-4149A1,TDK Corporation,RF DIPLEXER 892MHZ/1.94GHZ 0805,2991,0,"Digi-Reel","0","1","Digi-Reel®","DPX","Active","Diplexer","824MHz ~ 960MHz / 1.71GHz ~ 2.17GHz","15.00dB / 18.00dB","20.00dB / 23.00dB","20.0dB / 14.0dB","Surface Mount","0805 (2012 Metric), 6 PC Pad"
https://product.tdk.com/info/en/documents/data_sheet/rf_dpx_dpx165900dt-8125a1_en.pdf,//media.digikey.com/Renders/TDK%20Renders/0603%20(1608%20Metric)%20PKG.jpg,445-15672-2-ND,DPX165900DT-8125A1,TDK Corporation,RF DIPLEXER 2.45GHZ/5.5GHZ 0603,0,0,"0.35000","0","4000","Tape & Reel (TR)","DPX","Active","Diplexer","2.4GHz ~ 2.5GHz / 5.1GHz ~ 5.9GHz","18.00dB / 24.00dB","20.00dB / 33.00dB","22.0dB / 13.0dB","Surface Mount","0603 (1608 Metric), 6 PC Pad"
https://product.tdk.com/info/en/documents/data_sheet/rf_dpx_dpx165900dt-8125a1_en.pdf,//media.digikey.com/Renders/TDK%20Renders/0603%20(1608%20Metric)%20PKG.jpg,445-15672-1-ND,DPX165900DT-8125A1,TDK Corporation,RF DIPLEXER 2.45GHZ/5.5GHZ 0603,2590,0,"0.92000","0","1","Cut Tape (CT)","DPX","Active","Diplexer","2.4GHz ~ 2.5GHz / 5.1GHz ~ 5.9GHz","18.00dB / 24.00dB","20.00dB / 33.00dB","22.0dB / 13.0dB","Surface Mount","0603 (1608 Metric), 6 PC Pad"
https://product.tdk.com/info/en/documents/data_sheet/rf_dpx_dpx165900dt-8125a1_en.pdf,//media.digikey.com/Renders/TDK%20Renders/0603%20(1608%20Metric)%20PKG.jpg,445-15672-6-ND,DPX165900DT-8125A1,TDK Corporation,RF DIPLEXER 2.45GHZ/5.5GHZ 0603,2590,0,"Digi-Reel","0","1","Digi-Reel®","DPX","Active","Diplexer","2.4GHz ~ 2.5GHz / 5.1GHz ~ 5.9GHz","18.00dB / 24.00dB","20.00dB / 33.00dB","22.0dB / 13.0dB","Surface Mount","0603 (1608 Metric), 6 PC Pad"
https://product.tdk.com/info/en/documents/data_sheet/rf_dpx_dpx202690dt-4060a1_en.pdf,//media.digikey.com/photos/TDK%20Photos/MFG_DPX202500DT-9032A1.jpg,445-175627-2-ND,DPX202690DT-4060A1,TDK Corporation,RF DIPLEXER 0805 6 PC PAD,0,0,"0.35000","0","2000","Tape & Reel (TR)","DPX","Active","Diplexer","-","-","20.00dB / 24.00dB","10.0dB / 10.0dB","Surface Mount","0805 (2012 Metric), 6 PC Pad"
https://product.tdk.com/info/en/documents/data_sheet/rf_dpx_dpx202690dt-4060a1_en.pdf,//media.digikey.com/photos/TDK%20Photos/MFG_DPX202500DT-9032A1.jpg,445-175627-1-ND,DPX202690DT-4060A1,TDK Corporation,RF DIPLEXER 0805 6 PC PAD,1990,0,"0.92000","0","1","Cut Tape (CT)","*","Active","Diplexer","-","-","-","-","Surface Mount","0805 (2012 Metric), 6 PC Pad"
https://product.tdk.com/info/en/documents/data_sheet/rf_dpx_dpx202690dt-4060a1_en.pdf,//media.digikey.com/photos/TDK%20Photos/MFG_DPX202500DT-9032A1.jpg,445-175627-6-ND,DPX202690DT-4060A1,TDK Corporation,RF DIPLEXER 0805 6 PC PAD,1990,0,"Digi-Reel","0","1","Digi-Reel®","*","Active","Diplexer","-","-","-","-","Surface Mount","0805 (2012 Metric), 6 PC Pad"
https://product.tdk.com/info/en/documents/data_sheet/rf_dpx_dpx205850dt-4052b2_en.pdf,//media.digikey.com/photos/TDK%20Photos/MFG_DPX202500DT-9032A1.jpg,445-175628-2-ND,DPX205850DT-4052B2,TDK Corporation,RF DIPLEXER 0805 6 PC PAD,0,0,"0.35000","0","2000","Tape & Reel (TR)","DPX","Active","Diplexer","-","-","-","-","Surface Mount","0805 (2012 Metric), 6 PC Pad"
https://product.tdk.com/info/en/documents/data_sheet/rf_dpx_dpx205850dt-4052b2_en.pdf,//media.digikey.com/photos/TDK%20Photos/MFG_DPX202500DT-9032A1.jpg,445-175628-1-ND,DPX205850DT-4052B2,TDK Corporation,RF DIPLEXER 0805 6 PC PAD,1975,0,"0.92000","0","1","Cut Tape (CT)","DPX","Active","Diplexer","-","-","-","-","Surface Mount","0805 (2012 Metric), 6 PC Pad"
https://product.tdk.com/info/en/documents/data_sheet/rf_dpx_dpx205850dt-4052b2_en.pdf,//media.digikey.com/photos/TDK%20Photos/MFG_DPX202500DT-9032A1.jpg,445-175628-6-ND,DPX205850DT-4052B2,TDK Corporation,RF DIPLEXER 0805 6 PC PAD,1975,0,"Digi-Reel","0","1","Digi-Reel®","DPX","Active","Diplexer","-","-","-","-","Surface Mount","0805 (2012 Metric), 6 PC Pad"
https://product.tdk.com/info/en/documents/data_sheet/rf_dpx_dpx201990dt-4051a2_en.pdf,//media.digikey.com/Renders/TDK%20Renders/DPX20.jpg,445-15622-2-ND,DPX201990DT-4051A2,TDK Corporation,RF DIPLEXER 872.5MZ/1.78GHZ 0805,0,0,"0.35000","0","2000","Tape & Reel (TR)","DPX","Active","Diplexer","800MHz ~ 945MHz / 1.57GHz ~ 1.99GHz","25.00dB / 31.00dB","23.00dB / 28.00dB","-","Surface Mount","0805 (2012 Metric), 6 PC Pad"
https://product.tdk.com/info/en/documents/data_sheet/rf_dpx_dpx201990dt-4051a2_en.pdf,//media.digikey.com/Renders/TDK%20Renders/DPX20.jpg,445-15622-1-ND,DPX201990DT-4051A2,TDK Corporation,RF DIPLEXER 872.5MZ/1.78GHZ 0805,1751,0,"0.92000","0","1","Cut Tape (CT)","DPX","Active","Diplexer","800MHz ~ 945MHz / 1.57GHz ~ 1.99GHz","25.00dB / 31.00dB","23.00dB / 28.00dB","-","Surface Mount","0805 (2012 Metric), 6 PC Pad"
https://product.tdk.com/info/en/documents/data_sheet/rf_dpx_dpx201990dt-4051a2_en.pdf,//media.digikey.com/Renders/TDK%20Renders/DPX20.jpg,445-15622-6-ND,DPX201990DT-4051A2,TDK Corporation,RF DIPLEXER 872.5MZ/1.78GHZ 0805,1751,0,"Digi-Reel","0","1","Digi-Reel®","DPX","Active","Diplexer","800MHz ~ 945MHz / 1.57GHz ~ 1.99GHz","25.00dB / 31.00dB","23.00dB / 28.00dB","-","Surface Mount","0805 (2012 Metric), 6 PC Pad"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/DPX201990DT-4011D1.pdf,//media.digikey.com/Renders/TDK%20Renders/DPX20.jpg,445-3980-2-ND,DPX201990DT-4011D1,TDK Corporation,RF DIPLEXER 892MHZ/1.85GHZ 0805,0,0,"0.35000","0","2000","Tape & Reel (TR)","DPX","Active","Diplexer","824MHz  ~ 960MHz / 1.71GHz  ~ 1.99GHz","21.00dB / -","20.00dB / -","10.0dB / 10.0dB","Surface Mount","0805 (2012 Metric), 6 PC Pad"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/DPX201990DT-4011D1.pdf,//media.digikey.com/Renders/TDK%20Renders/DPX20.jpg,445-3980-1-ND,DPX201990DT-4011D1,TDK Corporation,RF DIPLEXER 892MHZ/1.85GHZ 0805,1725,0,"0.92000","0","1","Cut Tape (CT)","DPX","Active","Diplexer","824MHz  ~ 960MHz / 1.71GHz  ~ 1.99GHz","21.00dB / -","20.00dB / -","10.0dB / 10.0dB","Surface Mount","0805 (2012 Metric), 6 PC Pad"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/DPX201990DT-4011D1.pdf,//media.digikey.com/Renders/TDK%20Renders/DPX20.jpg,445-3980-6-ND,DPX201990DT-4011D1,TDK Corporation,RF DIPLEXER 892MHZ/1.85GHZ 0805,1725,0,"Digi-Reel","0","1","Digi-Reel®","DPX","Active","Diplexer","824MHz  ~ 960MHz / 1.71GHz  ~ 1.99GHz","21.00dB / -","20.00dB / -","10.0dB / 10.0dB","Surface Mount","0805 (2012 Metric), 6 PC Pad"
https://product.tdk.com/info/en/documents/data_sheet/rf_dpx_dpx205950dt-9026a1_en.pdf,//media.digikey.com/Renders/TDK%20Renders/DPX20.jpg,445-15634-2-ND,DPX205950DT-9026A1,TDK Corporation,RF DIPLEXER 2.45/5.425GHZ 0805,0,0,"0.35000","0","2000","Tape & Reel (TR)","DPX","Active","Diplexer","2.4GHz ~ 2.5GHz / 4.9GHz ~ 5.95GHz","10.00dB / 35.00dB","15.00dB / 27.00dB","15.5dB / 17.0dB","Surface Mount","0805 (2012 Metric), 6 PC Pad"
https://product.tdk.com/info/en/documents/data_sheet/rf_dpx_dpx205950dt-9026a1_en.pdf,//media.digikey.com/Renders/TDK%20Renders/DPX20.jpg,445-15634-1-ND,DPX205950DT-9026A1,TDK Corporation,RF DIPLEXER 2.45/5.425GHZ 0805,1671,0,"0.92000","0","1","Cut Tape (CT)","DPX","Active","Diplexer","2.4GHz ~ 2.5GHz / 4.9GHz ~ 5.95GHz","10.00dB / 35.00dB","15.00dB / 27.00dB","15.5dB / 17.0dB","Surface Mount","0805 (2012 Metric), 6 PC Pad"
https://product.tdk.com/info/en/documents/data_sheet/rf_dpx_dpx205950dt-9026a1_en.pdf,//media.digikey.com/Renders/TDK%20Renders/DPX20.jpg,445-15634-6-ND,DPX205950DT-9026A1,TDK Corporation,RF DIPLEXER 2.45/5.425GHZ 0805,1671,0,"Digi-Reel","0","1","Digi-Reel®","DPX","Active","Diplexer","2.4GHz ~ 2.5GHz / 4.9GHz ~ 5.95GHz","10.00dB / 35.00dB","15.00dB / 27.00dB","15.5dB / 17.0dB","Surface Mount","0805 (2012 Metric), 6 PC Pad"
https://product.tdk.com/info/en/documents/data_sheet/rf_dpx_dpx202500dt-9032a1_en.pdf,//media.digikey.com/Renders/TDK%20Renders/DPX20.jpg,445-15618-2-ND,DPX202500DT-9032A1,TDK Corporation,RF DIPLEXER 1497MHZ/2.45GHZ 0805,0,0,"0.35000","0","2000","Tape & Reel (TR)","DPX","Active","Diplexer","824MHz ~ 2.17GHz / 2.4GHz ~ 2.5GHz","10.00dB / 22.00dB","10.00dB / 36.00dB","9.54dB / 13.5dB","Surface Mount","0805 (2012 Metric), 6 PC Pad"
https://product.tdk.com/info/en/documents/data_sheet/rf_dpx_dpx202500dt-9032a1_en.pdf,//media.digikey.com/Renders/TDK%20Renders/DPX20.jpg,445-15618-1-ND,DPX202500DT-9032A1,TDK Corporation,RF DIPLEXER 1497MHZ/2.45GHZ 0805,1458,0,"0.92000","0","1","Cut Tape (CT)","DPX","Active","Diplexer","824MHz ~ 2.17GHz / 2.4GHz ~ 2.5GHz","10.00dB / 22.00dB","10.00dB / 36.00dB","9.54dB / 13.5dB","Surface Mount","0805 (2012 Metric), 6 PC Pad"
https://product.tdk.com/info/en/documents/data_sheet/rf_dpx_dpx202500dt-9032a1_en.pdf,//media.digikey.com/Renders/TDK%20Renders/DPX20.jpg,445-15618-6-ND,DPX202500DT-9032A1,TDK Corporation,RF DIPLEXER 1497MHZ/2.45GHZ 0805,1458,0,"Digi-Reel","0","1","Digi-Reel®","DPX","Active","Diplexer","824MHz ~ 2.17GHz / 2.4GHz ~ 2.5GHz","10.00dB / 22.00dB","10.00dB / 36.00dB","9.54dB / 13.5dB","Surface Mount","0805 (2012 Metric), 6 PC Pad"
https://product.tdk.com/info/en/documents/data_sheet/rf_dpx_dpx202700dt-4035b5_en.pdf,//media.digikey.com/Renders/TDK%20Renders/DPX20.jpg,445-15625-2-ND,DPX202700DT-4035B5,TDK Corporation,RF DIPLEXER 1159MHZ/2.31GHZ 0805,0,0,"0.35000","0","2000","Tape & Reel (TR)","DPX","Active","Diplexer","698MHz ~ 1.62GHz / 1.92GHz ~ 2.7GHz","10.00dB / 22.00dB","10.00dB / 30.00dB","10.0dB / 18.0dB","Surface Mount","0805 (2012 Metric), 6 PC Pad"
https://product.tdk.com/info/en/documents/data_sheet/rf_dpx_dpx202700dt-4035b5_en.pdf,//media.digikey.com/Renders/TDK%20Renders/DPX20.jpg,445-15625-1-ND,DPX202700DT-4035B5,TDK Corporation,RF DIPLEXER 1159MHZ/2.31GHZ 0805,1087,0,"0.92000","0","1","Cut Tape (CT)","DPX","Active","Diplexer","698MHz ~ 1.62GHz / 1.92GHz ~ 2.7GHz","10.00dB / 22.00dB","10.00dB / 30.00dB","10.0dB / 18.0dB","Surface Mount","0805 (2012 Metric), 6 PC Pad"
https://product.tdk.com/info/en/documents/data_sheet/rf_dpx_dpx202700dt-4035b5_en.pdf,//media.digikey.com/Renders/TDK%20Renders/DPX20.jpg,445-15625-6-ND,DPX202700DT-4035B5,TDK Corporation,RF DIPLEXER 1159MHZ/2.31GHZ 0805,1087,0,"Digi-Reel","0","1","Digi-Reel®","DPX","Active","Diplexer","698MHz ~ 1.62GHz / 1.92GHz ~ 2.7GHz","10.00dB / 22.00dB","10.00dB / 30.00dB","10.0dB / 18.0dB","Surface Mount","0805 (2012 Metric), 6 PC Pad"
https://product.tdk.com/info/en/documents/data_sheet/rf_dpx_dpx205850dt-4152b2_en.pdf,//media.digikey.com/Renders/TDK%20Renders/DPX20.jpg,445-15624-2-ND,DPX205850DT-4152B2,TDK Corporation,RF DIPLEXER 877MHZ/4.125GHZ 0805,0,0,"0.35000","0","2000","Tape & Reel (TR)","DPX","Active","Diplexer","174MHz ~ 1.58GHz / 2.4GHz ~ 5.85GHz","13.00dB / 28.00dB","9.00dB / 28.00dB","12.0dB / 28.0dB","Surface Mount","0805 (2012 Metric), 6 PC Pad"
https://product.tdk.com/info/en/documents/data_sheet/rf_dpx_dpx205850dt-4152b2_en.pdf,//media.digikey.com/Renders/TDK%20Renders/DPX20.jpg,445-15624-1-ND,DPX205850DT-4152B2,TDK Corporation,RF DIPLEXER 877MHZ/4.125GHZ 0805,1014,0,"0.92000","0","1","Cut Tape (CT)","DPX","Active","Diplexer","174MHz ~ 1.58GHz / 2.4GHz ~ 5.85GHz","13.00dB / 28.00dB","9.00dB / 28.00dB","12.0dB / 28.0dB","Surface Mount","0805 (2012 Metric), 6 PC Pad"
https://product.tdk.com/info/en/documents/data_sheet/rf_dpx_dpx205850dt-4152b2_en.pdf,//media.digikey.com/Renders/TDK%20Renders/DPX20.jpg,445-15624-6-ND,DPX205850DT-4152B2,TDK Corporation,RF DIPLEXER 877MHZ/4.125GHZ 0805,1014,0,"Digi-Reel","0","1","Digi-Reel®","DPX","Active","Diplexer","174MHz ~ 1.58GHz / 2.4GHz ~ 5.85GHz","13.00dB / 28.00dB","9.00dB / 28.00dB","12.0dB / 28.0dB","Surface Mount","0805 (2012 Metric), 6 PC Pad"
https://product.tdk.com/info/en/documents/data_sheet/rf_dpx_dpx250894dt-5025a1_en.pdf,//media.digikey.com/photos/TDK%20Photos/MFG_DPX250894DT-5025A1.jpg,445-175635-2-ND,DPX250894DT-5025A1,TDK Corporation,RF DIPLEXER 1008 8 PC PAD,0,0,"0.38920","0","2000","Tape & Reel (TR)","DPX","Active","Diplexer","-","-","-","10.0dB / 10.0dB","Surface Mount","1008 (2520 Metric), 8 PC Pad"
https://product.tdk.com/info/en/documents/data_sheet/rf_dpx_dpx250894dt-5025a1_en.pdf,//media.digikey.com/photos/TDK%20Photos/MFG_DPX250894DT-5025A1.jpg,445-175635-1-ND,DPX250894DT-5025A1,TDK Corporation,RF DIPLEXER 1008 8 PC PAD,1950,0,"1.02000","0","1","Cut Tape (CT)","*","Active","Diplexer","-","-","-","-","Surface Mount","1008 (2520 Metric), 8 PC Pad"
https://product.tdk.com/info/en/documents/data_sheet/rf_dpx_dpx250894dt-5025a1_en.pdf,//media.digikey.com/photos/TDK%20Photos/MFG_DPX250894DT-5025A1.jpg,445-175635-6-ND,DPX250894DT-5025A1,TDK Corporation,RF DIPLEXER 1008 8 PC PAD,1950,0,"Digi-Reel","0","1","Digi-Reel®","*","Active","Diplexer","-","-","-","-","Surface Mount","1008 (2520 Metric), 8 PC Pad"
https://product.tdk.com/info/en/documents/data_sheet/rf_dpx_dpx252690dt-5042b2_en.pdf,//media.digikey.com/photos/TDK%20Photos/MFG_DPX252690DT-5042B2.jpg,445-175637-2-ND,DPX252690DT-5042B2,TDK Corporation,RF DIPLEXER 1008 8 PC PAD,0,0,"0.38920","0","2000","Tape & Reel (TR)","DPX","Active","Diplexer","-","-","-","-","Surface Mount","1008 (2520 Metric), 8 PC Pad"
https://product.tdk.com/info/en/documents/data_sheet/rf_dpx_dpx252690dt-5042b2_en.pdf,//media.digikey.com/photos/TDK%20Photos/MFG_DPX252690DT-5042B2.jpg,445-175637-1-ND,DPX252690DT-5042B2,TDK Corporation,RF DIPLEXER 1008 8 PC PAD,1900,0,"1.02000","0","1","Cut Tape (CT)","*","Active","Diplexer","-","-","-","-","Surface Mount","1008 (2520 Metric), 8 PC Pad"
https://product.tdk.com/info/en/documents/data_sheet/rf_dpx_dpx252690dt-5042b2_en.pdf,//media.digikey.com/photos/TDK%20Photos/MFG_DPX252690DT-5042B2.jpg,445-175637-6-ND,DPX252690DT-5042B2,TDK Corporation,RF DIPLEXER 1008 8 PC PAD,1900,0,"Digi-Reel","0","1","Digi-Reel®","*","Active","Diplexer","-","-","-","-","Surface Mount","1008 (2520 Metric), 8 PC Pad"
https://product.tdk.com/info/en/documents/data_sheet/rf_dpx_dpx252690dt-5021b1_en.pdf,//media.digikey.com/photos/TDK%20Photos/MFG_DPX252690DT-5021B1.jpg,445-175636-2-ND,DPX252690DT-5021B1,TDK Corporation,RF DIPLEXER 829MHZ/2.2GHZ 1008,0,0,"0.38920","0","2000","Tape & Reel (TR)","DPX","Active","Diplexer","698MHz ~ 960MHz / 1.71GHz ~ 2.69GHz","-","-","-","Surface Mount","1008 (2520 Metric), 8 PC Pad"
https://product.tdk.com/info/en/documents/data_sheet/rf_dpx_dpx252690dt-5021b1_en.pdf,//media.digikey.com/photos/TDK%20Photos/MFG_DPX252690DT-5021B1.jpg,445-175636-1-ND,DPX252690DT-5021B1,TDK Corporation,RF DIPLEXER 829MHZ/2.2GHZ 1008,1665,0,"1.02000","0","1","Cut Tape (CT)","*","Active","Diplexer","-","-","-","-","Surface Mount","1008 (2520 Metric), 8 PC Pad"
https://product.tdk.com/info/en/documents/data_sheet/rf_dpx_dpx252690dt-5021b1_en.pdf,//media.digikey.com/photos/TDK%20Photos/MFG_DPX252690DT-5021B1.jpg,445-175636-6-ND,DPX252690DT-5021B1,TDK Corporation,RF DIPLEXER 829MHZ/2.2GHZ 1008,1665,0,"Digi-Reel","0","1","Digi-Reel®","*","Active","Diplexer","-","-","-","-","Surface Mount","1008 (2520 Metric), 8 PC Pad"
https://product.tdk.com/info/en/documents/data_sheet/rf_dpx_dpx161576dt-8011b1_en.pdf,//media.digikey.com/Renders/TDK%20Renders/DPX15.jpg,445-3979-2-ND,DPX161576DT-8011B1,TDK Corporation,RF DIPLEXER 873.5/1575.42MZ 0603,0,0,"0.31108","0","4000","Tape & Reel (TR)","DPX","Active","Diplexer","806MHz ~ 941MHz / 1574.42MHz ~ 1576.42MHz","20.00dB / -","18.00dB / -","14.0dB / 14.0dB","Surface Mount","0603 (1608 Metric), 6 Lead"
https://product.tdk.com/info/en/documents/data_sheet/rf_dpx_dpx161576dt-8011b1_en.pdf,//media.digikey.com/Renders/TDK%20Renders/DPX15.jpg,445-3979-1-ND,DPX161576DT-8011B1,TDK Corporation,RF DIPLEXER 873.5/1575.42MZ 0603,7237,0,"1.14000","0","1","Cut Tape (CT)","DPX","Active","Diplexer","806MHz ~ 941MHz / 1574.42MHz ~ 1576.42MHz","20.00dB / -","18.00dB / -","14.0dB / 14.0dB","Surface Mount","0603 (1608 Metric), 6 Lead"
https://product.tdk.com/info/en/documents/data_sheet/rf_dpx_dpx161576dt-8011b1_en.pdf,//media.digikey.com/Renders/TDK%20Renders/DPX15.jpg,445-3979-6-ND,DPX161576DT-8011B1,TDK Corporation,RF DIPLEXER 873.5/1575.42MZ 0603,7237,0,"Digi-Reel","0","1","Digi-Reel®","DPX","Active","Diplexer","806MHz ~ 941MHz / 1574.42MHz ~ 1576.42MHz","20.00dB / -","18.00dB / -","14.0dB / 14.0dB","Surface Mount","0603 (1608 Metric), 6 Lead"
https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=D6DA2G140K2A4 &u=M,"//media.digikey.com/Renders/Taiyo%20Yuden%20Renders/8-SMD,-No-Lead.jpg",587-4700-2-ND,D6DA2G140K2A4-Z,Taiyo Yuden,RF DUPLEXER 1.95GHZ/2.14GHZ 8SMD,0,0,"0.63885","0","3000","Tape & Reel (TR)","-","Active","Duplexer","1.92GHz ~ 1.98GHz / 2.11GHz ~ 2.17GHz","45.00dB / 49.00dB","42.00dB / 50.00dB","-","Surface Mount","8-SMD, No Lead"
https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=D6DA2G140K2A4 &u=M,"//media.digikey.com/Renders/Taiyo%20Yuden%20Renders/8-SMD,-No-Lead.jpg",587-4700-1-ND,D6DA2G140K2A4-Z,Taiyo Yuden,RF DUPLEXER 1.95GHZ/2.14GHZ 8SMD,2723,0,"1.45000","0","1","Cut Tape (CT)","-","Active","Duplexer","1.92GHz ~ 1.98GHz / 2.11GHz ~ 2.17GHz","45.00dB / 49.00dB","42.00dB / 50.00dB","-","Surface Mount","8-SMD, No Lead"
https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=D6DA2G140K2A4 &u=M,"//media.digikey.com/Renders/Taiyo%20Yuden%20Renders/8-SMD,-No-Lead.jpg",587-4700-6-ND,D6DA2G140K2A4-Z,Taiyo Yuden,RF DUPLEXER 1.95GHZ/2.14GHZ 8SMD,2723,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Duplexer","1.92GHz ~ 1.98GHz / 2.11GHz ~ 2.17GHz","45.00dB / 49.00dB","42.00dB / 50.00dB","-","Surface Mount","8-SMD, No Lead"
https://product.tdk.com/info/en/documents/data_sheet/rf_dpx_dpx162690dt-8022b2_en.pdf,//media.digikey.com/Renders/TDK%20Renders/DPX162690DT-8022B2.jpg,445-6880-2-ND,DPX162690DT-8022B2,TDK Corporation,RF DIPLEXER 832MHZ/2.2GHZ 0603,0,0,"0.31108","0","4000","Tape & Reel (TR)","DPX","Active","Diplexer","704MHz ~ 960MHz / 1.71GHz ~ 2.69GHz","20.00dB / -","-","19.7dB / 9.9dB","Surface Mount","0603 (1608 Metric), 6 PC Pad"
https://product.tdk.com/info/en/documents/data_sheet/rf_dpx_dpx162690dt-8022b2_en.pdf,//media.digikey.com/Renders/TDK%20Renders/DPX162690DT-8022B2.jpg,445-6880-1-ND,DPX162690DT-8022B2,TDK Corporation,RF DIPLEXER 832MHZ/2.2GHZ 0603,4432,0,"1.52000","0","1","Cut Tape (CT)","DPX","Active","Diplexer","704MHz ~ 960MHz / 1.71GHz ~ 2.69GHz","20.00dB / -","-","19.7dB / 9.9dB","Surface Mount","0603 (1608 Metric), 6 PC Pad"
https://product.tdk.com/info/en/documents/data_sheet/rf_dpx_dpx162690dt-8022b2_en.pdf,//media.digikey.com/Renders/TDK%20Renders/DPX162690DT-8022B2.jpg,445-6880-6-ND,DPX162690DT-8022B2,TDK Corporation,RF DIPLEXER 832MHZ/2.2GHZ 0603,4432,0,"Digi-Reel","0","1","Digi-Reel®","DPX","Active","Diplexer","704MHz ~ 960MHz / 1.71GHz ~ 2.69GHz","20.00dB / -","-","19.7dB / 9.9dB","Surface Mount","0603 (1608 Metric), 6 PC Pad"
https://product.tdk.com/info/en/documents/data_sheet/rf_dpx_dpx165950dt-8144a1_en.pdf,//media.digikey.com/Renders/TDK%20Renders/DPX-Multilayer-Diplexer.jpg,445-173088-2-ND,DPX165950DT-8144A1,TDK Corporation,RF DIPLEXER 0603 6 PC PAD,0,0,"0.61250","0","4000","Tape & Reel (TR)","-","Active","Diplexer","-","-","-","-","Surface Mount","0603 (1608 Metric), 6 PC Pad"
