Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Insertion Loss","Frequency","Specifications","Size / Dimension","Package / Case"
https://nardamiteq.com/docs/141-POWERDIVIDERS.PDF,//media.digikey.com/Photos/L3-Narda-MITEQ/4316-4.JPG,1949-1025-ND,4316-4,L3 Narda-MITEQ,RF POWER DVDR 12GHZ-18GHZ MODULE,5,0,"1323.85000","0","1","-","-","Active","1.5dB","12GHz ~ 18GHz","Isolation (Min) 18dB","1.418"" L x 1.940"" W x 0.380"" H (36.01mm x 49.27mm x 9.64mm)","Module"
https://cdn.anaren.com/product-documents/Xinger/PowerDividers/PD6080J5050S2HF/PD6080J5050S2HF_DataSheet(Rev_B).pdf,//media.digikey.com/Renders/Anaren%20Renders/0805%20(2012%20Metric).jpg,1173-1102-2-ND,PD6080J5050S2HF,Anaren,RF POWER DIVIDER 6GHZ-8GHZ 0805,0,0,"0.36000","0","4000","Tape & Reel (TR)","Xinger®","Active","0.6dB","6GHz ~ 8GHz","Isolation (Min) 12dB, 12dB Return Loss","0.079"" L x 0.050"" W (2.00mm x 1.27mm)","0805 (2012 Metric)"
https://cdn.anaren.com/product-documents/Xinger/PowerDividers/PD6080J5050S2HF/PD6080J5050S2HF_DataSheet(Rev_B).pdf,//media.digikey.com/Renders/Anaren%20Renders/0805%20(2012%20Metric).jpg,1173-1102-1-ND,PD6080J5050S2HF,Anaren,RF POWER DIVIDER 6GHZ-8GHZ 0805,811,0,"0.74000","0","1","Cut Tape (CT)","Xinger®","Active","0.6dB","6GHz ~ 8GHz","Isolation (Min) 12dB, 12dB Return Loss","0.079"" L x 0.050"" W (2.00mm x 1.27mm)","0805 (2012 Metric)"
https://cdn.anaren.com/product-documents/Xinger/PowerDividers/PD6080J5050S2HF/PD6080J5050S2HF_DataSheet(Rev_B).pdf,//media.digikey.com/Renders/Anaren%20Renders/0805%20(2012%20Metric).jpg,1173-1102-6-ND,PD6080J5050S2HF,Anaren,RF POWER DIVIDER 6GHZ-8GHZ 0805,811,0,"Digi-Reel","0","1","Digi-Reel®","Xinger®","Active","0.6dB","6GHz ~ 8GHz","Isolation (Min) 12dB, 12dB Return Loss","0.079"" L x 0.050"" W (2.00mm x 1.27mm)","0805 (2012 Metric)"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electronic%20Components/EHFFD_Series.pdf,//media.digikey.com/photos/Panasonic%20Photos/EHF-FD1508.JPG,P10716-ND,EHF-FD1508,Panasonic Electronic Components,RF POWER DIVIDER 981HZ-1008MHZ,998,0,"1.02000","0","1","Bulk","-","Obsolete","4dB","981Hz ~ 1008MHz","Isolation (Min) 18dB, 2.1 VSWR (Max)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","-"
https://cdn.macom.com/datasheets/MAPD-011035.pdf,//media.digikey.com/Photos/MACom%20Technology%20Solutions/MFG_MAPD-0110xx.jpg,1465-1803-2-ND,MAPD-011035,M/A-Com Technology Solutions,RF PWR DIVIDER 5MHZ-1.2GHZ 6SMD,900,9000,"1.33876","0","900","Tape & Reel (TR)","-","Active","1.9dB","5MHz ~ 1.2GHz","-","0.244"" L x 0.236"" W (6.20mm x 6.00mm)","6-SMD, No Lead"
https://cdn.macom.com/datasheets/MAPD-011035.pdf,//media.digikey.com/Photos/MACom%20Technology%20Solutions/MFG_MAPD-0110xx.jpg,1465-1803-1-ND,MAPD-011035,M/A-Com Technology Solutions,RF PWR DIVIDER 5MHZ-1.2GHZ 6SMD,772,0,"2.48000","0","1","Cut Tape (CT)","-","Discontinued at Digi-Key","1.9dB","5MHz ~ 1.2GHz","-","0.244"" L x 0.236"" W (6.20mm x 6.00mm)","6-SMD, No Lead"
https://cdn.macom.com/datasheets/MAPD-011035.pdf,//media.digikey.com/Photos/MACom%20Technology%20Solutions/MFG_MAPD-0110xx.jpg,1465-1803-6-ND,MAPD-011035,M/A-Com Technology Solutions,RF PWR DIVIDER 5MHZ-1.2GHZ 6SMD,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Discontinued at Digi-Key","1.9dB","5MHz ~ 1.2GHz","-","0.244"" L x 0.236"" W (6.20mm x 6.00mm)","6-SMD, No Lead"
https://cdn.macom.com/datasheets/MAPD-011040.pdf,//media.digikey.com/Photos/MACom%20Technology%20Solutions/MFG_MAPD-0110xx.jpg,1465-1804-2-ND,MAPD-011040,M/A-Com Technology Solutions,RF PWR DIVIDER 5MHZ-1.2GHZ 6SMD,900,0,"1.33876","0","900","Tape & Reel (TR)","-","Active","1.9dB","5MHz ~ 1.2GHz","-","0.244"" L x 0.236"" W (6.20mm x 6.00mm)","6-SMD, No Lead"
https://cdn.macom.com/datasheets/MAPD-011040.pdf,//media.digikey.com/Photos/MACom%20Technology%20Solutions/MFG_MAPD-0110xx.jpg,1465-1804-1-ND,MAPD-011040,M/A-Com Technology Solutions,RF PWR DIVIDER 5MHZ-1.2GHZ 6SMD,476,0,"2.48000","0","1","Cut Tape (CT)","-","Discontinued at Digi-Key","1.9dB","5MHz ~ 1.2GHz","-","0.244"" L x 0.236"" W (6.20mm x 6.00mm)","6-SMD, No Lead"
https://cdn.macom.com/datasheets/MAPD-011040.pdf,//media.digikey.com/Photos/MACom%20Technology%20Solutions/MFG_MAPD-0110xx.jpg,1465-1804-6-ND,MAPD-011040,M/A-Com Technology Solutions,RF PWR DIVIDER 5MHZ-1.2GHZ 6SMD,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Discontinued at Digi-Key","1.9dB","5MHz ~ 1.2GHz","-","0.244"" L x 0.236"" W (6.20mm x 6.00mm)","6-SMD, No Lead"
http://cdn.macom.com/datasheets/MAAM-008818.pdf,//media.digikey.com/Renders/MACom%20Technology%20Solutions/8-PDFN.jpg,1465-1269-1-ND,MAAM-008818-TR1000,M/A-Com Technology Solutions,RF PWR DIVIDER 50MHZ-1.1GHZ 8DFN,510,0,"2.31000","0","1","Cut Tape (CT)","-","Discontinued at Digi-Key","-","50MHz ~ 1.1GHz","-","0.787"" L x 0.787"" W (20.00mm x 20.00mm)","8-VFDFN Exposed Pad"
http://cdn.macom.com/datasheets/MAAM-008818.pdf,//media.digikey.com/Renders/MACom%20Technology%20Solutions/8-PDFN.jpg,1465-1269-6-ND,MAAM-008818-TR1000,M/A-Com Technology Solutions,RF PWR DIVIDER 50MHZ-1.1GHZ 8DFN,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Discontinued at Digi-Key","-","50MHz ~ 1.1GHz","-","0.787"" L x 0.787"" W (20.00mm x 20.00mm)","8-VFDFN Exposed Pad"
http://productfinder.pulseeng.com/products/datasheets/L166.pdf,//media.digikey.com/Photos/Pulse%20Photos/MFG_DASSPLIT2WNF.jpg,553-2786-ND,DASSPLIT2WNF,PulseLarsen Antennas,RF POWER DIVIDER 698MHZ-2.7GHZ,19,0,"100.33000","0","1","Bulk","PIMinator™","Last Time Buy","3.2dB","698MHz ~ 2.7GHz","-","7.600"" L x 2.380"" W x 0.984"" H (193.00mm x 60.60mm x 25.00mm)","-"
http://productfinder.pulseeng.com/products/datasheets/L167.pdf,//media.digikey.com/Photos/Pulse%20Photos/MFG_DASSPLIT3WNF.jpg,553-2787-ND,DASSPLIT3WNF,PulseLarsen Antennas,RF POWER DIVIDER 698MHZ-2.7GHZ,15,0,"121.92000","0","1","Bulk","PIMinator™","Last Time Buy","5dB","698MHz ~ 2.7GHz","-","-","-"
http://productfinder.pulseeng.com/products/datasheets/L165.pdf,//media.digikey.com/Photos/Pulse%20Photos/MFG_DASSPLIT2WDIN.jpg,553-2785-ND,DASSPLIT2WDIN,PulseLarsen Antennas,RF POWER DIVIDER 698MHZ-2.7GHZ,7,0,"134.76000","0","1","Bulk","PIMinator™","Active","3.2dB","698MHz ~ 2.7GHz","-","7.600"" L x 2.732"" W x 0.984"" H (193.00mm x 69.40mm x 25.00mm)","-"
https://cdn.anaren.com/product-documents/MilitaryComponents/PowerDividers4Way/40276/40276_DataSheet.pdf,-,1173-1188-ND,40276,Anaren,RF PWR DIVIDER 2GHZ-4GHZ MODULE,5,0,"511.05000","0","1","Tray","-","Obsolete","0.6dB","2GHz ~ 4GHz","Isolation (Min) 18dB","2.800"" L x 2.400"" W x 0.360"" H (71.10mm x 61.00mm x 9.10mm)","Module"
https://cdn.anaren.com/product-documents/MilitaryComponents/PowerDividers4Way/44100/44100_DataSheet.pdf,-,44100AN-ND,44100,Anaren,RF PWR DIVIDER 2GHZ-18GHZ MODULE,6,0,"687.50000","0","1","Tray","-","Obsolete","1.1dB","2GHz ~ 18GHz","-","2.000"" L x 1.750"" W x 0.370"" H (50.80mm x 44.50mm x 9.40mm)","Module"
https://productfinder.pulseeng.com/doc_type/WEB301/doc_num/CX4012LNL/doc_part/CX4012LNL.pdf,//media.digikey.com/photos/Pulse%20Photos/CX4012LNLT.JPG,553-2288-2-ND,CX4012LNLT,Pulse Electronics Network,RF PWR DVDR 5MHZ-1GHZ 6SMD MODUL,0,0,"1.54840","0","2200","Tape & Reel (TR)","-","Active","4.2dB","5MHz ~ 1GHz","Isolation (Min) 17dB","0.259"" L x 0.250"" W x 0.160"" H (6.58mm x 6.35mm x 4.06mm)","6-SMD Module"
https://productfinder.pulseeng.com/doc_type/WEB301/doc_num/CX4012LNL/doc_part/CX4012LNL.pdf,//media.digikey.com/photos/Pulse%20Photos/CX4012LNLT.JPG,553-2288-1-ND,CX4012LNLT,Pulse Electronics Network,RF PWR DVDR 5MHZ-1GHZ 6SMD MODUL,0,0,"3.13000","0","1","Cut Tape (CT)","-","Active","4.2dB","5MHz ~ 1GHz","Isolation (Min) 17dB","0.259"" L x 0.250"" W x 0.160"" H (6.58mm x 6.35mm x 4.06mm)","6-SMD Module"
https://productfinder.pulseeng.com/doc_type/WEB301/doc_num/CX4012LNL/doc_part/CX4012LNL.pdf,//media.digikey.com/photos/Pulse%20Photos/CX4012LNLT.JPG,553-2288-6-ND,CX4012LNLT,Pulse Electronics Network,RF PWR DVDR 5MHZ-1GHZ 6SMD MODUL,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","4.2dB","5MHz ~ 1GHz","Isolation (Min) 17dB","0.259"" L x 0.250"" W x 0.160"" H (6.58mm x 6.35mm x 4.06mm)","6-SMD Module"
http://productfinder.pulseeng.com/products/datasheets/CX4024NL.pdf,-,553-2781-2-ND,CX4024NLT,Pulse Electronics Network,RF PWR DVDR 5MHZ-1GHZ 6SMD MODUL,0,0,"1.95000","0","850","Tape & Reel (TR)","-","Active","4.3dB","5MHz ~ 1GHz","-","0.310"" L x 0.255"" W x 0.21"" H (7.87mm x 6.48mm x 5.33mm)","6-SMD Module"
http://productfinder.pulseeng.com/products/datasheets/CX4024NL.pdf,-,553-2781-1-ND,CX4024NLT,Pulse Electronics Network,RF PWR DVDR 5MHZ-1GHZ 6SMD MODUL,0,0,"3.82000","0","1","Cut Tape (CT)","-","Active","4.3dB","5MHz ~ 1GHz","-","0.310"" L x 0.255"" W x 0.21"" H (7.87mm x 6.48mm x 5.33mm)","6-SMD Module"
http://productfinder.pulseeng.com/products/datasheets/CX4024NL.pdf,-,553-2781-6-ND,CX4024NLT,Pulse Electronics Network,RF PWR DVDR 5MHZ-1GHZ 6SMD MODUL,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","4.3dB","5MHz ~ 1GHz","-","0.310"" L x 0.255"" W x 0.21"" H (7.87mm x 6.48mm x 5.33mm)","6-SMD Module"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADA4304-3_4304-4.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/16-VFQFN.jpg,ADA4304-4ACPZ-R7TR-ND,ADA4304-4ACPZ-R7,Analog Devices Inc.,RF POWER DVDR 54MHZ-865MHZ 16QFN,0,18000,"2.34724","0","1500","Tape & Reel (TR)","-","Active","-","54MHz ~ 865MHz","-","-","16-VFQFN Exposed Pad, CSP"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADA4304-3_4304-4.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/16-VFQFN.jpg,ADA4304-4ACPZ-R7CT-ND,ADA4304-4ACPZ-R7,Analog Devices Inc.,RF POWER DVDR 54MHZ-865MHZ 16QFN,0,18000,"4.93000","0","1","Cut Tape (CT)","-","Active","-","54MHz ~ 865MHz","-","-","16-VFQFN Exposed Pad, CSP"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADA4304-3_4304-4.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/16-VFQFN.jpg,ADA4304-4ACPZ-R7DKR-ND,ADA4304-4ACPZ-R7,Analog Devices Inc.,RF POWER DVDR 54MHZ-865MHZ 16QFN,0,18000,"Digi-Reel","0","1","Digi-Reel®","-","Active","-","54MHz ~ 865MHz","-","-","16-VFQFN Exposed Pad, CSP"
https://productfinder.pulseeng.com/doc_type/WEB301/doc_num/CX4012LNL/doc_part/CX4012LNL.pdf,//media.digikey.com/photos/Pulse%20Photos/CX4012LNLT.JPG,553-2780-ND,CX4012LNL,Pulse Electronics Network,RF PWR DVDR 5MHZ-1GHZ 6SMD MODUL,0,0,"3.04000","0","1","Tray","-","Active","4.2dB","5MHz ~ 1GHz","-","0.259"" L x 0.250"" W x 0.160"" H (6.58mm x 6.35mm x 4.06mm)","6-SMD Module"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc862a.pdf,-,HMC862ALP3ETR-ND,HMC862ALP3ETR,Analog Devices Inc.,RF POWER DVDR 100MHZ-15GHZ 16QFN,0,0,"20.24798","0","500","Tape & Reel (TR)","-","Active","-","100MHz ~ 15GHz","-","0.118"" L x 0.118"" W (3.00mm x 3.00mm)","16-VFQFN Exposed Pad, CSP"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc862a.pdf,-,HMC862ALP3ECT-ND,HMC862ALP3ETR,Analog Devices Inc.,RF POWER DVDR 100MHZ-15GHZ 16QFN,0,0,"30.71000","0","1","Cut Tape (CT)","-","Active","-","100MHz ~ 15GHz","-","0.118"" L x 0.118"" W (3.00mm x 3.00mm)","16-VFQFN Exposed Pad, CSP"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc862a.pdf,-,HMC862ALP3EDKR-ND,HMC862ALP3ETR,Analog Devices Inc.,RF POWER DVDR 100MHZ-15GHZ 16QFN,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","-","100MHz ~ 15GHz","-","0.118"" L x 0.118"" W (3.00mm x 3.00mm)","16-VFQFN Exposed Pad, CSP"
https://www.knowlescapacitors.com/getattachment/Products/Microwave-Products/Power-Dividers/PDW06041_2_to_10GHz_Wilkinson_Feb15.pdf.aspx,-,1761-1065-ND,PDW06041,Knowles Dielectric Labs,RF PWR DIVIDER 2GHZ-10GHZ MODULE,5,0,"72.29000","0","1","Bulk","-","Active","0.75dB","2GHz ~ 10GHz","Isolation (Typ) 20dB, 20dB Return Loss, 3° Imbalance (Max)","0.400"" L x 0.250"" W x 0.020"" H (10.16mm x 6.35mm x 0.51mm)","Module"
//media.digikey.com/pdf/Data%20Sheets/Anaren%20PDFs/X0060L5050AHF.pdf,-,X0060L5050AHF-ND,X0060L5050AHF,Anaren,RF POWER DIVIDER 0HZ-6GHZ,0,0,"0.20000","0","4000","-","-","Active","0.1dB","0Hz ~ 6GHz","-","0.063"" L x 0.033"" W (1.60mm x 0.84mm)","-"
-,//media.digikey.com/Renders/Anaren%20Renders/0805%20(2012%20Metric).jpg,PD2425J5050S2-ND,PD2425J5050S2,Anaren,RF POWER DVDR 2.4GHZ-2.5GHZ 0805,0,0,"0.23800","0","4000","Tape & Reel (TR)","Xinger®","Active","0.4dB","2.4GHz ~ 2.5GHz","-","2.000"" L x 1.250"" W (50.80mm x 31.70mm)","0805 (2012 Metric), 6 PC Pad"
https://cdn.anaren.com/product-documents/Xinger/PowerDividers/PD0409J5050S2HF/PD0409J5050S2HF_DataSheet(Rev_A).pdf,//media.digikey.com/Renders/Anaren%20Renders/0805%20(2012%20Metric).jpg,PD0409J5050S2HF-ND,PD0409J5050S2HF,Anaren,RF POWER DVDR 400MHZ-900MHZ 0805,0,0,"0.36000","0","4000","Tape & Reel (TR)","Xinger®","Active","0.6dB","400MHz ~ 900MHz","-","0.051"" L x 0.083"" W (1.30mm x 2.10mm)","0805 (2012 Metric), 6 PC Pad"
https://cdn.anaren.com/product-documents/Xinger/PowerDividers/PD0922J5050D2HF/PD0922J5050D2HF_DataSheet(Rev_B).pdf,//media.digikey.com/Renders/Anaren%20Renders/0805%20(2012%20Metric).jpg,PD0922J5050D2HF-ND,PD0922J5050D2HF,Anaren,RF PWR DVDR 950MHZ-2.15GHZ 0805,0,0,"0.36000","0","4000","Tape & Reel (TR)","Xinger®","Active","0.7dB","950MHz ~ 2.15GHz","-","0.051"" L x 0.083"" W (1.30mm x 2.10mm)","0805 (2012 Metric), 6 PC Pad"
https://cdn.anaren.com/product-documents/Xinger/PowerDividers/PD2425J5050S2HF/PD2425J5050S2HF_DataSheet(Rev_A).pdf,//media.digikey.com/Renders/Anaren%20Renders/0805%20(2012%20Metric).jpg,PD2425J5050S2HF-ND,PD2425J5050S2HF,Anaren,RF POWER DVDR 2.4GHZ-2.5GHZ 0805,0,0,"0.36000","0","4000","Tape & Reel (TR)","Xinger®","Active","0.3dB","2.4GHz ~ 2.5GHz","-","0.051"" L x 0.083"" W (1.30mm x 2.10mm)","0805 (2012 Metric), 6 PC Pad"
https://cdn.anaren.com/product-documents/Xinger/PowerDividers/PD1722J5050S3HF/PD1722J5050S3HF_DataSheet(Rev_A).pdf,//media.digikey.com/Renders/Anaren%20Renders/0805%20(2012%20Metric).jpg,PD1722J5050S3HF-ND,PD1722J5050S3HF,Anaren,RF POWER DVDR 1.7GHZ-2.2GHZ 0805,0,0,"0.48000","0","4000","Tape & Reel (TR)","Xinger®","Active","0.9dB","1.7GHz ~ 2.2GHz","-","0.051"" L x 0.083"" W (1.30mm x 2.10mm)","0805 (2012 Metric), 6 PC Pad"
http://datasheets.avx.com/RFDCCrossover.pdf,//media.digikey.com/Photos/AVX%20Photos/X2B2020RFRFT.jpg,478-7860-2-ND,X2A2020RFDCT,AVX Corporation,RF POWER DIVIDER 0HZ-6GHZ 2020,0,0,"0.66000","0","1000","Tape & Reel (TR)","MLO™","Active","0.15dB","0Hz ~ 6GHz","-","0.196"" L x 0.196"" W (4.98mm x 4.98mm)","2020 (5050 Metric)"
http://datasheets.avx.com/RFDCCrossover.pdf,//media.digikey.com/Photos/AVX%20Photos/X2B2020RFRFT.jpg,478-7860-1-ND,X2A2020RFDCT,AVX Corporation,RF POWER DIVIDER 0HZ-6GHZ 2020,0,0,"Discontinued at Digi-Key","0","1","Cut Tape (CT)","MLO™","Discontinued at Digi-Key","0.15dB","0Hz ~ 6GHz","-","0.196"" L x 0.196"" W (4.98mm x 4.98mm)","2020 (5050 Metric)"
http://datasheets.avx.com/RFDCCrossover.pdf,//media.digikey.com/Photos/AVX%20Photos/X2B2020RFRFT.jpg,478-7860-6-ND,X2A2020RFDCT,AVX Corporation,RF POWER DIVIDER 0HZ-6GHZ 2020,0,0,"Digi-Reel","0","1","Digi-Reel®","MLO™","Discontinued at Digi-Key","0.15dB","0Hz ~ 6GHz","-","0.196"" L x 0.196"" W (4.98mm x 4.98mm)","2020 (5050 Metric)"
http://datasheets.avx.com/RFRFCrossover.pdf,//media.digikey.com/Photos/AVX%20Photos/X2B2020RFRFT.jpg,478-7861-2-ND,X2B2020RFRFT,AVX Corporation,RF POWER DIVIDER 0HZ-6GHZ 2020,0,0,"0.66000","0","1000","Tape & Reel (TR)","MLO™","Active","0.15dB","0Hz ~ 6GHz","-","0.196"" L x 0.196"" W (4.98mm x 4.98mm)","2020 (5050 Metric)"
http://datasheets.avx.com/RFRFCrossover.pdf,//media.digikey.com/Photos/AVX%20Photos/X2B2020RFRFT.jpg,478-7861-1-ND,X2B2020RFRFT,AVX Corporation,RF POWER DIVIDER 0HZ-6GHZ 2020,0,0,"Discontinued at Digi-Key","0","1","Cut Tape (CT)","MLO™","Discontinued at Digi-Key","0.15dB","0Hz ~ 6GHz","-","0.196"" L x 0.196"" W (4.98mm x 4.98mm)","2020 (5050 Metric)"
http://datasheets.avx.com/RFRFCrossover.pdf,//media.digikey.com/Photos/AVX%20Photos/X2B2020RFRFT.jpg,478-7861-6-ND,X2B2020RFRFT,AVX Corporation,RF POWER DIVIDER 0HZ-6GHZ 2020,0,0,"Digi-Reel","0","1","Digi-Reel®","MLO™","Discontinued at Digi-Key","0.15dB","0Hz ~ 6GHz","-","0.196"" L x 0.196"" W (4.98mm x 4.98mm)","2020 (5050 Metric)"
http://www.skyworksinc.com/uploads/documents/SKY16406_381LF_202503B.pdf,-,SKY16406-381LF-ND,SKY16406-381LF,Skyworks Solutions Inc.,RF PWR DVDR 2.2GHZ-2.8GHZ 6WFDFN,0,0,"0.82550","0","6000","Tape & Reel (TR)","-","Active","0.3dB","2.2GHz ~ 2.8GHz","-","0.079"" L x 0.059"" W (2.00mm x 1.50mm)","6-WFDFN Exposed Pad"
http://www.susumu.co.jp/common/pdf/n_catalog_partition31_en.pdf,//media.digikey.com/Renders/Susumu%20Renders/PS1608.JPG,408-1093-2-ND,PS1608GT2-R50-T5,Susumu,RF POWER DIVIDER 0HZ-20GHZ 0603,0,0,"0.98963","0","5000","Tape & Reel (TR)","PS","Active","6dB","0Hz ~ 20GHz","-","0.063"" L x 0.032"" W (1.60mm x 0.80mm)","-"
http://www.susumu.co.jp/common/pdf/n_catalog_partition31_en.pdf,//media.digikey.com/Renders/Susumu%20Renders/PS1608.JPG,408-1093-1-ND,PS1608GT2-R50-T5,Susumu,RF POWER DIVIDER 0HZ-20GHZ 0603,0,0,"Discontinued at Digi-Key","0","1","Cut Tape (CT)","PS","Discontinued at Digi-Key","6dB","0Hz ~ 20GHz","-","0.063"" L x 0.032"" W (1.60mm x 0.80mm)","-"
http://www.susumu.co.jp/common/pdf/n_catalog_partition31_en.pdf,//media.digikey.com/Renders/Susumu%20Renders/PS1608.JPG,408-1093-6-ND,PS1608GT2-R50-T5,Susumu,RF POWER DIVIDER 0HZ-20GHZ 0603,0,0,"Digi-Reel","0","1","Digi-Reel®","PS","Discontinued at Digi-Key","6dB","0Hz ~ 20GHz","-","0.063"" L x 0.032"" W (1.60mm x 0.80mm)","-"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADA4303-2.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;CP-12-1;CP;12.jpg,ADA4303-2ACPZ-RL-ND,ADA4303-2ACPZ-RL,Analog Devices Inc.,RF POWER DVDR 54MHZ-865MHZ 12QFN,0,20000,"1.18170","0","5000","Tape & Reel (TR)","-","Active","-","54MHz ~ 865MHz","-","-","12-VFQFN Exposed Pad, CSP"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADA4304-2.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/16-VFQFN.jpg,ADA4304-2ACPZ-RL-ND,ADA4304-2ACPZ-RL,Analog Devices Inc.,RF POWER DVDR 50MHZ-1GHZ 16VFQFN,0,0,"1.23422","0","5000","Tape & Reel (TR)","-","Active","-","50MHz ~ 1GHz","-","-","16-VFQFN Exposed Pad, CSP"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADA4303-2.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;CP-12-1;CP;12.jpg,ADA4303-2ACPZ-R7TR-ND,ADA4303-2ACPZ-R7,Analog Devices Inc.,RF POWER DVDR 54MHZ-865MHZ 12QFN,0,22500,"1.31805","0","1500","Tape & Reel (TR)","-","Active","-","54MHz ~ 865MHz","-","-","12-VFQFN Exposed Pad, CSP"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADA4303-2.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;CP-12-1;CP;12.jpg,ADA4303-2ACPZ-R7CT-ND,ADA4303-2ACPZ-R7,Analog Devices Inc.,RF POWER DVDR 54MHZ-865MHZ 12QFN,0,0,"Discontinued at Digi-Key","0","1","Cut Tape (CT)","-","Discontinued at Digi-Key","-","54MHz ~ 865MHz","-","-","12-VFQFN Exposed Pad, CSP"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADA4303-2.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;CP-12-1;CP;12.jpg,ADA4303-2ACPZ-R7DKR-ND,ADA4303-2ACPZ-R7,Analog Devices Inc.,RF POWER DVDR 54MHZ-865MHZ 12QFN,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Discontinued at Digi-Key","-","54MHz ~ 865MHz","-","-","12-VFQFN Exposed Pad, CSP"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADA4304-2.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/16-VFQFN.jpg,ADA4304-2ACPZ-R7TR-ND,ADA4304-2ACPZ-R7,Analog Devices Inc.,RF POWER DVDR 50MHZ-1GHZ 16VFQFN,0,58500,"1.37663","0","1500","Tape & Reel (TR)","-","Active","-","50MHz ~ 1GHz","-","-","16-VFQFN Exposed Pad, CSP"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADA4304-2.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/16-VFQFN.jpg,ADA4304-2ACPZ-R7CT-ND,ADA4304-2ACPZ-R7,Analog Devices Inc.,RF POWER DVDR 50MHZ-1GHZ 16VFQFN,0,0,"Discontinued at Digi-Key","0","1","Cut Tape (CT)","-","Discontinued at Digi-Key","-","50MHz ~ 1GHz","-","-","16-VFQFN Exposed Pad, CSP"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADA4304-2.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/16-VFQFN.jpg,ADA4304-2ACPZ-R7DKR-ND,ADA4304-2ACPZ-R7,Analog Devices Inc.,RF POWER DVDR 50MHZ-1GHZ 16VFQFN,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Discontinued at Digi-Key","-","50MHz ~ 1GHz","-","-","16-VFQFN Exposed Pad, CSP"
http://productfinder.pulseeng.com/products/datasheets/CX4005NL.pdf,//media.digikey.com/Photos/Pulse%20Photos/CX4005NLT.JPG,553-2779-2-ND,CX4005NLT,Pulse Electronics Network,RF POWER DVDR 5MHZ-250MHZ 6SMD,0,0,"1.44900","0","850","Tape & Reel (TR)","-","Active","3.4dB","5MHz ~ 250MHz","-","0.259"" L x 0.250"" W x 0.160"" H (6.58mm x 6.35mm x 4.06mm)","6-SMD Module"
http://productfinder.pulseeng.com/products/datasheets/CX4005NL.pdf,//media.digikey.com/Photos/Pulse%20Photos/CX4005NLT.JPG,553-2779-1-ND,CX4005NLT,Pulse Electronics Network,RF POWER DVDR 5MHZ-250MHZ 6SMD,0,0,"2.99000","0","1","Cut Tape (CT)","-","Active","3.4dB","5MHz ~ 250MHz","-","0.259"" L x 0.250"" W x 0.160"" H (6.58mm x 6.35mm x 4.06mm)","6-SMD Module"
http://productfinder.pulseeng.com/products/datasheets/CX4005NL.pdf,//media.digikey.com/Photos/Pulse%20Photos/CX4005NLT.JPG,553-2779-6-ND,CX4005NLT,Pulse Electronics Network,RF POWER DVDR 5MHZ-250MHZ 6SMD,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","3.4dB","5MHz ~ 250MHz","-","0.259"" L x 0.250"" W x 0.160"" H (6.58mm x 6.35mm x 4.06mm)","6-SMD Module"
