Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Resistance","Tolerance","Power (Watts)","Composition","Temperature Coefficient","Operating Temperature","Features","Coating, Housing Type","Mounting Feature","Size / Dimension","Height - Seated (Max)","Lead Style","Package / Case","Failure Rate"
https://www.seielect.com/catalog/sei-kal.pdf,//media.digikey.com/Photos/Stackpole%20Photos/KAL%20SERIES%2050x29mm.JPG,KAL50FB25R0-ND,KAL50FB25R0,Stackpole Electronics Inc,RES CHAS MNT 25 OHM 1% 50W,966,0,"3.64000","0","1","Bulk","KAL","Active","25 Ohms","±1%","50W","Wirewound","±30ppm/°C","-55°C ~ 275°C","Moisture Resistant","Aluminum","Flanges","1.968"" L x 1.140"" W (49.99mm x 28.96mm)","0.641"" (16.28mm)","Solder Lugs","Axial, Box","-"
https://www.seielect.com/catalog/sei-kal.pdf,//media.digikey.com/Photos/Stackpole%20Photos/KAL%20SERIES%2050x29mm.JPG,KAL50FB1R00-ND,KAL50FB1R00,Stackpole Electronics Inc,RES CHAS MNT 1 OHM 1% 50W,462,0,"3.64000","0","1","Bulk","KAL","Active","1 Ohms","±1%","50W","Wirewound","±50ppm/°C","-55°C ~ 275°C","Moisture Resistant","Aluminum","Flanges","1.968"" L x 1.140"" W (49.99mm x 28.96mm)","0.641"" (16.28mm)","Solder Lugs","Axial, Box","-"
https://www.seielect.com/catalog/sei-kal.pdf,//media.digikey.com/Photos/Stackpole%20Photos/KAL%20SERIES%2050x29mm.JPG,KAL50FB15R0-ND,KAL50FB15R0,Stackpole Electronics Inc,RES CHAS MNT 15 OHM 1% 50W,445,0,"3.64000","0","1","Bulk","KAL","Active","15 Ohms","±1%","50W","Wirewound","±30ppm/°C","-55°C ~ 275°C","Moisture Resistant","Aluminum","Flanges","1.968"" L x 1.140"" W (49.99mm x 28.96mm)","0.641"" (16.28mm)","Solder Lugs","Axial, Box","-"
https://www.seielect.com/catalog/sei-kal.pdf,//media.digikey.com/Photos/Stackpole%20Photos/KAL%20SERIES%2050x29mm.JPG,KAL50FB1K50-ND,KAL50FB1K50,Stackpole Electronics Inc,RES CHAS MNT 1.5K OHM 1% 50W,435,0,"3.64000","0","1","Bulk","KAL","Active","1.5 kOhms","±1%","50W","Wirewound","±20ppm/°C","-55°C ~ 275°C","Moisture Resistant","Aluminum","Flanges","1.968"" L x 1.140"" W (49.99mm x 28.96mm)","0.641"" (16.28mm)","Solder Lugs","Axial, Box","-"
https://www.seielect.com/catalog/sei-kal.pdf,//media.digikey.com/Photos/Stackpole%20Photos/KAL%20SERIES%2050x29mm.JPG,KAL50FB100R-ND,KAL50FB100R,Stackpole Electronics Inc,RES CHAS MNT 100 OHM 1% 50W,411,0,"3.64000","0","1","Bulk","KAL","Active","100 Ohms","±1%","50W","Wirewound","±20ppm/°C","-55°C ~ 275°C","Moisture Resistant","Aluminum","Flanges","1.968"" L x 1.140"" W (49.99mm x 28.96mm)","0.641"" (16.28mm)","Solder Lugs","Axial, Box","-"
https://www.seielect.com/catalog/sei-kal.pdf,//media.digikey.com/Photos/Stackpole%20Photos/KAL%20SERIES%2050x29mm.JPG,KAL50FB300R-ND,KAL50FB300R,Stackpole Electronics Inc,RES CHAS MNT 300 OHM 1% 50W,277,0,"3.64000","0","1","Bulk","KAL","Active","300 Ohms","±1%","50W","Wirewound","±20ppm/°C","-55°C ~ 275°C","Moisture Resistant","Aluminum","Flanges","1.968"" L x 1.140"" W (49.99mm x 28.96mm)","0.641"" (16.28mm)","Solder Lugs","Axial, Box","-"
https://www.seielect.com/catalog/sei-kal.pdf,//media.digikey.com/Photos/Stackpole%20Photos/KAL%20SERIES%2050x29mm.JPG,KAL50FB35R0-ND,KAL50FB35R0,Stackpole Electronics Inc,RES CHAS MNT 35 OHM 1% 50W,269,0,"3.64000","0","1","Bulk","KAL","Active","35 Ohms","±1%","50W","Wirewound","±30ppm/°C","-55°C ~ 275°C","Moisture Resistant","Aluminum","Flanges","1.968"" L x 1.140"" W (49.99mm x 28.96mm)","0.641"" (16.28mm)","Solder Lugs","Axial, Box","-"
https://www.seielect.com/catalog/sei-kal.pdf,//media.digikey.com/Photos/Stackpole%20Photos/KAL%20SERIES%2050x29mm.JPG,KAL50FB6R80-ND,KAL50FB6R80,Stackpole Electronics Inc,RES CHAS MNT 6.8 OHM 1% 50W,218,0,"3.64000","0","1","Bulk","KAL","Active","6.8 Ohms","±1%","50W","Wirewound","±50ppm/°C","-55°C ~ 275°C","Moisture Resistant","Aluminum","Flanges","1.968"" L x 1.140"" W (49.99mm x 28.96mm)","0.641"" (16.28mm)","Solder Lugs","Axial, Box","-"
https://www.seielect.com/catalog/sei-kal.pdf,//media.digikey.com/Photos/Stackpole%20Photos/KAL%20SERIES%2050x29mm.JPG,KAL50FB1K00-ND,KAL50FB1K00,Stackpole Electronics Inc,RES CHAS MNT 1K OHM 1% 50W,203,0,"3.64000","0","1","Bulk","KAL","Active","1 kOhms","±1%","50W","Wirewound","±20ppm/°C","-55°C ~ 275°C","Moisture Resistant","Aluminum","Flanges","1.968"" L x 1.140"" W (49.99mm x 28.96mm)","0.641"" (16.28mm)","Solder Lugs","Axial, Box","-"
http://www.ohmite.com/assets/docs/acl_hs1.pdf?r=false,"//media.digikey.com/Photos/Ohmite%20Photos/ARCOL,-HS-SERIES.jpg",HS2510RF-ND,HS25 10R F,Ohmite,RES CHAS MNT 10 OHM 1% 25W,348,0,"3.81000","0","1","Bulk","ARCOL, HS","Active","10 Ohms","±1%","25W","Wirewound","±100ppm/°C","-","-","Aluminum","Flanges","1.075"" L x 0.559"" W (27.30mm x 14.20mm)","0.583"" (14.80mm)","Solder Lugs","Axial, Box","-"
http://www.ohmite.com/assets/docs/acl_hs1.pdf?r=false,"//media.digikey.com/Photos/Ohmite%20Photos/ARCOL,-HS-SERIES.jpg",HS255RF-ND,HS25 5R F,Ohmite,RES CHAS MNT 5 OHM 1% 25W,256,0,"3.81000","0","1","Bulk","ARCOL, HS","Active","5 Ohms","±1%","25W","Wirewound","±100ppm/°C","-","-","Aluminum","Flanges","1.075"" L x 0.559"" W (27.30mm x 14.20mm)","0.583"" (14.80mm)","Solder Lugs","Axial, Box","-"
http://www.ohmite.com/assets/docs/acl_hs1.pdf?r=false,"//media.digikey.com/Photos/Ohmite%20Photos/ARCOL,-HS-SERIES.jpg",HS2520RF-ND,HS25 20R F,Ohmite,RES CHAS MNT 20 OHM 1% 25W,176,0,"3.81000","0","1","Bulk","ARCOL, HS","Active","20 Ohms","±1%","25W","Wirewound","±100ppm/°C","-","-","Aluminum","Flanges","1.075"" L x 0.559"" W (27.30mm x 14.20mm)","0.583"" (14.80mm)","Solder Lugs","Axial, Box","-"
http://www.ohmite.com/assets/docs/acl_hs1.pdf?r=false,"//media.digikey.com/Photos/Ohmite%20Photos/ARCOL,-HS-SERIES.jpg",HS2550RF-ND,HS25 50R F,Ohmite,RES CHAS MNT 50 OHM 1% 25W,164,0,"3.81000","0","1","Bulk","ARCOL, HS","Active","50 Ohms","±1%","25W","Wirewound","±100ppm/°C","-","-","Aluminum","Flanges","1.075"" L x 0.559"" W (27.30mm x 14.20mm)","0.583"" (14.80mm)","Solder Lugs","Axial, Box","-"
https://riedon.com/media/pdf/UAL.pdf,//media.digikey.com/Photos/Riedon%20Photos/MFG_UAL%2025.jpg,696-1441-ND,UAL25-10KF8,Riedon,RES CHAS MNT 10K OHM 1% 25W,123,0,"3.82000","0","1","Bulk","UAL","Active","10 kOhms","±1%","25W","Wirewound","±20ppm/°C","-55°C ~ 275°C","Current Sense, Flame Proof, Pulse Withstanding, Safety","Aluminum","Flanges","1.063"" L x 1.079"" W (27.00mm x 27.40mm)","0.575"" (14.60mm)","Solder Lugs","Axial, Box","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1773035&DocType=DS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/8-1625971-4.JPG,A131869-ND,HSA256R2E,TE Connectivity Passive Product,RES CHAS MNT 6.2 OHM 3% 25W,2076,0,"3.83000","0","1","Tray","HS, CGS","Active","6.2 Ohms","±3%","25W","Wirewound","±50ppm/°C","-55°C ~ 200°C","-","Aluminum","Flanges","1.142"" L x 1.102"" W (29.00mm x 28.00mm)","0.591"" (15.00mm)","Solder Lugs","Axial, Box","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1625971&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/8-1625971-4.JPG,A102138-ND,HSA252R2J,TE Connectivity Passive Product,RES CHAS MNT 2.2 OHM 5% 25W,1413,0,"3.83000","0","1","Bulk","HS, CGS","Active","2.2 Ohms","±5%","25W","Wirewound","±50ppm/°C","-55°C ~ 200°C","-","Aluminum","Flanges","1.142"" L x 1.102"" W (29.00mm x 28.00mm)","0.591"" (15.00mm)","Solder Lugs","Axial, Box","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1625971&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/8-1625971-4.JPG,A102134-ND,HSA251R5J,TE Connectivity Passive Product,RES CHAS MNT 1.5 OHM 5% 25W,852,0,"3.83000","0","1","Bulk","HS, CGS","Active","1.5 Ohms","±5%","25W","Wirewound","±50ppm/°C","-55°C ~ 200°C","-","Aluminum","Flanges","1.142"" L x 1.102"" W (29.00mm x 28.00mm)","0.591"" (15.00mm)","Solder Lugs","Axial, Box","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1625971&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/8-1625971-4.JPG,A102136-ND,HSA2522RJ,TE Connectivity Passive Product,RES CHAS MNT 22 OHM 5% 25W,721,0,"3.83000","0","1","Bulk","HS, CGS","Active","22 Ohms","±5%","25W","Wirewound","±50ppm/°C","-55°C ~ 200°C","-","Aluminum","Flanges","1.142"" L x 1.102"" W (29.00mm x 28.00mm)","0.591"" (15.00mm)","Solder Lugs","Axial, Box","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1676625&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/8-1625971-4.JPG,A102147-ND,HSA255R0J,TE Connectivity Passive Product,RES CHAS MNT 5 OHM 5% 25W,503,0,"3.83000","0","1","Bulk","HS, CGS","Active","5 Ohms","±5%","25W","Wirewound","±50ppm/°C","-55°C ~ 200°C","-","Aluminum","Flanges","1.142"" L x 1.102"" W (29.00mm x 28.00mm)","0.591"" (15.00mm)","Solder Lugs","Axial, Box","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1625971&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/8-1625971-4.JPG,A102137-ND,HSA252K2J,TE Connectivity Passive Product,RES CHAS MNT 2.2K OHM 5% 25W,502,0,"3.83000","0","1","Bulk","HS, CGS","Active","2.2 kOhms","±5%","25W","Wirewound","±30ppm/°C","-55°C ~ 200°C","-","Aluminum","Flanges","1.142"" L x 1.102"" W (29.00mm x 28.00mm)","0.591"" (15.00mm)","Solder Lugs","Axial, Box","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1625971&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/8-1625971-4.JPG,A102148-ND,HSA2582RJ,TE Connectivity Passive Product,RES CHAS MNT 82 OHM 5% 25W,446,0,"3.83000","0","1","Bulk","HS, CGS","Active","82 Ohms","±5%","25W","Wirewound","±50ppm/°C","-55°C ~ 200°C","-","Aluminum","Flanges","1.142"" L x 1.102"" W (29.00mm x 28.00mm)","0.591"" (15.00mm)","Solder Lugs","Axial, Box","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1676625&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/8-1625971-4.JPG,A102131-ND,HSA25150RJ,TE Connectivity Passive Product,RES CHAS MNT 150 OHM 5% 25W,342,0,"3.83000","0","1","Bulk","HS, CGS","Active","150 Ohms","±5%","25W","Wirewound","±30ppm/°C","-55°C ~ 200°C","-","Aluminum","Flanges","1.142"" L x 1.102"" W (29.00mm x 28.00mm)","0.591"" (15.00mm)","Solder Lugs","Axial, Box","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1676625&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/8-1625971-4.JPG,A103854-ND,HSA25R02J,TE Connectivity Passive Product,RES CHAS MNT 0.02 OHM 5% 25W,328,0,"3.83000","0","1","Bulk","HS, CGS","Active","20 mOhms","±5%","25W","Wirewound","±50ppm/°C","-55°C ~ 200°C","-","Aluminum","Flanges","1.142"" L x 1.102"" W (29.00mm x 28.00mm)","0.591"" (15.00mm)","Solder Lugs","Axial, Box","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1773035&DocType=DS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/8-1625971-4.JPG,A131866-ND,HSA2556RJ,TE Connectivity Passive Product,RES CHAS MNT 56 OHM 5% 25W,254,0,"3.83000","0","1","Tray","HS, CGS","Active","56 Ohms","±5%","25W","Wirewound","±50ppm/°C","-55°C ~ 200°C","-","Aluminum","Flanges","1.142"" L x 1.102"" W (29.00mm x 28.00mm)","0.591"" (15.00mm)","Solder Lugs","Axial, Box","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1625971&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/HSA252R7J.jpg,A102422-ND,HSA252R7J,TE Connectivity Passive Product,RES CHAS MNT 2.7 OHM 5% 25W,247,0,"3.83000","0","1","Bulk","HS, CGS","Active","2.7 Ohms","±5%","25W","Wirewound","±50ppm/°C","-55°C ~ 200°C","-","Aluminum","Flanges","1.142"" L x 1.102"" W (29.00mm x 28.00mm)","0.591"" (15.00mm)","Solder Lugs","Axial, Box","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1676625&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/HSA2548RJ.jpg,A127572-ND,HSA2548RJ,TE Connectivity Passive Product,RES CHAS MNT 48 OHM 5% 25W,162,0,"3.83000","0","1","Bulk","HS, CGS","Active","48 Ohms","±5%","25W","Wirewound","±50ppm/°C","-55°C ~ 200°C","-","Aluminum","Flanges","1.142"" L x 1.102"" W (29.00mm x 28.00mm)","0.591"" (15.00mm)","Solder Lugs","Axial, Box","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1625971&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/8-1625971-4.JPG,A102144-ND,HSA254K7J,TE Connectivity Passive Product,RES CHAS MNT 4.7K OHM 5% 25W,199,0,"3.83000","0","1","Bulk","HS, CGS","Active","4.7 kOhms","±5%","25W","Wirewound","±30ppm/°C","-55°C ~ 200°C","-","Aluminum","Flanges","1.142"" L x 1.102"" W (29.00mm x 28.00mm)","0.591"" (15.00mm)","Solder Lugs","Axial, Box","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1625971&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/8-1625971-4.JPG,A102135-ND,HSA25220RJ,TE Connectivity Passive Product,RES CHAS MNT 220 OHM 5% 25W,164,0,"3.83000","0","1","Bulk","HS, CGS","Active","220 Ohms","±5%","25W","Wirewound","±30ppm/°C","-55°C ~ 200°C","-","Aluminum","Flanges","1.142"" L x 1.102"" W (29.00mm x 28.00mm)","0.591"" (15.00mm)","Solder Lugs","Axial, Box","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1625971&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/8-1625971-4.JPG,A102427-ND,HSA25R01J,TE Connectivity Passive Product,RES CHAS MNT 0.01 OHM 5% 25W,162,0,"3.83000","0","1","Bulk","HS, CGS","Active","10 mOhms","±5%","25W","Wirewound","±50ppm/°C","-55°C ~ 200°C","-","Aluminum","Flanges","1.142"" L x 1.102"" W (29.00mm x 28.00mm)","0.591"" (15.00mm)","Solder Lugs","Axial, Box","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1625971&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/8-1625971-4.JPG,A137134-ND,HSA251K2J,TE Connectivity Passive Product,RES CHAS MNT 1.2K OHM 5% 25W,141,0,"3.83000","0","1","Bulk","HS, CGS","Active","1.2 kOhms","±5%","25W","Wirewound","±30ppm/°C","-55°C ~ 200°C","-","Aluminum","Flanges","1.142"" L x 1.102"" W (29.00mm x 28.00mm)","0.591"" (15.00mm)","Solder Lugs","Axial, Box","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1630186&DocType=Customer+Drawing&DocLang=English,"//media.digikey.com/Photos/TE%20Connectivity/HS,-CGS-51.jpg",A102180-ND,HSA50R22J,TE Connectivity Passive Product,RES CHAS MNT 0.22 OHM 5% 50W,1682,0,"3.97000","0","1","Bulk","HS, CGS","Active","220 mOhms","±5%","50W","Wirewound","±50ppm/°C","-55°C ~ 200°C","-","Aluminum","Flanges","2.008"" L x 1.181"" W (51.00mm x 30.00mm)","0.669"" (17.00mm)","Solder Lugs","Axial, Box","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1625984&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/HSA5022RJ.jpg,A102161-ND,HSA5022RJ,TE Connectivity Passive Product,RES CHAS MNT 22 OHM 5% 50W,1358,0,"3.97000","0","1","Bulk","HS, CGS","Active","22 Ohms","±5%","50W","Wirewound","±50ppm/°C","-55°C ~ 200°C","-","Aluminum","Flanges","2.008"" L x 1.181"" W (51.00mm x 30.00mm)","0.669"" (17.00mm)","Solder Lugs","Axial, Box","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1625984&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/HSA50390RJ.jpg,A102166-ND,HSA50390RJ,TE Connectivity Passive Product,RES CHAS MNT 390 OHM 5% 50W,1090,0,"3.97000","0","1","Bulk","HS, CGS","Active","390 Ohms","±5%","50W","Wirewound","±30ppm/°C","-55°C ~ 200°C","-","Aluminum","Flanges","2.008"" L x 1.181"" W (51.00mm x 30.00mm)","0.669"" (17.00mm)","Solder Lugs","Axial, Box","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1625984&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/HSA502R2J.jpg,A102164-ND,HSA502R2J,TE Connectivity Passive Product,RES CHAS MNT 2.2 OHM 5% 50W,859,0,"3.97000","0","1","Bulk","HS, CGS","Active","2.2 Ohms","±5%","50W","Wirewound","±50ppm/°C","-55°C ~ 200°C","-","Aluminum","Flanges","2.008"" L x 1.181"" W (51.00mm x 30.00mm)","0.669"" (17.00mm)","Solder Lugs","Axial, Box","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1625984&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/HSA501R0J.jpg,A102158-ND,HSA501R0J,TE Connectivity Passive Product,RES CHAS MNT 1 OHM 5% 50W,724,0,"3.97000","0","1","Bulk","HS, CGS","Active","1 Ohms","±5%","50W","Wirewound","±50ppm/°C","-55°C ~ 200°C","-","Aluminum","Flanges","2.008"" L x 1.181"" W (51.00mm x 30.00mm)","0.669"" (17.00mm)","Solder Lugs","Axial, Box","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1625984&DocType=Customer+Drawing&DocLang=English,"//media.digikey.com/Photos/TE%20Connectivity/HS,-CGS-51.jpg",A102177-ND,HSA5068RJ,TE Connectivity Passive Product,RES CHAS MNT 68 OHM 5% 50W,634,0,"3.97000","0","1","Bulk","HS, CGS","Active","68 Ohms","±5%","50W","Wirewound","±50ppm/°C","-55°C ~ 200°C","-","Aluminum","Flanges","2.008"" L x 1.181"" W (51.00mm x 30.00mm)","0.669"" (17.00mm)","Solder Lugs","Axial, Box","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1625984&DocType=Customer+Drawing&DocLang=English,"//media.digikey.com/Photos/TE%20Connectivity/HS,-CGS-51.jpg",A102437-ND,HSA502R0J,TE Connectivity Passive Product,RES CHAS MNT 2 OHM 5% 50W,544,0,"3.97000","0","1","Bulk","HS, CGS","Active","2 Ohms","±5%","50W","Wirewound","±50ppm/°C","-55°C ~ 200°C","-","Aluminum","Flanges","2.008"" L x 1.181"" W (51.00mm x 30.00mm)","0.669"" (17.00mm)","Solder Lugs","Axial, Box","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1625984&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/HSA5027RJ.jpg,A102162-ND,HSA5027RJ,TE Connectivity Passive Product,RES CHAS MNT 27 OHM 5% 50W,521,0,"3.97000","0","1","Bulk","HS, CGS","Active","27 Ohms","±5%","50W","Wirewound","±50ppm/°C","-55°C ~ 200°C","-","Aluminum","Flanges","2.008"" L x 1.181"" W (51.00mm x 30.00mm)","0.669"" (17.00mm)","Solder Lugs","Axial, Box","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1625984&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/HSA5010KJ.jpg,A102154-ND,HSA5010KJ,TE Connectivity Passive Product,RES CHAS MNT 10K OHM 5% 50W,282,0,"3.97000","0","1","Bulk","HS, CGS","Active","10 kOhms","±5%","50W","Wirewound","±30ppm/°C","-55°C ~ 200°C","-","Aluminum","Flanges","2.008"" L x 1.181"" W (51.00mm x 30.00mm)","0.669"" (17.00mm)","Solder Lugs","Axial, Box","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1625984&DocType=Customer+Drawing&DocLang=English,"//media.digikey.com/Photos/TE%20Connectivity/HS,-CGS-51.jpg",A102444-ND,HSA508R2J,TE Connectivity Passive Product,RES CHAS MNT 8.2 OHM 5% 50W,277,0,"3.97000","0","1","Bulk","HS, CGS","Active","8.2 Ohms","±5%","50W","Wirewound","±50ppm/°C","-55°C ~ 200°C","-","Aluminum","Flanges","2.008"" L x 1.181"" W (51.00mm x 30.00mm)","0.669"" (17.00mm)","Solder Lugs","Axial, Box","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1630186&DocType=Customer+Drawing&DocLang=English,"//media.digikey.com/Photos/TE%20Connectivity/HS,-CGS-51.jpg",A102449-ND,HSA50R68J,TE Connectivity Passive Product,RES CHAS MNT 0.68 OHM 5% 50W,273,0,"3.97000","0","1","Bulk","HS, CGS","Active","680 mOhms","±5%","50W","Wirewound","±50ppm/°C","-55°C ~ 200°C","-","Aluminum","Flanges","2.008"" L x 1.181"" W (51.00mm x 30.00mm)","0.669"" (17.00mm)","Solder Lugs","Axial, Box","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1625984&DocType=Customer+Drawing&DocLang=English,"//media.digikey.com/Photos/TE%20Connectivity/HS,-CGS-51.jpg",A102436-ND,HSA501R8J,TE Connectivity Passive Product,RES CHAS MNT 1.8 OHM 5% 50W,271,0,"3.97000","0","1","Bulk","HS, CGS","Active","1.8 Ohms","±5%","50W","Wirewound","±50ppm/°C","-55°C ~ 200°C","-","Aluminum","Flanges","2.008"" L x 1.181"" W (51.00mm x 30.00mm)","0.669"" (17.00mm)","Solder Lugs","Axial, Box","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1625984&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/HSA5033RJ.jpg,A102165-ND,HSA5033RJ,TE Connectivity Passive Product,RES CHAS MNT 33 OHM 5% 50W,196,0,"3.97000","0","1","Bulk","HS, CGS","Active","33 Ohms","±5%","50W","Wirewound","±50ppm/°C","-55°C ~ 200°C","-","Aluminum","Flanges","2.008"" L x 1.181"" W (51.00mm x 30.00mm)","0.669"" (17.00mm)","Solder Lugs","Axial, Box","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1625984&DocType=Customer+Drawing&DocLang=English,"//media.digikey.com/Photos/TE%20Connectivity/HS,-CGS-51.jpg",A102435-ND,HSA501R5J,TE Connectivity Passive Product,RES CHAS MNT 1.5 OHM 5% 50W,175,0,"3.97000","0","1","Bulk","HS, CGS","Active","1.5 Ohms","±5%","50W","Wirewound","±50ppm/°C","-55°C ~ 200°C","-","Aluminum","Flanges","2.008"" L x 1.181"" W (51.00mm x 30.00mm)","0.669"" (17.00mm)","Solder Lugs","Axial, Box","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1625984&DocType=Customer+Drawing&DocLang=English,"//media.digikey.com/Photos/TE%20Connectivity/HS,-CGS-51.jpg",A102186-ND,HSA501K0J,TE Connectivity Passive Product,RES CHAS MNT 1K OHM 5% 50W,98,0,"3.97000","0","1","Bulk","HS, CGS","Active","1 kOhms","±5%","50W","Wirewound","±30ppm/°C","-55°C ~ 200°C","-","Aluminum","Flanges","2.008"" L x 1.181"" W (51.00mm x 30.00mm)","0.669"" (17.00mm)","Solder Lugs","Axial, Box","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1773277&DocType=DS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/2-1879075-4.JPG,A132086-ND,THS50R50J,TE Connectivity Passive Product,RES CHAS MNT 0.5 OHM 5% 50W,373,0,"3.99000","0","1","Tray","THS, CGS","Active","500 mOhms","±5%","50W","Wirewound","±50ppm/°C","-55°C ~ 200°C","-","Aluminum","Flanges","2.008"" L x 1.181"" W (51.00mm x 30.00mm)","0.669"" (17.00mm)","Solder Lugs","Axial, Box","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1773277&DocType=DS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/2-1879071-3.JPG,A121576-ND,THS5010RJ,TE Connectivity Passive Product,RES CHAS MNT 10 OHM 5% 50W,910,0,"4.00000","0","1","Tray","THS, CGS","Active","10 Ohms","±5%","50W","Wirewound","±50ppm/°C","-55°C ~ 200°C","-","Aluminum","Flanges","2.008"" L x 1.181"" W (51.00mm x 30.00mm)","0.669"" (17.00mm)","Solder Lugs","Axial, Box","-"
http://www.vishay.com/docs/31838/fvt.pdf,//media.digikey.com/photos/Huntington%20Electric%20Photos/FVT%20SERIES.jpg,FVT25-10-ND,FVT02506E10R00JE,Vishay Huntington Electric Inc.,RES CHAS MNT 10 OHM 5% 25W,423,0,"4.00000","0","1","Bulk","FVT","Active","10 Ohms","±5%","25W","Wirewound","±400ppm/°C","-55°C ~ 350°C","-","Vitreous Enamel Coated","Brackets (not included)","0.563"" Dia x 2.000"" L (14.30mm x 50.80mm)","-","Solder Lugs","Radial, Tubular","-"
