Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Resistance","Tolerance","Power (Watts)","Composition","Features","Temperature Coefficient","Operating Temperature","Package / Case","Supplier Device Package","Size / Dimension","Height - Seated (Max)","Number of Terminations","Failure Rate"
http://www.vishay.com/docs/20052/crcw0201e3.pdf,//media.digikey.com/renders/Vishay%20Dale%20Renders/Vishay-CRCW-0201.jpg,541-1.00KABTR-ND,CRCW02011K00FNED,Vishay Dale,RES SMD 1K OHM 1% 1/20W 0201,580000,0,"0.00846","0","10000","Tape & Reel (TR)","CRCW","Active","1 kOhms","±1%","0.05W, 1/20W","Thick Film","-","±200ppm/°C","-55°C ~ 155°C","0201 (0603 Metric)","0201","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","0.011"" (0.28mm)","2","-"
http://www.vishay.com/docs/20052/crcw0201e3.pdf,//media.digikey.com/renders/Vishay%20Dale%20Renders/Vishay-CRCW-0201.jpg,541-1.00KABCT-ND,CRCW02011K00FNED,Vishay Dale,RES SMD 1K OHM 1% 1/20W 0201,590249,0,"0.10000","0","1","Cut Tape (CT)","CRCW","Active","1 kOhms","±1%","0.05W, 1/20W","Thick Film","-","±200ppm/°C","-55°C ~ 155°C","0201 (0603 Metric)","0201","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","0.011"" (0.28mm)","2","-"
http://www.vishay.com/docs/20052/crcw0201e3.pdf,//media.digikey.com/renders/Vishay%20Dale%20Renders/Vishay-CRCW-0201.jpg,541-1.00KABDKR-ND,CRCW02011K00FNED,Vishay Dale,RES SMD 1K OHM 1% 1/20W 0201,590249,0,"Digi-Reel","0","1","Digi-Reel®","CRCW","Active","1 kOhms","±1%","0.05W, 1/20W","Thick Film","-","±200ppm/°C","-55°C ~ 155°C","0201 (0603 Metric)","0201","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","0.011"" (0.28mm)","2","-"
http://www.susumu.co.jp/common/pdf/n_catalog_partition05_en.pdf,//media.digikey.com/photos/Susumu%20Photos/RR%200402%20SERIES.jpg,RR05P1.0KDTR-ND,RR0510P-102-D,Susumu,RES SMD 1K OHM 0.5% 1/16W 0402,670000,0,"0.00856","0","10000","Tape & Reel (TR)","RR","Active","1 kOhms","±0.5%","0.063W, 1/16W","Thin Film","-","±25ppm/°C","-55°C ~ 125°C","0402 (1005 Metric)","-","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)","2","-"
http://www.susumu.co.jp/common/pdf/n_catalog_partition05_en.pdf,//media.digikey.com/photos/Susumu%20Photos/RR%200402%20SERIES.jpg,RR05P1.0KDCT-ND,RR0510P-102-D,Susumu,RES SMD 1K OHM 0.5% 1/16W 0402,686088,0,"0.10000","0","1","Cut Tape (CT)","RR","Active","1 kOhms","±0.5%","0.063W, 1/16W","Thin Film","-","±25ppm/°C","-55°C ~ 125°C","0402 (1005 Metric)","-","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)","2","-"
http://www.susumu.co.jp/common/pdf/n_catalog_partition05_en.pdf,//media.digikey.com/photos/Susumu%20Photos/RR%200402%20SERIES.jpg,RR05P1.0KDDKR-ND,RR0510P-102-D,Susumu,RES SMD 1K OHM 0.5% 1/16W 0402,686088,0,"Digi-Reel","0","1","Digi-Reel®","RR","Active","1 kOhms","±0.5%","0.063W, 1/16W","Thin Film","-","±25ppm/°C","-55°C ~ 125°C","0402 (1005 Metric)","-","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)","2","-"
http://www.susumu.co.jp/common/pdf/n_catalog_partition05_en.pdf,//media.digikey.com/photos/Susumu%20Photos/RR%200402%20SERIES.jpg,RR05P10.0KDTR-ND,RR0510P-103-D,Susumu,RES SMD 10K OHM 0.5% 1/16W 0402,210000,0,"0.00856","0","10000","Tape & Reel (TR)","RR","Active","10 kOhms","±0.5%","0.063W, 1/16W","Thin Film","-","±25ppm/°C","-55°C ~ 125°C","0402 (1005 Metric)","-","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)","2","-"
http://www.susumu.co.jp/common/pdf/n_catalog_partition05_en.pdf,//media.digikey.com/photos/Susumu%20Photos/RR%200402%20SERIES.jpg,RR05P10.0KDCT-ND,RR0510P-103-D,Susumu,RES SMD 10K OHM 0.5% 1/16W 0402,214665,0,"0.10000","0","1","Cut Tape (CT)","RR","Active","10 kOhms","±0.5%","0.063W, 1/16W","Thin Film","-","±25ppm/°C","-55°C ~ 125°C","0402 (1005 Metric)","-","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)","2","-"
http://www.susumu.co.jp/common/pdf/n_catalog_partition05_en.pdf,//media.digikey.com/photos/Susumu%20Photos/RR%200402%20SERIES.jpg,RR05P10.0KDDKR-ND,RR0510P-103-D,Susumu,RES SMD 10K OHM 0.5% 1/16W 0402,214665,0,"Digi-Reel","0","1","Digi-Reel®","RR","Active","10 kOhms","±0.5%","0.063W, 1/16W","Thin Film","-","±25ppm/°C","-55°C ~ 125°C","0402 (1005 Metric)","-","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)","2","-"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+AOA0001+ERJ8GEY0R00V+7+WW,//media.digikey.com/Renders/Panasonic%20Renders/ERJ-1206%20Pkg.jpg,P0.0ETR-ND,ERJ-8GEY0R00V,Panasonic Electronic Components,RES SMD 0 OHM JUMPER 1/4W 1206,5425000,0,"0.00857","0","5000","Tape & Reel (TR)","ERJ","Active","0 Ohms","Jumper","0.25W, 1/4W","Thick Film","Automotive AEC-Q200","-","-55°C ~ 155°C","1206 (3216 Metric)","1206","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.028"" (0.70mm)","2","-"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+AOA0001+ERJ8GEY0R00V+7+WW,//media.digikey.com/Renders/Panasonic%20Renders/ERJ-1206%20Pkg.jpg,P0.0ECT-ND,ERJ-8GEY0R00V,Panasonic Electronic Components,RES SMD 0 OHM JUMPER 1/4W 1206,5429961,0,"0.10000","0","1","Cut Tape (CT)","ERJ","Active","0 Ohms","Jumper","0.25W, 1/4W","Thick Film","Automotive AEC-Q200","-","-55°C ~ 155°C","1206 (3216 Metric)","1206","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.028"" (0.70mm)","2","-"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+AOA0001+ERJ8GEY0R00V+7+WW,//media.digikey.com/Renders/Panasonic%20Renders/ERJ-1206%20Pkg.jpg,P0.0EDKR-ND,ERJ-8GEY0R00V,Panasonic Electronic Components,RES SMD 0 OHM JUMPER 1/4W 1206,5429961,0,"Digi-Reel","0","1","Digi-Reel®","ERJ","Active","0 Ohms","Jumper","0.25W, 1/4W","Thick Film","Automotive AEC-Q200","-","-55°C ~ 155°C","1206 (3216 Metric)","1206","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.028"" (0.70mm)","2","-"
http://www.samsungsem.com/kr/support/product-search/chip-resistor/RC0603F104CS.jsp,//media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/RC%20Series%200201(0603%20Metric).jpg,1276-3714-2-ND,RC0603F104CS,Samsung Electro-Mechanics,RES SMD 100K OHM 1% 1/20W 0201,4455000,0,"0.00858","0","15000","Tape & Reel (TR)","RC","Active","100 kOhms","±1%","0.05W, 1/20W","Thick Film","Moisture Resistant","±250ppm/°C","-55°C ~ 125°C","0201 (0603 Metric)","0201","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","0.010"" (0.26mm)","2","-"
http://www.samsungsem.com/kr/support/product-search/chip-resistor/RC0603F104CS.jsp,//media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/RC%20Series%200201(0603%20Metric).jpg,1276-3714-1-ND,RC0603F104CS,Samsung Electro-Mechanics,RES SMD 100K OHM 1% 1/20W 0201,4524225,0,"0.10000","0","1","Cut Tape (CT)","RC","Active","100 kOhms","±1%","0.05W, 1/20W","Thick Film","Moisture Resistant","±250ppm/°C","-55°C ~ 125°C","0201 (0603 Metric)","0201","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","0.010"" (0.26mm)","2","-"
http://www.samsungsem.com/kr/support/product-search/chip-resistor/RC0603F104CS.jsp,//media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/RC%20Series%200201(0603%20Metric).jpg,1276-3714-6-ND,RC0603F104CS,Samsung Electro-Mechanics,RES SMD 100K OHM 1% 1/20W 0201,4524225,0,"Digi-Reel","0","1","Digi-Reel®","RC","Active","100 kOhms","±1%","0.05W, 1/20W","Thick Film","Moisture Resistant","±250ppm/°C","-55°C ~ 125°C","0201 (0603 Metric)","0201","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","0.010"" (0.26mm)","2","-"
http://www.samsungsem.com/kr/support/product-search/chip-resistor/__icsFiles/afieldfile/2019/01/21/RC_Spec_Sheet(1901).pdf,//media.digikey.com/Renders/Yageo%20Renders/CRSM%20RL0402.jpg,1276-3550-2-ND,RC0402J101CS,Samsung Electro-Mechanics,RES SMD 100 OHM 5% 1/32W 01005,180000,0,"0.00865","0","20000","Tape & Reel (TR)","RC","Active","100 Ohms","±5%","0.03W, 1/32W","Thick Film","Moisture Resistant","±250ppm/°C","-55°C ~ 125°C","01005 (0402 Metric)","01005","0.016"" L x 0.008"" W (0.40mm x 0.20mm)","0.006"" (0.15mm)","2","-"
http://www.samsungsem.com/kr/support/product-search/chip-resistor/__icsFiles/afieldfile/2019/01/21/RC_Spec_Sheet(1901).pdf,//media.digikey.com/Renders/Yageo%20Renders/CRSM%20RL0402.jpg,1276-3550-1-ND,RC0402J101CS,Samsung Electro-Mechanics,RES SMD 100 OHM 5% 1/32W 01005,194483,0,"0.10000","0","1","Cut Tape (CT)","RC","Active","100 Ohms","±5%","0.03W, 1/32W","Thick Film","Moisture Resistant","±250ppm/°C","-55°C ~ 125°C","01005 (0402 Metric)","01005","0.016"" L x 0.008"" W (0.40mm x 0.20mm)","0.006"" (0.15mm)","2","-"
http://www.samsungsem.com/kr/support/product-search/chip-resistor/__icsFiles/afieldfile/2019/01/21/RC_Spec_Sheet(1901).pdf,//media.digikey.com/Renders/Yageo%20Renders/CRSM%20RL0402.jpg,1276-3550-6-ND,RC0402J101CS,Samsung Electro-Mechanics,RES SMD 100 OHM 5% 1/32W 01005,194483,0,"Digi-Reel","0","1","Digi-Reel®","RC","Active","100 Ohms","±5%","0.03W, 1/32W","Thick Film","Moisture Resistant","±250ppm/°C","-55°C ~ 125°C","01005 (0402 Metric)","01005","0.016"" L x 0.008"" W (0.40mm x 0.20mm)","0.006"" (0.15mm)","2","-"
http://www.susumu.co.jp/common/pdf/n_catalog_partition05_en.pdf,//media.digikey.com/photos/Susumu%20Photos/RR%200402%20SERIES.jpg,RR05R49.9DTR-ND,RR0510R-49R9-D,Susumu,RES SMD 49.9 OHM 0.5% 1/16W 0402,290000,0,"0.00897","0","10000","Tape & Reel (TR)","RR","Active","49.9 Ohms","±0.5%","0.063W, 1/16W","Thin Film","-","±100ppm/°C","-55°C ~ 125°C","0402 (1005 Metric)","-","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)","2","-"
http://www.susumu.co.jp/common/pdf/n_catalog_partition05_en.pdf,//media.digikey.com/photos/Susumu%20Photos/RR%200402%20SERIES.jpg,RR05R49.9DCT-ND,RR0510R-49R9-D,Susumu,RES SMD 49.9 OHM 0.5% 1/16W 0402,300900,0,"0.10000","0","1","Cut Tape (CT)","RR","Active","49.9 Ohms","±0.5%","0.063W, 1/16W","Thin Film","-","±100ppm/°C","-55°C ~ 125°C","0402 (1005 Metric)","-","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)","2","-"
http://www.susumu.co.jp/common/pdf/n_catalog_partition05_en.pdf,//media.digikey.com/photos/Susumu%20Photos/RR%200402%20SERIES.jpg,RR05R49.9DDKR-ND,RR0510R-49R9-D,Susumu,RES SMD 49.9 OHM 0.5% 1/16W 0402,300900,0,"Digi-Reel","0","1","Digi-Reel®","RR","Active","49.9 Ohms","±0.5%","0.063W, 1/16W","Thin Film","-","±100ppm/°C","-55°C ~ 125°C","0402 (1005 Metric)","-","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)","2","-"
https://www.seielect.com/catalog/sei-rncp.pdf,//media.digikey.com/Renders/Stackpole%20Renders/0805.jpg,RNCP0805FTD1K00TR-ND,RNCP0805FTD1K00,Stackpole Electronics Inc,RES 1K OHM 1% 1/4W 0805,855000,0,"0.00958","0","5000","Tape & Reel (TR)","RNCP","Active","1 kOhms","±1%","0.25W, 1/4W","Thin Film","Anti-Sulfur, Moisture Resistant","±100ppm/°C","-55°C ~ 155°C","0805 (2012 Metric)","0805","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.024"" (0.60mm)","2","-"
https://www.seielect.com/catalog/sei-rncp.pdf,//media.digikey.com/Renders/Stackpole%20Renders/0805.jpg,RNCP0805FTD1K00CT-ND,RNCP0805FTD1K00,Stackpole Electronics Inc,RES 1K OHM 1% 1/4W 0805,863196,0,"0.10000","0","1","Cut Tape (CT)","RNCP","Active","1 kOhms","±1%","0.25W, 1/4W","Thin Film","Anti-Sulfur, Moisture Resistant","±100ppm/°C","-55°C ~ 155°C","0805 (2012 Metric)","0805","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.024"" (0.60mm)","2","-"
https://www.seielect.com/catalog/sei-rncp.pdf,//media.digikey.com/Renders/Stackpole%20Renders/0805.jpg,RNCP0805FTD1K00DKR-ND,RNCP0805FTD1K00,Stackpole Electronics Inc,RES 1K OHM 1% 1/4W 0805,863196,0,"Digi-Reel","0","1","Digi-Reel®","RNCP","Active","1 kOhms","±1%","0.25W, 1/4W","Thin Film","Anti-Sulfur, Moisture Resistant","±100ppm/°C","-55°C ~ 155°C","0805 (2012 Metric)","0805","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.024"" (0.60mm)","2","-"
https://www.rohm.com/datasheet/ESR01MZPF/esr-e,//media.digikey.com/Renders/Rohm%20Renders/ESR01.jpg,RHM100DTR-ND,ESR03EZPJ101,Rohm Semiconductor,RES SMD 100 OHM 5% 1/4W 0603,230000,0,"0.00982","0","5000","Tape & Reel (TR)","ESR","Active","100 Ohms","±5%","0.25W, 1/4W","Thick Film","Automotive AEC-Q200, Pulse Withstanding","±200ppm/°C","-55°C ~ 155°C","0603 (1608 Metric)","0603","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)","2","-"
https://www.rohm.com/datasheet/ESR01MZPF/esr-e,//media.digikey.com/Renders/Rohm%20Renders/ESR01.jpg,RHM100DCT-ND,ESR03EZPJ101,Rohm Semiconductor,RES SMD 100 OHM 5% 1/4W 0603,235038,0,"0.10000","0","1","Cut Tape (CT)","ESR","Active","100 Ohms","±5%","0.25W, 1/4W","Thick Film","Automotive AEC-Q200, Pulse Withstanding","±200ppm/°C","-55°C ~ 155°C","0603 (1608 Metric)","0603","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)","2","-"
https://www.rohm.com/datasheet/ESR01MZPF/esr-e,//media.digikey.com/Renders/Rohm%20Renders/ESR01.jpg,RHM100DDKR-ND,ESR03EZPJ101,Rohm Semiconductor,RES SMD 100 OHM 5% 1/4W 0603,235038,0,"Digi-Reel","0","1","Digi-Reel®","ESR","Active","100 Ohms","±5%","0.25W, 1/4W","Thick Film","Automotive AEC-Q200, Pulse Withstanding","±200ppm/°C","-55°C ~ 155°C","0603 (1608 Metric)","0603","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)","2","-"
https://www.rohm.com/datasheet/ESR01MZPF/esr-e,//media.digikey.com/Renders/Rohm%20Renders/ESR01.jpg,RHM10DTR-ND,ESR03EZPJ100,Rohm Semiconductor,RES SMD 10 OHM 5% 1/4W 0603,220000,0,"0.00982","0","5000","Tape & Reel (TR)","ESR","Active","10 Ohms","±5%","0.25W, 1/4W","Thick Film","Automotive AEC-Q200, Pulse Withstanding","±200ppm/°C","-55°C ~ 155°C","0603 (1608 Metric)","0603","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)","2","-"
https://www.rohm.com/datasheet/ESR01MZPF/esr-e,//media.digikey.com/Renders/Rohm%20Renders/ESR01.jpg,RHM10DCT-ND,ESR03EZPJ100,Rohm Semiconductor,RES SMD 10 OHM 5% 1/4W 0603,224556,0,"0.10000","0","1","Cut Tape (CT)","ESR","Active","10 Ohms","±5%","0.25W, 1/4W","Thick Film","Automotive AEC-Q200, Pulse Withstanding","±200ppm/°C","-55°C ~ 155°C","0603 (1608 Metric)","0603","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)","2","-"
https://www.rohm.com/datasheet/ESR01MZPF/esr-e,//media.digikey.com/Renders/Rohm%20Renders/ESR01.jpg,RHM10DDKR-ND,ESR03EZPJ100,Rohm Semiconductor,RES SMD 10 OHM 5% 1/4W 0603,224556,0,"Digi-Reel","0","1","Digi-Reel®","ESR","Active","10 Ohms","±5%","0.25W, 1/4W","Thick Film","Automotive AEC-Q200, Pulse Withstanding","±200ppm/°C","-55°C ~ 155°C","0603 (1608 Metric)","0603","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)","2","-"
https://www.rohm.com/datasheet/ESR01MZPF/esr-e,//media.digikey.com/Renders/Rohm%20Renders/ESR01.jpg,RHM1.0KDTR-ND,ESR03EZPJ102,Rohm Semiconductor,RES SMD 1K OHM 5% 1/4W 0603,190000,0,"0.00982","0","5000","Tape & Reel (TR)","ESR","Active","1 kOhms","±5%","0.25W, 1/4W","Thick Film","Automotive AEC-Q200, Pulse Withstanding","±200ppm/°C","-55°C ~ 155°C","0603 (1608 Metric)","0603","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)","2","-"
https://www.rohm.com/datasheet/ESR01MZPF/esr-e,//media.digikey.com/Renders/Rohm%20Renders/ESR01.jpg,RHM1.0KDCT-ND,ESR03EZPJ102,Rohm Semiconductor,RES SMD 1K OHM 5% 1/4W 0603,192273,0,"0.10000","0","1","Cut Tape (CT)","ESR","Active","1 kOhms","±5%","0.25W, 1/4W","Thick Film","Automotive AEC-Q200, Pulse Withstanding","±200ppm/°C","-55°C ~ 155°C","0603 (1608 Metric)","0603","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)","2","-"
https://www.rohm.com/datasheet/ESR01MZPF/esr-e,//media.digikey.com/Renders/Rohm%20Renders/ESR01.jpg,RHM1.0KDDKR-ND,ESR03EZPJ102,Rohm Semiconductor,RES SMD 1K OHM 5% 1/4W 0603,192273,0,"Digi-Reel","0","1","Digi-Reel®","ESR","Active","1 kOhms","±5%","0.25W, 1/4W","Thick Film","Automotive AEC-Q200, Pulse Withstanding","±200ppm/°C","-55°C ~ 155°C","0603 (1608 Metric)","0603","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)","2","-"
https://www.seielect.com/catalog/sei-rncp.pdf,//media.digikey.com/Photos/Stackpole%20Photos/RNCP1206FTD2K80.JPG,RNCP1206FTD100RTR-ND,RNCP1206FTD100R,Stackpole Electronics Inc,RES 100 OHM 1% 1/2W 1206,660000,0,"0.01107","0","5000","Tape & Reel (TR)","RNCP","Active","100 Ohms","±1%","0.5W, 1/2W","Thin Film","Anti-Sulfur, Moisture Resistant","±100ppm/°C","-55°C ~ 155°C","1206 (3216 Metric)","1206","0.122"" L x 0.059"" W (3.10mm x 1.50mm)","0.024"" (0.60mm)","2","-"
https://www.seielect.com/catalog/sei-rncp.pdf,//media.digikey.com/Photos/Stackpole%20Photos/RNCP1206FTD2K80.JPG,RNCP1206FTD100RCT-ND,RNCP1206FTD100R,Stackpole Electronics Inc,RES 100 OHM 1% 1/2W 1206,665825,0,"0.10000","0","1","Cut Tape (CT)","RNCP","Active","100 Ohms","±1%","0.5W, 1/2W","Thin Film","Anti-Sulfur, Moisture Resistant","±100ppm/°C","-55°C ~ 155°C","1206 (3216 Metric)","1206","0.122"" L x 0.059"" W (3.10mm x 1.50mm)","0.024"" (0.60mm)","2","-"
https://www.seielect.com/catalog/sei-rncp.pdf,//media.digikey.com/Photos/Stackpole%20Photos/RNCP1206FTD2K80.JPG,RNCP1206FTD100RDKR-ND,RNCP1206FTD100R,Stackpole Electronics Inc,RES 100 OHM 1% 1/2W 1206,665825,0,"Digi-Reel","0","1","Digi-Reel®","RNCP","Active","100 Ohms","±1%","0.5W, 1/2W","Thin Film","Anti-Sulfur, Moisture Resistant","±100ppm/°C","-55°C ~ 155°C","1206 (3216 Metric)","1206","0.122"" L x 0.059"" W (3.10mm x 1.50mm)","0.024"" (0.60mm)","2","-"
https://www.seielect.com/catalog/sei-rncp.pdf,//media.digikey.com/Photos/Stackpole%20Photos/RNCP1206FTD2K80.JPG,RNCP1206FTD1K00TR-ND,RNCP1206FTD1K00,Stackpole Electronics Inc,RES 1K OHM 1% 1/2W 1206,600000,0,"0.01107","0","5000","Tape & Reel (TR)","RNCP","Active","1 kOhms","±1%","0.5W, 1/2W","Thin Film","Anti-Sulfur, Moisture Resistant","±100ppm/°C","-55°C ~ 155°C","1206 (3216 Metric)","1206","0.122"" L x 0.059"" W (3.10mm x 1.50mm)","0.024"" (0.60mm)","2","-"
https://www.seielect.com/catalog/sei-rncp.pdf,//media.digikey.com/Photos/Stackpole%20Photos/RNCP1206FTD2K80.JPG,RNCP1206FTD1K00CT-ND,RNCP1206FTD1K00,Stackpole Electronics Inc,RES 1K OHM 1% 1/2W 1206,600670,0,"0.10000","0","1","Cut Tape (CT)","RNCP","Active","1 kOhms","±1%","0.5W, 1/2W","Thin Film","Anti-Sulfur, Moisture Resistant","±100ppm/°C","-55°C ~ 155°C","1206 (3216 Metric)","1206","0.122"" L x 0.059"" W (3.10mm x 1.50mm)","0.024"" (0.60mm)","2","-"
https://www.seielect.com/catalog/sei-rncp.pdf,//media.digikey.com/Photos/Stackpole%20Photos/RNCP1206FTD2K80.JPG,RNCP1206FTD1K00DKR-ND,RNCP1206FTD1K00,Stackpole Electronics Inc,RES 1K OHM 1% 1/2W 1206,600670,0,"Digi-Reel","0","1","Digi-Reel®","RNCP","Active","1 kOhms","±1%","0.5W, 1/2W","Thin Film","Anti-Sulfur, Moisture Resistant","±100ppm/°C","-55°C ~ 155°C","1206 (3216 Metric)","1206","0.122"" L x 0.059"" W (3.10mm x 1.50mm)","0.024"" (0.60mm)","2","-"
https://www.seielect.com/catalog/sei-rncp.pdf,//media.digikey.com/Photos/Stackpole%20Photos/RNCP1206FTD2K80.JPG,RNCP1206FTD1R00TR-ND,RNCP1206FTD1R00,Stackpole Electronics Inc,RES 1 OHM 1% 1/2W 1206,600000,0,"0.01107","0","5000","Tape & Reel (TR)","RNCP","Active","1 Ohms","±1%","0.5W, 1/2W","Thin Film","Anti-Sulfur, Moisture Resistant","±100ppm/°C","-55°C ~ 155°C","1206 (3216 Metric)","1206","0.122"" L x 0.059"" W (3.10mm x 1.50mm)","0.024"" (0.60mm)","2","-"
https://www.seielect.com/catalog/sei-rncp.pdf,//media.digikey.com/Photos/Stackpole%20Photos/RNCP1206FTD2K80.JPG,RNCP1206FTD1R00CT-ND,RNCP1206FTD1R00,Stackpole Electronics Inc,RES 1 OHM 1% 1/2W 1206,604921,0,"0.10000","0","1","Cut Tape (CT)","RNCP","Active","1 Ohms","±1%","0.5W, 1/2W","Thin Film","Anti-Sulfur, Moisture Resistant","±100ppm/°C","-55°C ~ 155°C","1206 (3216 Metric)","1206","0.122"" L x 0.059"" W (3.10mm x 1.50mm)","0.024"" (0.60mm)","2","-"
https://www.seielect.com/catalog/sei-rncp.pdf,//media.digikey.com/Photos/Stackpole%20Photos/RNCP1206FTD2K80.JPG,RNCP1206FTD1R00DKR-ND,RNCP1206FTD1R00,Stackpole Electronics Inc,RES 1 OHM 1% 1/2W 1206,604921,0,"Digi-Reel","0","1","Digi-Reel®","RNCP","Active","1 Ohms","±1%","0.5W, 1/2W","Thin Film","Anti-Sulfur, Moisture Resistant","±100ppm/°C","-55°C ~ 155°C","1206 (3216 Metric)","1206","0.122"" L x 0.059"" W (3.10mm x 1.50mm)","0.024"" (0.60mm)","2","-"
http://www.susumu.co.jp/common/pdf/n_catalog_partition05_en.pdf,//media.digikey.com/photos/Susumu%20Photos/RR%200603%20SERIES.jpg,RR08P1.0KDTR-ND,RR0816P-102-D,Susumu,RES SMD 1K OHM 0.5% 1/16W 0603,1030000,0,"0.01162","0","5000","Tape & Reel (TR)","RR","Active","1 kOhms","±0.5%","0.063W, 1/16W","Thin Film","-","±25ppm/°C","-55°C ~ 125°C","0603 (1608 Metric)","0603","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.020"" (0.50mm)","2","-"
http://www.susumu.co.jp/common/pdf/n_catalog_partition05_en.pdf,//media.digikey.com/photos/Susumu%20Photos/RR%200603%20SERIES.jpg,RR08P1.0KDCT-ND,RR0816P-102-D,Susumu,RES SMD 1K OHM 0.5% 1/16W 0603,1033742,0,"0.11000","0","1","Cut Tape (CT)","RR","Active","1 kOhms","±0.5%","0.063W, 1/16W","Thin Film","-","±25ppm/°C","-55°C ~ 125°C","0603 (1608 Metric)","0603","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.020"" (0.50mm)","2","-"
http://www.susumu.co.jp/common/pdf/n_catalog_partition05_en.pdf,//media.digikey.com/photos/Susumu%20Photos/RR%200603%20SERIES.jpg,RR08P1.0KDDKR-ND,RR0816P-102-D,Susumu,RES SMD 1K OHM 0.5% 1/16W 0603,1033742,0,"Digi-Reel","0","1","Digi-Reel®","RR","Active","1 kOhms","±0.5%","0.063W, 1/16W","Thin Film","-","±25ppm/°C","-55°C ~ 125°C","0603 (1608 Metric)","0603","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.020"" (0.50mm)","2","-"
http://www.susumu.co.jp/common/pdf/n_catalog_partition05_en.pdf,//media.digikey.com/photos/Susumu%20Photos/RR%200805%20SERIES.jpg,RR12P1.0KDTR-ND,RR1220P-102-D,Susumu,RES SMD 1K OHM 0.5% 1/10W 0805,475000,0,"0.01162","0","5000","Tape & Reel (TR)","RR","Active","1 kOhms","±0.5%","0.1W, 1/10W","Thin Film","-","±25ppm/°C","-55°C ~ 125°C","0805 (2012 Metric)","-","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.020"" (0.50mm)","2","-"
http://www.susumu.co.jp/common/pdf/n_catalog_partition05_en.pdf,//media.digikey.com/photos/Susumu%20Photos/RR%200805%20SERIES.jpg,RR12P1.0KDCT-ND,RR1220P-102-D,Susumu,RES SMD 1K OHM 0.5% 1/10W 0805,478581,0,"0.11000","0","1","Cut Tape (CT)","RR","Active","1 kOhms","±0.5%","0.1W, 1/10W","Thin Film","-","±25ppm/°C","-55°C ~ 125°C","0805 (2012 Metric)","-","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.020"" (0.50mm)","2","-"
