Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Type","Applications","Composition","Resistance","Tolerance","Power (Watts)","Temperature Coefficient","Operating Temperature","Mounting Type"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/ERA-W,V,S_Series_Rev_Nov_2016.pdf",//media.digikey.com/photos/Panasonic%20Photos/10-0603%20Resistor.jpg,P82CGCT-ND,ERA-V27J820V,Panasonic Electronic Components,RES TEMP SENS 82 OHM 5% 1/16W,4982,0,"0.42000","0","1","Cut Tape (CT)","ERAV","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","82 Ohms","±5%","0.063W, 1/16W","2700ppm/°C","-40°C ~ 125°C","Surface Mount"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/ERA-W,V,S_Series_Rev_Nov_2016.pdf",//media.digikey.com/photos/Panasonic%20Photos/10-0603%20Resistor.jpg,P82CGDKR-ND,ERA-V27J820V,Panasonic Electronic Components,RES TEMP SENS 82 OHM 5% 1/16W,4982,0,"Digi-Reel","0","1","Digi-Reel®","ERAV","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","82 Ohms","±5%","0.063W, 1/16W","2700ppm/°C","-40°C ~ 125°C","Surface Mount"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/ERA-W,V,S_Series_Rev_Nov_2016.pdf",//media.digikey.com/photos/Panasonic%20Photos/10-0603%20Resistor.jpg,P150CGTR-ND,ERA-V27J151V,Panasonic Electronic Components,RES TEMP SENS 150 OHM 5% 1/16W,0,0,"Obsolete","0","5000","Tape & Reel (TR)","ERAV","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","150 Ohms","±5%","0.063W, 1/16W","2700ppm/°C","-40°C ~ 125°C","Surface Mount"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/ERA-W,V,S_Series_Rev_Nov_2016.pdf",//media.digikey.com/photos/Panasonic%20Photos/10-0603%20Resistor.jpg,P150CGCT-ND,ERA-V27J151V,Panasonic Electronic Components,RES TEMP SENS 150 OHM 5% 1/16W,4980,0,"0.42000","0","1","Cut Tape (CT)","ERAV","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","150 Ohms","±5%","0.063W, 1/16W","2700ppm/°C","-40°C ~ 125°C","Surface Mount"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/ERA-W,V,S_Series_Rev_Nov_2016.pdf",//media.digikey.com/photos/Panasonic%20Photos/10-0603%20Resistor.jpg,P150CGDKR-ND,ERA-V27J151V,Panasonic Electronic Components,RES TEMP SENS 150 OHM 5% 1/16W,4980,0,"Digi-Reel","0","1","Digi-Reel®","ERAV","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","150 Ohms","±5%","0.063W, 1/16W","2700ppm/°C","-40°C ~ 125°C","Surface Mount"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/ERA-W,V,S_Series_Rev_Nov_2016.pdf",//media.digikey.com/Renders/Panasonic%20Renders/ERAS%20Series%200805%20Pkg.jpg,P180CCTR-ND,ERA-S27J181V,Panasonic Electronic Components,RES TEMP SENS 180 OHM 5% 1/10W,0,0,"Obsolete","0","5000","Tape & Reel (TR)","ERAS","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","180 Ohms","±5%","0.1W, 1/10W","2700ppm/°C","-40°C ~ 125°C","Surface Mount"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/ERA-W,V,S_Series_Rev_Nov_2016.pdf",//media.digikey.com/Renders/Panasonic%20Renders/ERAS%20Series%200805%20Pkg.jpg,P180CCCT-ND,ERA-S27J181V,Panasonic Electronic Components,RES TEMP SENS 180 OHM 5% 1/10W,4859,0,"0.42000","0","1","Cut Tape (CT)","ERAS","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","180 Ohms","±5%","0.1W, 1/10W","2700ppm/°C","-40°C ~ 125°C","Surface Mount"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/ERA-W,V,S_Series_Rev_Nov_2016.pdf",//media.digikey.com/Renders/Panasonic%20Renders/ERAS%20Series%200805%20Pkg.jpg,P180CCDKR-ND,ERA-S27J181V,Panasonic Electronic Components,RES TEMP SENS 180 OHM 5% 1/10W,4859,0,"Digi-Reel","0","1","Digi-Reel®","ERAS","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","180 Ohms","±5%","0.1W, 1/10W","2700ppm/°C","-40°C ~ 125°C","Surface Mount"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/ERA-W,V,S_Series_Rev_Nov_2016.pdf",//media.digikey.com/Renders/Panasonic%20Renders/ERAS%20Series%200805%20Pkg.jpg,P180CDTR-ND,ERA-S33J181V,Panasonic Electronic Components,RES TEMP SENS 180 OHM 5% 1/10W,0,0,"Obsolete","0","5000","Tape & Reel (TR)","ERAS","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","180 Ohms","±5%","0.1W, 1/10W","3300ppm/°C","-40°C ~ 125°C","Surface Mount"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/ERA-W,V,S_Series_Rev_Nov_2016.pdf",//media.digikey.com/Renders/Panasonic%20Renders/ERAS%20Series%200805%20Pkg.jpg,P180CDCT-ND,ERA-S33J181V,Panasonic Electronic Components,RES TEMP SENS 180 OHM 5% 1/10W,4778,0,"0.42000","0","1","Cut Tape (CT)","ERAS","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","180 Ohms","±5%","0.1W, 1/10W","3300ppm/°C","-40°C ~ 125°C","Surface Mount"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/ERA-W,V,S_Series_Rev_Nov_2016.pdf",//media.digikey.com/Renders/Panasonic%20Renders/ERAS%20Series%200805%20Pkg.jpg,P180CDDKR-ND,ERA-S33J181V,Panasonic Electronic Components,RES TEMP SENS 180 OHM 5% 1/10W,4778,0,"Digi-Reel","0","1","Digi-Reel®","ERAS","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","180 Ohms","±5%","0.1W, 1/10W","3300ppm/°C","-40°C ~ 125°C","Surface Mount"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/ERA-W,V,S_Series_Rev_Nov_2016.pdf",//media.digikey.com/photos/Panasonic%20Photos/10-0603%20Resistor.jpg,P27CJTR-ND,ERA-V39J270V,Panasonic Electronic Components,RES TEMP SENS 27 OHM 5% 1/16W,0,0,"Obsolete","0","5000","Tape & Reel (TR)","ERAV","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","27 Ohms","±5%","0.063W, 1/16W","3900ppm/°C","-40°C ~ 125°C","Surface Mount"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/ERA-W,V,S_Series_Rev_Nov_2016.pdf",//media.digikey.com/photos/Panasonic%20Photos/10-0603%20Resistor.jpg,P27CJCT-ND,ERA-V39J270V,Panasonic Electronic Components,RES TEMP SENS 27 OHM 5% 1/16W,4740,0,"0.42000","0","1","Cut Tape (CT)","ERAV","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","27 Ohms","±5%","0.063W, 1/16W","3900ppm/°C","-40°C ~ 125°C","Surface Mount"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/ERA-W,V,S_Series_Rev_Nov_2016.pdf",//media.digikey.com/photos/Panasonic%20Photos/10-0603%20Resistor.jpg,P27CJDKR-ND,ERA-V39J270V,Panasonic Electronic Components,RES TEMP SENS 27 OHM 5% 1/16W,4740,0,"Digi-Reel","0","1","Digi-Reel®","ERAV","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","27 Ohms","±5%","0.063W, 1/16W","3900ppm/°C","-40°C ~ 125°C","Surface Mount"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/ERA-W,V,S_Series_Rev_Nov_2016.pdf",//media.digikey.com/Renders/Panasonic%20Renders/ERAS%20Series%200805%20Pkg.jpg,P220CDTR-ND,ERA-S33J221V,Panasonic Electronic Components,RES TEMP SENS 220 OHM 5% 1/10W,0,0,"Obsolete","0","5000","Tape & Reel (TR)","ERAS","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","220 Ohms","±5%","0.1W, 1/10W","3300ppm/°C","-40°C ~ 125°C","Surface Mount"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/ERA-W,V,S_Series_Rev_Nov_2016.pdf",//media.digikey.com/Renders/Panasonic%20Renders/ERAS%20Series%200805%20Pkg.jpg,P220CDCT-ND,ERA-S33J221V,Panasonic Electronic Components,RES TEMP SENS 220 OHM 5% 1/10W,4522,0,"0.42000","0","1","Cut Tape (CT)","ERAS","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","220 Ohms","±5%","0.1W, 1/10W","3300ppm/°C","-40°C ~ 125°C","Surface Mount"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/ERA-W,V,S_Series_Rev_Nov_2016.pdf",//media.digikey.com/Renders/Panasonic%20Renders/ERAS%20Series%200805%20Pkg.jpg,P220CDDKR-ND,ERA-S33J221V,Panasonic Electronic Components,RES TEMP SENS 220 OHM 5% 1/10W,4522,0,"Digi-Reel","0","1","Digi-Reel®","ERAS","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","220 Ohms","±5%","0.1W, 1/10W","3300ppm/°C","-40°C ~ 125°C","Surface Mount"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/ERA-W,V,S_Series_Rev_Nov_2016.pdf",//media.digikey.com/Renders/Panasonic%20Renders/ERAS%20Series%200805%20Pkg.jpg,P560CBTR-ND,ERA-S15J561V,Panasonic Electronic Components,RES TEMP SENS 560 OHM 5% 1/10W,0,0,"Obsolete","0","5000","Tape & Reel (TR)","ERAS","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","560 Ohms","±5%","0.1W, 1/10W","1500ppm/°C","-40°C ~ 125°C","Surface Mount"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/ERA-W,V,S_Series_Rev_Nov_2016.pdf",//media.digikey.com/Renders/Panasonic%20Renders/ERAS%20Series%200805%20Pkg.jpg,P560CBCT-ND,ERA-S15J561V,Panasonic Electronic Components,RES TEMP SENS 560 OHM 5% 1/10W,4500,0,"0.42000","0","1","Cut Tape (CT)","ERAS","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","560 Ohms","±5%","0.1W, 1/10W","1500ppm/°C","-40°C ~ 125°C","Surface Mount"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/ERA-W,V,S_Series_Rev_Nov_2016.pdf",//media.digikey.com/Renders/Panasonic%20Renders/ERAS%20Series%200805%20Pkg.jpg,P560CBDKR-ND,ERA-S15J561V,Panasonic Electronic Components,RES TEMP SENS 560 OHM 5% 1/10W,4500,0,"Digi-Reel","0","1","Digi-Reel®","ERAS","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","560 Ohms","±5%","0.1W, 1/10W","1500ppm/°C","-40°C ~ 125°C","Surface Mount"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/ERA-W,V,S_Series_Rev_Nov_2016.pdf",//media.digikey.com/Renders/Panasonic%20Renders/ERAS%20Series%200805%20Pkg.jpg,P15CBTR-ND,ERA-S15J150V,Panasonic Electronic Components,RES TEMP SENS 15 OHM 5% 1/10W,0,0,"Obsolete","0","5000","Tape & Reel (TR)","ERAS","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","15 Ohms","±5%","0.1W, 1/10W","1500ppm/°C","-40°C ~ 125°C","Surface Mount"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/ERA-W,V,S_Series_Rev_Nov_2016.pdf",//media.digikey.com/Renders/Panasonic%20Renders/ERAS%20Series%200805%20Pkg.jpg,P15CBCT-ND,ERA-S15J150V,Panasonic Electronic Components,RES TEMP SENS 15 OHM 5% 1/10W,4457,0,"0.42000","0","1","Cut Tape (CT)","ERAS","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","15 Ohms","±5%","0.1W, 1/10W","1500ppm/°C","-40°C ~ 125°C","Surface Mount"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/ERA-W,V,S_Series_Rev_Nov_2016.pdf",//media.digikey.com/Renders/Panasonic%20Renders/ERAS%20Series%200805%20Pkg.jpg,P15CBDKR-ND,ERA-S15J150V,Panasonic Electronic Components,RES TEMP SENS 15 OHM 5% 1/10W,4457,0,"Digi-Reel","0","1","Digi-Reel®","ERAS","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","15 Ohms","±5%","0.1W, 1/10W","1500ppm/°C","-40°C ~ 125°C","Surface Mount"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/ERA-W,V,S_Series_Rev_Nov_2016.pdf",//media.digikey.com/Renders/Panasonic%20Renders/ERAS%20Series%200805%20Pkg.jpg,P82CBTR-ND,ERA-S15J820V,Panasonic Electronic Components,RES TEMP SENS 82 OHM 5% 1/10W,0,0,"Obsolete","0","5000","Tape & Reel (TR)","ERAS","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","82 Ohms","±5%","0.1W, 1/10W","1500ppm/°C","-40°C ~ 125°C","Surface Mount"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/ERA-W,V,S_Series_Rev_Nov_2016.pdf",//media.digikey.com/Renders/Panasonic%20Renders/ERAS%20Series%200805%20Pkg.jpg,P82CBCT-ND,ERA-S15J820V,Panasonic Electronic Components,RES TEMP SENS 82 OHM 5% 1/10W,4456,0,"0.42000","0","1","Cut Tape (CT)","ERAS","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","82 Ohms","±5%","0.1W, 1/10W","1500ppm/°C","-40°C ~ 125°C","Surface Mount"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/ERA-W,V,S_Series_Rev_Nov_2016.pdf",//media.digikey.com/Renders/Panasonic%20Renders/ERAS%20Series%200805%20Pkg.jpg,P82CBDKR-ND,ERA-S15J820V,Panasonic Electronic Components,RES TEMP SENS 82 OHM 5% 1/10W,4456,0,"Digi-Reel","0","1","Digi-Reel®","ERAS","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","82 Ohms","±5%","0.1W, 1/10W","1500ppm/°C","-40°C ~ 125°C","Surface Mount"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/ERA-W,V,S_Series_Rev_Nov_2016.pdf",//media.digikey.com/Renders/Panasonic%20Renders/ERAS%20Series%200805%20Pkg.jpg,P220CETR-ND,ERA-S39J221V,Panasonic Electronic Components,RES TEMP SENS 220 OHM 5% 1/10W,0,0,"Obsolete","0","5000","Tape & Reel (TR)","ERAS","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","220 Ohms","±5%","0.1W, 1/10W","3900ppm/°C","-40°C ~ 125°C","Surface Mount"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/ERA-W,V,S_Series_Rev_Nov_2016.pdf",//media.digikey.com/Renders/Panasonic%20Renders/ERAS%20Series%200805%20Pkg.jpg,P220CECT-ND,ERA-S39J221V,Panasonic Electronic Components,RES TEMP SENS 220 OHM 5% 1/10W,4451,0,"0.42000","0","1","Cut Tape (CT)","ERAS","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","220 Ohms","±5%","0.1W, 1/10W","3900ppm/°C","-40°C ~ 125°C","Surface Mount"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/ERA-W,V,S_Series_Rev_Nov_2016.pdf",//media.digikey.com/Renders/Panasonic%20Renders/ERAS%20Series%200805%20Pkg.jpg,P220CEDKR-ND,ERA-S39J221V,Panasonic Electronic Components,RES TEMP SENS 220 OHM 5% 1/10W,4451,0,"Digi-Reel","0","1","Digi-Reel®","ERAS","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","220 Ohms","±5%","0.1W, 1/10W","3900ppm/°C","-40°C ~ 125°C","Surface Mount"
https://industrial.panasonic.com/cdbs/www-data/pdf/AOF0000/AOF0000C4.pdf,//media.digikey.com/Renders/Panasonic%20Renders/ERAW%20Series%200402%20Pkg.jpg,P22CMTR-ND,ERA-W33J220X,Panasonic Electronic Components,RES TEMP SENS 22 OHM 5% 1/32W,0,0,"Obsolete","0","10000","Tape & Reel (TR)","ERAW","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","22 Ohms","±5%","0.03W, 1/32W","3300ppm/°C","-40°C ~ 125°C","Surface Mount"
https://industrial.panasonic.com/cdbs/www-data/pdf/AOF0000/AOF0000C4.pdf,//media.digikey.com/Renders/Panasonic%20Renders/ERAW%20Series%200402%20Pkg.jpg,P22CMCT-ND,ERA-W33J220X,Panasonic Electronic Components,RES TEMP SENS 22 OHM 5% 1/32W,4088,0,"0.42000","0","1","Cut Tape (CT)","ERAW","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","22 Ohms","±5%","0.03W, 1/32W","3300ppm/°C","-40°C ~ 125°C","Surface Mount"
https://industrial.panasonic.com/cdbs/www-data/pdf/AOF0000/AOF0000C4.pdf,//media.digikey.com/Renders/Panasonic%20Renders/ERAW%20Series%200402%20Pkg.jpg,P22CMDKR-ND,ERA-W33J220X,Panasonic Electronic Components,RES TEMP SENS 22 OHM 5% 1/32W,4088,0,"Digi-Reel","0","1","Digi-Reel®","ERAW","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","22 Ohms","±5%","0.03W, 1/32W","3300ppm/°C","-40°C ~ 125°C","Surface Mount"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/ERA-W,V,S_Series_Rev_Nov_2016.pdf",//media.digikey.com/Renders/Panasonic%20Renders/ERAS%20Series%200805%20Pkg.jpg,P150CETR-ND,ERA-S39J151V,Panasonic Electronic Components,RES TEMP SENS 150 OHM 5% 1/10W,0,0,"Obsolete","0","5000","Tape & Reel (TR)","ERAS","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","150 Ohms","±5%","0.1W, 1/10W","3900ppm/°C","-40°C ~ 125°C","Surface Mount"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/ERA-W,V,S_Series_Rev_Nov_2016.pdf",//media.digikey.com/Renders/Panasonic%20Renders/ERAS%20Series%200805%20Pkg.jpg,P150CECT-ND,ERA-S39J151V,Panasonic Electronic Components,RES TEMP SENS 150 OHM 5% 1/10W,3811,0,"0.42000","0","1","Cut Tape (CT)","ERAS","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","150 Ohms","±5%","0.1W, 1/10W","3900ppm/°C","-40°C ~ 125°C","Surface Mount"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/ERA-W,V,S_Series_Rev_Nov_2016.pdf",//media.digikey.com/Renders/Panasonic%20Renders/ERAS%20Series%200805%20Pkg.jpg,P150CEDKR-ND,ERA-S39J151V,Panasonic Electronic Components,RES TEMP SENS 150 OHM 5% 1/10W,3811,0,"Digi-Reel","0","1","Digi-Reel®","ERAS","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","150 Ohms","±5%","0.1W, 1/10W","3900ppm/°C","-40°C ~ 125°C","Surface Mount"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/ERA-W,V,S_Series_Rev_Nov_2016.pdf",//media.digikey.com/photos/Panasonic%20Photos/10-0603%20Resistor.jpg,P270CGTR-ND,ERA-V27J271V,Panasonic Electronic Components,RES TEMP SENS 270 OHM 5% 1/16W,0,0,"Obsolete","0","5000","Tape & Reel (TR)","ERAV","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","270 Ohms","±5%","0.063W, 1/16W","2700ppm/°C","-40°C ~ 125°C","Surface Mount"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/ERA-W,V,S_Series_Rev_Nov_2016.pdf",//media.digikey.com/photos/Panasonic%20Photos/10-0603%20Resistor.jpg,P270CGCT-ND,ERA-V27J271V,Panasonic Electronic Components,RES TEMP SENS 270 OHM 5% 1/16W,3803,0,"0.42000","0","1","Cut Tape (CT)","ERAV","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","270 Ohms","±5%","0.063W, 1/16W","2700ppm/°C","-40°C ~ 125°C","Surface Mount"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/ERA-W,V,S_Series_Rev_Nov_2016.pdf",//media.digikey.com/photos/Panasonic%20Photos/10-0603%20Resistor.jpg,P270CGDKR-ND,ERA-V27J271V,Panasonic Electronic Components,RES TEMP SENS 270 OHM 5% 1/16W,3803,0,"Digi-Reel","0","1","Digi-Reel®","ERAV","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","270 Ohms","±5%","0.063W, 1/16W","2700ppm/°C","-40°C ~ 125°C","Surface Mount"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/ERA-W,V,S_Series_Rev_Nov_2016.pdf",//media.digikey.com/photos/Panasonic%20Photos/10-0603%20Resistor.jpg,P390CHTR-ND,ERA-V33J391V,Panasonic Electronic Components,RES TEMP SENS 390 OHM 5% 1/16W,0,0,"Obsolete","0","5000","Tape & Reel (TR)","ERAV","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","390 Ohms","±5%","0.063W, 1/16W","3300ppm/°C","-40°C ~ 125°C","Surface Mount"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/ERA-W,V,S_Series_Rev_Nov_2016.pdf",//media.digikey.com/photos/Panasonic%20Photos/10-0603%20Resistor.jpg,P390CHCT-ND,ERA-V33J391V,Panasonic Electronic Components,RES TEMP SENS 390 OHM 5% 1/16W,3749,0,"0.42000","0","1","Cut Tape (CT)","ERAV","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","390 Ohms","±5%","0.063W, 1/16W","3300ppm/°C","-40°C ~ 125°C","Surface Mount"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/ERA-W,V,S_Series_Rev_Nov_2016.pdf",//media.digikey.com/photos/Panasonic%20Photos/10-0603%20Resistor.jpg,P390CHDKR-ND,ERA-V33J391V,Panasonic Electronic Components,RES TEMP SENS 390 OHM 5% 1/16W,3749,0,"Digi-Reel","0","1","Digi-Reel®","ERAV","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","390 Ohms","±5%","0.063W, 1/16W","3300ppm/°C","-40°C ~ 125°C","Surface Mount"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/ERA-W,V,S_Series_Rev_Nov_2016.pdf",//media.digikey.com/Renders/Panasonic%20Renders/ERAS%20Series%200805%20Pkg.jpg,P390CCTR-ND,ERA-S27J391V,Panasonic Electronic Components,RES TEMP SENS 390 OHM 5% 1/10W,0,0,"Obsolete","0","5000","Tape & Reel (TR)","ERAS","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","390 Ohms","±5%","0.1W, 1/10W","2700ppm/°C","-40°C ~ 125°C","Surface Mount"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/ERA-W,V,S_Series_Rev_Nov_2016.pdf",//media.digikey.com/Renders/Panasonic%20Renders/ERAS%20Series%200805%20Pkg.jpg,P390CCCT-ND,ERA-S27J391V,Panasonic Electronic Components,RES TEMP SENS 390 OHM 5% 1/10W,3690,0,"0.42000","0","1","Cut Tape (CT)","ERAS","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","390 Ohms","±5%","0.1W, 1/10W","2700ppm/°C","-40°C ~ 125°C","Surface Mount"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/ERA-W,V,S_Series_Rev_Nov_2016.pdf",//media.digikey.com/Renders/Panasonic%20Renders/ERAS%20Series%200805%20Pkg.jpg,P390CCDKR-ND,ERA-S27J391V,Panasonic Electronic Components,RES TEMP SENS 390 OHM 5% 1/10W,3690,0,"Digi-Reel","0","1","Digi-Reel®","ERAS","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","390 Ohms","±5%","0.1W, 1/10W","2700ppm/°C","-40°C ~ 125°C","Surface Mount"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/ERA-W,V,S_Series_Rev_Nov_2016.pdf",//media.digikey.com/Renders/Panasonic%20Renders/ERAS%20Series%200805%20Pkg.jpg,P680CDTR-ND,ERA-S33J681V,Panasonic Electronic Components,RES TEMP SENS 680 OHM 5% 1/10W,0,0,"Obsolete","0","5000","Tape & Reel (TR)","ERAS","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","680 Ohms","±5%","0.1W, 1/10W","3300ppm/°C","-40°C ~ 125°C","Surface Mount"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/ERA-W,V,S_Series_Rev_Nov_2016.pdf",//media.digikey.com/Renders/Panasonic%20Renders/ERAS%20Series%200805%20Pkg.jpg,P680CDCT-ND,ERA-S33J681V,Panasonic Electronic Components,RES TEMP SENS 680 OHM 5% 1/10W,3685,0,"0.42000","0","1","Cut Tape (CT)","ERAS","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","680 Ohms","±5%","0.1W, 1/10W","3300ppm/°C","-40°C ~ 125°C","Surface Mount"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/ERA-W,V,S_Series_Rev_Nov_2016.pdf",//media.digikey.com/Renders/Panasonic%20Renders/ERAS%20Series%200805%20Pkg.jpg,P680CDDKR-ND,ERA-S33J681V,Panasonic Electronic Components,RES TEMP SENS 680 OHM 5% 1/10W,3685,0,"Digi-Reel","0","1","Digi-Reel®","ERAS","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","680 Ohms","±5%","0.1W, 1/10W","3300ppm/°C","-40°C ~ 125°C","Surface Mount"
