Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Resistance","Power (Watts)","Tolerance","Temperature Coefficient","Number of Turns","Adjustment Type","Resistive Material","Mounting Type","Termination Style","Size / Dimension"
https://www.nidec-copal-electronics.com/e/catalog/trimmer/sm-42&sm-43.pdf,//media.digikey.com/photos/Copal%20Photos/SM-42TW%20SERIES.jpg,SM-42TW501CT-ND,SM-42TW501,Nidec Copal Electronics,TRIMMER 500 OHM 0.25W J LEAD TOP,4928,0,"3.58000","0","1","Cut Tape (CT)","SM42","Active","500 Ohms","0.25W, 1/4W","±10%","±100ppm/°C","11","Top Adjustment","Cermet","Surface Mount","J Lead","Square - 0.189"" L x 0.138"" W x 0.201"" H (4.80mm x 3.50mm x 5.10mm)"
https://www.nidec-copal-electronics.com/e/catalog/trimmer/sm-42&sm-43.pdf,//media.digikey.com/photos/Copal%20Photos/SM-42TW%20SERIES.jpg,SM-42TW501DKR-ND,SM-42TW501,Nidec Copal Electronics,TRIMMER 500 OHM 0.25W J LEAD TOP,4928,0,"Digi-Reel","0","1","Digi-Reel®","SM42","Active","500 Ohms","0.25W, 1/4W","±10%","±100ppm/°C","11","Top Adjustment","Cermet","Surface Mount","J Lead","Square - 0.189"" L x 0.138"" W x 0.201"" H (4.80mm x 3.50mm x 5.10mm)"
https://www.nidec-copal-electronics.com/e/catalog/trimmer/sm-42&sm-43.pdf,//media.digikey.com/photos/Copal%20Photos/SM-42TW%20SERIES.jpg,SM-42TW201TR-ND,SM-42TW201,Nidec Copal Electronics,TRIMMER 200 OHM 0.25W J LEAD TOP,4500,0,"2.34012","0","250","Tape & Reel (TR)","SM42","Active","200 Ohms","0.25W, 1/4W","±10%","±100ppm/°C","11","Top Adjustment","Cermet","Surface Mount","J Lead","Square - 0.189"" L x 0.138"" W x 0.201"" H (4.80mm x 3.50mm x 5.10mm)"
https://www.nidec-copal-electronics.com/e/catalog/trimmer/sm-42&sm-43.pdf,//media.digikey.com/photos/Copal%20Photos/SM-42TW%20SERIES.jpg,SM-42TW201CT-ND,SM-42TW201,Nidec Copal Electronics,TRIMMER 200 OHM 0.25W J LEAD TOP,4615,0,"3.58000","0","1","Cut Tape (CT)","SM42","Active","200 Ohms","0.25W, 1/4W","±10%","±100ppm/°C","11","Top Adjustment","Cermet","Surface Mount","J Lead","Square - 0.189"" L x 0.138"" W x 0.201"" H (4.80mm x 3.50mm x 5.10mm)"
https://www.nidec-copal-electronics.com/e/catalog/trimmer/sm-42&sm-43.pdf,//media.digikey.com/photos/Copal%20Photos/SM-42TW%20SERIES.jpg,SM-42TW201DKR-ND,SM-42TW201,Nidec Copal Electronics,TRIMMER 200 OHM 0.25W J LEAD TOP,4615,0,"Digi-Reel","0","1","Digi-Reel®","SM42","Active","200 Ohms","0.25W, 1/4W","±10%","±100ppm/°C","11","Top Adjustment","Cermet","Surface Mount","J Lead","Square - 0.189"" L x 0.138"" W x 0.201"" H (4.80mm x 3.50mm x 5.10mm)"
https://www.nidec-copal-electronics.com/e/catalog/trimmer/sm-42&sm-43.pdf,//media.digikey.com/photos/Copal%20Photos/SM-42TW%20SERIES.jpg,SM-42TW104TR-ND,SM-42TW104,Nidec Copal Electronics,TRIMMER 100KOHM 0.25W J LEAD TOP,4250,0,"2.34012","0","250","Tape & Reel (TR)","SM42","Active","100 kOhms","0.25W, 1/4W","±10%","±100ppm/°C","11","Top Adjustment","Cermet","Surface Mount","J Lead","Square - 0.189"" L x 0.138"" W x 0.201"" H (4.80mm x 3.50mm x 5.10mm)"
https://www.nidec-copal-electronics.com/e/catalog/trimmer/sm-42&sm-43.pdf,//media.digikey.com/photos/Copal%20Photos/SM-42TW%20SERIES.jpg,SM-42TW104CT-ND,SM-42TW104,Nidec Copal Electronics,TRIMMER 100KOHM 0.25W J LEAD TOP,4322,0,"3.58000","0","1","Cut Tape (CT)","SM42","Active","100 kOhms","0.25W, 1/4W","±10%","±100ppm/°C","11","Top Adjustment","Cermet","Surface Mount","J Lead","Square - 0.189"" L x 0.138"" W x 0.201"" H (4.80mm x 3.50mm x 5.10mm)"
https://www.nidec-copal-electronics.com/e/catalog/trimmer/sm-42&sm-43.pdf,//media.digikey.com/photos/Copal%20Photos/SM-42TW%20SERIES.jpg,SM-42TW104DKR-ND,SM-42TW104,Nidec Copal Electronics,TRIMMER 100KOHM 0.25W J LEAD TOP,4322,0,"Digi-Reel","0","1","Digi-Reel®","SM42","Active","100 kOhms","0.25W, 1/4W","±10%","±100ppm/°C","11","Top Adjustment","Cermet","Surface Mount","J Lead","Square - 0.189"" L x 0.138"" W x 0.201"" H (4.80mm x 3.50mm x 5.10mm)"
https://www.nidec-copal-electronics.com/e/catalog/trimmer/sm-42&sm-43.pdf,//media.digikey.com/photos/Copal%20Photos/SM-42TW%20SERIES.jpg,SM-42TW101TR-ND,SM-42TW101,Nidec Copal Electronics,TRIMMER 100 OHM 0.25W J LEAD TOP,2500,0,"2.34012","0","250","Tape & Reel (TR)","SM42","Active","100 Ohms","0.25W, 1/4W","±10%","±100ppm/°C","11","Top Adjustment","Cermet","Surface Mount","J Lead","Square - 0.189"" L x 0.138"" W x 0.201"" H (4.80mm x 3.50mm x 5.10mm)"
https://www.nidec-copal-electronics.com/e/catalog/trimmer/sm-42&sm-43.pdf,//media.digikey.com/photos/Copal%20Photos/SM-42TW%20SERIES.jpg,SM-42TW101CT-ND,SM-42TW101,Nidec Copal Electronics,TRIMMER 100 OHM 0.25W J LEAD TOP,2578,0,"3.58000","0","1","Cut Tape (CT)","SM42","Active","100 Ohms","0.25W, 1/4W","±10%","±100ppm/°C","11","Top Adjustment","Cermet","Surface Mount","J Lead","Square - 0.189"" L x 0.138"" W x 0.201"" H (4.80mm x 3.50mm x 5.10mm)"
https://www.nidec-copal-electronics.com/e/catalog/trimmer/sm-42&sm-43.pdf,//media.digikey.com/photos/Copal%20Photos/SM-42TW%20SERIES.jpg,SM-42TW101DKR-ND,SM-42TW101,Nidec Copal Electronics,TRIMMER 100 OHM 0.25W J LEAD TOP,2578,0,"Digi-Reel","0","1","Digi-Reel®","SM42","Active","100 Ohms","0.25W, 1/4W","±10%","±100ppm/°C","11","Top Adjustment","Cermet","Surface Mount","J Lead","Square - 0.189"" L x 0.138"" W x 0.201"" H (4.80mm x 3.50mm x 5.10mm)"
https://www.nidec-copal-electronics.com/e/catalog/trimmer/sm-42&sm-43.pdf,//media.digikey.com/photos/Copal%20Photos/SM-42TW%20SERIES.jpg,SM-42TW202TR-ND,SM-42TW202,Nidec Copal Electronics,TRIMMER 2K OHM 0.25W J LEAD TOP,2250,0,"2.34012","0","250","Tape & Reel (TR)","SM42","Active","2 kOhms","0.25W, 1/4W","±10%","±100ppm/°C","11","Top Adjustment","Cermet","Surface Mount","J Lead","Square - 0.189"" L x 0.138"" W x 0.201"" H (4.80mm x 3.50mm x 5.10mm)"
https://www.nidec-copal-electronics.com/e/catalog/trimmer/sm-42&sm-43.pdf,//media.digikey.com/photos/Copal%20Photos/SM-42TW%20SERIES.jpg,SM-42TW202CT-ND,SM-42TW202,Nidec Copal Electronics,TRIMMER 2K OHM 0.25W J LEAD TOP,2414,0,"3.58000","0","1","Cut Tape (CT)","SM42","Active","2 kOhms","0.25W, 1/4W","±10%","±100ppm/°C","11","Top Adjustment","Cermet","Surface Mount","J Lead","Square - 0.189"" L x 0.138"" W x 0.201"" H (4.80mm x 3.50mm x 5.10mm)"
https://www.nidec-copal-electronics.com/e/catalog/trimmer/sm-42&sm-43.pdf,//media.digikey.com/photos/Copal%20Photos/SM-42TW%20SERIES.jpg,SM-42TW202DKR-ND,SM-42TW202,Nidec Copal Electronics,TRIMMER 2K OHM 0.25W J LEAD TOP,2464,0,"Digi-Reel","0","1","Digi-Reel®","SM42","Active","2 kOhms","0.25W, 1/4W","±10%","±100ppm/°C","11","Top Adjustment","Cermet","Surface Mount","J Lead","Square - 0.189"" L x 0.138"" W x 0.201"" H (4.80mm x 3.50mm x 5.10mm)"
https://www.nidec-copal-electronics.com/e/catalog/trimmer/sm-42&sm-43.pdf,//media.digikey.com/photos/Copal%20Photos/SM-42TW%20SERIES.jpg,SM-42TW504TR-ND,SM-42TW504,Nidec Copal Electronics,TRIMMER 500KOHM 0.25W J LEAD TOP,1750,0,"2.34012","0","250","Tape & Reel (TR)","SM42","Active","500 kOhms","0.25W, 1/4W","±10%","±100ppm/°C","11","Top Adjustment","Cermet","Surface Mount","J Lead","Square - 0.189"" L x 0.138"" W x 0.201"" H (4.80mm x 3.50mm x 5.10mm)"
https://www.nidec-copal-electronics.com/e/catalog/trimmer/sm-42&sm-43.pdf,//media.digikey.com/photos/Copal%20Photos/SM-42TW%20SERIES.jpg,SM-42TW504CT-ND,SM-42TW504,Nidec Copal Electronics,TRIMMER 500KOHM 0.25W J LEAD TOP,1861,0,"3.58000","0","1","Cut Tape (CT)","SM42","Active","500 kOhms","0.25W, 1/4W","±10%","±100ppm/°C","11","Top Adjustment","Cermet","Surface Mount","J Lead","Square - 0.189"" L x 0.138"" W x 0.201"" H (4.80mm x 3.50mm x 5.10mm)"
https://www.nidec-copal-electronics.com/e/catalog/trimmer/sm-42&sm-43.pdf,//media.digikey.com/photos/Copal%20Photos/SM-42TW%20SERIES.jpg,SM-42TW504DKR-ND,SM-42TW504,Nidec Copal Electronics,TRIMMER 500KOHM 0.25W J LEAD TOP,1861,0,"Digi-Reel","0","1","Digi-Reel®","SM42","Active","500 kOhms","0.25W, 1/4W","±10%","±100ppm/°C","11","Top Adjustment","Cermet","Surface Mount","J Lead","Square - 0.189"" L x 0.138"" W x 0.201"" H (4.80mm x 3.50mm x 5.10mm)"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Trimmers/Datasheets/44.pdf,//media.digikey.com/Photos/TT%20Electronics%20BI/MFG_44-Model-Series.jpg,987-1601-2-ND,44WR50KLFT7,TT Electronics/BI,TRIMMER 50K OHM 0.25W J LEAD TOP,6000,0,"2.35400","0","250","Tape & Reel (TR)","44","Active","50 kOhms","0.25W, 1/4W","±10%","±100ppm/°C","9","Top Adjustment","Cermet","Surface Mount","J Lead","Rectangular - 0.190"" x 0.138"" Face x 0.209"" H (4.83mm x 3.51mm x 5.31mm)"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Trimmers/Datasheets/44.pdf,//media.digikey.com/Photos/TT%20Electronics%20BI/MFG_44-Model-Series.jpg,987-1601-1-ND,44WR50KLFT7,TT Electronics/BI,TRIMMER 50K OHM 0.25W J LEAD TOP,6223,0,"3.77000","0","1","Cut Tape (CT)","44","Active","50 kOhms","0.25W, 1/4W","±10%","±100ppm/°C","9","Top Adjustment","Cermet","Surface Mount","J Lead","Rectangular - 0.190"" x 0.138"" Face x 0.209"" H (4.83mm x 3.51mm x 5.31mm)"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Trimmers/Datasheets/44.pdf,//media.digikey.com/Photos/TT%20Electronics%20BI/MFG_44-Model-Series.jpg,987-1601-6-ND,44WR50KLFT7,TT Electronics/BI,TRIMMER 50K OHM 0.25W J LEAD TOP,6223,0,"Digi-Reel","0","1","Digi-Reel®","44","Active","50 kOhms","0.25W, 1/4W","±10%","±100ppm/°C","9","Top Adjustment","Cermet","Surface Mount","J Lead","Rectangular - 0.190"" x 0.138"" Face x 0.209"" H (4.83mm x 3.51mm x 5.31mm)"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Trimmers/Datasheets/44.pdf,//media.digikey.com/Photos/TT%20Electronics%20BI/MFG_44-Model-Series.jpg,987-1046-2-ND,44WR10KLFT7,TT Electronics/BI,TRIMMER 10K OHM 0.25W J LEAD TOP,5000,0,"2.35400","0","250","Tape & Reel (TR)","44","Active","10 kOhms","0.25W, 1/4W","±10%","±100ppm/°C","9","Top Adjustment","Cermet","Surface Mount","J Lead","Rectangular - 0.190"" x 0.138"" Face x 0.209"" H (4.83mm x 3.51mm x 5.31mm)"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Trimmers/Datasheets/44.pdf,//media.digikey.com/Photos/TT%20Electronics%20BI/MFG_44-Model-Series.jpg,987-1046-1-ND,44WR10KLFT7,TT Electronics/BI,TRIMMER 10K OHM 0.25W J LEAD TOP,5206,0,"3.77000","0","1","Cut Tape (CT)","44","Active","10 kOhms","0.25W, 1/4W","±10%","±100ppm/°C","9","Top Adjustment","Cermet","Surface Mount","J Lead","Rectangular - 0.190"" x 0.138"" Face x 0.209"" H (4.83mm x 3.51mm x 5.31mm)"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Trimmers/Datasheets/44.pdf,//media.digikey.com/Photos/TT%20Electronics%20BI/MFG_44-Model-Series.jpg,987-1046-6-ND,44WR10KLFT7,TT Electronics/BI,TRIMMER 10K OHM 0.25W J LEAD TOP,5206,0,"Digi-Reel","0","1","Digi-Reel®","44","Active","10 kOhms","0.25W, 1/4W","±10%","±100ppm/°C","9","Top Adjustment","Cermet","Surface Mount","J Lead","Rectangular - 0.190"" x 0.138"" Face x 0.209"" H (4.83mm x 3.51mm x 5.31mm)"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Trimmers/Datasheets/44.pdf,//media.digikey.com/Photos/TT%20Electronics%20BI/MFG_44-Model-Series.jpg,987-1049-2-ND,44WR20KLFT7,TT Electronics/BI,TRIMMER 20K OHM 0.25W J LEAD TOP,250,0,"2.35400","0","250","Tape & Reel (TR)","44","Active","20 kOhms","0.25W, 1/4W","±10%","±100ppm/°C","9","Top Adjustment","Cermet","Surface Mount","J Lead","Rectangular - 0.190"" x 0.138"" Face x 0.209"" H (4.83mm x 3.51mm x 5.31mm)"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Trimmers/Datasheets/44.pdf,//media.digikey.com/Photos/TT%20Electronics%20BI/MFG_44-Model-Series.jpg,987-1049-1-ND,44WR20KLFT7,TT Electronics/BI,TRIMMER 20K OHM 0.25W J LEAD TOP,478,0,"3.77000","0","1","Cut Tape (CT)","44","Active","20 kOhms","0.25W, 1/4W","±10%","±100ppm/°C","9","Top Adjustment","Cermet","Surface Mount","J Lead","Rectangular - 0.190"" x 0.138"" Face x 0.209"" H (4.83mm x 3.51mm x 5.31mm)"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Trimmers/Datasheets/44.pdf,//media.digikey.com/Photos/TT%20Electronics%20BI/MFG_44-Model-Series.jpg,987-1049-6-ND,44WR20KLFT7,TT Electronics/BI,TRIMMER 20K OHM 0.25W J LEAD TOP,478,0,"Digi-Reel","0","1","Digi-Reel®","44","Active","20 kOhms","0.25W, 1/4W","±10%","±100ppm/°C","9","Top Adjustment","Cermet","Surface Mount","J Lead","Rectangular - 0.190"" x 0.138"" Face x 0.209"" H (4.83mm x 3.51mm x 5.31mm)"
https://www.nidec-copal-electronics.com/e/catalog/trimmer/sm-42&sm-43.pdf,//media.digikey.com/photos/Copal%20Photos/SM-42TX103.JPG,SM-42TX103TR-ND,SM-42TX103,Nidec Copal Electronics,TRIMMER 10K OHM 0.25W GW TOP ADJ,4500,0,"2.38940","0","250","Tape & Reel (TR)","SM42","Active","10 kOhms","0.25W, 1/4W","±10%","±100ppm/°C","11","Top Adjustment","Cermet","Surface Mount","Gull Wing","Square - 0.189"" L x 0.138"" W x 0.201"" H (4.80mm x 3.50mm x 5.10mm)"
https://www.nidec-copal-electronics.com/e/catalog/trimmer/sm-42&sm-43.pdf,//media.digikey.com/photos/Copal%20Photos/SM-42TX103.JPG,SM-42TX103CT-ND,SM-42TX103,Nidec Copal Electronics,TRIMMER 10K OHM 0.25W GW TOP ADJ,4603,0,"3.65000","0","1","Cut Tape (CT)","SM42","Active","10 kOhms","0.25W, 1/4W","±10%","±100ppm/°C","11","Top Adjustment","Cermet","Surface Mount","Gull Wing","Square - 0.189"" L x 0.138"" W x 0.201"" H (4.80mm x 3.50mm x 5.10mm)"
https://www.nidec-copal-electronics.com/e/catalog/trimmer/sm-42&sm-43.pdf,//media.digikey.com/photos/Copal%20Photos/SM-42TX103.JPG,SM-42TX103DKR-ND,SM-42TX103,Nidec Copal Electronics,TRIMMER 10K OHM 0.25W GW TOP ADJ,4603,0,"Digi-Reel","0","1","Digi-Reel®","SM42","Active","10 kOhms","0.25W, 1/4W","±10%","±100ppm/°C","11","Top Adjustment","Cermet","Surface Mount","Gull Wing","Square - 0.189"" L x 0.138"" W x 0.201"" H (4.80mm x 3.50mm x 5.10mm)"
https://www.nidec-copal-electronics.com/e/catalog/trimmer/sm-42&sm-43.pdf,//media.digikey.com/photos/Copal%20Photos/sm^42tx102.JPG,SM-42TX102TR-ND,SM-42TX102,Nidec Copal Electronics,TRIMMER 1K OHM 0.25W GW TOP ADJ,7000,0,"2.38940","0","250","Tape & Reel (TR)","SM42","Active","1 kOhms","0.25W, 1/4W","±10%","±100ppm/°C","11","Top Adjustment","Cermet","Surface Mount","Gull Wing","Square - 0.189"" L x 0.138"" W x 0.201"" H (4.80mm x 3.50mm x 5.10mm)"
https://www.nidec-copal-electronics.com/e/catalog/trimmer/sm-42&sm-43.pdf,//media.digikey.com/photos/Copal%20Photos/sm^42tx102.JPG,SM-42TX102CT-ND,SM-42TX102,Nidec Copal Electronics,TRIMMER 1K OHM 0.25W GW TOP ADJ,7225,0,"3.65000","0","1","Cut Tape (CT)","SM42","Active","1 kOhms","0.25W, 1/4W","±10%","±100ppm/°C","11","Top Adjustment","Cermet","Surface Mount","Gull Wing","Square - 0.189"" L x 0.138"" W x 0.201"" H (4.80mm x 3.50mm x 5.10mm)"
https://www.nidec-copal-electronics.com/e/catalog/trimmer/sm-42&sm-43.pdf,//media.digikey.com/photos/Copal%20Photos/sm^42tx102.JPG,SM-42TX102DKR-ND,SM-42TX102,Nidec Copal Electronics,TRIMMER 1K OHM 0.25W GW TOP ADJ,7225,0,"Digi-Reel","0","1","Digi-Reel®","SM42","Active","1 kOhms","0.25W, 1/4W","±10%","±100ppm/°C","11","Top Adjustment","Cermet","Surface Mount","Gull Wing","Square - 0.189"" L x 0.138"" W x 0.201"" H (4.80mm x 3.50mm x 5.10mm)"
https://www.bourns.com/docs/Product-Datasheets/3296.pdf,//media.digikey.com/photos/Bourns%20Photos/3296W%20SERIES.jpg,3296W-103LF-ND,3296W-1-103LF,Bourns Inc.,TRIMMER 10K OHM 0.5W PC PIN TOP,15893,0,"2.41000","0","1","Tube","Trimpot® 3296 - Sealed","Active","10 kOhms","0.5W, 1/2W","±10%","±100ppm/°C","25","Top Adjustment","Cermet","Through Hole","PC Pins","Rectangular - 0.375"" x 0.190"" Face x 0.395"" H (9.53mm x 4.83mm x 10.03mm)"
https://www.bourns.com/docs/Product-Datasheets/3296.pdf,//media.digikey.com/photos/Bourns%20Photos/3296Y%20SERIES.jpg,3296Y-103LF-ND,3296Y-1-103LF,Bourns Inc.,TRIMMER 10K OHM 0.5W PC PIN TOP,16263,0,"2.41000","0","1","Tube","Trimpot® 3296 - Sealed","Active","10 kOhms","0.5W, 1/2W","±10%","±100ppm/°C","25","Top Adjustment","Cermet","Through Hole","PC Pins","Rectangular - 0.375"" x 0.190"" Face x 0.395"" H (9.53mm x 4.83mm x 10.03mm)"
https://www.bourns.com/docs/Product-Datasheets/3296.pdf,//media.digikey.com/photos/Bourns%20Photos/3296W%20SERIES.jpg,3296W-202LF-ND,3296W-1-202LF,Bourns Inc.,TRIMMER 2K OHM 0.5W PC PIN TOP,10440,0,"2.41000","0","1","Tube","Trimpot® 3296 - Sealed","Active","2 kOhms","0.5W, 1/2W","±10%","±100ppm/°C","25","Top Adjustment","Cermet","Through Hole","PC Pins","Rectangular - 0.375"" x 0.190"" Face x 0.395"" H (9.53mm x 4.83mm x 10.03mm)"
https://www.bourns.com/docs/Product-Datasheets/3296.pdf,//media.digikey.com/photos/Bourns%20Photos/3296W%20SERIES.jpg,3296W-102LF-ND,3296W-1-102LF,Bourns Inc.,TRIMMER 1K OHM 0.5W PC PIN TOP,9784,0,"2.41000","0","1","Tube","Trimpot® 3296 - Sealed","Active","1 kOhms","0.5W, 1/2W","±10%","±100ppm/°C","25","Top Adjustment","Cermet","Through Hole","PC Pins","Rectangular - 0.375"" x 0.190"" Face x 0.395"" H (9.53mm x 4.83mm x 10.03mm)"
https://www.bourns.com/docs/Product-Datasheets/3296.pdf,//media.digikey.com/photos/Bourns%20Photos/3296W%20SERIES.jpg,3296W-503LF-ND,3296W-1-503LF,Bourns Inc.,TRIMMER 50K OHM 0.5W PC PIN TOP,7626,0,"2.41000","0","1","Tube","Trimpot® 3296 - Sealed","Active","50 kOhms","0.5W, 1/2W","±10%","±100ppm/°C","25","Top Adjustment","Cermet","Through Hole","PC Pins","Rectangular - 0.375"" x 0.190"" Face x 0.395"" H (9.53mm x 4.83mm x 10.03mm)"
https://www.bourns.com/docs/Product-Datasheets/3296.pdf,//media.digikey.com/photos/Bourns%20Photos/3296Y%20SERIES.jpg,3296Y-104LF-ND,3296Y-1-104LF,Bourns Inc.,TRIMMER 100K OHM 0.5W PC PIN TOP,5596,0,"2.41000","0","1","Tube","Trimpot® 3296 - Sealed","Active","100 kOhms","0.5W, 1/2W","±10%","±100ppm/°C","25","Top Adjustment","Cermet","Through Hole","PC Pins","Rectangular - 0.375"" x 0.190"" Face x 0.395"" H (9.53mm x 4.83mm x 10.03mm)"
https://www.bourns.com/docs/Product-Datasheets/3296.pdf,//media.digikey.com/photos/Bourns%20Photos/3296W%20SERIES.jpg,3296W-501LF-ND,3296W-1-501LF,Bourns Inc.,TRIMMER 500 OHM 0.5W PC PIN TOP,5278,0,"2.41000","0","1","Tube","Trimpot® 3296 - Sealed","Active","500 Ohms","0.5W, 1/2W","±10%","±100ppm/°C","25","Top Adjustment","Cermet","Through Hole","PC Pins","Rectangular - 0.375"" x 0.190"" Face x 0.395"" H (9.53mm x 4.83mm x 10.03mm)"
https://www.bourns.com/docs/Product-Datasheets/3296.pdf,//media.digikey.com/photos/Bourns%20Photos/3296W%20SERIES.jpg,3296W-203LF-ND,3296W-1-203LF,Bourns Inc.,TRIMMER 20K OHM 0.5W PC PIN TOP,4782,0,"2.41000","0","1","Tube","Trimpot® 3296 - Sealed","Active","20 kOhms","0.5W, 1/2W","±10%","±100ppm/°C","25","Top Adjustment","Cermet","Through Hole","PC Pins","Rectangular - 0.375"" x 0.190"" Face x 0.395"" H (9.53mm x 4.83mm x 10.03mm)"
https://www.bourns.com/docs/Product-Datasheets/3296.pdf,//media.digikey.com/photos/Bourns%20Photos/3296W%20SERIES.jpg,3296W-502LF-ND,3296W-1-502LF,Bourns Inc.,TRIMMER 5K OHM 0.5W PC PIN TOP,3448,0,"2.41000","0","1","Tube","Trimpot® 3296 - Sealed","Active","5 kOhms","0.5W, 1/2W","±10%","±100ppm/°C","25","Top Adjustment","Cermet","Through Hole","PC Pins","Rectangular - 0.375"" x 0.190"" Face x 0.395"" H (9.53mm x 4.83mm x 10.03mm)"
https://www.bourns.com/docs/Product-Datasheets/3296.pdf,//media.digikey.com/photos/Bourns%20Photos/3296X%20SERIES.jpg,3296X-103LF-ND,3296X-1-103LF,Bourns Inc.,TRIMMER 10K OHM 0.5W PC PIN SIDE,3277,0,"2.41000","0","1","Tube","Trimpot® 3296 - Sealed","Active","10 kOhms","0.5W, 1/2W","±10%","±100ppm/°C","25","Side Adjustment","Cermet","Through Hole","PC Pins","Rectangular - 0.395"" x 0.190"" Face x 0.395"" H (10.03mm x 4.83mm x 10.03mm)"
https://www.bourns.com/docs/Product-Datasheets/3296.pdf,//media.digikey.com/photos/Bourns%20Photos/3296Y%20SERIES.jpg,3296Y-503LF-ND,3296Y-1-503LF,Bourns Inc.,TRIMMER 50K OHM 0.5W PC PIN TOP,2972,0,"2.41000","0","1","Tube","Trimpot® 3296 - Sealed","Active","50 kOhms","0.5W, 1/2W","±10%","±100ppm/°C","25","Top Adjustment","Cermet","Through Hole","PC Pins","Rectangular - 0.375"" x 0.190"" Face x 0.395"" H (9.53mm x 4.83mm x 10.03mm)"
https://www.bourns.com/docs/Product-Datasheets/3296.pdf,//media.digikey.com/photos/Bourns%20Photos/3296W%20SERIES.jpg,3296W-104LF-ND,3296W-1-104LF,Bourns Inc.,TRIMMER 100K OHM 0.5W PC PIN TOP,2630,0,"2.41000","0","1","Tube","Trimpot® 3296 - Sealed","Active","100 kOhms","0.5W, 1/2W","±10%","±100ppm/°C","25","Top Adjustment","Cermet","Through Hole","PC Pins","Rectangular - 0.375"" x 0.190"" Face x 0.395"" H (9.53mm x 4.83mm x 10.03mm)"
https://www.bourns.com/docs/Product-Datasheets/3296.pdf,//media.digikey.com/photos/Bourns%20Photos/3296Y%20SERIES.jpg,3296Y-202LF-ND,3296Y-1-202LF,Bourns Inc.,TRIMMER 2K OHM 0.5W PC PIN TOP,2469,0,"2.41000","0","1","Tube","Trimpot® 3296 - Sealed","Active","2 kOhms","0.5W, 1/2W","±10%","±100ppm/°C","25","Top Adjustment","Cermet","Through Hole","PC Pins","Rectangular - 0.375"" x 0.190"" Face x 0.395"" H (9.53mm x 4.83mm x 10.03mm)"
https://www.bourns.com/docs/Product-Datasheets/3296.pdf,//media.digikey.com/photos/Bourns%20Photos/3296Y%20SERIES.jpg,3296Y-203LF-ND,3296Y-1-203LF,Bourns Inc.,TRIMMER 20K OHM 0.5W PC PIN TOP,2136,0,"2.41000","0","1","Tube","Trimpot® 3296 - Sealed","Active","20 kOhms","0.5W, 1/2W","±10%","±100ppm/°C","25","Top Adjustment","Cermet","Through Hole","PC Pins","Rectangular - 0.375"" x 0.190"" Face x 0.395"" H (9.53mm x 4.83mm x 10.03mm)"
https://www.bourns.com/docs/Product-Datasheets/3296.pdf,//media.digikey.com/photos/Bourns%20Photos/3296Y%20SERIES.jpg,3296Y-501LF-ND,3296Y-1-501LF,Bourns Inc.,TRIMMER 500 OHM 0.5W PC PIN TOP,2032,0,"2.41000","0","1","Tube","Trimpot® 3296 - Sealed","Active","500 Ohms","0.5W, 1/2W","±10%","±100ppm/°C","25","Top Adjustment","Cermet","Through Hole","PC Pins","Rectangular - 0.375"" x 0.190"" Face x 0.395"" H (9.53mm x 4.83mm x 10.03mm)"
https://www.bourns.com/docs/Product-Datasheets/3296.pdf,//media.digikey.com/photos/Bourns%20Photos/3296Y%20SERIES.jpg,3296Y-102LF-ND,3296Y-1-102LF,Bourns Inc.,TRIMMER 1K OHM 0.5W PC PIN TOP,1331,0,"2.41000","0","1","Tube","Trimpot® 3296 - Sealed","Active","1 kOhms","0.5W, 1/2W","±10%","±100ppm/°C","25","Top Adjustment","Cermet","Through Hole","PC Pins","Rectangular - 0.375"" x 0.190"" Face x 0.395"" H (9.53mm x 4.83mm x 10.03mm)"
https://www.bourns.com/docs/Product-Datasheets/3386.pdf,//media.digikey.com/Photos/Bourns%20Photos/3386P-1-104TLF.JPG,3386P-103TLF-ND,3386P-1-103TLF,Bourns Inc.,TRIMMER 10K OHM 0.5W PC PIN TOP,2070,0,"2.48000","0","1","Tube","Trimpot® 3386 - Sealed","Active","10 kOhms","0.5W, 1/2W","±10%","±100ppm/°C","1","Top Finger Adjustment","Cermet","Through Hole","PC Pins","Square - 0.375"" x 0.375"" Face x 0.190"" H (9.53mm x 9.53mm x 4.83mm)"
