Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Resistance","Power (Watts)","Tolerance","Adjustment Type","Diameter","Length","Mounting Type","Termination","Package / Case"
http://www.vishay.com/docs/31841/avt.pdf,//media.digikey.com/photos/Huntington%20Electric%20Photos/AVT25-100.JPG,AVT25-100-ND,AVT02506E100R0KE,Vishay Huntington Electric Inc.,RES ADJ 100 OHM 25W 10% LUGS,170,0,"5.02000","0","1","Bulk","AVT","Active","100 Ohms","25W","±10%","Slide","0.559"" OD, 0.311"" ID (14.20mm x 7.90mm)","2.000"" (50.80mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.vishay.com/docs/31841/avt.pdf,//media.digikey.com/photos/Huntington%20Electric%20Photos/AVT25-25.jpg,AVT25-25-ND,AVT02506E25R00KE,Vishay Huntington Electric Inc.,RES ADJ 25 OHM 25W 10% LUGS,146,0,"5.02000","0","1","Bulk","AVT","Active","25 Ohms","25W","±10%","Slide","0.559"" OD, 0.311"" ID (14.20mm x 7.90mm)","2.000"" (50.80mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.vishay.com/docs/31841/avt.pdf,//media.digikey.com/photos/Huntington%20Electric%20Photos/AVT25-10.jpg,AVT25-10-ND,AVT02506E10R00KE,Vishay Huntington Electric Inc.,RES ADJ 10 OHM 25W 10% LUGS,120,0,"5.02000","0","1","Bulk","AVT","Active","10 Ohms","25W","±10%","Slide","0.559"" OD, 0.311"" ID (14.20mm x 7.90mm)","2.000"" (50.80mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.vishay.com/docs/31841/avt.pdf,//media.digikey.com/photos/Huntington%20Electric%20Photos/AVT25-50.JPG,AVT25-50-ND,AVT02506E50R00KE,Vishay Huntington Electric Inc.,RES ADJ 50 OHM 25W 10% LUGS,109,0,"5.02000","0","1","Bulk","AVT","Active","50 Ohms","25W","±10%","Slide","0.559"" OD, 0.311"" ID (14.20mm x 7.90mm)","2.000"" (50.80mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.vishay.com/docs/31841/avt.pdf,//media.digikey.com/photos/Huntington%20Electric%20Photos/Huntington%20Electric%20Inc.-%20AVT50-1.0.jpg,AVT50-1.0-ND,AVT05006E1R000KE,Vishay Huntington Electric Inc.,RES ADJ 1.0 OHM 50W 10% LUGS,684,0,"7.56000","0","1","Bulk","AVT","Active","1 Ohms","50W","±10%","Slide","0.559"" OD, 0.311"" ID (14.20mm x 7.90mm)","4.016"" (102.00mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.vishay.com/docs/31841/avt.pdf,//media.digikey.com/photos/Huntington%20Electric%20Photos/AVT50-5.0.jpg,AVT50-5.0-ND,AVT05006E5R000KE,Vishay Huntington Electric Inc.,RES ADJ 5.0 OHM 50W 10% LUGS,232,0,"7.56000","0","1","Bulk","AVT","Active","5 Ohms","50W","±10%","Slide","0.559"" OD, 0.311"" ID (14.20mm x 7.90mm)","4.016"" (102.00mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.vishay.com/docs/31841/avt.pdf,//media.digikey.com/photos/Huntington%20Electric%20Photos/AVT50-10.JPG,AVT50-10-ND,AVT05006E10R00KE,Vishay Huntington Electric Inc.,RES ADJ 10 OHM 50W 10% LUGS,176,0,"7.56000","0","1","Bulk","AVT","Active","10 Ohms","50W","±10%","Slide","0.559"" OD, 0.311"" ID (14.20mm x 7.90mm)","4.016"" (102.00mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.vishay.com/docs/31841/avt.pdf,//media.digikey.com/photos/Huntington%20Electric%20Photos/AVT50-100.JPG,AVT50-100-ND,AVT05006E100R0KE,Vishay Huntington Electric Inc.,RES ADJ 100 OHM 50W 10% LUGS,115,0,"7.56000","0","1","Bulk","AVT","Active","100 Ohms","50W","±10%","Slide","0.559"" OD, 0.311"" ID (14.20mm x 7.90mm)","4.016"" (102.00mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.vishay.com/docs/31841/avt.pdf,//media.digikey.com/photos/Huntington%20Electric%20Photos/avt100-1.0k.JPG,AVT100-1.0K-ND,AVT10006E1K000KE,Vishay Huntington Electric Inc.,RES ADJ 1.0K OHM 100W 10% LUGS,256,0,"13.62000","0","1","Bulk","AVT","Active","1 kOhms","100W","±10%","Slide","0.748"" OD, 0.500"" ID (19.00mm x 12.70mm)","6.496"" (165.00mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.vishay.com/docs/31841/avt.pdf,//media.digikey.com/photos/Huntington%20Electric%20Photos/AVT100-10.JPG,AVT100-10-ND,AVT10006E10R00KE,Vishay Huntington Electric Inc.,RES ADJ 10 OHM 100W 10% LUGS,183,0,"13.62000","0","1","Bulk","AVT","Active","10 Ohms","100W","±10%","Slide","0.748"" OD, 0.500"" ID (19.00mm x 12.70mm)","6.496"" (165.00mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.vishay.com/docs/31841/avt.pdf,//media.digikey.com/photos/Huntington%20Electric%20Photos/AVT100-50.JPG,AVT100-50-ND,AVT10006E50R00KE,Vishay Huntington Electric Inc.,RES ADJ 50 OHM 100W 10% LUGS,108,0,"13.62000","0","1","Bulk","AVT","Active","50 Ohms","100W","±10%","Slide","0.748"" OD, 0.500"" ID (19.00mm x 12.70mm)","6.496"" (165.00mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.ohmite.com/assets/docs/res_210.pdf?r=false,//media.digikey.com/photos/Ohmite%20Photos/D25K10RE.JPG,D25K10RE-ND,D25K10RE,Ohmite,RESISTOR POWER ADJ 10 OHM 25W,306,0,"15.42000","0","1","Bulk","Dividohm®210","Active","10 Ohms","25W","±10%","Slide","0.563"" OD, 0.313"" ID (14.30mm x 7.94mm)","2.000"" (50.80mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.vishay.com/docs/31850/ave.pdf,//media.digikey.com/photos/Huntington%20Electric%20Photos/AVE-300%20SERIES.jpg,AVE300-.12-ND,AVE030020ER120KE,Vishay Huntington Electric Inc.,RES ADJ .12 OHM 300W 10%,153,0,"20.88000","0","1","Bulk","AVE","Active","120 mOhms","300W","±10%","Slide","1.126"" OD, 0.748"" ID (28.60mm x 19.00mm)","8.500"" (215.90mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.vishay.com/docs/31850/ave.pdf,//media.digikey.com/photos/Huntington%20Electric%20Photos/AVE-300%20SERIES.jpg,AVE300-20-ND,AVE030020E20R0KE,Vishay Huntington Electric Inc.,RES ADJ 20 OHM 300W 10%,190,0,"21.83000","0","1","Bulk","AVE","Active","20 Ohms","300W","±10%","Slide","1.126"" OD, 0.748"" ID (28.60mm x 19.00mm)","8.500"" (215.90mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.vishay.com/docs/31850/ave.pdf,//media.digikey.com/photos/Huntington%20Electric%20Photos/AVE-300%20SERIES.jpg,AVE300-1.6-ND,AVE030020E1R60KE,Vishay Huntington Electric Inc.,RES ADJ 1.6 OHM 300W 10%,188,0,"21.83000","0","1","Bulk","AVE","Active","1.6 Ohms","300W","±10%","Slide","1.126"" OD, 0.748"" ID (28.60mm x 19.00mm)","8.500"" (215.90mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.vishay.com/docs/31850/ave.pdf,//media.digikey.com/photos/Huntington%20Electric%20Photos/AVE-300%20SERIES.jpg,AVE300-16-ND,AVE030020E16R0KE,Vishay Huntington Electric Inc.,RES ADJ 16 OHM 300W 10%,124,0,"21.83000","0","1","Bulk","AVE","Active","16 Ohms","300W","±10%","Slide","1.126"" OD, 0.748"" ID (28.60mm x 19.00mm)","8.500"" (215.90mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.vishay.com/docs/31850/ave.pdf,//media.digikey.com/photos/Huntington%20Electric%20Photos/AVE-300%20SERIES.jpg,AVE300-8.0-ND,AVE030020E8R00KE,Vishay Huntington Electric Inc.,RES ADJ 8.0 OHM 300W 10%,107,0,"21.83000","0","1","Bulk","AVE","Active","8 Ohms","300W","±10%","Slide","1.126"" OD, 0.748"" ID (28.60mm x 19.00mm)","8.500"" (215.90mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.vishay.com/docs/31841/avt.pdf,//media.digikey.com/photos/Huntington%20Electric%20Photos/AVT200-1.0K.jpg,AVT20020E10R00KE-ND,AVT20020E10R00KE,Vishay Huntington Electric Inc.,RES ADJ 10 OHM 225W 10% LUGS,156,0,"25.29000","0","1","Bulk","AVT","Active","10 Ohms","225W","±10%","Slide","1.126"" OD, 0.748"" ID (28.60mm x 19.00mm)","10.512"" (267.00mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.vishay.com/docs/31850/ave.pdf,//media.digikey.com/photos/Huntington%20Electric%20Photos/AVE-300%20SERIES.jpg,AVE300-.20-ND,AVE030020ER200KE,Vishay Huntington Electric Inc.,RES ADJ .20 OHM 300W 10%,121,0,"25.44000","0","1","Bulk","AVE","Active","200 mOhms","300W","±10%","Slide","1.126"" OD, 0.748"" ID (28.60mm x 19.00mm)","8.500"" (215.90mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.vishay.com/docs/31850/ave.pdf,//media.digikey.com/photos/Huntington%20Electric%20Photos/AVE-300%20SERIES.jpg,AVE300-.80-ND,AVE030020ER800KE,Vishay Huntington Electric Inc.,RES ADJ .80 OHM 300W 10%,107,0,"25.44000","0","1","Bulk","AVE","Active","800 mOhms","300W","±10%","Slide","1.126"" OD, 0.748"" ID (28.60mm x 19.00mm)","8.500"" (215.90mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.vishay.com/docs/31841/avt.pdf,//media.digikey.com/photos/Huntington%20Electric%20Photos/avt50-3.0.JPG,AVT50-3.0-ND,AVT05006E3R000KE,Vishay Huntington Electric Inc.,RES ADJ 3.0 OHM 50W 10% LUGS,175,0,"7.56000","0","1","Bulk","AVT","Active","3 Ohms","50W","±10%","Slide","0.559"" OD, 0.311"" ID (14.20mm x 7.90mm)","4.016"" (102.00mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.vishay.com/docs/31841/avt.pdf,//media.digikey.com/photos/Huntington%20Electric%20Photos/AVT200-1.0K.jpg,AVT20020E200R0KE-ND,AVT20020E200R0KE,Vishay Huntington Electric Inc.,RES ADJ 200 OHM 225W 10% LUGS,112,0,"25.29000","0","1","Bulk","AVT","Active","200 Ohms","225W","±10%","Slide","1.126"" OD, 0.748"" ID (28.60mm x 19.00mm)","10.512"" (267.00mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.vishay.com/docs/31841/avt.pdf,//media.digikey.com/photos/Huntington%20Electric%20Photos/AVT200-1.0.JPG,AVT20020E1R000KE-ND,AVT20020E1R000KE,Vishay Huntington Electric Inc.,RES ADJ 1.0 OHM 225W 10% LUGS,120,0,"30.40000","0","1","Bulk","AVT","Active","1 Ohms","225W","±10%","Slide","1.126"" OD, 0.748"" ID (28.60mm x 19.00mm)","10.512"" (267.00mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.ohmite.com/assets/docs/res_210.pdf?r=false,//media.digikey.com/photos/Ohmite%20Photos/d225k50re.JPG,D225K50RE-ND,D225K50RE,Ohmite,RESISTOR POWER ADJ 50 OHM 225W,320,0,"43.36000","0","1","Bulk","Dividohm®210","Active","50 Ohms","225W","±10%","Slide","1.126"" OD, 0.752"" ID (28.60mm x 19.10mm)","10.500"" (266.70mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.vishay.com/docs/31841/avt.pdf,//media.digikey.com/photos/Huntington%20Electric%20Photos/AVT25-5.0.jpg,AVT25-5.0-ND,AVT02506E5R000KE,Vishay Huntington Electric Inc.,RES ADJ 5.0 OHM 25W 10% LUGS,27,0,"5.02000","0","1","Bulk","AVT","Active","5 Ohms","25W","±10%","Slide","0.559"" OD, 0.311"" ID (14.20mm x 7.90mm)","2.000"" (50.80mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.vishay.com/docs/31841/avt.pdf,//media.digikey.com/photos/Huntington%20Electric%20Photos/AVT50-2.0.JPG,AVT50-2.0-ND,AVT05006E2R000KE,Vishay Huntington Electric Inc.,RES ADJ 2.0 OHM 50W 10% LUGS,78,0,"7.56000","0","1","Bulk","AVT","Active","2 Ohms","50W","±10%","Slide","0.559"" OD, 0.311"" ID (14.20mm x 7.90mm)","4.016"" (102.00mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.vishay.com/docs/31841/avt.pdf,//media.digikey.com/photos/Huntington%20Electric%20Photos/AVT50-500.JPG,AVT50-500-ND,AVT05006E500R0KE,Vishay Huntington Electric Inc.,RES ADJ 500 OHM 50W 10% LUGS,52,0,"7.56000","0","1","Bulk","AVT","Active","500 Ohms","50W","±10%","Slide","0.559"" OD, 0.311"" ID (14.20mm x 7.90mm)","4.016"" (102.00mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.vishay.com/docs/31841/avt.pdf,//media.digikey.com/photos/Huntington%20Electric%20Photos/AVT50-1.0K.JPG,AVT50-1.0K-ND,AVT05006E1K000KE,Vishay Huntington Electric Inc.,RES ADJ 1.0K OHM 50W 10% LUGS,41,0,"7.56000","0","1","Bulk","AVT","Active","1 kOhms","50W","±10%","Slide","0.559"" OD, 0.311"" ID (14.20mm x 7.90mm)","4.016"" (102.00mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.vishay.com/docs/31841/avt.pdf,//media.digikey.com/photos/Huntington%20Electric%20Photos/AVT50-50.JPG,AVT50-50-ND,AVT05006E50R00KE,Vishay Huntington Electric Inc.,RES ADJ 50 OHM 50W 10% LUGS,35,0,"7.56000","0","1","Bulk","AVT","Active","50 Ohms","50W","±10%","Slide","0.559"" OD, 0.311"" ID (14.20mm x 7.90mm)","4.016"" (102.00mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.vishay.com/docs/31841/avt.pdf,//media.digikey.com/photos/Huntington%20Electric%20Photos/AVT100-1.0.JPG,AVT100-1.0-ND,AVT10006E1R000KE,Vishay Huntington Electric Inc.,RES ADJ 1.0 OHM 100W 10% LUGS,96,0,"13.62000","0","1","Bulk","AVT","Active","1 Ohms","100W","±10%","Slide","0.748"" OD, 0.500"" ID (19.00mm x 12.70mm)","6.496"" (165.00mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.vishay.com/docs/31841/avt.pdf,//media.digikey.com/photos/Huntington%20Electric%20Photos/AVT100-100.JPG,AVT100-100-ND,AVT10006E100R0KE,Vishay Huntington Electric Inc.,RES ADJ 100 OHM 100W 10% LUGS,71,0,"13.62000","0","1","Bulk","AVT","Active","100 Ohms","100W","±10%","Slide","0.748"" OD, 0.500"" ID (19.00mm x 12.70mm)","6.496"" (165.00mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.vishay.com/docs/31841/avt.pdf,//media.digikey.com/photos/Huntington%20Electric%20Photos/AVT100-2.0.JPG,AVT100-2.0-ND,AVT10006E2R000KE,Vishay Huntington Electric Inc.,RES ADJ 2.0 OHM 100W 10% LUGS,62,0,"13.62000","0","1","Bulk","AVT","Active","2 Ohms","100W","±10%","Slide","0.748"" OD, 0.500"" ID (19.00mm x 12.70mm)","6.496"" (165.00mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.vishay.com/docs/31850/ave.pdf,//media.digikey.com/photos/Huntington%20Electric%20Photos/AVE-300%20SERIES.jpg,AVE300-1.0-ND,AVE030020E1R00KE,Vishay Huntington Electric Inc.,RES ADJ 1.0 OHM 300W 10%,73,0,"21.83000","0","1","Bulk","AVE","Active","1 Ohms","300W","±10%","Slide","1.126"" OD, 0.748"" ID (28.60mm x 19.00mm)","8.500"" (215.90mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.vishay.com/docs/31841/avt.pdf,//media.digikey.com/photos/Huntington%20Electric%20Photos/AVT200-1.0K.jpg,AVT20020E2R000KE-ND,AVT20020E2R000KE,Vishay Huntington Electric Inc.,RES ADJ 2.0 OHM 225W 10% LUGS,86,0,"24.32000","0","1","Bulk","AVT","Active","2 Ohms","225W","±10%","Slide","1.126"" OD, 0.748"" ID (28.60mm x 19.00mm)","10.512"" (267.00mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.vishay.com/docs/31841/avt.pdf,//media.digikey.com/photos/Huntington%20Electric%20Photos/AVT200-1.0K.jpg,AVT20020E5R000KE-ND,AVT20020E5R000KE,Vishay Huntington Electric Inc.,RES ADJ 5.0 OHM 225W 10% LUGS,66,0,"24.32000","0","1","Bulk","AVT","Active","5 Ohms","225W","±10%","Slide","1.126"" OD, 0.748"" ID (28.60mm x 19.00mm)","10.512"" (267.00mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.vishay.com/docs/31841/avt.pdf,//media.digikey.com/photos/Huntington%20Electric%20Photos/AVT200-1.0K.jpg,AVT20020E3R000KE-ND,AVT20020E3R000KE,Vishay Huntington Electric Inc.,RES ADJ 3.0 OHM 225W 10% LUGS,42,0,"24.32000","0","1","Bulk","AVT","Active","3 Ohms","225W","±10%","Slide","1.126"" OD, 0.748"" ID (28.60mm x 19.00mm)","10.512"" (267.00mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.vishay.com/docs/31841/avt.pdf,//media.digikey.com/photos/Huntington%20Electric%20Photos/AVT200-1.0K.jpg,AVT20020E100R0KE-ND,AVT20020E100R0KE,Vishay Huntington Electric Inc.,RES ADJ 100 OHM 225W 10% LUGS,71,0,"25.29000","0","1","Bulk","AVT","Active","100 Ohms","225W","±10%","Slide","1.126"" OD, 0.748"" ID (28.60mm x 19.00mm)","10.512"" (267.00mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.vishay.com/docs/31841/avt.pdf,//media.digikey.com/photos/Huntington%20Electric%20Photos/AVT200-1.0K.jpg,AVT20020E500R0KE-ND,AVT20020E500R0KE,Vishay Huntington Electric Inc.,RES ADJ 500 OHM 225W 10% LUGS,70,0,"25.29000","0","1","Bulk","AVT","Active","500 Ohms","225W","±10%","Slide","1.126"" OD, 0.748"" ID (28.60mm x 19.00mm)","10.512"" (267.00mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.vishay.com/docs/31841/avt.pdf,//media.digikey.com/photos/Huntington%20Electric%20Photos/AVT200-1.0K.jpg,AVT20020E50R00KE-ND,AVT20020E50R00KE,Vishay Huntington Electric Inc.,RES ADJ 50 OHM 225W 10% LUGS,45,0,"25.29000","0","1","Bulk","AVT","Active","50 Ohms","225W","±10%","Slide","1.126"" OD, 0.748"" ID (28.60mm x 19.00mm)","10.512"" (267.00mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.vishay.com/docs/31850/ave.pdf,//media.digikey.com/photos/Huntington%20Electric%20Photos/AVE-300%20SERIES.jpg,AVE300-.10-ND,AVE030020ER100KE,Vishay Huntington Electric Inc.,RES ADJ .10 OHM 300W 10%,24,0,"29.09000","0","1","Bulk","AVE","Active","100 mOhms","300W","±10%","Slide","1.126"" OD, 0.748"" ID (28.60mm x 19.00mm)","8.500"" (215.90mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.ohmite.com/assets/docs/res_210.pdf?r=false,//media.digikey.com/photos/Ohmite%20Photos/D225K250E.JPG,D225K250E-ND,D225K250E,Ohmite,RESISTOR POWER ADJ 250 OHM 225W,12,0,"36.66000","0","1","Bulk","Dividohm®210","Active","250 Ohms","225W","±10%","Slide","1.126"" OD, 0.752"" ID (28.60mm x 19.10mm)","10.500"" (266.70mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.ohmite.com/assets/docs/res_210.pdf?r=false,//media.digikey.com/photos/Ohmite%20Photos/D225K10RE.JPG,D225K10RE-ND,D225K10RE,Ohmite,RESISTOR POWER ADJ 10 OHM 225W,19,0,"43.36000","0","1","Bulk","Dividohm®210","Active","10 Ohms","225W","±10%","Slide","1.126"" OD, 0.752"" ID (28.60mm x 19.10mm)","10.500"" (266.70mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.ohmite.com/assets/docs/res_210.pdf?r=false,//media.digikey.com/photos/Ohmite%20Photos/D225K5R0E.JPG,D225K5R0E-ND,D225K5R0E,Ohmite,RESISTOR POWER ADJ 5 OHM 225W,16,0,"46.74000","0","1","Bulk","Dividohm®210","Active","5 Ohms","225W","±10%","Slide","1.126"" OD, 0.752"" ID (28.60mm x 19.10mm)","10.500"" (266.70mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.vishay.com/docs/50020/rssd.pdf,//media.digikey.com/Photos/Vishay%20Sfernice/RSSD%20SERIES%20168MM.JPG,RSSD-10A-ND,RSSD25168A10R0JB06,Vishay Sfernice,RESISTOR 10 OHM 200W 5% WW,13,0,"51.32000","0","1","Bulk","RSSD","Active","10 Ohms","200W","±5%","Slide","1.063"" OD, 0.646"" ID (27.00mm x 16.40mm)","6.614"" (168.00mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.vishay.com/docs/31841/avt.pdf,//media.digikey.com/photos/Huntington%20Electric%20Photos/AVT25-500.JPG,AVT25-500-ND,AVT02506E500R0KE,Vishay Huntington Electric Inc.,RES ADJ 500 OHM 25W 10% LUGS,95,0,"5.02000","0","1","Bulk","AVT","Active","500 Ohms","25W","±10%","Slide","0.559"" OD, 0.311"" ID (14.20mm x 7.90mm)","2.000"" (50.80mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.vishay.com/docs/31841/avt.pdf,//media.digikey.com/photos/Huntington%20Electric%20Photos/AVT25-250.JPG,AVT25-250-ND,AVT02506E250R0KE,Vishay Huntington Electric Inc.,RES ADJ 250 OHM 25W 10% LUGS,87,0,"5.02000","0","1","Bulk","AVT","Active","250 Ohms","25W","±10%","Slide","0.559"" OD, 0.311"" ID (14.20mm x 7.90mm)","2.000"" (50.80mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.vishay.com/docs/31841/avt.pdf,//media.digikey.com/photos/Huntington%20Electric%20Photos/avt100-250.JPG,AVT100-250-ND,AVT10006E250R0KE,Vishay Huntington Electric Inc.,RES ADJ 250 OHM 100W 10% LUGS,61,0,"13.62000","0","1","Bulk","AVT","Active","250 Ohms","100W","±10%","Slide","0.748"" OD, 0.500"" ID (19.00mm x 12.70mm)","6.496"" (165.00mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.ohmite.com/assets/docs/res_210.pdf?r=false,//media.digikey.com/photos/Ohmite%20Photos/D50K25RE.jpg,D50K25RE-ND,D50K25RE,Ohmite,RESISTOR POWER ADJ 25 OHM 50W,53,0,"19.02000","0","1","Bulk","Dividohm®210","Active","25 Ohms","50W","±10%","Slide","0.563"" OD, 0.313"" ID (14.30mm x 7.94mm)","4.000"" (101.60mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.ohmite.com/assets/docs/res_210.pdf?r=false,//media.digikey.com/photos/Ohmite%20Photos/OHMITE-%20D50K1K0E.jpg,D50K1K0E-ND,D50K1K0E,Ohmite,RESISTOR POWER ADJ 1K OHM 50W,24,0,"19.93000","0","1","Bulk","Dividohm®210","Active","1 kOhms","50W","±10%","Slide","0.563"" OD, 0.313"" ID (14.30mm x 7.94mm)","4.000"" (101.60mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.ohmite.com/assets/docs/res_210.pdf?r=false,//media.digikey.com/photos/Ohmite%20Photos/D50K1R0E.JPG,D50K1R0E-ND,D50K1R0E,Ohmite,RESISTOR POWER ADJ 1 OHM 50W,19,0,"22.23000","0","1","Bulk","Dividohm®210","Active","1 Ohms","50W","±10%","Slide","0.563"" OD, 0.313"" ID (14.30mm x 7.94mm)","4.000"" (101.60mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.vishay.com/docs/31841/avt.pdf,//media.digikey.com/photos/Huntington%20Electric%20Photos/AVT200-1.0K.jpg,AVT20020E250R0KE-ND,AVT20020E250R0KE,Vishay Huntington Electric Inc.,RES ADJ 250 OHM 225W 10% LUGS,96,0,"25.29000","0","1","Bulk","AVT","Active","250 Ohms","225W","±10%","Slide","1.126"" OD, 0.748"" ID (28.60mm x 19.00mm)","10.512"" (267.00mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.vishay.com/docs/31841/avt.pdf,//media.digikey.com/photos/Huntington%20Electric%20Photos/AVT200-1.0K.jpg,AVT20020E25R00KE-ND,AVT20020E25R00KE,Vishay Huntington Electric Inc.,RES ADJ 25 OHM 225W 10% LUGS,77,0,"25.29000","0","1","Bulk","AVT","Active","25 Ohms","225W","±10%","Slide","1.126"" OD, 0.748"" ID (28.60mm x 19.00mm)","10.512"" (267.00mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.vishay.com/docs/31841/avt.pdf,//media.digikey.com/photos/Huntington%20Electric%20Photos/AVT200-1.0K.jpg,AVT20020E150R0KE-ND,AVT20020E150R0KE,Vishay Huntington Electric Inc.,RES ADJ 150 OHM 225W 10% LUGS,73,0,"25.29000","0","1","Bulk","AVT","Active","150 Ohms","225W","±10%","Slide","1.126"" OD, 0.748"" ID (28.60mm x 19.00mm)","10.512"" (267.00mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.vishay.com/docs/31841/avt.pdf,//media.digikey.com/photos/Huntington%20Electric%20Photos/AVT200-1.0K.jpg,AVT20020E1K000KE-ND,AVT20020E1K000KE,Vishay Huntington Electric Inc.,RES ADJ 1.0K OHM 225W 10% LUGS,46,0,"25.29000","0","1","Bulk","AVT","Active","1 kOhms","225W","±10%","Slide","1.126"" OD, 0.748"" ID (28.60mm x 19.00mm)","10.512"" (267.00mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.ohmite.com/assets/docs/res_210.pdf?r=false,//media.digikey.com/photos/Ohmite%20Photos/D100K250E.JPG,D100K250E-ND,D100K250E,Ohmite,RESISTOR POWER ADJ 250 OHM 100W,53,0,"28.06000","0","1","Bulk","Dividohm®210","Active","250 Ohms","100W","±10%","Slide","0.752"" OD, 0.500"" ID (19.10mm x 12.70mm)","6.500"" (165.10mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.ohmite.com/assets/docs/res_210.pdf?r=false,//media.digikey.com/photos/Ohmite%20Photos/D100K50RE.jpg,D100K50RE-ND,D100K50RE,Ohmite,RESISTOR POWER ADJ 50 OHM 100W,26,0,"28.06000","0","1","Bulk","Dividohm®210","Active","50 Ohms","100W","±10%","Slide","0.752"" OD, 0.500"" ID (19.10mm x 12.70mm)","6.500"" (165.10mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
