Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Lamp/Magnifier Type","Voltage","Lens Style/Size","Bulb","Arm","Color","Mounting Type","Cord Length"
//media.digikey.com/pdf/Data%20Sheets/Luxo/LFL026108.pdf,//media.digikey.com/Photos/Luxo%20Photos/MFG_LFL026108.jpg,LFL026108-ND,LFL026108,Luxo,LAMP MAG 3 DIOPTER 120V LED 10W,0,0,"Discontinued at Digi-Key","0","1","LFM LED","Discontinued at Digi-Key","Lamp, Magnifier","120V","3 Diopter (1.75x), 5.00"" (127.00mm) Diameter","LED, 10W","30.00"" (762.0mm)","Gray","Edge Clamp","-"
//media.digikey.com/pdf/Data%20Sheets/Luxo/LFL026109.pdf,//media.digikey.com/Photos/Luxo%20Photos/MFG_LFL026109.jpg,LFL026109-ND,LFL026109,Luxo,LAMP MAG 5 DIOPTER 120V LED 10W,0,0,"Discontinued at Digi-Key","0","1","LFM LED","Discontinued at Digi-Key","Lamp, Magnifier","120V","5 Diopter (2.25x), 5.00"" (127.00mm) Diameter","LED, 10W","30.00"" (762.0mm)","Gray","Edge Clamp","-"
//media.digikey.com/pdf/Data%20Sheets/Luxo/WAL025971.pdf,//media.digikey.com/Photos/Luxo%20Photos/MFG_WAL025971.jpg,WAL025971-ND,WAL025971,Luxo,LAMP MAG 5 DIOPTER 120V LED 12W,0,0,"Discontinued at Digi-Key","0","1","Wave LED","Discontinued at Digi-Key","Lamp, Magnifier","120V","5 Diopter (2.25x), 6.75"" L x 4.50"" W (171.45mm x 114.30mm)","LED, 12W","30.00"" (762.0mm)","Gray","Edge Clamp","-"
//media.digikey.com/pdf/Data%20Sheets/Luxo/Industrial_Products_cat_3-2017.pdf,//media.digikey.com/Photos/Luxo%20Photos/MFG_WAL026408.jpg,WAL026408-ND,WAL026408,Luxo,LAMP MAG 3.5 DIOPT 120V LED 12W,0,0,"Discontinued at Digi-Key","0","1","Wave® LED","Discontinued at Digi-Key","Lamp, Magnifier","120V","3.5 Diopter (1.88x), 6.75"" L x 4.50"" W (171.45mm x 114.30mm)","LED, 12W","45.00"" (1143.0mm)","Gray","Edge Clamp","-"
//media.digikey.com/pdf/Data%20Sheets/Luxo/AIL024541.pdf,//media.digikey.com/Photos/Luxo%20Photos/MFG_AIL024541.jpg,AIL024541-ND,AIL024541,Luxo,LAMP ARTICULATING 240V LED 6W,0,0,"Obsolete","0","1","AIR","Obsolete","Lamp, Articulating","240V","-","LED, 6W","24.00"" (609.6mm)","Black","Edge Clamp","-"
//media.digikey.com/pdf/Data%20Sheets/Luxo/AIL024542.pdf,//media.digikey.com/Photos/Luxo%20Photos/MFG_AIL024542.jpg,AIL024542-ND,AIL024542,Luxo,LAMP ARTICULATING 240V LED 6W,0,0,"Obsolete","0","1","AIR","Obsolete","Lamp, Articulating","240V","-","LED, 6W","24.00"" (609.6mm)","Silver Gray","Edge Clamp","-"
//media.digikey.com/pdf/Data%20Sheets/Luxo/SPL026325.pdf,//media.digikey.com/Photos/Luxo%20Photos/MFG_SPL026325.jpg,SPL026325-ND,SPL026325,Luxo,LAMP ARTICULATING 240V LED 11W,0,0,"Obsolete","0","1","Split","Obsolete","Lamp, Articulating","240V","-","LED, 11W","31.50"" (800.1mm)","Silver Gray","Edge Clamp","6' (1.83m)"
//media.digikey.com/pdf/Data%20Sheets/Luxo/SPL026326.pdf,//media.digikey.com/Photos/Luxo%20Photos/MFG_SPL026326.jpg,SPL026326-ND,SPL026326,Luxo,LAMP ARTICULATING 240V LED 11W,0,0,"Obsolete","0","1","Split","Obsolete","Lamp, Articulating","240V","-","LED, 11W","31.50"" (800.1mm)","White","Edge Clamp","6' (1.83m)"
//media.digikey.com/pdf/Data%20Sheets/Luxo/SPL026327.pdf,//media.digikey.com/Photos/Luxo%20Photos/MFG_SPL026327.jpg,SPL026327-ND,SPL026327,Luxo,LAMP ARTICULATING 240V LED 11W,0,0,"Obsolete","0","1","Split","Obsolete","Lamp, Articulating","240V","-","LED, 11W","31.50"" (800.1mm)","Black","Edge Clamp","6' (1.83m)"
//media.digikey.com/pdf/Data%20Sheets/Luxo/16012BK.pdf,//media.digikey.com/Photos/Luxo%20Photos/MFG_16012BK.jpg,16012BK-ND,16012BK,Luxo,LAMP ARTICULATING 120V LED 11W,0,0,"Obsolete","0","1","Split","Obsolete","Lamp, Articulating","120V","-","LED, 11W","31.50"" (800.1mm)","Black","Base, Weighted","6' (1.83m)"
//media.digikey.com/pdf/Data%20Sheets/Luxo/16013SG.pdf,//media.digikey.com/Photos/Luxo%20Photos/MFG_16013SG.jpg,16013SG-ND,16013SG,Luxo,LAMP ARTICULATING 120V LED 11W,0,0,"Obsolete","0","1","Split","Obsolete","Lamp, Articulating","120V","-","LED, 11W","31.50"" (800.1mm)","Silver Gray","Base, Weighted","6' (1.83m)"
//media.digikey.com/pdf/Data%20Sheets/Luxo/16013WT.pdf,//media.digikey.com/Photos/Luxo%20Photos/MFG_16013WT.jpg,16013WT-ND,16013WT,Luxo,LAMP ARTICULATING 120V LED 11W,0,0,"Obsolete","0","1","Split","Obsolete","Lamp, Articulating","120V","-","LED, 11W","31.50"" (800.1mm)","White","Base, Weighted","6' (1.83m)"
//media.digikey.com/pdf/Data%20Sheets/Luxo/16345LG.pdf,//media.digikey.com/Photos/Luxo%20Photos/MFG_16345LG.jpg,16345LG-ND,16345LG,Luxo,LAMP MAGNIFIER 1.75X FLUOR 22W,0,0,"Discontinued at Digi-Key","0","9","IFM","Discontinued at Digi-Key","Lamp, Magnifier","120V","3 Diopter (1.75x), 5.00"" (127.00mm) Diameter","Fluorescent, 22W","45.00"" (1143.0mm)","Light Gray","Edge Clamp","6' (1.83m)"
//media.digikey.com/pdf/Data%20Sheets/Luxo/16346LG.pdf,//media.digikey.com/Photos/Luxo%20Photos/MFG_16345LG.jpg,16346LG-ND,16346LG,Luxo,LAMP MAGNIFIER 2.25X FLUOR 22W,0,0,"Discontinued at Digi-Key","0","9","IFM","Discontinued at Digi-Key","Lamp, Magnifier","120V","5 Diopter (2.25x), 5.00"" (127.00mm) Diameter","Fluorescent, 22W","45.00"" (1143.0mm)","Light Gray","Edge Clamp","6' (1.83m)"
//media.digikey.com/pdf/Data%20Sheets/Luxo/16350LG.pdf,//media.digikey.com/Photos/Luxo%20Photos/MFG_16345LG.jpg,16350LG-ND,16350LG,Luxo,LAMP MAGNIFIER 1.75X FLUOR 22W,0,0,"Discontinued at Digi-Key","0","9","IFM","Discontinued at Digi-Key","Lamp, Magnifier","120V","3 Diopter (1.75x), 5.00"" (127.00mm) Diameter","Fluorescent, 22W","30.00"" (762.0mm)","Light Gray","Edge Clamp","6' (1.83m)"
//media.digikey.com/pdf/Data%20Sheets/Luxo/16351LG.pdf,//media.digikey.com/Photos/Luxo%20Photos/MFG_1635xLG.jpg,16351LG-ND,16351LG,Luxo,LAMP MAGNIFIER 1.75X FLUOR 22W,0,0,"Discontinued at Digi-Key","0","30","IFM","Discontinued at Digi-Key","Lamp, Magnifier","120V","3 Diopter (1.75x), 5.00"" (127.00mm) Diameter","Fluorescent, 22W","30.00"" (762.0mm)","Light Gray","Base, Weighted","6' (1.83m)"
//media.digikey.com/pdf/Data%20Sheets/Luxo/16352LG.pdf,//media.digikey.com/Photos/Luxo%20Photos/MFG_16345LG.jpg,16352LG-ND,16352LG,Luxo,LAMP MAGNIFIER 2.25X FLUOR 22W,0,0,"Discontinued at Digi-Key","0","9","IFM","Discontinued at Digi-Key","Lamp, Magnifier","120V","5 Diopter (2.25x), 5.00"" (127.00mm) Diameter","Fluorescent, 22W","30.00"" (762.0mm)","Light Gray","Edge Clamp","6' (1.83m)"
//media.digikey.com/pdf/Data%20Sheets/Luxo/16353LG.pdf,//media.digikey.com/Photos/Luxo%20Photos/MFG_1635xLG.jpg,16353LG-ND,16353LG,Luxo,LAMP MAGNIFIER 2.25X FLUOR 22W,0,0,"Discontinued at Digi-Key","0","31","IFM","Discontinued at Digi-Key","Lamp, Magnifier","120V","5 Diopter (2.25x), 5.00"" (127.00mm) Diameter","Fluorescent, 22W","30.00"" (762.0mm)","Light Gray","Base, Weighted","6' (1.83m)"
-,-,CIL026698-ND,CIL026698,Luxo,LAMP MAGNIFIER 1.88X LED 10W,0,0,"Discontinued at Digi-Key","0","9","Circus","Discontinued at Digi-Key","Lamp, Magnifier","120V","3.5 Diopter (1.88x), 6.50"" (165.10mm) Diameter","LED, 10W","45.00"" (1143.0mm)","White","Edge Clamp","6' (1.83m)"
-,-,CIL026699-ND,CIL026699,Luxo,LAMP MAGNIFIER 2.25X LED 10W,0,0,"Discontinued at Digi-Key","0","10","Circus","Discontinued at Digi-Key","Lamp, Magnifier","120V","5 Diopter (2.25x), 6.50"" (165.10mm) Diameter","LED, 10W","45.00"" (1143.0mm)","White","Edge Clamp","6' (1.83m)"
//media.digikey.com/pdf/Data%20Sheets/Luxo/KFK025822.pdf,//media.digikey.com/Photos/Luxo%20Photos/MFG_KFK025822.jpg,KFK025822-ND,KFK025822,Luxo,LAMP MAGNIFIER 2.25X FLUOR 22W,0,0,"Discontinued at Digi-Key","0","1","KFM","Discontinued at Digi-Key","Lamp, Magnifier","120V","5 Diopter (2.25x), 5.00"" (127.00mm) Diameter","Fluorescent, 22W","45.00"" (1143.0mm)","White","Edge Clamp","6' (1.83m)"
//media.digikey.com/pdf/Data%20Sheets/Luxo/KFL026026.pdf,-,KFL026026-ND,KFL026026,Luxo,LAMP MAGNIFIER 2.25X LED 11W,0,0,"Discontinued at Digi-Key","0","1","KFM","Discontinued at Digi-Key","Lamp, Magnifier","240V","5 Diopter (2.25x), 5.00"" (127.00mm) Diameter","LED, 11W","45.00"" (1143.0mm)","White","Edge Clamp","-"
-,-,KFL026030-ND,KFL026030,Luxo,LAMP MAGNIFIER 2.25X LED 11W,0,0,"Discontinued at Digi-Key","0","1","KFM","Discontinued at Digi-Key","Lamp, Magnifier","120V","5 Diopter (2.25x), 5.00"" (127.00mm) Diameter","LED, 11W","30.00"" (762.0mm)","Black","Edge Clamp","-"
//media.digikey.com/pdf/Data%20Sheets/Luxo/KFL026093.pdf,//media.digikey.com/Photos/Luxo%20Photos/MFG_KFL026093.jpg,KFL026093-ND,KFL026093,Luxo,LAMP MAGNIFIER 1.75X LED 11W,0,0,"Discontinued at Digi-Key","0","1","KFM","Discontinued at Digi-Key","Lamp, Magnifier","120V","3 Diopter (1.75x), 5.00"" (127.00mm) Diameter","LED, 11W","45.00"" (1143.0mm)","Black","Edge Clamp","-"
//media.digikey.com/pdf/Data%20Sheets/Luxo/KFL026274.pdf,//media.digikey.com/Photos/Luxo%20Photos/MFG_KFL026274.jpg,KFL026274-ND,KFL026274,Luxo,LAMP MAGNIFIER 1.75X LED 11W,0,0,"Discontinued at Digi-Key","0","1","KFM","Discontinued at Digi-Key","Lamp, Magnifier","240V","3 Diopter (1.75x), 5.00"" (127.00mm) Diameter","LED, 11W","45.00"" (1143.0mm)","White","Edge Clamp","-"
//media.digikey.com/pdf/Data%20Sheets/Luxo/LFL026465.pdf,//media.digikey.com/Photos/Luxo%20Photos/MFG_LFL026465.jpg,LFL026465-ND,LFL026465,Luxo,LAMP MAGNIFIER 2.25X LED 7W,0,0,"Discontinued at Digi-Key","0","1","LFM","Discontinued at Digi-Key","Lamp, Magnifier","120V","5 Diopter (2.25x), 5.00"" (127.00mm) Diameter","LED, 7W","45.00"" (1143.0mm)","White","Edge Clamp","-"
//media.digikey.com/pdf/Data%20Sheets/Luxo/WAL026409.pdf,//media.digikey.com/Photos/Luxo%20Photos/MFG_WAL026409.jpg,WAL026409-ND,WAL026409,Luxo,LAMP MAGNIFIER 2.25X LED 12W,0,0,"Discontinued at Digi-Key","0","1","WaveLED-UV","Discontinued at Digi-Key","Lamp, Magnifier","240V","5 Diopter (2.25x), 6.75"" L x 4.50"" W (171.45mm x 114.30mm)","LED, 12W","45.00"" (1143.0mm)","Gray","Edge Clamp","5' (1.52m)"
//media.digikey.com/pdf/Data%20Sheets/Luxo/WAL026445.pdf,//media.digikey.com/Photos/Luxo%20Photos/MFG_WAL026445.jpg,WAL026445-ND,WAL026445,Luxo,LAMP MAGNIFIER 2.25X LED 12W,0,0,"Discontinued at Digi-Key","0","1","WaveLED-UV","Discontinued at Digi-Key","Lamp, Magnifier","240V","5 Diopter (2.25x), 6.75"" L x 4.50"" W (171.45mm x 114.30mm)","LED, 12W","45.00"" (1143.0mm)","White","Edge Clamp","5' (1.52m)"
//media.digikey.com/pdf/Data%20Sheets/Luxo/WAL026780.pdf,//media.digikey.com/Photos/Luxo%20Photos/MFG_WAL02678x.jpg,WAL026780-ND,WAL026780,Luxo,LAMP MAGNIFIER 1.75X LED 12W,0,0,"Discontinued at Digi-Key","0","1","WaveLED-UV","Discontinued at Digi-Key","Lamp, Magnifier","240V","3 Diopter (1.75x), 6.75"" L x 4.50"" W (171.45mm x 114.30mm)","LED, 12W","45.00"" (1143.0mm)","Black","Edge Clamp","1.7' (0.52m)"
//media.digikey.com/pdf/Data%20Sheets/Luxo/WAL026781.pdf,//media.digikey.com/Photos/Luxo%20Photos/MFG_WAL02678x.jpg,WAL026781-ND,WAL026781,Luxo,LAMP MAGNIFIER 2.25X LED 12W,0,0,"Discontinued at Digi-Key","0","1","WaveLED-UV","Discontinued at Digi-Key","Lamp, Magnifier","240V","5 Diopter (2.25x), 6.75"" L x 4.50"" W (171.45mm x 114.30mm)","LED, 12W","45.00"" (1143.0mm)","Black","Edge Clamp","1.7' (0.52m)"
