Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Mat Type","Shape","Length","Width","Thickness","Color","Material","Number of Layers","Features"
http://www.aclstaticide.com/datasheets/SpecMat-H_TDS%2015.pdf,//media.digikey.com/Photos/ACL%20Staticide%20Photos/MFG_ESD-Mat-Med-Blue.jpg,ST1076-ND,6672436,ACL Staticide Inc,TABLE MAT VINYL MED BLUE 24""X36"",134,0,"35.00000","0","1","SpecMat-H","Active","Table, Workbench","Rectangle","3' (0.91m)","2' (0.61m)","0.06"" (1.52mm)","Blue, Medium","Vinyl","1","Dissipative"
http://documents.desco.com/PDF/16310.pdf,//media.digikey.com/Photos/Desco%20Photos/16310.jpg,16-1212-ND,16310,Desco,MAT TRUSTAT B80 VINYL 24""X36"",147,0,"56.18000","0","1","Trustat™ B80","Active","Table, Workbench","Rectangle","3' (0.91m)","2' (0.61m)","0.08"" (2.03mm)","Blue, Light","Vinyl","1","Dissipative"
http://documents.desco.com/PDF/16475.pdf,//media.digikey.com/Photos/Desco%20Photos/MFG_16475.jpg,16-1235-ND,16475,Desco,MAT PORTABLE W/WRISTSTRAP 18X22,59,0,"82.18000","0","1","-","Active","Table, Workbench","Rectangle","1.83' (0.56m)","1.5' (0.46m)","0.02"" (0.51mm)","Red","Vinyl","1","Dissipative"
http://documents.staticcontrol.com/pdf/8200-Series_Dissipative-Three-Layer-Vinyl-Mat.pdf,//media.digikey.com/photos/3M%20Photos/8214.jpg,SCP222-ND,8214,SCS,TABLE MAT ESD BLUE 2X4',66,0,"87.44000","0","1","8200","Active","Table, Workbench","Rectangle","4' (1.22m)","2' (0.61m)","0.14"" (3.56mm)","Blue","Vinyl","3","Conductive, Dissipative"
http://documents.staticcontrol.com/pdf/8200-Series_Dissipative-Three-Layer-Vinyl-Mat.pdf,//media.digikey.com/renders/3M%20Renders/Gray%20Mats.jpg,SCP221-ND,8213,SCS,TABLE MAT ESD GRAY 2X4',44,0,"87.44000","0","1","8200","Active","Table, Workbench","Rectangle","4' (1.22m)","2' (0.61m)","0.14"" (3.56mm)","Gray","Vinyl","3","Conductive, Dissipative"
http://documents.desco.com/PDF/16310.pdf,//media.digikey.com/Photos/Desco%20Photos/16312.JPG,16-1213-ND,16312,Desco,MAT TRUSTAT B80 VINYL 30""X60"",36,0,"100.65000","0","1","Trustat™ B80","Active","Table, Workbench","Rectangle","5' (1.52m)","2.5' (0.76m)","0.08"" (2.03mm)","Blue, Light","Vinyl","1","Dissipative"
http://documents.desco.com/PDF/16310.pdf,//media.digikey.com/Photos/Desco%20Photos/16313.jpg,16-1209-ND,16313,Desco,MAT TRUSTAT B80 VINYL 30""X72"",24,0,"117.77000","0","1","Trustat™ B80","Active","Table, Workbench","Rectangle","6' (1.83m)","2.5' (0.76m)","0.08"" (2.03mm)","Blue, Light","Vinyl","1","Dissipative"
http://documents.desco.com/PDF/PM-131.pdf,//media.digikey.com/Photos/Desco%20Photos/MFG_66327.jpg,16-1328-ND,66327,Desco,TABLE MAT RUBBER BLUE 3' X 2',40,0,"120.05000","0","1","Statfree®","Active","Table, Workbench","Rectangle","3' (0.91m)","2' (0.61m)","0.08"" (2.03mm)","Blue","Rubber","2","Conductive, Dissipative"
http://documents.desco.com/PDF/16310.pdf,//media.digikey.com/Photos/Desco%20Photos/16313.jpg,16-1210-ND,16314,Desco,MAT TRUSTAT B80 VINYL 36""X72"",35,0,"138.29000","0","1","Trustat™ B80","Active","Table, Workbench","Rectangle","6' (1.83m)","3' (0.91m)","0.08"" (2.03mm)","Blue, Light","Vinyl","1","Dissipative"
http://www.aclstaticide.com/datasheets/Dualmat%20TDS_0815.pdf,//media.digikey.com/renders/ACL%20Staticide%20Renders/8285RBM3060.JPG,ST1043-ND,8285RBM3060,ACL Staticide Inc,MAT TABLE ESD 30""X60"" ROYAL BLUE,42,0,"143.00000","0","1","Dualmat™","Active","Table, Workbench","Rectangle","5' (1.52m)","2.5' (0.76m)","0.08"" (2.03mm)","Blue, Royal","Elastomer","2","Dissipative"
http://documents.desco.com/PDF/pm-112.pdf,//media.digikey.com/Photos/Desco%20Photos/MFG_42551.jpg,16-1452-ND,42551,Desco,MAT 3-LYR VNYL BL .125''X30''X60,42,0,"170.75000","0","1","Statfree Z2™","Active","Table, Workbench","Rectangle","5' (1.52m)","2.5' (0.76m)","0.13"" (3.30mm)","Blue","Vinyl","3","Conductive, Dissipative"
http://www.aclstaticide.com/datasheets/Dualmat%20TDS_0815.pdf,//media.digikey.com/renders/ACL%20Staticide%20Renders/8285RBM3072.JPG,ST1044-ND,8285RBM3072,ACL Staticide Inc,MAT TABLE ESD 30""X72"" ROYAL BLUE,38,0,"173.00000","0","1","Dualmat™","Active","Table, Workbench","Rectangle","6' (1.83m)","2.5' (0.76m)","0.08"" (2.03mm)","Blue, Royal","Elastomer","2","Dissipative"
http://documents.staticcontrol.com/PDF/8800_Dissipative_Rubber_Mat.pdf,//media.digikey.com/Photos/SCS/MFG_8810.jpg,SCP224-ND,8810,SCS,TABLE MAT ESD GRAY 2X4'RUBBER,35,0,"88.71000","0","1","8800","Obsolete","Table, Workbench","Rectangle","4' (1.22m)","2' (0.61m)","0.07"" (1.78mm)","Gray","Rubber","2","Dissipative"
http://documents.desco.com/PDF/16310.pdf,//media.digikey.com/Photos/Desco%20Photos/16315.JPG,16-1211-ND,16315,Desco,MAT TRUSTAT B80 VINYL 16""X24"",80,0,"23.33000","0","1","Trustat™ B80","Active","Table, Workbench","Rectangle","2' (0.61m)","1.3' (0.40m)","0.08"" (2.03mm)","Blue, Light","Vinyl","1","Dissipative"
http://www.aclstaticide.com/datasheets/SpecMat-H_TDS%2015.pdf,//media.digikey.com/Photos/ACL%20Staticide%20Photos/MFG_ESD-Mat-Med-Blue.jpg,ST1077-ND,6672448,ACL Staticide Inc,TABLE MAT VINYL MED BLUE 24""X48"",43,0,"45.00000","0","1","SpecMat-H","Active","Table, Workbench","Rectangle","4' (1.22m)","2' (0.61m)","0.06"" (1.52mm)","Blue, Medium","Vinyl","1","Dissipative"
http://www.aclstaticide.com/datasheets/SpecMat-H_TDS%2015.pdf,//media.digikey.com/Photos/ACL%20Staticide%20Photos/MFG_ESD-Mat-Med-Blue.jpg,ST1078-ND,6672460,ACL Staticide Inc,TABLE MAT VINYL MED BLUE 24""X60"",18,0,"57.00000","0","1","SpecMat-H","Active","Table, Workbench","Rectangle","5' (1.52m)","2' (0.61m)","0.06"" (1.52mm)","Blue, Medium","Vinyl","1","Dissipative"
http://documents.desco.com/PDF/16310.pdf,//media.digikey.com/Photos/Desco%20Photos/16311.jpg,16-1208-ND,16311,Desco,MAT TRUSTAT B80 VINYL 24""X48"",73,0,"69.87000","0","1","Trustat™ B80","Active","Table, Workbench","Rectangle","4' (1.22m)","2' (0.61m)","0.08"" (2.03mm)","Blue, Light","Vinyl","1","Dissipative"
http://documents.desco.com/PDF/pm-112.pdf,//media.digikey.com/Photos/Desco%20Photos/42541.jpg,16-1207-ND,42541,Desco,MAT KIT Z2 3-LAYER VNL 24''X36'',10,0,"82.32000","0","1","Statfree Z2™","Active","Table, Workbench","Rectangle","3' (0.91m)","2' (0.61m)","0.125"" (3.18mm)","Black","Vinyl","3","Dissipative"
http://documents.staticcontrol.com/pdf/8200-Series_Dissipative-Three-Layer-Vinyl-Mat.pdf,//media.digikey.com/renders/3M%20Renders/Brown%20Mats.jpg,SCP219-ND,8211,SCS,TABLE MAT ESD BROWN 2X4',21,0,"85.73000","0","1","8200","Active","Table, Workbench","Rectangle","4' (1.22m)","2' (0.61m)","0.14"" (3.56mm)","Brown","Vinyl","3","Conductive, Dissipative"
http://documents.staticcontrol.com/PDF/R3-Rubber-Worksurface-Mat.pdf,//media.digikey.com/Photos/SCS/MFG_770074.jpg,SCP731-ND,770074,SCS,TABLE MAT RUBBER LT BLUE 4'X2',7,0,"86.72000","0","1","R3","Active","Table, Workbench","Rectangle","4' (1.22m)","2' (0.61m)","0.065"" (1.65mm)","Light Blue","Rubber","2","Dissipative"
http://www.aclstaticide.com/datasheets/SpecMat-H_TDS%2015.pdf,//media.digikey.com/Photos/ACL%20Staticide%20Photos/MFG_ESD-Mat-Med-Blue.jpg,ST1083-ND,6693672,ACL Staticide Inc,TABLE MAT VINYL MED BLUE 36""X72"",78,0,"97.00000","0","1","SpecMat-H","Active","Table, Workbench","Rectangle","6' (1.83m)","3' (0.91m)","0.06"" (1.52mm)","Blue, Medium","Vinyl","1","Dissipative"
http://documents.desco.com/PDF/pm-112.pdf,//media.digikey.com/Photos/Desco%20Photos/42542.jpg,16-1206-ND,42542,Desco,MAT KIT Z2 3-LAYER VNL 24''X48'',17,0,"98.39000","0","1","Statfree Z2™","Active","Table, Workbench","Rectangle","4' (1.22m)","2' (0.61m)","0.125"" (3.18mm)","Black","Vinyl","3","Dissipative"
http://documents.desco.com/PDF/pm-112.pdf,//media.digikey.com/renders/Desco%20Renders/Blue.jpg,16-1093-ND,42465,Desco,MAT KIT 3LAYER VINYL BLUE 24X48"",6,0,"100.90000","0","1","Statfree Z2™","Active","Table, Workbench","Rectangle","4' (1.22m)","2' (0.61m)","0.13"" (3.30mm)","Blue","Vinyl","3","Dissipative"
http://documents.desco.com/PDF/pm-104.pdf,//media.digikey.com/renders/Desco%20Renders/Blue.jpg,16-1074-ND,66045,Desco,MAT RUBBER KIT 24X48"".06"" BLUE,24,0,"123.17000","0","1","Statfree T2™","Active","Table, Workbench","Rectangle","4' (1.22m)","2' (0.61m)","0.06"" (1.52mm)","Blue","Rubber","2","Conductive, Dissipative"
http://www.aclstaticide.com/datasheets/6800TDS_1215.pdf,//media.digikey.com/Photos/ACL%20Staticide%20Photos/MFG_6800.jpg,ST1084-ND,6800,ACL Staticide Inc,CHAIR MATT CONDUCTIVE 46X50"" BLK,5,0,"145.00000","0","1","ACL Staticide®","Active","Floor","Rectangle","4.17' (1.27m)","3.83' (1.17m)","0.090"" (2.29mm)","Black","PVC","1","Conductive"
http://documents.desco.com/PDF/PM-130.pdf,//media.digikey.com/Photos/Desco%20Photos/15013.jpg,16-1217-ND,15013,Desco,FLOOR MAT PVC BLACK 4' X 3',9,0,"153.21000","0","1","Statfree® CV280™","Active","Floor","Rectangle","4' (1.22m)","3' (0.91m)","0.08"" (2.03mm)","Black","PVC","1","Conductive"
http://documents.staticcontrol.com/pdf/8200-Series_Dissipative-Three-Layer-Vinyl-Mat.pdf,//media.digikey.com/renders/3M%20Renders/Gray%20Mats.jpg,SCP215-ND,8203,SCS,FLOOR MAT ESD GRAY 4X6',9,0,"215.39000","0","1","8200","Active","Floor","Rectangle","6' (1.83m)","4' (1.22m)","0.14"" (3.56mm)","Gray","Vinyl","3","Conductive, Dissipative"
http://documents.staticcontrol.com/pdf/8200-Series_Dissipative-Three-Layer-Vinyl-Mat.pdf,//media.digikey.com/renders/3M%20Renders/Blue%20Mats.jpg,SCP216-ND,8204,SCS,FLOOR MAT ESD BLUE 4X6',7,0,"215.39000","0","1","8200","Active","Floor","Rectangle","6' (1.83m)","4' (1.22m)","0.14"" (3.56mm)","Blue","Vinyl","3","Conductive, Dissipative"
http://documents.desco.com/PDF/PM-130.pdf,//media.digikey.com/Photos/Desco%20Photos/15013.jpg,16-1216-ND,15014,Desco,FLOOR MAT PVC BLACK 6' X 4',13,0,"220.50000","0","1","Statfree® CV280™","Active","Floor","Rectangle","6' (1.83m)","4' (1.22m)","0.08"" (2.03mm)","Black","PVC","1","Conductive"
http://documents.desco.com/PDF/PM-131.pdf,//media.digikey.com/Photos/Desco%20Photos/MFG_66329.jpg,16-1330-ND,66329,Desco,TABLE MAT RUBBER BLUE 5' X 2.5',7,0,"250.21000","0","1","Statfree®","Active","Table, Workbench","Rectangle","5' (1.52m)","2.5' (0.76m)","0.08"" (2.03mm)","Blue","Rubber","2","Conductive, Dissipative"
http://documents.desco.com/PDF/PM-131.pdf,//media.digikey.com/Photos/Desco%20Photos/MFG_66322-25.jpg,16-1561-ND,66325,Desco,TABLE MAT RUBBER BLUE 6' X 2.5',15,0,"272.34000","0","1","STATFREE UC2™","Active","Table, Workbench","Rectangle","6' (1.83m)","2.5' (0.76m)","0.08"" (2.03mm)","Blue","Rubber","2","Conductive, Dissipative"
http://documents.desco.com/PDF/PM-131.pdf,//media.digikey.com/Photos/Desco%20Photos/MFG_66330.jpg,16-1331-ND,66330,Desco,TABLE MAT RUBBER BLUE 6' X 2.5',12,0,"299.58000","0","1","Statfree®","Active","Table, Workbench","Rectangle","6' (1.83m)","2.5' (0.76m)","0.08"" (2.03mm)","Blue","Rubber","2","Conductive, Dissipative"
http://documents.staticcontrol.com/pdf/6800_Dissipative_Rubber_Mat.pdf,//media.digikey.com/Photos/3M%20Photos/Gray-Rubber-Dissipative-Runner.jpg,SCP650-ND,6840,SCS,TABLE RUNNER ESD GRAY 2' X 50',5,0,"423.08000","0","1","6800","Active","Table, Workbench Runner","Rectangle","50' (15.24m)","2' (0.61m)","0.065"" (1.65mm)","Gray","Rubber","2","Conductive, Dissipative"
http://www.aclstaticide.com/datasheets/SpecMat-H_TDS%2015.pdf,//media.digikey.com/Photos/ACL%20Staticide%20Photos/MFG_ESD-Mat-Med-Blue-Roll.jpg,ST1075-ND,66900,ACL Staticide Inc,TABLE RUN VINYL MED BLUE 36""X40',11,0,"505.00000","0","1","SpecMat-H","Active","Table, Workbench Runner","Rectangle","40' (12.19m)","3' (0.91m)","0.06"" (1.52mm)","Blue, Medium","Vinyl","1","Dissipative"
http://documents.staticcontrol.com/PDF/R3-Rubber-Worksurface-Mat.pdf,//media.digikey.com/Photos/SCS/MFG_77007x_Blue.jpg,SCP727-ND,770070,SCS,TABLE RUN RUBBER LT BLUE 50'X2',5,0,"555.73000","0","1","R3","Active","Table, Workbench Runner","Rectangle","50' (15.24m)","2' (0.61m)","0.065"" (1.65mm)","Light Blue","Rubber","2","Dissipative"
http://documents.desco.com/PDF/66200.pdf,"//media.digikey.com/Renders/Desco%20Renders/Dark-Blue-Rubber-Runner,-50',-Conductive-Dissipative.jpg",16-1169-ND,66204,Desco,ROLL RUBBER DUAL LAYER DRK BLUE,11,0,"570.23000","0","1","-","Active","Table, Workbench Runner","Rectangle","50' (15.24m)","2' (0.61m)","0.06"" (1.52mm)","Blue, Dark","Rubber","2","Conductive, Dissipative"
https://www.descoindustries.com/PDF/Premium-Quality-Vinyl-Table-Mat.pdf,//media.digikey.com/Photos/3M%20Photos/TM24600L3BL.JPG,SCP451-ND,TM24600L3BL,SCS,MAT KIT 3LAYER ESD BLUE 2'X50',2,0,"594.78000","0","1","-","Active","Floor Runner","Rectangle","50' (15.24m)","2' (0.61m)","0.13"" (3.30mm)","Blue","Vinyl","3","Conductive, Dissipative"
http://documents.staticcontrol.com/PDF/R3-Rubber-Worksurface-Mat.pdf,//media.digikey.com/Photos/SCS/MFG_77009x.jpg,SCP753-ND,770092,SCS,TABLE RUN RUBBER BLUE 50'X2.5',7,0,"708.23000","0","1","R3","Active","Table, Workbench Runner","Rectangle","50' (15.24m)","2.5' (0.76m)","0.06"" (1.52mm)","Blue","Rubber","2","Conductive, Dissipative"
http://documents.staticcontrol.com/PDF/R3-Rubber-Worksurface-Mat.pdf,//media.digikey.com/Photos/SCS/MFG_77008x_Gray.jpg,SCP733-ND,770087,SCS,TABLE RUN RUBBER GRAY 50'X2.5',4,0,"708.23000","0","1","R3","Active","Table, Workbench Runner","Rectangle","50' (15.24m)","2.5' (0.76m)","0.065"" (1.65mm)","Gray","Rubber","2","Dissipative"
http://documents.desco.com/PDF/PM-127.pdf,//media.digikey.com/photos/Desco%20Photos/MFG_66160.jpg,16-1474-ND,66161,Desco,MAT ROLL STATFREE DK BLU 30""X50',4,0,"717.42000","0","1","Statfree B2™","Active","Table, Workbench Runner","Rectangle","50' (15.24m)","2.5' (0.76m)","0.06"" (1.52mm)","Blue, Dark","Vinyl","2","Conductive, Dissipative"
http://documents.desco.com/PDF/pm-104.pdf,//media.digikey.com/renders/Desco%20Renders/Blue.jpg,16-1072-ND,66070,Desco,MAT RUBBER DISS 2X40'.06"" BLUE,2,0,"749.86000","0","1","Statfree T2™","Active","Table, Workbench Runner","Rectangle","40' (12.19m)","2' (0.61m)","0.06"" (1.52mm)","Blue","Rubber","2","Conductive, Dissipative"
https://www.descoindustries.com/PDF/Premium-Quality-Vinyl-Table-Mat.pdf,//media.digikey.com/Photos/SCS/MFG_Blue%20Vinyl.jpg,SCP452-ND,TM30600L3BL,SCS,MAT KIT 3LAYER ESD BLUE 2.5'X50',8,0,"806.01000","0","1","-","Active","Floor Runner","Rectangle","50' (15.24m)","2.5' (0.76m)","0.13"" (3.30mm)","Blue","Vinyl","3","Conductive, Dissipative"
http://documents.staticcontrol.com/PDF/R3-Rubber-Worksurface-Mat.pdf,//media.digikey.com/Photos/SCS/MFG_77008x_Gray.jpg,SCP734-ND,770088,SCS,TABLE RUNNER RUBBER GRAY 50'X3',10,0,"832.56000","0","1","R3","Active","Table, Workbench Runner","Rectangle","50' (15.24m)","3' (0.91m)","0.065"" (1.65mm)","Gray","Rubber","2","Dissipative"
http://documents.staticcontrol.com/PDF/R3-Rubber-Worksurface-Mat.pdf,//media.digikey.com/Photos/SCS/MFG_77009x.jpg,SCP754-ND,770093,SCS,TABLE RUN RUBBER BLU 50'X3',3,0,"832.56000","0","1","R3","Active","Table, Workbench Runner","Rectangle","50' (15.24m)","3' (0.91m)","0.06"" (1.52mm)","Blue","Rubber","2","Conductive, Dissipative"
http://documents.staticcontrol.com/PDF/R3-Rubber-Worksurface-Mat.pdf,//media.digikey.com/Photos/SCS/MFG_77008x_Green.jpg,SCP724-ND,770083,SCS,TABLE RUNNER RUBBER GRN 50'X3',2,0,"832.56000","0","1","R3","Active","Table, Workbench Runner","Rectangle","50' (15.24m)","3' (0.91m)","0.065"" (1.65mm)","Green","Rubber","2","Dissipative"
http://documents.desco.com/PDF/66200.pdf,"//media.digikey.com/Renders/Desco%20Renders/Dark-Blue-Rubber-Runner,-50',-Conductive-Dissipative.jpg",16-1170-ND,66206,Desco,ROLL RUBBER DUAL LAYER DARK BLUE,7,0,"854.27000","0","1","-","Active","Table, Workbench Runner","Rectangle","50' (15.24m)","3' (0.91m)","0.06"" (1.52mm)","Blue, Dark","Rubber","2","Conductive, Dissipative"
http://documents.desco.com/PDF/pm-112.pdf,//media.digikey.com/renders/Desco%20Renders/Blue.jpg,16-1504-ND,42516,Desco,VINYL 3LAYER BLUE .125 30X50',3,0,"891.97000","0","1","Statfree Z2™","Active","Table, Workbench Runner","Rectangle","50' (15.24m)","2.5' (0.76m)","0.13"" (3.30mm)","Blue","Vinyl","3","Dissipative"
http://documents.desco.com/PDF/pm-112.pdf,//media.digikey.com/renders/Desco%20Renders/Blue.jpg,16-1451-ND,42518,Desco,VINYL 3LAYER BLUE .125 36X50',6,0,"1070.91000","0","1","Statfree Z2™","Active","Table, Workbench Runner","Rectangle","50' (15.24m)","3' (0.91m)","0.13"" (3.30mm)","Blue","Vinyl","3","Dissipative"
http://documents.desco.com/PDF/PM-130.pdf,//media.digikey.com/photos/Desco%20Photos/MFG_15011.jpg,16-1284-ND,15012,Desco,ESD MAT CV280 BLACK 48X60',3,0,"1391.43000","0","1","Statfree® CV280™","Active","Floor","Rectangle","60' (18.29m)","4' (1.22m)","0.08"" (2.03mm)","Black","PVC","1","Conductive"
http://documents.desco.com/PDF/82100.pdf,//media.digikey.com/Photos/Desco%20Photos/82100.JPG,16-1178-ND,82100,Desco,DISPOSABLE ESD MAT 11X14,27,0,"5.62000","0","1","-","Active","Table, Workbench","Rectangle","1.17’ (0.36m)","0.92' (0.28m)","0.06"" (1.52mm)","Gray","Fiberboard","1","Conductive, Dissipative"
http://documents.desco.com/PDF/82100.pdf,//media.digikey.com/photos/Desco%20Photos/82101.JPG,16-1179-ND,82101,Desco,DISPOSABLE ESD MAT 14X22,52,0,"9.18000","0","1","-","Active","Table, Workbench","Rectangle","1.83' (0.56m)","1.17' (0.36m)","0.06"" (1.52mm)","Gray","Fiberboard","1","Conductive, Dissipative"
http://documents.desco.com/PDF/pm-114.pdf,//media.digikey.com/renders/Desco%20Renders/Black.jpg,16-1234-ND,45010,Desco,MAT ESD RUBBER 16""X24"" TYPE J,19,0,"22.88000","0","1","Statfree J™","Active","Table, Workbench","Rectangle","2' (0.61m)","1.3' (0.40m)","0.13"" (3.30mm)","Black","Rubber","1","Dissipative"
http://documents.desco.com/PDF/pm-112.pdf,//media.digikey.com/Photos/Desco%20Photos/42543.JPG,16-1205-ND,42543,Desco,MAT Z2 3-LAYER VNL BK 16''X24'',12,0,"30.21000","0","1","Statfree Z2™","Active","Table, Workbench","Rectangle","2' (0.61m)","1.3' (0.40m)","0.125"" (3.18mm)","Black","Vinyl","3","Dissipative"
http://documents.desco.com/PDF/PM-131.pdf,//media.digikey.com/Photos/Desco%20Photos/MFG_66326.jpg,16-1327-ND,66326,Desco,TABLE MAT RUBBER BLUE 2' X 1.33',14,0,"44.88000","0","1","Statfree®","Active","Table, Workbench","Rectangle","2' (0.61m)","1.33' (0.41m)","0.08"" (2.03mm)","Blue","Rubber","2","Conductive, Dissipative"
http://documents.staticcontrol.com/pdf/6800_Dissipative_Rubber_Mat.pdf,//media.digikey.com/Photos/3M%20Photos/6810-2X4-GRAY.JPG,SCP651-ND,6810,SCS,TABLE MAT ESD GRAY 2' X 4',13,0,"59.23000","0","1","6800","Active","Table, Workbench","Rectangle","4' (1.22m)","2' (0.61m)","0.065"" (1.65mm)","Gray","Rubber","2","Conductive, Dissipative"
http://www.aclstaticide.com/datasheets/SpecMat-H_TDS%2015.pdf,//media.digikey.com/Photos/ACL%20Staticide%20Photos/MFG_ESD-Mat-Med-Blue.jpg,ST1079-ND,6672472,ACL Staticide Inc,TABLE MAT VINYL MED BLUE 24""X72"",41,0,"70.00000","0","1","SpecMat-H","Active","Table, Workbench","Rectangle","6' (1.83m)","2' (0.61m)","0.06"" (1.52mm)","Blue, Medium","Vinyl","1","Dissipative"
http://www.aclstaticide.com/datasheets/Dualmat%20TDS_0815.pdf,//media.digikey.com/renders/ACL%20Staticide%20Renders/8185GM2436.JPG,ST1051-ND,8185GM2436,ACL Staticide Inc,MAT TABLE ESD 24""X36"" GREEN,9,0,"70.00000","0","1","Dualmat™","Active","Table, Workbench","Rectangle","3' (0.91m)","2' (0.61m)","0.08"" (2.03mm)","Green","Elastomer","2","Dissipative"
http://documents.desco.com/PDF/PM-127.pdf,"//media.digikey.com/renders/Desco%20Renders/Blue,%20Royal.jpg",16-1121-ND,66164,Desco,VINYL DARKBLU 2LAYER .060X24X36"",7,0,"71.29000","0","1","Statfree B2™","Active","Table, Workbench","Rectangle","3' (0.91m)","2' (0.61m)","0.06"" (1.52mm)","Blue, Dark","Vinyl","2","Dissipative"
http://www.aclstaticide.com/datasheets/SpecMat-H_TDS%2015.pdf,//media.digikey.com/Photos/ACL%20Staticide%20Photos/MFG_ESD-Mat-Med-Blue.jpg,ST1081-ND,6683072,ACL Staticide Inc,TABLE MAT VINYL MED BLUE 30""X72"",36,0,"80.00000","0","1","SpecMat-H","Active","Table, Workbench","Rectangle","6' (1.83m)","2.5' (0.76m)","0.06"" (1.52mm)","Blue, Medium","Vinyl","1","Dissipative"
http://www.aclstaticide.com/datasheets/SpecMat-H_TDS%2015.pdf,//media.digikey.com/Photos/ACL%20Staticide%20Photos/MFG_ESD-Mat-Med-Blue.jpg,ST1082-ND,6693660,ACL Staticide Inc,TABLE MAT VINYL MED BLUE 36""X60"",17,0,"80.00000","0","1","SpecMat-H","Active","Table, Workbench","Rectangle","5' (1.52m)","3' (0.91m)","0.06"" (1.52mm)","Blue, Medium","Vinyl","1","Dissipative"
http://documents.desco.com/PDF/pm-112.pdf,//media.digikey.com/renders/Desco%20Renders/Blue.jpg,16-1092-ND,42460,Desco,MAT KIT 3LAYER VINYL BLUE 24X36"",7,0,"84.43000","0","1","Statfree Z2™","Active","Table, Workbench","Rectangle","3' (0.91m)","2' (0.61m)","0.13"" (3.30mm)","Blue","Vinyl","3","Dissipative"
http://documents.staticcontrol.com/PDF/R3-Rubber-Worksurface-Mat.pdf,//media.digikey.com/Photos/SCS/MFG_770090.jpg,SCP736-ND,770090,SCS,TABLE MAT RUBBER GRAY 4'X2',15,0,"86.72000","0","1","R3","Active","Table, Workbench","Rectangle","4' (1.22m)","2' (0.61m)","0.065"" (1.65mm)","Gray","Rubber","2","Dissipative"
-,//media.digikey.com/Photos/SCS/MFG_8901.jpg,SCP775-ND,8901,SCS,MAT KIT 2-LAYER RUBBER 24X48"",9,0,"88.71000","0","1","8900","Active","Table, Workbench","Rectangle","4' (1.22m)","2' (0.61m)","0.07"" (1.78mm)","Gray","Rubber","2","Conductive, Dissipative"
-,//media.digikey.com/Photos/SCS/MFG_8900.jpg,SCP774-ND,8900,SCS,MAT KIT 2-LAYER RUBBER 24X48"",2,0,"88.74000","0","1","8900","Active","Table, Workbench","Rectangle","4' (1.22m)","2' (0.61m)","0.07"" (1.78mm)","Blue","Rubber","2","Conductive, Dissipative"
http://www.aclstaticide.com/datasheets/Gemini%20TDS%201215.pdf,//media.digikey.com/Photos/ACL%20Staticide%20Photos/MFG_ESD%20Grounding%20Mat%20Blue.jpg,ST1091-ND,5912460,ACL Staticide Inc,TABLE RUN POLY ROYAL BLUE 5'X2',15,0,"89.00000","0","1","Gemini-ESD","Active","Table, Workbench","Rectangle","5' (1.52m)","2' (0.61m)","0.06"" (1.52mm)","Blue, Royal","Polymer","2","Conductive, Dissipative"
http://documents.desco.com/PDF/pm-104.pdf,//media.digikey.com/renders/Desco%20Renders/Blue.jpg,16-1097-ND,66040,Desco,MAT KIT DUAL RUBBER BLUE 24X36"",8,0,"91.98000","0","1","Statfree T2™","Active","Table, Workbench","Rectangle","3' (0.91m)","2' (0.61m)","0.06"" (1.52mm)","Blue","Rubber","2","Conductive, Dissipative"
http://www.aclstaticide.com/datasheets/Dualmat%20TDS_0815.pdf,//media.digikey.com/renders/ACL%20Staticide%20Renders/8085BM2448.JPG,ST1034-ND,8085BM2448,ACL Staticide Inc,MAT TABLE ESD 24""X48"" LT BLUE,9,0,"92.00000","0","1","Dualmat™","Active","Table, Workbench","Rectangle","4' (1.22m)","2' (0.61m)","0.08"" (2.03mm)","Blue, Light","Elastomer","2","Dissipative"
http://documents.desco.com/PDF/PM-127.pdf,"//media.digikey.com/renders/Desco%20Renders/Blue,%20Royal.jpg",16-1122-ND,66166,Desco,VINYL DARKBLU 2LAYER .060X24X48"",12,0,"95.03000","0","1","Statfree B2™","Active","Table, Workbench","Rectangle","4' (1.22m)","2' (0.61m)","0.06"" (1.52mm)","Blue, Dark","Vinyl","2","Dissipative"
http://www.aclstaticide.com/datasheets/SpecMat-H_TDS%2015.pdf,//media.digikey.com/Photos/ACL%20Staticide%20Photos/MFG_ESD_Grounding%20Mat.jpg,ST1107-ND,6233060,ACL Staticide Inc,TABLE RUN POLY LT BLUE 5'X2.5',11,0,"98.00000","0","1","SpecMat-H","Active","Table, Workbench","Rectangle","5' (1.52m)","2.5' (0.76m)","0.10"" (2.54mm)","Blue, Light","Polymer","1","Dissipative"
http://documents.desco.com/PDF/PM-131.pdf,//media.digikey.com/Photos/Desco%20Photos/MFG_66322-25.jpg,16-1461-ND,66322,Desco,TABLE MAT RUBBER BLUE 3' X 2',7,0,"109.14000","0","1","STATFREE UC2™","Active","Table, Workbench","Rectangle","3' (0.91m)","2' (0.61m)","0.08"" (2.03mm)","Blue","Rubber","2","Conductive, Dissipative"
