Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Metal Layer","Static Discharge Shielding","Closure System","Thickness","Length - Inside","Width - Inside","Tensile Strength","Color"
http://documents.staticcontrol.com/PDF/Dri-Shield-2000-Moisture-Barrier-Bag.pdf,//media.digikey.com/Photos/3M%20Photos/7001216.jpg,SCP341-ND,7001216,SCS,BAG STATIC/MOISTURE 12X16"" 1=1EA,867,0,"0.80000","0","1","Dri-Shield 2000","Active","Moisture Barrier Bag","Dual Layer","<10nJ","User Defined - Clips, Heat Seal, Tape","3.6 mil (91.44 microns)","16"" (406.4mm)","12"" (304.8mm)","7800 psi","Silver"
http://documents.staticcontrol.com/pdf/Dri-Shield-3400-Moisture-Barrier-Bag.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_D341030.jpg,SCP514-ND,D341216,SCS,BAG 12X16"" MOIST BARRIER 1=1EA,816,0,"0.81000","0","1","Dri-Shield 3400","Active","Moisture Barrier Bag","In","<10nJ","User Defined - Clips, Heat Seal, Tape","4.0 mil (101.6 microns)","16"" (406.4mm)","12"" (304.8mm)","6000 psi","Silver"
http://documents.staticcontrol.com/PDF/Static_Shielding_Bag_1000_Series.pdf,//media.digikey.com/Photos/3M%20Photos/3001818.JPG,SCP433-ND,3001818,SCS,BAG STATIC ZIP-TOP 18X18"" 1=1EA,912,0,"0.87000","0","1","1000 ZipTop™","Active","Static Shielding Bag","In","<10nJ","Zip Lock","2.8 mil (71.12 microns)","18"" (457.2mm)","18"" (457.2mm)","4600 psi","Silver"
http://documents.staticcontrol.com/PDF/Static_Shielding_Bag_1000_Series.pdf,//media.digikey.com/Photos/3M%20Photos/1002024.JPG,SCP465-ND,1002024,SCS,BAG STATIC METAL-IN 20X24"" 1=1EA,830,0,"0.95000","0","1","1000","Active","Static Shielding Bag","In","<10nJ","User Defined - Clips, Heat Seal, Tape","2.8 mil (71.12 microns)","24"" (609.6mm)","20"" (508mm)","4600 psi","Silver"
http://documents.staticcontrol.com/PDF/Dri-Shield-2000-Moisture-Barrier-Bag.pdf,//media.digikey.com/Photos/3M%20Photos/7001618.jpg,SCP343-ND,7001618,SCS,BAG STATIC/MOISTURE 16X18"" 1=1EA,736,0,"1.01000","0","1","Dri-Shield 2000","Active","Moisture Barrier Bag","Dual Layer","<10nJ","User Defined - Clips, Heat Seal, Tape","3.6 mil (91.44 microns)","18"" (457.2mm)","16"" (406.4mm)","7800 psi","Silver"
http://documents.staticcontrol.com/PDF/Static_Shielding_Bag_1000_Series.pdf,//media.digikey.com/Photos/3M%20Photos/3001824.JPG,SCP470-ND,3001824,SCS,BAG STATIC ZIP-TOP 18X24"" 1=1EA,524,0,"1.15000","0","1","1000 ZipTop™","Active","Static Shielding Bag","In","<10nJ","Zip Lock","2.8 mil (71.12 microns)","24"" (609.6mm)","18"" (457.2mm)","4600 psi","Silver"
http://documents.staticcontrol.com/PDF/Static_Shielding_Bag_1000_Series.pdf,//media.digikey.com/Photos/3M%20Photos/1002424.jpg,SCP425-ND,1002424,SCS,BAG 24X24"" STATIC SHIELD 1=1EA,940,0,"1.20000","0","1","1000","Active","Static Shielding Bag","In","<10nJ","User Defined - Clips, Heat Seal, Tape","2.8 mil (71.12 microns)","24"" (609.6mm)","24"" (609.6mm)","4600 psi","Silver"
http://documents.staticcontrol.com/PDF/Static_Shielding_Bag_1500_Series.pdf,//media.digikey.com/Photos/SCS/MFG_150Z2022.jpg,SCP557-ND,150Z2022,SCS,BAG STAT SHLD MTLOUT 20X22""1=1EA,562,0,"1.22000","0","1","1500","Active","Static Shielding Bag","Out","<10nJ","Zip Lock","3.0 mil (76.2 microns)","22"" (558.8mm)","20"" (508mm)","4900 psi","Silver"
http://documents.staticcontrol.com/PDF/Static_Shielding_Bag_1000_Series.pdf,//media.digikey.com/Photos/SCS/3002030.jpg,SCP565-ND,3002030,SCS,BAG STAT SHLD MTLOUT 20X30""1=1EA,870,0,"1.46000","0","1","1000","Active","Static Shielding Bag","Out","<10nJ","Zip Lock","2.8 mil (71.12 microns)","30"" (762mm)","20"" (508mm)","4600 psi","Silver"
http://documents.staticcontrol.com/PDF/Static_Shielding_Bag_1000_Series.pdf,//media.digikey.com/photos/3M%20Photos/3002424.JPG,SCP422-ND,3002424,SCS,BAG 24X24"" ZIP STATIC SHLD 1=1EA,948,0,"1.61000","0","1","1000 ZipTop™","Active","Static Shielding Bag","In","<10nJ","Zip Lock","2.8 mil (71.12 microns)","24"" (609.6mm)","24"" (609.6mm)","4600 psi","Silver"
http://documents.staticcontrol.com/pdf/Conductive-Film-1700-Series.pdf,//media.digikey.com/Photos/SCS/MFG_1704-36x150.jpg,SCP429-ND,1704 36X150,SCS,FILM COND 4 MIL 3' X 150',5,0,"146.61000","0","1","-","Active","Conductive Film","None","-","User Defined - Clips, Heat Seal, Tape","4.0 mil (101.6 microns)","150' (45.7m)","36"" (914.4mm)","-","-"
http://documents.staticcontrol.com/PDF/Static_Shielding_Bag_1300_Series.pdf,//media.digikey.com/Photos/SCS/MFG_1300-SERIES.jpg,SCP591-ND,130057,SCS,BAG STAT SHLD METALIN 7""X5""1=1EA,439,0,"0.10000","0","1","1300","Active","Static Shielding Bag","In","<20nJ","User Defined - Clips, Heat Seal, Tape","3.2 mil (81.28 microns)","7"" (177.8mm)","5"" (127mm)","8100 psi","Silver"
http://documents.staticcontrol.com/PDF/Static_Shielding_Bag_1300_Series.pdf,//media.digikey.com/Photos/SCS/MFG_1300-SERIES.jpg,SCP592-ND,130058,SCS,BAG STAT SHLD MTLIN 8""X5"" 1=1EA,255,0,"0.10000","0","1","1300","Active","Static Shielding Bag","In","<20nJ","User Defined - Clips, Heat Seal, Tape","3.2 mil (81.28 microns)","8"" (203.2mm)","5"" (127mm)","8100 psi","Silver"
http://documents.staticcontrol.com/PDF/Static_Shielding_Bag_1000_Series.pdf,//media.digikey.com/Photos/SCS/100310.jpg,SCP572-ND,100310,SCS,STAT SHLD BAG 1000 SERIES 1=1EA,447,0,"0.11000","0","1","1000","Active","Static Shielding Bag","In","<10nJ","User Defined - Clips, Heat Seal, Tape","2.8 mil (71.12 microns)","10"" (254mm)","3"" (76.2mm)","4600 psi","Silver"
http://documents.staticcontrol.com/PDF/Static_Shielding_Bag_1300_Series.pdf,//media.digikey.com/Photos/SCS/MFG_1300-SERIES.jpg,SCP594-ND,1300610,SCS,BAG STAT SHLD MTLIN 10""X6"" 1=1EA,507,0,"0.12000","0","1","1300","Active","Static Shielding Bag","In","<20nJ","User Defined - Clips, Heat Seal, Tape","3.2 mil (81.28 microns)","10"" (254mm)","6"" (152.4mm)","8100 psi","Silver"
http://documents.staticcontrol.com/PDF/81705-Bags.pdf,//media.digikey.com/Photos/SCS/MFG_Series-M.JPG,SCP714-ND,817Z46,SCS,STAT SHLD BAG MTL IN 4X6 1=1EA,349,0,"0.17000","0","1","81705","Active","Static Shielding Bag","In","<10nJ","Zip Lock","2.8 mil (71.12 microns)","6"" (152.4mm)","4"" (101.6mm)","4600 psi","Silver"
http://documents.staticcontrol.com/PDF/Static_Shielding_Bag_1300_Series.pdf,//media.digikey.com/Photos/SCS/MFG_1300-SERIES.jpg,SCP595-ND,1300614,SCS,BAG STAT SHLD MTLIN 14""X6"" 1=1EA,384,0,"0.18000","0","1","1300","Active","Static Shielding Bag","In","<20nJ","User Defined - Clips, Heat Seal, Tape","3.2 mil (81.28 microns)","14"" (355.6mm)","6"" (152.4mm)","8100 psi","Silver"
http://documents.desco.com/PDF/13405.pdf,//media.digikey.com/photos/Desco%20Photos/134XX%20SERIES.jpg,16-1253-ND,13443,Desco,BAG SHIELD METAL-IN 6X12,200,0,"0.20000","0","1","Statshield®","Active","Static Shielding Bag","In","<25nJ","User Defined - Clips, Heat Seal, Tape","3.0 mil (76.2 microns)","12"" (304.8mm)","6"" (152.4mm)","-","Silver"
http://documents.staticcontrol.com/PDF/Static_Shielding_Bag_1500_Series.pdf,//media.digikey.com/Photos/SCS/15088.jpg,SCP558-ND,15088,SCS,BAG STAT SHLD METALOUT 8X8""1=1EA,595,0,"0.21000","0","1","1500","Active","Static Shielding Bag","Out","<10nJ","User Defined - Clips, Heat Seal, Tape","3.0 mil (76.2 microns)","8"" (203.2mm)","8"" (203.2mm)","4900 psi","Silver"
http://documents.staticcontrol.com/PDF/Static_Shielding_Bag_1000_Series.pdf,//media.digikey.com/photos/3M%20Photos/100912.JPG,SCP408-ND,100912,SCS,BAG 9X12"" STATIC SHIELD 1=1EA,749,0,"0.22000","0","1","1000","Active","Static Shielding Bag","In","<10nJ","User Defined - Clips, Heat Seal, Tape","2.8 mil (71.12 microns)","12"" (304.8mm)","9"" (228.6mm)","4600 psi","Silver"
http://documents.staticcontrol.com/PDF/81705-Bags.pdf,//media.digikey.com/Photos/SCS/MFG_Series-M.JPG,SCP698-ND,817810,SCS,STAT SHLD BAG MTL IN 10X8 1=1EA,667,0,"0.25000","0","1","81705","Active","Static Shielding Bag","In","<10nJ","User Defined - Clips, Heat Seal, Tape","2.8 mil (71.12 microns)","8"" (203.2mm)","10"" (254mm)","4600 psi","Silver"
http://documents.staticcontrol.com/PDF/Static_Shielding_Bag_1000_Series.pdf,//media.digikey.com/Photos/3M%20Photos/100430.JPG,SCP350-ND,100430,SCS,BAG 4X30"" STATIC SHIELD 1=1EA,833,0,"0.27000","0","1","1000","Active","Static Shielding Bag","In","<10nJ","User Defined - Clips, Heat Seal, Tape","2.8 mil (71.12 microns)","30"" (762mm)","4"" (101.6mm)","4600 psi","Silver"
http://documents.staticcontrol.com/PDF/Static_Shielding_Bag_1500_Series.pdf,//media.digikey.com/Photos/3M%20Photos/1501012.jpg,SCP559-ND,150810,SCS,BAG STAT SHLD MTLOUT 8X10"" 1=1EA,280,0,"0.27000","0","1","1500","Active","Static Shielding Bag","Out","<10nJ","User Defined - Clips, Heat Seal, Tape","3.0 mil (76.2 microns)","10"" (254mm)","8"" (203.2mm)","4900 psi","Silver"
http://documents.staticcontrol.com/PDF/81705-Bags.pdf,//media.digikey.com/Photos/SCS/MFG_Series-M.JPG,SCP699-ND,817812,SCS,STAT SHLD BAG MTL IN 8X12 1=1EA,827,0,"0.28000","0","1","81705","Active","Static Shielding Bag","In","<10nJ","User Defined - Clips, Heat Seal, Tape","2.8 mil (71.12 microns)","12"" (304.8mm)","8"" (203.2mm)","4600 psi","Silver"
http://documents.staticcontrol.com/PDF/Static_Shielding_Bag_1000_Series.pdf,//media.digikey.com/Photos/3M%20Photos/1001018.JPG,SCP361-ND,1001018,SCS,BAG 10X18"" STATIC SHIELD 1=1EA,977,0,"0.30000","0","1","1000","Active","Static Shielding Bag","In","<10nJ","User Defined - Clips, Heat Seal, Tape","2.8 mil (71.12 microns)","18"" (457.2mm)","10"" (254mm)","4600 psi","Silver"
http://documents.staticcontrol.com/PDF/Static_Shielding_Bag_1000_Series.pdf,//media.digikey.com/Photos/3M%20Photos/1001114.JPG,SCP367-ND,1001114,SCS,BAG 11X14"" STATIC SHIELD 1=1EA,239,0,"0.30000","0","1","1000","Active","Static Shielding Bag","In","<10nJ","User Defined - Clips, Heat Seal, Tape","2.8 mil (71.12 microns)","14"" (355.6mm)","11"" (279.4mm)","4600 psi","Silver"
http://documents.staticcontrol.com/PDF/Static_Shielding_Bag_1000_Series.pdf,//media.digikey.com/Photos/3M%20Photos/100624.JPG,SCP360-ND,100624,SCS,BAG 6X24"" STATIC SHIELD 1=1EA,697,0,"0.31000","0","1","1000","Active","Static Shielding Bag","In","<10nJ","User Defined - Clips, Heat Seal, Tape","2.8 mil (71.12 microns)","24"" (609.6mm)","6"" (152.4mm)","4600 psi","Silver"
http://documents.staticcontrol.com/PDF/Static_Shielding_Bag_1000_Series.pdf,//media.digikey.com/Photos/3M%20Photos/1001016.JPG,SCP410-ND,1001016,SCS,BAG 10X16"" STATIC SHIELD 1=1EA,209,0,"0.31000","0","1","1000","Active","Static Shielding Bag","In","<10nJ","User Defined - Clips, Heat Seal, Tape","2.8 mil (71.12 microns)","16"" (406.4mm)","10"" (254mm)","4600 psi","Silver"
http://documents.staticcontrol.com/PDF/81705-Bags.pdf,//media.digikey.com/Photos/SCS/MFG_Series-M.JPG,SCP701-ND,8171012,SCS,STATIC SHIELD BAG MTL IN 10""X12"",740,0,"0.36000","0","1","81705","Active","Static Shielding Bag","In","<10nJ","User Defined - Clips, Heat Seal, Tape","2.8 mil (71.12 microns)","12"" (304.8mm)","10"" (254mm)","4600 psi","Silver"
http://documents.staticcontrol.com/PDF/Static_Shielding_Bag_1000_Series.pdf,//media.digikey.com/Photos/3M%20Photos/100824.jpg,SCP398-ND,100824,SCS,BAG 8X24"" STATIC SHIELD 1=1EA,654,0,"0.36000","0","1","1000","Active","Static Shielding Bag","In","<10nJ","User Defined - Clips, Heat Seal, Tape","2.8 mil (71.12 microns)","24"" (609.6mm)","8"" (203.2mm)","4600 psi","Silver"
http://documents.desco.com/PDF/13806.pdf,//media.digikey.com/photos/Desco%20Photos/138XX%20VAPOR%20BARRIER%20SERIES.jpg,16-1018-ND,13816,Desco,BAG ESD VAPOR BARRIER 10""X12"",420,0,"0.40000","0","1","Statshield®","Active","Moisture Barrier Bag","Dual Layer","<10nJ","User Defined - Clips, Heat Seal, Tape","3.5 mil (88.9 microns)","12"" (304.8mm)","10"" (254mm)","9000 psi","Silver"
http://documents.staticcontrol.com/PDF/81705-Bags.pdf,//media.digikey.com/Photos/SCS/MFG_Series-M.JPG,SCP715-ND,817Z810,SCS,STAT SHLD BAG MTL IN 8 X10 1=1EA,793,0,"0.43000","0","1","81705","Active","Static Shielding Bag","In","<10nJ","Zip Lock","2.8 mil (71.12 microns)","10"" (254mm)","8"" (203.2mm)","4600 psi","Silver"
http://documents.staticcontrol.com/PDF/Dri-Shield-2000-Moisture-Barrier-Bag.pdf,//media.digikey.com/Photos/3M%20Photos/700812.JPG,SCP384-ND,700812,SCS,BAG 8X12"" MOISTURE BARRIER 1=1EA,461,0,"0.44000","0","1","Dri-Shield 2000","Active","Moisture Barrier Bag","Dual Layer","<10nJ","User Defined - Clips, Heat Seal, Tape","3.6 mil (91.44 microns)","8"" (203.2mm)","12"" (304.8mm)","7800 psi","Silver"
http://documents.staticcontrol.com/PDF/Static_Shielding_Bag_1300_Series.pdf,//media.digikey.com/Photos/SCS/MFG_1300-SERIES.jpg,SCP601-ND,13001024,SCS,BAG STAT SHLD MTLIN 24""X10""1=1EA,805,0,"0.46000","0","1","1300","Active","Static Shielding Bag","In","<20nJ","User Defined - Clips, Heat Seal, Tape","3.2 mil (81.28 microns)","24"" (609.6mm)","10"" (254mm)","8100 psi","Silver"
http://documents.staticcontrol.com/PDF/Dri-Shield-2000-Moisture-Barrier-Bag.pdf,//media.digikey.com/Photos/3M%20Photos/7001012.JPG,SCP340-ND,7001012,SCS,BAG STATIC/MOISTURE 10X12"" 1=1EA,560,0,"0.50000","0","1","Dri-Shield 2000","Active","Moisture Barrier Bag","Dual Layer","<10nJ","User Defined - Clips, Heat Seal, Tape","3.6 mil (91.44 microns)","12"" (304.8mm)","10"" (254mm)","7800 psi","Silver"
http://documents.staticcontrol.com/PDF/81705-Bags.pdf,//media.digikey.com/Photos/SCS/MFG_Series-M.JPG,SCP702-ND,8171212,SCS,STAT SHLD BAG MTL IN 12X12 1=1EA,386,0,"0.50000","0","1","81705","Active","Static Shielding Bag","In","<10nJ","User Defined - Clips, Heat Seal, Tape","2.8 mil (71.12 microns)","12"" (304.8mm)","12"" (304.8mm)","4600 psi","Silver"
http://documents.staticcontrol.com/PDF/Static_Shielding_Bag_1000_Series.pdf,//media.digikey.com/Photos/3M%20Photos/100830.JPG,SCP358-ND,100830,SCS,BAG 8X30"" STATIC SHIELD 1=1EA,125,0,"0.50000","0","1","1000","Active","Static Shielding Bag","In","<10nJ","User Defined - Clips, Heat Seal, Tape","2.8 mil (71.12 microns)","30"" (762mm)","8"" (203.2mm)","4600 psi","Silver"
http://documents.staticcontrol.com/PDF/Static_Shielding_Bag_1300_Series.pdf,//media.digikey.com/Photos/SCS/MFG_1300-SERIES.jpg,SCP600-ND,13001014,SCS,BAG STAT SHLD MTLIN 14""X10""1=1EA,456,0,"0.54000","0","1","1300","Active","Static Shielding Bag","In","<20nJ","User Defined - Clips, Heat Seal, Tape","3.2 mil (81.28 microns)","14"" (355.6mm)","10"" (254mm)","8100 psi","Silver"
http://documents.staticcontrol.com/PDF/Dri-Shield-2000-Moisture-Barrier-Bag.pdf,//media.digikey.com/Photos/3M%20Photos/700624.jpg,SCP359-ND,700624,SCS,BAG 6X24"" MOISTURE BARRIER 1=1EA,115,0,"0.65000","0","1","Dri-Shield 2000","Active","Moisture Barrier Bag","Dual Layer","<10nJ","User Defined - Clips, Heat Seal, Tape","3.6 mil (91.44 microns)","24"" (609.6mm)","6"" (152.4mm)","7800 psi","Silver"
http://documents.staticcontrol.com/PDF/Dri-Shield-2000-Moisture-Barrier-Bag.pdf,//media.digikey.com/photos/3M%20Photos/700530.JPG,SCP419-ND,700530,SCS,BAG 5X30"" MOISTURE BARRIER 1=1EA,693,0,"0.68000","0","1","Dri-Shield 2000","Active","Moisture Barrier Bag","Dual Layer","<10nJ","User Defined - Clips, Heat Seal, Tape","3.6 mil (91.44 microns)","30"" (762mm)","5"" (127mm)","7800 psi","Silver"
http://documents.staticcontrol.com/PDF/Static_Shielding_Bag_1000_Series.pdf,//media.digikey.com/Photos/SCS/3001416.jpg,SCP564-ND,3001416,SCS,BAG STAT SHLD MTLOUT 14X16""1=1EA,864,0,"0.69000","0","1","1000","Active","Static Shielding Bag","Out","<10nJ","Zip Lock","2.8 mil (71.12 microns)","16"" (406.4mm)","14"" (355.6mm)","4600 psi","Silver"
http://documents.staticcontrol.com/PDF/Static_Shielding_Bag_1000_Series.pdf,//media.digikey.com/Photos/3M%20Photos/1001230.JPG,SCP366-ND,1001230,SCS,BAG 12X30"" STATIC SHIELD 1=1EA,948,0,"0.72000","0","1","1000","Active","Static Shielding Bag","In","<10nJ","User Defined - Clips, Heat Seal, Tape","2.8 mil (71.12 microns)","30"" (762mm)","12"" (304.8mm)","4600 psi","Silver"
http://documents.staticcontrol.com/PDF/Static_Shielding_Bag_1500_Series.pdf,//media.digikey.com/Photos/SCS/150Z1215.jpg,SCP566-ND,150Z1215,SCS,BAG STAT SHLD MTLOUT 12X15""1=1EA,658,0,"0.73000","0","1","1500","Active","Static Shielding Bag","Out","<10nJ","Zip Lock","3.0 mil (76.2 microns)","15"" (381mm)","12"" (304.8mm)","4900 psi","Silver"
http://documents.staticcontrol.com/pdf/Dri-Shield-3400-Moisture-Barrier-Bag.pdf,//media.digikey.com/Photos/3M%20Photos/D34424.JPG,SCP508-ND,D34424,SCS,BAG 4X24"" MOISTURE BARRIER 1=1EA,913,0,"0.75000","0","1","Dri-Shield 3400","Active","Moisture Barrier Bag","In","<10nJ","User Defined - Clips, Heat Seal, Tape","4.0 mil (101.6 microns)","24"" (609.6mm)","4"" (101.6mm)","6000 psi","Silver"
http://documents.staticcontrol.com/PDF/Static_Shielding_Bag_1300_Series.pdf,//media.digikey.com/Photos/SCS/MFG_1300-SERIES.jpg,SCP598-ND,13001824,SCS,BAG STAT SHLD MTLIN 24""X18""1=1EA,305,0,"0.75000","0","1","1300","Active","Static Shielding Bag","In","<20nJ","User Defined - Clips, Heat Seal, Tape","3.2 mil (81.28 microns)","24"" (609.6mm)","18"" (457.2mm)","8100 psi","Silver"
http://documents.staticcontrol.com/PDF/Dri-Shield-3700-Moisture-Barrier-Bag.pdf,//media.digikey.com/Photos/SCS/MFG_D3700-SERIES.jpg,SCP625-ND,D371012,SCS,BAG MOISTURE BARR MTL IN 12""X10"",743,0,"0.76000","0","1","Dri-Shield® 3700","Active","Moisture Barrier Bag","In","<10nJ","User Defined - Clips, Heat Seal, Tape","4.0 mil (101.6 microns)","12"" (304.8mm)","10"" (254mm)","9900 psi","Silver"
http://documents.staticcontrol.com/PDF/81705-Bags.pdf,//media.digikey.com/Photos/SCS/MFG_Series-M.JPG,SCP705-ND,8171518,SCS,STAT SHLD BAG MTL IN 15X18 1=1EA,510,0,"0.78000","0","1","81705","Active","Static Shielding Bag","In","<10nJ","User Defined - Clips, Heat Seal, Tape","2.8 mil (71.12 microns)","18"" (457.2mm)","15"" (381mm)","4600 psi","Silver"
http://documents.staticcontrol.com/pdf/Dri-Shield-3400-Moisture-Barrier-Bag.pdf,//media.digikey.com/Photos/3M%20Photos/D34630.JPG,SCP511-ND,D34630,SCS,BAG 6X30"" MOISTURE BARRIER 1=1EA,235,0,"0.78000","0","1","Dri-Shield 3400","Active","Moisture Barrier Bag","In","<10nJ","User Defined - Clips, Heat Seal, Tape","4.0 mil (101.6 microns)","30"" (762mm)","6"" (152.4mm)","6000 psi","Silver"
http://documents.staticcontrol.com/PDF/Dri-Shield-2000-Moisture-Barrier-Bag.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_7001020.jpg,SCP385-ND,7001020,SCS,BAG 10X20"" MOIST BARRIER 1=1EA,802,0,"0.81000","0","1","Dri-Shield 2000","Active","Moisture Barrier Bag","Dual Layer","<10nJ","User Defined - Clips, Heat Seal, Tape","3.6 mil (91.44 microns)","20"" (508mm)","10"" (254mm)","7800 psi","Silver"
http://documents.staticcontrol.com/PDF/Dri-Shield-2000-Moisture-Barrier-Bag.pdf,//media.digikey.com/Photos/3M%20Photos/7001218.JPG,SCP351-ND,7001218,SCS,BAG 12X18"" MOIST BARRIER 1=1EA,957,0,"0.84000","0","1","Dri-Shield 2000","Active","Moisture Barrier Bag","Dual Layer","<10nJ","User Defined - Clips, Heat Seal, Tape","3.6 mil (91.44 microns)","18"" (457.2mm)","12"" (304.8mm)","7800 psi","Silver"
http://documents.staticcontrol.com/pdf/Dri-Shield-3400-Moisture-Barrier-Bag.pdf,//media.digikey.com/Photos/SCS/MFG_D3400-SERIES.jpg,SCP619-ND,D341315,SCS,BAG MOISTURE BARR MTL IN 15""X13"",999,0,"0.85000","0","1","Dri-Shield® 3400","Active","Moisture Barrier Bag","In","<10nJ","User Defined - Clips, Heat Seal, Tape","4.0 mil (101.6 microns)","15"" (381mm)","13"" (330.2mm)","6000 psi","Silver"
http://documents.staticcontrol.com/pdf/Dri-Shield-3400-Moisture-Barrier-Bag.pdf,//media.digikey.com/Photos/SCS/MFG_D3400-SERIES.jpg,SCP618-ND,D341016,SCS,BAG MOISTURE BARR MTL IN 16""X10"",775,0,"0.88000","0","1","Dri-Shield® 3400","Active","Moisture Barrier Bag","In","<10nJ","User Defined - Clips, Heat Seal, Tape","4.0 mil (101.6 microns)","16"" (406.4mm)","10"" (254mm)","6000 psi","Silver"
http://documents.desco.com/PDF/13405.pdf,//media.digikey.com/Photos/Desco%20Photos/13524.JPG,16-1255-ND,13524,Desco,BAG SHIELD METAL-IN 18X24,175,0,"0.96000","0","1","Statshield®","Active","Static Shielding Bag","In","<25nJ","User Defined - Clips, Heat Seal, Tape","3.0 mil (76.2 microns)","24"" (609.6mm)","18"" (457.2mm)","-","Silver"
http://documents.staticcontrol.com/PDF/81705-Bags.pdf,//media.digikey.com/Photos/SCS/MFG_Series-M.JPG,SCP707-ND,8171820,SCS,STAT SHLD BAG MTL IN 18X20 1=1EA,409,0,"0.97000","0","1","81705","Active","Static Shielding Bag","In","<10nJ","User Defined - Clips, Heat Seal, Tape","2.8 mil (71.12 microns)","20"" (508mm)","18"" (457.2mm)","4600 psi","Silver"
http://documents.staticcontrol.com/pdf/Dri-Shield-3000-Moisture-Barrier-Bag.pdf,//media.digikey.com/Photos/SCS/MFG_D3000-SERIES.jpg,SCP635-ND,D301218,SCS,BAG MOIST BARR MTLIN 18X12 1=1EA,479,0,"0.99000","0","1","Dri-Shield® 3000","Active","Moisture Barrier Bag","In","<10nJ","User Defined - Clips, Heat Seal, Tape","6.0 mil (152.4 microns)","18"" (457.2mm)","12"" (304.8mm)","3800 psi","Silver"
http://documents.staticcontrol.com/PDF/81705-Bags.pdf,//media.digikey.com/Photos/SCS/MFG_Series-M.JPG,SCP706-ND,8171624,SCS,STATIC SHIELD BAG MTL IN 16""X24"",253,0,"1.05000","0","1","81705","Active","Static Shielding Bag","In","<10nJ","User Defined - Clips, Heat Seal, Tape","2.8 mil (71.12 microns)","24"" (609.6mm)","16"" (406.4mm)","4600 psi","Silver"
http://documents.staticcontrol.com/PDF/Static_Shielding_Bag_1300_Series.pdf,//media.digikey.com/Photos/SCS/MFG_1300-SERIES.jpg,SCP599-ND,13001830,SCS,BAG STAT SHLD MTLIN 30""X18""1=1EA,41,0,"1.07000","0","1","1300","Active","Static Shielding Bag","In","<20nJ","User Defined - Clips, Heat Seal, Tape","3.2 mil (81.28 microns)","30"" (762mm)","18"" (457.2mm)","8100 psi","Silver"
http://documents.staticcontrol.com/PDF/Static_Shielding_Bag_1000_Series.pdf,//media.digikey.com/Photos/3M%20Photos/1001830.jpg,SCP373-ND,1001830,SCS,BAG 18X30"" STATIC SHIELD 1=1EA,598,0,"1.12000","0","1","1000","Active","Static Shielding Bag","In","<10nJ","User Defined - Clips, Heat Seal, Tape","2.8 mil (71.12 microns)","30"" (762mm)","18"" (457.2mm)","4600 psi","Silver"
http://documents.staticcontrol.com/PDF/Dri-Shield-3700-Moisture-Barrier-Bag.pdf,//media.digikey.com/Photos/SCS/MFG_D3700-SERIES.jpg,SCP630-ND,D37720,SCS,BAG MOISTURE BARR MTL IN 20""X7"",231,0,"1.12000","0","1","Dri-Shield® 3700","Active","Moisture Barrier Bag","In","<10nJ","User Defined - Clips, Heat Seal, Tape","4.0 mil (101.6 microns)","20"" (508mm)","7"" (177.8mm)","9900 psi","Silver"
http://documents.staticcontrol.com/PDF/Dri-Shield-2000-Moisture-Barrier-Bag.pdf,//media.digikey.com/Photos/3M%20Photos/7001818.JPG,SCP415-ND,7001818,SCS,BAG 18X18"" MOIST BARRIER 1=1EA,504,0,"1.13000","0","1","Dri-Shield 2000","Active","Moisture Barrier Bag","Dual Layer","<10nJ","User Defined - Clips, Heat Seal, Tape","3.6 mil (91.44 microns)","18"" (457.2mm)","18"" (457.2mm)","7800 psi","Silver"
http://documents.staticcontrol.com/pdf/Dri-Shield-2700-Moisture-Barrier-Bag.pdf,//media.digikey.com/Photos/SCS/MFG_D2700-SERIES.jpg,SCP631-ND,D271218,SCS,BAG MOIST BARR DUAL 18X12 1=1EA,382,0,"1.13000","0","1","Dri-Shield® 2700","Active","Moisture Barrier Bag","Dual Layer","<10nJ","User Defined - Clips, Heat Seal, Tape","7.0 mil (177.8 microns)","18"" (457.2mm)","12"" (304.8mm)","6550 psi","Silver"
http://documents.staticcontrol.com/pdf/Dri-Shield-2700-Moisture-Barrier-Bag.pdf,//media.digikey.com/Photos/SCS/MFG_D2700-SERIES.jpg,SCP602-ND,D271024,SCS,BAG MOIST BARR DUAL LAYER 24X10"",900,0,"1.17000","0","1","Dri-Shield® 2700","Active","Moisture Barrier Bag","Dual Layer","<10nJ","User Defined - Clips, Heat Seal, Tape","7.0 mil (177.8 microns)","24"" (609.6mm)","10"" (254mm)","6550 psi","Silver"
http://documents.staticcontrol.com/PDF/Static_Shielding_Bag_1500_Series.pdf,//media.digikey.com/Photos/SCS/150Z1818.jpg,SCP567-ND,150Z1818,SCS,BAG STAT SHLD MTLOUT 18X18""1=1EA,267,0,"1.17000","0","1","1500","Active","Static Shielding Bag","Out","<10nJ","Zip Lock","3.0 mil (76.2 microns)","18"" (457.2mm)","18"" (457.2mm)","4900 psi","Silver"
