Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Accessory Type","For Use With/Related Products","Specifications"
http://documents.staticcontrol.com/pdf/9110_Benchtop_Air_Ionizer_User_Guide.pdf,//media.digikey.com/Photos/SCS/MFG_770001.jpg,770001-ND,770001,SCS,POWER CORD IEC C-13-UK PLUG,0,0,"18.52000","0","1","-","Active","Power Supply Cable","9110-NO, 9310-NO","-"
http://documents.desco.com/PDF/07430.pdf,-,07430-ND,07430,Desco,BNDR 3-RING W/CLR PCKT 1/2'',0,0,"18.65000","0","1","-","Active","Binder","Paper, Protective Sleeves","Blue, Dissipative, Pockets"
http://documents.desco.com/PDF/07405.pdf,-,07412-ND,07412,Desco,BINDER 3RING DISSIPATIVE 1 1/2"",0,0,"18.72000","0","1","-","Active","Binder","Storing Required Documents in ESD Area","10.6"" x 11.5"", Dissipative"
http://documents.desco.com/PDF/07405.pdf,-,07437-ND,07437,Desco,ESD BINDER YELLOW 1-1/2'',0,0,"18.72000","0","1","-","Active","Binder","Paper, Protective Sleeves","Dissipative, Yellow"
http://documents.desco.com/PDF/07430.pdf,-,07440-ND,07440,Desco,ESD BINDER YL W/CLR PCKT 1/2'',0,0,"19.02000","0","1","-","Active","Binder","Paper, Protective Sleeves","Dissipative, Pockets, Yellow"
-,-,50480-ND,50480,Desco,ADAPTER 100-240VAC IN 12VDCOUT,0,0,"19.02000","0","1","-","Active","Adapter","Monitors and Testers","12V, 100 ~ 240VAC"
-,-,50525D-ND,50525,Desco,REPLACEMENT BLACK REMOTE JACK SE,0,0,"19.26000","0","1","-","Active","Remote","Dual Wire Continuous Monitor","Black Cord"
-,-,50526-ND,50526,Desco,REPLACEMENT GRAY REMOTE/GUEST JA,0,0,"19.26000","0","1","-","Active","Remote","Dual Wire Continuous Monitor","Gray Cord"
http://documents.desco.com/PDF/37800.pdf,-,39852-ND,39852,Desco,TEK-MATE 12X18 FEMALE SNAPS,0,0,"19.33000","0","1","Tek-Mate™","Active","Board Handler","Holding Circuit Boards","18"" L x 12"" W, Dissipative, With Female Snaps"
http://documents.desco.com/PDF/TB-5521.pdf,-,94251-ND,94251,Desco,EMITTER AIR-ASSISTED ION BAR,0,0,"19.39000","0","1","-","Active","Emitter","-","-"
http://documents.protektivepak.com/PDF/47520.pdf,-,47520D-ND,47520,Desco,CRD HLDR W/SNP 1-1/2X6'' 25PK,0,0,"19.40000","0","1","Protektive Pak®","Active","Card Holder","Documents","6.50"" L x 2.25"" W, 7mm Female Snaps (2), Dissipative, PVC, Transparent"
http://documents.desco.com/PDF/37800.pdf,-,37800-ND,37800,Desco,TEK-MATE 12X18 MALE SNAP,0,0,"19.50000","0","1","Tek-Mate™","Active","Board Handler","Holding Circuit Boards","18"" L x 12"" W, Dissipative, With Male Snap"
http://documents.desco.com/PDF/13859.pdf,-,13858-ND,13858,Desco,HUMIDITY INDICATOR 3 SPOT 125PCS,0,0,"19.50000","0","1","-","Active","Humidity Card","Moisture","Meets IPC/JEDEC J-STD-033A"
http://documents.desco.com/PDF/770758-Dual-Combination-Tester-User-Guide.pdf,-,770752-ND,770752,SCS,ADAPTER 100-240VAC IN 12VDC 0.5A,0,0,"19.58000","0","1","-","Active","AC Adapter","770750","12VDC, Interchangeable Plugs"
-,-,50534D-ND,50534,Desco,"SNAP KIT, MAT, FOR ZERO VOLT MON",0,0,"20.27000","0","1","-","Active","Snap Kit","Zero Volt Monitor","Includes Hardware"
http://documents.staticcontrol.com/pdf/Overhead_Air_Ionizer_991A_User_Guide.pdf,//media.digikey.com/Photos/SCS/MFG_991A-F.jpg,991A-F-ND,991A-F,SCS,REPLACEABLE FILTER 6/BX,0,0,"20.38000","0","1","991A","Active","Filter","Overhead Ionizer","6 Per Box"
-,-,04613D-ND,04613,Desco,TRUSTAT F SNAP 12/PACK,0,0,"20.42067","0","30","Trustat®","Active","Snap Fastener, Female","Grounding Mats","10mm Diameter, 12 Pack, Includes Hole Punch"
http://documents.desco.com/PDF/07430.pdf,-,07441-ND,07441,Desco,ESD BINDER YL W/CLR PCKT 1'',0,0,"20.66000","0","1","-","Active","Binder","Paper, Protective Sleeves","Dissipative, Pockets, Yellow"
http://www.panduit.com/heiler/PartDrawings/C41594_01%20-%20RGESD-1Y.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/MFG_RGESD-1Y.jpg,RGESD-1Y-ND,RGESD-1Y,Panduit Corp,ESD PORT KITS 1 HOLE THREAD,0,0,"21.04000","0","1","StructuredGround™","Active","ESD Port Kit","Cabinets","78.65"", Includes Hardware"
-,-,50545-ND,50545,Desco,"CORD, AC POWER, BLACK, 220V EURO",0,0,"21.17000","0","1","-","Active","Power Supply Cable","-","220V, Euro Plug"
-,-,50546-ND,50546,Desco,"CORD, AC POWER, BLACK, 220V UK",0,0,"21.17000","0","1","-","Active","Power Supply Cable","-","220V, UK Plug"
http://documents.desco.com/PDF/07405.pdf,-,07415-ND,07415,Desco,BINDER 3RING DISSIPATIVE 2"",0,0,"21.51000","0","1","-","Active","Binder","Storing Required Documents in ESD Area","11.5"" x 11.5"", Dissipative"
http://documents.desco.com/PDF/07405.pdf,-,07438-ND,07438,Desco,ESD BINDER YELLOW 2'',0,0,"21.51000","0","1","-","Active","Binder","Paper, Protective Sleeves","Dissipative, Yellow"
http://documents.staticcontrol.com/PDF/Combo-Tester-User-Guide.pdf,-,770034-ND,770034,SCS,ADAPT120VAC IN 6VDC OUT NA PLUG,0,0,"21.64000","0","1","-","Active","Adapter","Combo Tester","100 ~ 240VAC"
http://documents.desco.com/PDF/07430.pdf,-,07432-ND,07432,Desco,BNDR 3-RING W/CLR PCKT 1-1/2'',0,0,"21.90000","0","1","-","Active","Binder","Paper, Protective Sleeves","Blue, Dissipative, Pockets"
-,//media.digikey.com/Photos/Desco%20Photos/MFG_34492.jpg,34492-ND,34492,MENDA/EasyBraid,BADGE HOLDER/ LANYARD KIT BLE 25,0,0,"22.05000","0","1","Menda®","Not For New Designs","Badge Holder","Badge, Card Holder","25 Pack, Blue, Break Away, Includes Lanyard"
-,//media.digikey.com/Photos/Desco%20Photos/MFG_34493.jpg,34493-ND,34493,MENDA/EasyBraid,BADGE HOLDER/ LANYARD KIT RED 25,0,0,"22.05000","0","1","Menda®","Not For New Designs","Badge Holder","Badge, Card Holder","25 Pack, Break Away, Includes Lanyard, Red"
http://documents.desco.com/PDF/07430.pdf,-,07442-ND,07442,Desco,ESD BINDER YL W/CLR PCKT 1-1/2'',0,0,"22.34000","0","1","-","Active","Binder","Paper, Protective Sleeves","Dissipative, Pockets, Yellow"
-,-,50635-ND,50635,Desco,POWER SUPPLY 120V AMERICA PLUG,0,0,"22.54000","0","1","-","Active","AC Adapter","-","-"
-,-,2071-B7402-ND,B7402,Botron Company Inc.,B7402 BLUE DISSIPATIVE BINDER 2',0,0,"22.82000","0","1","-","Active","Binder","Storing Required Documents in ESD Area","11.5"" L x 10.75"" W, Blue, Dissipative"
-,-,19262-ND,19262,Desco,"ADAPTER, 100-240VAC IN, 12VDC, 0",0,0,"22.83000","0","1","-","Active","AC Adapter","Combo Tester X3, Dual-Wire Dual-Operator Programmable Monitor, Mini Zero Volt Monitor, Zero Volt Monitor","12V, 100 ~ 240VAC"
-,-,2071-B7602-ND,B7602,Botron Company Inc.,B7602 BLUE DISSIPATIVE CLIPBOARD,5,0,"22.91000","0","1","-","Active","Clipboard","Storing Required Documents in ESD Area","12.5"" L x 9.25"" W, Blue, Dissipative, Nickel Plated Clip"
https://www3.panasonic.biz/ac/e_download/fasys/staticsys/staticsys/catalog/er-q_e_cata.pdf,-,ER-QCC5-ND,ER-QCC5,Panasonic Industrial Automation Sales,ER-Q - CABLE WITH CONNECTOR - 5M,0,0,"23.00000","0","1","ER-Q","Active","Cable","-","-"
-,-,50529-ND,50529,Desco,"REMOTE ASSEMBLY, 2 PIECE, BLACK",0,0,"23.04000","0","1","-","Active","Remote","Zero Volt Monitor","Black Cord"
-,-,50531-ND,50531,Desco,REMOTE ASSEMBLY 2-PIECE GRAY W,0,0,"23.04000","0","1","-","Active","Remote","Zero Volt Monitor","Gray Cord"
http://documents.protektivepak.com/PDF/39350.pdf,-,39351-ND,39351,Desco,"PLASTEK SHEET, 3 MM X 36'' X 48""",0,0,"23.49000","0","1","Plastek™","Active","Plastic Sheet","Shelving","36"" x 48"", Conductive"
http://documents.desco.com/PDF/13859.pdf,-,13860-ND,13860,Desco,HUMIDITY INDICATOR 4 SPOT 100PCS,0,0,"24.00000","0","1","-","Active","Humidity Card","Moisture","Meets IPC/JEDEC J-STD-033A"
http://documents.desco.com/PDF/TB-5502.pdf,-,94332-ND,94332,Desco,POWER SUPPLY 12V,0,0,"24.00000","0","1","-","Active","AC Adapter","Wrist Strap Monitor","12V, 3 Prong, 120VAC"
http://documents.staticcontrol.com/PDF/724_Workstation_Monitor_User_Guide.pdf,-,770037-ND,770037,SCS,TERM BLOCK FOR 724 MONITOR,0,0,"24.20000","0","1","-","Active","Terminal Block","724 Workstation Monitor","5 Pieces"
http://documents.protektivepak.com/PDF/47515.pdf,-,47515D-ND,47515,Desco,DCMNT HLDR 1-1/2X4-1/2"" 25PK,0,0,"24.55000","0","1","Protektive Pak®","Active","Protective Sleeve","Documents","4.50"" L x 1.50"" W, 25 Pack, Adhesive Back, Dissipative, PVC, Thumb Hole"
http://documents.desco.com/PDF/48882.pdf,-,48882-ND,48882,Desco,HUMIDITY INDICATOR 4 SPOT 100PCS,0,0,"24.82000","0","1","Protektive Pak®","Active","Humidity Card","Moisture","Meets IPC/JEDEC J-STD-033A and MIL-I-8835"
http://documents.protektivepak.com/PDF/47520.pdf,-,47522D-ND,47522,Desco,CRD HLDR W/SNP 4X7'' 25PK,0,0,"24.97000","0","1","Protektive Pak®","Active","Card Holder","Documents","7.75"" L x 4.25"" W, 7mm Female Snaps (2), Dissipative, PVC, Transparent"
https://www3.panasonic.biz/ac/e_download/fasys/staticsys/staticsys/catalog/ec-g02_e_cata.pdf,-,EC-GANT-ND,EC-GANT,Panasonic Industrial Automation Sales,DISCHARGE NEEDLE FOR EC-G,0,0,"25.00000","0","1","EC-G","Active","Discharge Electrode Module","-","-"
http://documents.desco.com/PDF/07430.pdf,-,07433-ND,07433,Desco,BNDR 3-RING W/CLR PCKT 2'',0,0,"25.17000","0","1","-","Active","Binder","Paper, Protective Sleeves","Blue, Dissipative, Pockets"
http://documents.protektivepak.com/PDF/39350.pdf,-,39357-ND,39357,Desco,"PLASTEK SHEET, 4 MM X 36'' X 48'",0,0,"25.50000","0","1","Plastek™","Active","Plastic Sheet","Shelving","36"" x 48"", Conductive"
-,-,19783-ND,19783,Desco,TEST KIT SURFACE RESISTANCE,0,0,"25.54000","0","1","-","Active","Test Leads","Surface Resistance Meter","-"
http://documents.desco.com/PDF/07430.pdf,-,07443-ND,07443,Desco,ESD BINDER YL W/CLR PCKT 2'',0,0,"25.68000","0","1","-","Active","Binder","Paper, Protective Sleeves","Dissipative, Pockets, Yellow"
http://documents.desco.com/PDF/13859.pdf,-,13859-ND,13859,Desco,HUMIDITY INDICATOR 3 SPOT 125PCS,0,0,"26.15000","0","1","-","Active","Humidity Card","Moisture","Meets IPC/JEDEC J-STD-033A"
-,-,19103-ND,19103,Desco,"BRACKET, MINI ZVM",0,0,"26.15000","0","1","-","Not For New Designs","Bracket","Mini ZVM","Stainless Steel"
http://documents.desco.com/PDF/TB-3046.pdf,-,19785-ND,19785,Desco,LEADS ANLG SRFC RESIS MTR,0,0,"26.15000","0","1","-","Active","Test Leads","19784, 19786, 50003","5'"
-,-,62103-ND,62103,Desco,CABLE FOR FOOTPLATE,0,0,"26.81000","0","1","-","Active","Cable","Footplate","-"
http://documents.desco.com/PDF/07405.pdf,-,07420-ND,07420,Desco,BINDER 3RING DISSIPATIVE 3"",0,0,"26.98000","0","1","-","Active","Binder","Storing Required Documents in ESD Area","12"" x 11.5"", Dissipative"
http://documents.desco.com/PDF/07405.pdf,-,07439-ND,07439,Desco,ESD BINDER YELLOW 3'',0,0,"26.98000","0","1","-","Active","Binder","Paper, Protective Sleeves","Dissipative, Yellow"
https://www3.panasonic.biz/ac/e_download/fasys/staticsys/staticsys/catalog/er-v_e_cata.pdf,//media.digikey.com/Photos/Panasonic%20Photos/ER-VCCJx.jpg,ER-VCCJ9-ND,ER-VCCJ9,Panasonic Industrial Automation Sales,9M CABLE FOR ER-V,0,0,"27.00000","0","1","ER-V","Active","Cable","-","-"
http://documents.protektivepak.com/PDF/39170.pdf,-,39170-ND,39170,Desco,ESD AREA SIGN,0,0,"27.51000","0","1","Protektive Pak®","Active","Sign","ESD Areas","24"" H x 12"" W, Conductive, Portable"
-,-,04612-ND,04612,Desco,TRUSTAT F SNAP 12/PACK,0,0,"28.24000","0","1","Trustat®","Active","Snap Fastener, Female","Multi-layer Mats with Conductive inner layer","12 Pieces, Nickel Plated Brass"
-,-,50676-ND,50676,Desco,POWER SUPPLY 220V UK/ASIA 3PIN,0,0,"29.31000","0","1","-","Active","AC Adapter","-","-"
http://www.panduit.com/heiler/PartDrawings/C41658_01%20-%20RGESD2A-1.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/MFG_RGESD2(A)-1.jpg,RGESD2A-1-ND,RGESD2A-1,Panduit Corp,ESD PORT KITS 2 HOLE 5/8 15.9MM,0,0,"29.72000","0","1","StructuredGround™","Active","ESD Port Kit","Cabinets","Includes Hardware"
http://documents.protektivepak.com/PDF/48882.pdf,-,48886-ND,48886,Desco,CRD HUM INDCTR 5% 10% 15%,0,0,"29.89000","0","1","Protektive Pak®","Active","Humidity Card","Moisture","2.00"" L x 3.00"" W, 125 Pcs/Can, Meet MIL-I-8835 and IPC/JEDEC J-STD-033A"
http://documents.desco.com/pdf/13870.pdf,-,13869-ND,13869,Desco,HUMIDITY INDICATOR 3 SPOT 125PCS,0,0,"29.99000","0","1","-","Active","Humidity Card","Moisture","Meets IPC/JEDEC J-STD-033A and MIL-I-8835"
http://www.aclstaticide.com/pdf/ACL-Staticide-Static-Control-Brochure-2014.pdf,//media.digikey.com/Photos/ACL%20Staticide%20Photos/MFG_CS13.jpg,CS13-ND,CS13,ACL Staticide Inc,CARRY CASE LEATHER FOR ACL 300B,0,0,"30.00000","0","1","-","Active","Leather Carry Case","ACL 300B","-"
http://documents.protektivepak.com/PDF/48882.pdf,-,48885-ND,48885,Desco,CRD HUM INDCTR 5% 10% 60%,0,0,"30.05000","0","1","Protektive Pak®","Active","Humidity Card","Moisture","2.00"" L x 3.00"" W, 125 Pcs/Can, Meet MIL-I-8835 and IPC/JEDEC J-STD-033A"
//media.digikey.com/PDF/Data%20Sheets/Omron%20PDFs/ZJ-BAS_Series.pdf,-,ZJ-BAS-MC07RB-ND,ZJ-BAS-MC07RB,Omron Automation and Safety,POWER SUPPLY CBL 710MM IONIZER,0,0,"30.11000","0","1","ZJ-BAS","Active","Power Supply Cable","ZJ-BAS Series Ionizers","28"" (710mm)"
http://documents.protektivepak.com/PDF/39350.pdf,-,39352-ND,39352,Desco,"PLASTEK SHEET, 3 MM X 48'' X 48'",0,0,"31.33000","0","1","Plastek™","Active","Plastic Sheet","Shelving","48"" x 48"", Conductive"
-,-,19263-ND,19263,Desco,"ADAPTER, 100-240VAC IN, 24VDC, 0",0,0,"31.56000","0","1","-","Active","AC Adapter","Mini Zero Volt Ionizer2, Pulsed Ion Bar Controller","24V, 100 ~ 240VAC"
http://documents.desco.com/PDF/07430.pdf,-,07434-ND,07434,Desco,BNDR 3-RING W/CLR PCKT 3'',0,0,"31.57000","0","1","-","Active","Binder","Paper, Protective Sleeves","Blue, Dissipative, Pockets"
http://documents.desco.com/PDF/10200.pdf,-,14246-ND,14246,Desco,GND MICA FLUSH MNT INS W/14260,0,0,"31.92000","0","1","-","Active","Ground Point","Static Dissipative Laminate","-"
http://documents.mendatools.com/PDF/35981.pdf,//media.digikey.com/Photos/Desco%20Photos/MFG_35981.jpg,35981-ND,35981,MENDA/EasyBraid,TOOL ROLL-UP STATIC DISSIPATIVE,0,0,"31.93000","0","1","Menda®","Active","Tool Pouch","Tools","18 Pockets, Blue, Conductive, Dissipative, Vinyl"
http://documents.desco.com/PDF/07430.pdf,-,07444-ND,07444,Desco,ESD BINDER YL W/CLR PCKT 3'',0,0,"32.20000","0","1","-","Active","Binder","Paper, Protective Sleeves","Dissipative, Pockets, Yellow"
-,//media.digikey.com/Photos/Desco%20Photos/MFG_34491.jpg,34491D-ND,34491,MENDA/EasyBraid,BADGE HOLDER/ LANYARD KIT BLK 25,0,0,"33.81000","0","1","Menda®","Active","Badge Holder","Badge, Card Holder","25 Pack, Black, Break Away, Includes Lanyard"
http://documents.protektivepak.com/PDF/39350.pdf,-,39358-ND,39358,Desco,"PLASTEK SHEET, 4 MM X 48'' X 48'",0,0,"34.00000","0","1","Plastek™","Active","Plastic Sheet","Shelving","48"" x 48"", Conductive"
//media.digikey.com/PDF/Data%20Sheets/Omron%20PDFs/ZJ-BAS_Series.pdf,-,ZJ-BAS-MC02A-ND,ZJ-BAS-MC02A,Omron Automation and Safety,CABLE W/ CONNECTOR ONE END 2M,0,0,"34.13000","0","1","ZJ-BAS","Active","Power Supply Cable","ZJ-BAS Series Ionizers","6' (2m)"
http://documents.desco.com/PDF/37800.pdf,-,39854-ND,39854,Desco,TEK-MATE 18X24 FEMALE SNAPS,0,0,"35.50000","0","1","Tek-Mate™","Active","Board Handler","Holding Circuit Boards","24"" L x 18"" W, Dissipative, With Female Snaps"
-,-,2071-B17157-ND,B17157,Botron Company Inc.,B17157 BLACK CONDUCTIVE WASTE BI,5,0,"35.71000","0","1","-","Active","Waste Bin","Manufacturing Areas","14.5"" L x 10.5"" W x 15"" H, Antistatic, Conductive"
http://documents.protektivepak.com/PDF/37822.pdf,-,37822-ND,37822,Desco,LINER SM 26X26'' PINK 50PK,0,0,"35.80000","0","1","-","Active","Liner","Trash Receptacles","26"" L x 26"" W, Pink, Static Dissipative"
http://documents.desco.com/PDF/37800.pdf,-,37801-ND,37801,Desco,TEK-MATE 18X24 MALE SNAP,0,0,"35.83000","0","1","Tek-Mate™","Active","Board Handler","Holding Circuit Boards","24"" L x 18"" W, Dissipative, With Male Snap"
http://documents.protektivepak.com/PDF/39350.pdf,-,39353-ND,39353,Desco,"PLASTEK SHEET, 3 MM X 60'' X 48'",0,0,"36.20100","0","10","Plastek™","Active","Plastic Sheet","Shelving","60"" x 48"", Conductive"
-,-,50668-ND,50668,Desco,EMITTER POINTS 8PK,0,0,"36.25000","0","1","Mini ZVi2","Active","Emitter Pins","-","-"
http://documents.desco.com/PDF/37810.pdf,"//media.digikey.com/photos/Desco%20Photos/MFG_3782(0,1).jpg",37820-ND,37820,Desco,LINER TRASH CAN 26X24 50PACK,0,0,"36.26000","0","1","Protektive Pak®","Active","Liner","Trash Receptacles","26"" L x 24"" W, Black, Static Dissipative"
http://documents.desco.com/PDF/td16102.pdf,-,16102-ND,16102,Desco,STATIC DISSIPATIVE TAGS,0,0,"37.77800","0","10","-","Active","Tag","Circuit Boards","2.27"" x 5"", 100 Pink, ""Hold"", Cleanroom 10000, Dissipative"
http://documents.desco.com/PDF/td16102.pdf,-,16103-ND,16103,Desco,STATIC DISSIPATIVE TAGS,0,0,"37.77800","0","10","-","Active","Tag","Circuit Boards","2.27"" x 5"", 100 Blue ""Rework"", Cleanroom 10000, Dissipative"
http://documents.desco.com/PDF/td16102.pdf,-,16104-ND,16104,Desco,STATIC DISSIPATIVE TAGS,0,0,"37.77800","0","10","-","Active","Tag","Circuit Boards","2.27"" x 5"", 100 Green ""Special Instructions"", Cleanroom 10000, Dissipative"
http://documents.desco.com/PDF/td16102.pdf,-,16105-ND,16105,Desco,STATIC DISSIPATIVE TAGS,0,0,"37.77800","0","10","-","Active","Tag","Circuit Boards","2.27"" x 5"", 100 Yellow ""Scrap"", Cleanroom 10000, Dissipative"
http://documents.desco.com/PDF/td16102.pdf,-,16106-ND,16106,Desco,STATIC DISSIPATIVE TAGS,0,0,"37.77800","0","10","-","Active","Tag","Circuit Boards","2.27"" x 5"", 100 White ""Work in Process"", Cleanroom 10000, Dissipative"
//media.digikey.com/PDF/Data%20Sheets/Omron%20PDFs/ZJ-BAS_Series.pdf,-,ZJ-BAS-MC02B-ND,ZJ-BAS-MC02B,Omron Automation and Safety,POWER SUPPLY CABLE 2M,0,0,"38.14000","0","1","ZJ-BAS","Active","Power Supply Cable","ZJ-BAS Series Ionizers","6' (2m)"
http://documents.protektivepak.com/PDF/37640.pdf,-,37704-ND,37704,Desco,FOAM BLK LEAD INS GRD 1/8X36X60,0,0,"38.16000","0","1","Protektive Pak®","Active","Foam","Electronic Equipment","1/8"", Conductive, Crosslinked"
-,-,94003-ND,94003,Desco,EMITTER POINTS REPLACEPK2,0,0,"38.53000","0","1","-","Active","Emitter Pins","-","-"
http://documents.desco.com/PDF/07470.pdf,-,07470-ND,07470,Desco,SHEET PROTECTOR ESD 8.5X11"" 25PK,0,0,"38.74000","0","1","Statfree®","Active","Protective Sleeve","Storing Required Documents in ESD Area","8.75"" x 11.25"", 25 Clear Sheets, Dissipative"
-,-,19671-ND,19671,Desco,REMOTE UNIVERSAL FOR SE900,0,0,"39.23000","0","1","-","Active","Remote Input Jack","SE900","-"
http://documents.protektivepak.com/PDF/39350.pdf,-,39359-ND,39359,Desco,"PLASTEK SHEET, 4 MM X 60'' X 48'",0,0,"39.28600","0","10","Plastek™","Active","Plastic Sheet","Shelving","60"" x 48"", Conductive"
https://www3.panasonic.biz/ac/e_download/fasys/staticsys/staticsys/catalog/er-v_e_cata.pdf,-,ER-VAK50-ND,ER-VAK50,Panasonic Industrial Automation Sales,SHAPE-PRESERVING TUBE 512MM,0,0,"40.00000","0","1","ER-V","Active","Tube","-","-"
http://documents.desco.com/PDF/07451.pdf,-,07452-ND,07452,Desco,SHOP TRAV EXTRA PCKT 10X12"" 25PK,0,0,"40.87000","0","1","Statfree®","Active","Protective Sleeve","Storing Required Documents in ESD Area","8.5"" x 11"", 25 Clear Sheets, Dissipative"
http://documents.protektivepak.com/PDF/37680.pdf,//media.digikey.com/photos/Desco%20Photos/MFG_3768x.jpg,37680-ND,37680,Desco,FOAM BLK COND CUSH GRD 1/8X37X57,0,0,"41.27000","0","1","Protektive Pak®","Active","Foam","Electronic Equipment","1/8"", Conductive, Crosslinked"
-,-,ZN9-APF25-ND,ZN9-APF25,Omron Automation and Safety,PREFILTER 250X250 FOR ACU ZN-A,0,0,"41.58000","0","1","ZN-A","Active","Filter","Ionizer","9.84"" x 9.84"""
http://documents.staticcontrol.com/PDF/CTC331-Iron-Man-Plus-User-Guide.pdf,//media.digikey.com/Photos/SCS/MFG_CTA212.jpg,CTA212-ND,CTA212,SCS,POWER ADAPTER,0,0,"42.10000","0","1","-","Active","AC Adapter","Workstation Monitor","-"
http://documents.protektivepak.com/PDF/47515.pdf,-,47518D-ND,47518,Desco,DCMNT HLDR 4X2"" 50PK,0,0,"42.62000","0","1","Protektive Pak®","Active","Protective Sleeve","Documents","4.00"" L x 2.00"" W, 50 Pack, Adhesive Back, Dissipative, PVC"
http://documents.protektivepak.com/PDF/47515.pdf,-,47517D-ND,47517,Desco,DCMNT HLDR 4-1/2X6-1/2"" 25PK,0,0,"42.77000","0","1","Protektive Pak®","Active","Protective Sleeve","Documents","6.50"" L x 4.50"" W, 25 Pack, Adhesive Back, Dissipative, PVC, Thumb Hole"
http://www.panduit.com/heiler/Flyers/D-GRFL02--SA-ENG-StructuredGrndTelecm-W.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/MFG_RGESD2x-1.jpg,RGESD2B-1-ND,RGESD2B-1,Panduit Corp,ESD PORT KITS 2 HOLE 5/8 15.9MM,0,0,"43.97000","0","1","StructuredGround™","Active","ESD Port Kit","Cabinets","Includes Hardware"
http://www.panduit.com/heiler/PartDrawings/C41659_01%20-%20RGESD2C-1.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/MFG_RGESD2x-1.jpg,RGESD2C-1-ND,RGESD2C-1,Panduit Corp,ESD PORT KITS 2 HOLE 5/8 15.9MM,0,0,"43.97000","0","1","StructuredGround™","Active","ESD Port Kit","Cabinets","Includes Hardware"
http://documents.protektivepak.com/PDF/47121.pdf,-,47121-ND,47121,Desco,DCMNT HLDR 6 MIL 10X12 25/PK,0,0,"44.59000","0","1","Statfree®","Active","Protective Sleeve","Documents","12.00"" L x 10.00"" W, 15 Pack, Dissipative, Polyethylene"
http://documents.desco.com/PDF/12665.pdf,-,12665-ND,12665,Desco,FOAM LOW DENSITY DISSIPATIVE,0,0,"45.08000","0","1","Statfree®","Active","Foam","Carts, Containers, Workstation","Dissipative"
http://documents.staticcontrol.com/PDF/3000_Series_Grounding_Accessories_Instructions.pdf,//media.digikey.com/Photos/SCS/MFG_3047.jpg,3047-ND,3047,SCS,GROUNDING SYSTEM COMM POINT 10',0,0,"45.17000","0","20","-","Active","Ground Point","-","Cable Clips (3), Six-Terminal Strip"
http://documents.desco.com/PDF/TB-3073.pdf,-,19258-ND,19258,Desco,ADAPTER 220VAC IN 24VAC OUT IEC,0,0,"45.70000","0","1","-","Active","Adapter","Monitors","24V, 220VAC"
https://www3.panasonic.biz/ac/e_download/fasys/staticsys/staticsys/catalog/ec-b_e_cata.pdf,//media.digikey.com/photos/Panasonic%20Photos/EC-BFX3.JPG,1110-2570-ND,EC-BFX3,Panasonic Industrial Automation Sales,REPLACEMENT FILTER-EC-B01-EX 3PC,0,0,"47.00000","0","1","EC-B","Active","Filter","-","-"
-,//media.digikey.com/Photos/Desco%20Photos/MFG_34451.jpg,34451-ND,34451,MENDA/EasyBraid,ESD SHP TRVLR BL 10X12"" 10PK,0,0,"51.31000","0","1","Menda®","Active","Protective Sleeve","Storing Required Documents in ESD Area","10"" x 12"", 10 Pieces, Blue Backing, Clear Sheets, Dissipative"
https://corstat.com/wp-content/uploads/2019/03/CCI_SpecSheet_CCICFM_LD50CN.pdf,-,2079-CFM2436-38-ND,CFM2436-38,"Conductive Containers, Inc.",CONDUCTIVE CROSSLINK PIN FOAM 24,0,0,"51.38000","0","1","-","Active","Foam","Electronic Equipment","24"" L x 36"" W x 0.375"" H, Conductive, Crosslinked"
http://documents.desco.com/PDF/37710.pdf,-,37712-ND,37712,Desco,FOAM PINK STATIC DISS 3/4X40X48,0,0,"51.94000","0","1","Protektive Pak®","Active","Foam","Electronic Equipment","3/4"", Antistatic, Dissipative, Open Cell"
-,-,94363-ND,94363,Desco,REMOTE UNIVERSAL FOR SE900,0,0,"52.79000","0","1","-","Active","Remote Input Jack","SE900","-"
-,//media.digikey.com/Photos/Desco%20Photos/MFG_34452.jpg,34452-ND,34452,MENDA/EasyBraid,ESD SHP TRVLR ZIP YL 10X12"" 10PK,0,0,"53.31000","0","1","Menda®","Not For New Designs","Protective Sleeve","Storing Required Documents in ESD Area","10"" x 12"", 10 Pieces, Clear Sheets, Dissipative, Yellow Backing"
-,//media.digikey.com/Photos/Desco%20Photos/MFG_34453.jpg,34453-ND,34453,MENDA/EasyBraid,ESD SHP TRVLR ZIP BL 10X12"" 10PK,0,0,"54.95000","0","1","Menda®","Active","Protective Sleeve","Storing Required Documents in ESD Area","10"" x 12"", 10 Pieces, Blue Backing, Clear Sheet, Dissipative, Zip Closure"
-,-,50547-ND,50547,Desco,"RELAY BOX, FULL-TIME MONITOR",2,0,"55.10000","0","1","-","Active","Relay Box","EMIT Full Time Continuous Monitor","-"
